ngram_n,rank,pattern,count,share,book,model,relation
5,10,2-2-1-2-3,4,0.00421496,deuteronomy,sof_only,cross_reset
5,11,1-2-3-2-3,4,0.00421496,deuteronomy,sof_only,cross_reset
5,12,3-2-3-3-2,4,0.00421496,deuteronomy,sof_only,cross_reset
5,13,2-1-2-2-2,4,0.00421496,deuteronomy,sof_only,cross_reset
5,14,2-2-2-2-3,4,0.00421496,deuteronomy,sof_only,cross_reset
5,15,2-2-3-4-2,4,0.00421496,deuteronomy,sof_only,cross_reset
5,16,2-3-3-2-2,4,0.00421496,deuteronomy,sof_only,cross_reset
5,17,3-2-2-2-3,4,0.00421496,deuteronomy,sof_only,cross_reset
5,18,2-2-2-3-3,4,0.00421496,deuteronomy,sof_only,cross_reset
5,19,2-3-1-1-1,4,0.00421496,deuteronomy,sof_only,cross_reset
5,20,4-2-2-3-2,4,0.00421496,deuteronomy,sof_only,cross_reset
5,21,2-2-3-2-4,4,0.00421496,deuteronomy,sof_only,cross_reset
5,22,2-2-1-3-2,4,0.00421496,deuteronomy,sof_only,cross_reset
5,23,1-3-2-1-2,3,0.00316122,deuteronomy,sof_only,cross_reset
5,24,2-1-2-3-3,3,0.00316122,deuteronomy,sof_only,cross_reset
5,25,1-2-3-3-2,3,0.00316122,deuteronomy,sof_only,cross_reset
5,26,3-2-3-1-2,3,0.00316122,deuteronomy,sof_only,cross_reset
5,27,1-2-3-1-3,3,0.00316122,deuteronomy,sof_only,cross_reset
5,28,4-3-4-3-3,3,0.00316122,deuteronomy,sof_only,cross_reset
5,29,3-3-1-2-3,3,0.00316122,deuteronomy,sof_only,cross_reset
5,30,4-3-3-2-2,3,0.00316122,deuteronomy,sof_only,cross_reset
5,31,1-1-2-2-2,3,0.00316122,deuteronomy,sof_only,cross_reset
5,32,2-3-3-2-4,3,0.00316122,deuteronomy,sof_only,cross_reset
5,33,1-1-2-2-1,3,0.00316122,deuteronomy,sof_only,cross_reset
5,34,1-2-2-1-2,3,0.00316122,deuteronomy,sof_only,cross_reset
5,35,2-3-2-3-1,3,0.00316122,deuteronomy,sof_only,cross_reset
5,36,2-3-2-3-3,3,0.00316122,deuteronomy,sof_only,cross_reset
5,37,2-2-2-2-1,3,0.00316122,deuteronomy,sof_only,cross_reset
5,38,4-3-3-2-4,3,0.00316122,deuteronomy,sof_only,cross_reset
5,39,2-4-1-2-3,3,0.00316122,deuteronomy,sof_only,cross_reset
5,40,3-2-3-4-2,3,0.00316122,deuteronomy,sof_only,cross_reset
5,41,1-2-3-3-3,3,0.00316122,deuteronomy,sof_only,cross_reset
5,42,2-3-4-2-2,3,0.00316122,deuteronomy,sof_only,cross_reset
5,43,3-4-2-2-3,3,0.00316122,deuteronomy,sof_only,cross_reset
5,44,2-3-4-2-3,3,0.00316122,deuteronomy,sof_only,cross_reset
5,45,2-2-1-2-1,3,0.00316122,deuteronomy,sof_only,cross_reset
5,46,2-1-2-1-2,3,0.00316122,deuteronomy,sof_only,cross_reset
5,47,2-1-2-1-3,3,0.00316122,deuteronomy,sof_only,cross_reset
5,48,1-2-1-2-2,3,0.00316122,deuteronomy,sof_only,cross_reset
5,49,4-2-2-2-3,3,0.00316122,deuteronomy,sof_only,cross_reset
5,50,3-1-1-1-2,3,0.00316122,deuteronomy,sof_only,cross_reset
6,1,2-2-2-2-2-2,13,0.01371308,deuteronomy,sof_only,cross_reset
6,2,1-2-2-2-2-2,5,0.00527426,deuteronomy,sof_only,cross_reset
6,3,2-1-2-2-2-2,4,0.00421941,deuteronomy,sof_only,cross_reset
6,4,2-2-2-2-2-3,4,0.00421941,deuteronomy,sof_only,cross_reset
6,5,3-2-2-1-3-2,4,0.00421941,deuteronomy,sof_only,cross_reset
6,6,3-4-3-3-2-2,3,0.00316456,deuteronomy,sof_only,cross_reset
6,7,2-3-2-3-3-2,3,0.00316456,deuteronomy,sof_only,cross_reset
6,8,2-3-1-1-1-2,3,0.00316456,deuteronomy,sof_only,cross_reset
6,9,2-2-2-3-2-4,3,0.00316456,deuteronomy,sof_only,cross_reset
6,10,2-2-3-2-4-2,3,0.00316456,deuteronomy,sof_only,cross_reset
6,11,2-3-2-2-1-3,3,0.00316456,deuteronomy,sof_only,cross_reset
6,12,1-3-2-1-2-3,2,0.0021097,deuteronomy,sof_only,cross_reset
6,13,2-3-3-2-3-1,2,0.0021097,deuteronomy,sof_only,cross_reset
6,14,3-2-3-1-2-3,2,0.0021097,deuteronomy,sof_only,cross_reset
6,15,1-3-3-2-2-4,2,0.0021097,deuteronomy,sof_only,cross_reset
6,16,3-3-2-2-4-3,2,0.0021097,deuteronomy,sof_only,cross_reset
6,17,2-2-4-3-4-3,2,0.0021097,deuteronomy,sof_only,cross_reset
6,18,4-3-3-3-1-2,2,0.0021097,deuteronomy,sof_only,cross_reset
6,19,3-3-3-1-2-3,2,0.0021097,deuteronomy,sof_only,cross_reset
6,20,3-3-1-2-3-3,2,0.0021097,deuteronomy,sof_only,cross_reset
6,21,3-1-2-3-3-2,2,0.0021097,deuteronomy,sof_only,cross_reset
6,22,3-3-4-3-3-2,2,0.0021097,deuteronomy,sof_only,cross_reset
6,23,3-3-4-1-1-1,2,0.0021097,deuteronomy,sof_only,cross_reset
6,24,3-4-1-1-1-2,2,0.0021097,deuteronomy,sof_only,cross_reset
6,25,4-1-1-1-2-2,2,0.0021097,deuteronomy,sof_only,cross_reset
6,26,1-1-2-2-1-2,2,0.0021097,deuteronomy,sof_only,cross_reset
6,27,1-2-2-1-2-3,2,0.0021097,deuteronomy,sof_only,cross_reset
6,28,2-2-1-2-3-3,2,0.0021097,deuteronomy,sof_only,cross_reset
6,29,3-1-2-3-2-3,2,0.0021097,deuteronomy,sof_only,cross_reset
6,30,1-2-3-2-3-2,2,0.0021097,deuteronomy,sof_only,cross_reset
6,31,2-3-2-3-2-3,2,0.0021097,deuteronomy,sof_only,cross_reset
6,32,3-2-3-2-3-1,2,0.0021097,deuteronomy,sof_only,cross_reset
6,33,2-3-2-3-1-2,2,0.0021097,deuteronomy,sof_only,cross_reset
6,34,3-1-1-2-2-1,2,0.0021097,deuteronomy,sof_only,cross_reset
6,35,2-3-2-1-4-2,2,0.0021097,deuteronomy,sof_only,cross_reset
6,36,3-5-4-2-2-2,2,0.0021097,deuteronomy,sof_only,cross_reset
6,37,3-2-4-1-2-3,2,0.0021097,deuteronomy,sof_only,cross_reset
6,38,3-3-5-4-3-1,2,0.0021097,deuteronomy,sof_only,cross_reset
6,39,2-3-4-2-4-4,2,0.0021097,deuteronomy,sof_only,cross_reset
6,40,2-2-2-3-4-2,2,0.0021097,deuteronomy,sof_only,cross_reset
6,41,2-3-4-2-2-3,2,0.0021097,deuteronomy,sof_only,cross_reset
6,42,3-4-2-1-2-4,2,0.0021097,deuteronomy,sof_only,cross_reset
6,43,4-4-3-3-2-4,2,0.0021097,deuteronomy,sof_only,cross_reset
6,44,1-1-4-2-2-3,2,0.0021097,deuteronomy,sof_only,cross_reset
6,45,2-3-3-2-2-4,2,0.0021097,deuteronomy,sof_only,cross_reset
6,46,2-2-1-2-1-2,2,0.0021097,deuteronomy,sof_only,cross_reset
6,47,2-1-2-1-3-1,2,0.0021097,deuteronomy,sof_only,cross_reset
6,48,3-2-2-2-3-3,2,0.0021097,deuteronomy,sof_only,cross_reset
6,49,1-1-2-2-2-2,2,0.0021097,deuteronomy,sof_only,cross_reset
6,50,2-1-2-1-2-2,2,0.0021097,deuteronomy,sof_only,cross_reset
2,1,2-2,1901,0.14979119,deuteronomy,sof_only,all
2,2,3-2,1504,0.11850918,deuteronomy,sof_only,all
2,3,2-3,1490,0.11740604,deuteronomy,sof_only,all
2,4,3-3,1413,0.11133874,deuteronomy,sof_only,all
2,5,2-1,667,0.05255693,deuteronomy,sof_only,all
2,6,1-2,603,0.04751399,deuteronomy,sof_only,all
2,7,4-2,578,0.04554409,deuteronomy,sof_only,all
2,8,2-4,546,0.04302261,deuteronomy,sof_only,all
2,9,4-3,498,0.03924041,deuteronomy,sof_only,all
2,10,3-4,498,0.03924041,deuteronomy,sof_only,all
2,11,3-1,481,0.03790087,deuteronomy,sof_only,all
2,12,1-3,463,0.03648255,deuteronomy,sof_only,all
2,13,1-4,228,0.01796549,deuteronomy,sof_only,all
2,14,1-1,215,0.01694114,deuteronomy,sof_only,all
2,15,4-4,201,0.015838,deuteronomy,sof_only,all
2,16,4-1,200,0.0157592,deuteronomy,sof_only,all
2,17,5-2,165,0.01300134,deuteronomy,sof_only,all
2,18,5-3,160,0.01260736,deuteronomy,sof_only,all
2,19,2-5,147,0.01158301,deuteronomy,sof_only,all
2,20,3-5,136,0.01071626,deuteronomy,sof_only,all
2,21,1-5,88,0.00693405,deuteronomy,sof_only,all
2,22,5-1,65,0.00512174,deuteronomy,sof_only,all
2,23,4-5,51,0.0040186,deuteronomy,sof_only,all
2,24,5-4,45,0.00354582,deuteronomy,sof_only,all
2,25,6-3,45,0.00354582,deuteronomy,sof_only,all
2,26,3-6,43,0.00338823,deuteronomy,sof_only,all
2,27,6-2,43,0.00338823,deuteronomy,sof_only,all
2,28,2-6,40,0.00315184,deuteronomy,sof_only,all
2,29,1-6,28,0.00220629,deuteronomy,sof_only,all
2,30,5-5,24,0.0018911,deuteronomy,sof_only,all
2,31,1-7,15,0.00118194,deuteronomy,sof_only,all
2,32,6-4,14,0.00110314,deuteronomy,sof_only,all
2,33,7-2,14,0.00110314,deuteronomy,sof_only,all
2,34,7-3,11,0.00086676,deuteronomy,sof_only,all
2,35,6-5,11,0.00086676,deuteronomy,sof_only,all
2,36,2-7,11,0.00086676,deuteronomy,sof_only,all
2,37,6-1,9,0.00070916,deuteronomy,sof_only,all
2,38,4-6,7,0.00055157,deuteronomy,sof_only,all
2,39,2-8,6,0.00047278,deuteronomy,sof_only,all
2,40,8-5,5,0.00039398,deuteronomy,sof_only,all
2,41,5-6,3,0.00023639,deuteronomy,sof_only,all
2,42,3-7,3,0.00023639,deuteronomy,sof_only,all
2,43,6-6,3,0.00023639,deuteronomy,sof_only,all
2,44,3-8,3,0.00023639,deuteronomy,sof_only,all
2,45,7-1,3,0.00023639,deuteronomy,sof_only,all
2,46,7-4,2,0.00015759,deuteronomy,sof_only,all
2,47,8-3,2,0.00015759,deuteronomy,sof_only,all
2,48,8-6,1,7.88e-05,deuteronomy,sof_only,all
2,49,4-7,1,7.88e-05,deuteronomy,sof_only,all
2,50,8-4,1,7.88e-05,deuteronomy,sof_only,all
3,1,2-2-2,773,0.06091411,deuteronomy,sof_only,all
3,2,3-2-2,592,0.04665091,deuteronomy,sof_only,all
3,3,2-2-3,585,0.04609929,deuteronomy,sof_only,all
3,4,2-3-2,569,0.04483846,deuteronomy,sof_only,all
3,5,2-3-3,525,0.04137116,deuteronomy,sof_only,all
3,6,3-3-2,497,0.0391647,deuteronomy,sof_only,all
3,7,3-3-3,476,0.03750985,deuteronomy,sof_only,all
3,8,3-2-3,461,0.03632782,deuteronomy,sof_only,all
3,9,2-2-1,263,0.02072498,deuteronomy,sof_only,all
3,10,2-1-2,261,0.02056738,deuteronomy,sof_only,all
3,11,1-2-2,235,0.01851852,deuteronomy,sof_only,all
3,12,4-2-2,215,0.01694247,deuteronomy,sof_only,all
3,13,2-2-4,212,0.01670607,deuteronomy,sof_only,all
3,14,2-4-2,211,0.01662727,deuteronomy,sof_only,all
3,15,3-2-1,201,0.01583924,deuteronomy,sof_only,all
3,16,2-3-1,199,0.01568164,deuteronomy,sof_only,all
3,17,3-3-4,199,0.01568164,deuteronomy,sof_only,all
3,18,1-3-2,197,0.01552403,deuteronomy,sof_only,all
3,19,2-1-3,188,0.01481481,deuteronomy,sof_only,all
3,20,4-3-3,188,0.01481481,deuteronomy,sof_only,all
3,21,4-2-3,187,0.01473601,deuteronomy,sof_only,all
3,22,2-4-3,185,0.01457841,deuteronomy,sof_only,all
3,23,3-4-2,185,0.01457841,deuteronomy,sof_only,all
3,24,1-2-3,184,0.01449961,deuteronomy,sof_only,all
3,25,3-2-4,179,0.01410559,deuteronomy,sof_only,all
3,26,3-1-2,170,0.01339638,deuteronomy,sof_only,all
3,27,3-4-3,160,0.01260835,deuteronomy,sof_only,all
3,28,2-3-4,158,0.01245075,deuteronomy,sof_only,all
3,29,3-3-1,157,0.01237195,deuteronomy,sof_only,all
3,30,4-3-2,155,0.01221434,deuteronomy,sof_only,all
3,31,1-3-3,147,0.01158392,deuteronomy,sof_only,all
3,32,3-1-3,137,0.0107959,deuteronomy,sof_only,all
3,33,1-2-1,93,0.00732861,deuteronomy,sof_only,all
3,34,4-2-1,93,0.00732861,deuteronomy,sof_only,all
3,35,1-4-2,86,0.00677699,deuteronomy,sof_only,all
3,36,2-1-4,85,0.00669819,deuteronomy,sof_only,all
3,37,2-1-1,85,0.00669819,deuteronomy,sof_only,all
3,38,1-4-3,79,0.00622537,deuteronomy,sof_only,all
3,39,3-1-4,77,0.00606777,deuteronomy,sof_only,all
3,40,4-1-2,76,0.00598897,deuteronomy,sof_only,all
3,41,2-4-1,74,0.00583136,deuteronomy,sof_only,all
3,42,5-3-2,73,0.00575256,deuteronomy,sof_only,all
3,43,1-1-2,72,0.00567376,deuteronomy,sof_only,all
3,44,4-4-2,71,0.00559496,deuteronomy,sof_only,all
3,45,3-4-4,71,0.00559496,deuteronomy,sof_only,all
3,46,4-3-4,70,0.00551615,deuteronomy,sof_only,all
3,47,3-1-1,69,0.00543735,deuteronomy,sof_only,all
3,48,1-2-4,69,0.00543735,deuteronomy,sof_only,all
3,49,1-1-3,66,0.00520095,deuteronomy,sof_only,all
3,50,3-3-5,65,0.00512214,deuteronomy,sof_only,all
4,1,2-2-2-2,341,0.02687367,deuteronomy,sof_only,all
4,2,2-2-3-2,245,0.01930806,deuteronomy,sof_only,all
4,3,3-2-2-2,238,0.0187564,deuteronomy,sof_only,all
4,4,2-3-2-2,233,0.01836236,deuteronomy,sof_only,all
4,5,2-2-2-3,210,0.01654977,deuteronomy,sof_only,all
4,6,2-2-3-3,203,0.01599811,deuteronomy,sof_only,all
4,7,2-3-3-2,199,0.01568287,deuteronomy,sof_only,all
4,8,3-3-2-2,188,0.01481598,deuteronomy,sof_only,all
4,9,3-2-2-3,186,0.01465837,deuteronomy,sof_only,all
4,10,3-2-3-2,184,0.01450075,deuteronomy,sof_only,all
4,11,2-3-2-3,179,0.01410671,deuteronomy,sof_only,all
4,12,2-3-3-3,175,0.01379147,deuteronomy,sof_only,all
4,13,3-2-3-3,160,0.01260935,deuteronomy,sof_only,all
4,14,3-3-3-3,160,0.01260935,deuteronomy,sof_only,all
4,15,3-3-3-2,156,0.01229411,deuteronomy,sof_only,all
4,16,3-3-2-3,154,0.0121365,deuteronomy,sof_only,all
4,17,2-2-2-1,106,0.00835369,deuteronomy,sof_only,all
4,18,2-1-2-2,101,0.00795965,deuteronomy,sof_only,all
4,19,2-2-1-2,97,0.00764442,deuteronomy,sof_only,all
4,20,2-2-2-4,93,0.00732918,deuteronomy,sof_only,all
4,21,1-2-2-2,93,0.00732918,deuteronomy,sof_only,all
4,22,2-1-3-2,92,0.00725037,deuteronomy,sof_only,all
4,23,1-3-2-2,91,0.00717157,deuteronomy,sof_only,all
4,24,4-2-2-3,87,0.00685633,deuteronomy,sof_only,all
4,25,3-2-2-1,84,0.00661991,deuteronomy,sof_only,all
4,26,2-3-1-2,83,0.0065411,deuteronomy,sof_only,all
4,27,2-2-4-2,81,0.00638348,deuteronomy,sof_only,all
4,28,2-3-3-4,79,0.00622586,deuteronomy,sof_only,all
4,29,3-2-1-2,79,0.00622586,deuteronomy,sof_only,all
4,30,2-1-2-3,77,0.00606825,deuteronomy,sof_only,all
4,31,3-3-4-2,77,0.00606825,deuteronomy,sof_only,all
4,32,4-2-3-3,75,0.00591063,deuteronomy,sof_only,all
4,33,3-2-4-2,74,0.00583182,deuteronomy,sof_only,all
4,34,3-3-2-1,74,0.00583182,deuteronomy,sof_only,all
4,35,2-4-2-3,72,0.00567421,deuteronomy,sof_only,all
4,36,2-4-2-2,71,0.0055954,deuteronomy,sof_only,all
4,37,3-4-2-2,71,0.0055954,deuteronomy,sof_only,all
4,38,2-2-4-3,71,0.0055954,deuteronomy,sof_only,all
4,39,1-2-2-3,70,0.00551659,deuteronomy,sof_only,all
4,40,4-2-2-2,69,0.00543778,deuteronomy,sof_only,all
4,41,3-3-4-3,69,0.00543778,deuteronomy,sof_only,all
4,42,2-2-3-1,69,0.00543778,deuteronomy,sof_only,all
4,43,2-2-1-3,68,0.00535897,deuteronomy,sof_only,all
4,44,2-3-2-4,68,0.00535897,deuteronomy,sof_only,all
4,45,3-3-3-4,68,0.00535897,deuteronomy,sof_only,all
4,46,3-1-2-2,66,0.00520136,deuteronomy,sof_only,all
4,47,2-3-2-1,66,0.00520136,deuteronomy,sof_only,all
4,48,2-4-3-2,65,0.00512255,deuteronomy,sof_only,all
4,49,4-3-3-3,64,0.00504374,deuteronomy,sof_only,all
4,50,3-4-3-3,64,0.00504374,deuteronomy,sof_only,all
5,1,2-2-2-2-2,154,0.01213745,deuteronomy,sof_only,all
5,2,3-2-2-2-2,109,0.00859079,deuteronomy,sof_only,all
5,3,2-2-3-2-2,97,0.00764502,deuteronomy,sof_only,all
5,4,2-3-2-2-2,96,0.0075662,deuteronomy,sof_only,all
5,5,2-2-2-3-2,93,0.00732976,deuteronomy,sof_only,all
5,6,2-2-2-2-3,87,0.00685687,deuteronomy,sof_only,all
5,7,2-2-3-2-3,83,0.00654161,deuteronomy,sof_only,all
5,8,3-2-2-3-2,80,0.00630517,deuteronomy,sof_only,all
5,9,2-3-3-2-2,78,0.00614754,deuteronomy,sof_only,all
5,10,2-3-2-2-3,76,0.00598991,deuteronomy,sof_only,all
5,11,3-2-3-2-2,74,0.00583228,deuteronomy,sof_only,all
5,12,2-3-2-3-2,72,0.00567465,deuteronomy,sof_only,all
5,13,2-2-3-3-2,72,0.00567465,deuteronomy,sof_only,all
5,14,2-2-3-3-3,69,0.00543821,deuteronomy,sof_only,all
5,15,3-3-2-2-3,68,0.00535939,deuteronomy,sof_only,all
5,16,3-2-2-3-3,68,0.00535939,deuteronomy,sof_only,all
5,17,2-3-3-3-2,67,0.00528058,deuteronomy,sof_only,all
5,18,2-2-2-3-3,67,0.00528058,deuteronomy,sof_only,all
5,19,2-3-2-3-3,65,0.00512295,deuteronomy,sof_only,all
5,20,3-2-2-2-3,65,0.00512295,deuteronomy,sof_only,all
5,21,3-3-2-2-2,64,0.00504414,deuteronomy,sof_only,all
5,22,2-3-3-2-3,63,0.00496532,deuteronomy,sof_only,all
5,23,2-3-3-3-3,60,0.00472888,deuteronomy,sof_only,all
5,24,3-2-3-3-3,58,0.00457125,deuteronomy,sof_only,all
5,25,3-2-3-2-3,57,0.00449243,deuteronomy,sof_only,all
5,26,3-2-3-3-2,57,0.00449243,deuteronomy,sof_only,all
5,27,3-3-3-2-2,56,0.00441362,deuteronomy,sof_only,all
5,28,3-3-2-3-2,55,0.0043348,deuteronomy,sof_only,all
5,29,3-3-2-3-3,54,0.00425599,deuteronomy,sof_only,all
5,30,3-3-3-3-3,54,0.00425599,deuteronomy,sof_only,all
5,31,2-2-2-2-1,53,0.00417718,deuteronomy,sof_only,all
5,32,3-3-3-3-2,44,0.00346784,deuteronomy,sof_only,all
5,33,3-3-3-2-3,43,0.00338903,deuteronomy,sof_only,all
5,34,1-2-2-2-2,43,0.00338903,deuteronomy,sof_only,all
5,35,1-3-2-2-2,42,0.00331021,deuteronomy,sof_only,all
5,36,2-2-2-1-2,41,0.0032314,deuteronomy,sof_only,all
5,37,2-1-3-2-2,41,0.0032314,deuteronomy,sof_only,all
5,38,2-2-2-2-4,39,0.00307377,deuteronomy,sof_only,all
5,39,2-1-2-2-2,38,0.00299496,deuteronomy,sof_only,all
5,40,2-2-1-3-2,36,0.00283733,deuteronomy,sof_only,all
5,41,2-3-3-4-2,35,0.00275851,deuteronomy,sof_only,all
5,42,2-2-1-2-2,34,0.0026797,deuteronomy,sof_only,all
5,43,2-3-3-2-1,34,0.0026797,deuteronomy,sof_only,all
5,44,4-2-2-3-3,33,0.00260088,deuteronomy,sof_only,all
5,45,4-2-2-3-2,33,0.00260088,deuteronomy,sof_only,all
5,46,2-3-1-2-2,33,0.00260088,deuteronomy,sof_only,all
5,47,2-2-2-4-2,33,0.00260088,deuteronomy,sof_only,all
5,48,3-2-2-2-4,33,0.00260088,deuteronomy,sof_only,all
5,49,3-2-1-3-2,33,0.00260088,deuteronomy,sof_only,all
5,50,2-2-3-1-2,32,0.00252207,deuteronomy,sof_only,all
6,1,2-2-2-2-2-2,78,0.00614803,deuteronomy,sof_only,all
6,2,2-2-3-2-2-2,48,0.0037834,deuteronomy,sof_only,all
6,3,3-2-2-2-2-2,45,0.00354694,deuteronomy,sof_only,all
6,4,2-3-2-2-2-2,43,0.0033893,deuteronomy,sof_only,all
6,5,2-2-3-2-3-2,39,0.00307401,deuteronomy,sof_only,all
6,6,2-2-2-2-3-2,38,0.00299519,deuteronomy,sof_only,all
6,7,2-2-2-2-2-3,38,0.00299519,deuteronomy,sof_only,all
6,8,2-2-2-3-2-2,35,0.00275873,deuteronomy,sof_only,all
6,9,3-2-2-2-3-2,35,0.00275873,deuteronomy,sof_only,all
6,10,3-3-2-2-2-2,34,0.00267991,deuteronomy,sof_only,all
6,11,3-2-2-3-2-2,34,0.00267991,deuteronomy,sof_only,all
6,12,3-2-2-2-2-3,33,0.00260109,deuteronomy,sof_only,all
6,13,2-2-3-3-2-2,33,0.00260109,deuteronomy,sof_only,all
6,14,2-3-2-2-3-2,33,0.00260109,deuteronomy,sof_only,all
6,15,3-2-2-3-2-3,31,0.00244345,deuteronomy,sof_only,all
6,16,2-2-3-2-3-3,30,0.00236463,deuteronomy,sof_only,all
6,17,2-3-3-2-2-2,30,0.00236463,deuteronomy,sof_only,all
6,18,3-3-2-2-3-2,30,0.00236463,deuteronomy,sof_only,all
6,19,2-2-3-3-3-2,29,0.0022858,deuteronomy,sof_only,all
6,20,3-2-3-2-2-3,29,0.0022858,deuteronomy,sof_only,all
6,21,2-3-2-3-2-2,28,0.00220698,deuteronomy,sof_only,all
6,22,2-3-2-3-3-3,28,0.00220698,deuteronomy,sof_only,all
6,23,2-2-2-3-2-3,27,0.00212816,deuteronomy,sof_only,all
6,24,3-3-2-2-3-3,27,0.00212816,deuteronomy,sof_only,all
6,25,3-2-3-2-2-2,26,0.00204934,deuteronomy,sof_only,all
6,26,2-3-3-3-2-2,26,0.00204934,deuteronomy,sof_only,all
6,27,2-3-3-2-2-3,26,0.00204934,deuteronomy,sof_only,all
6,28,2-3-2-2-3-3,26,0.00204934,deuteronomy,sof_only,all
6,29,2-3-2-2-2-3,26,0.00204934,deuteronomy,sof_only,all
6,30,2-3-3-2-3-2,25,0.00197052,deuteronomy,sof_only,all
6,31,2-2-2-3-3-3,25,0.00197052,deuteronomy,sof_only,all
6,32,2-2-2-2-3-3,25,0.00197052,deuteronomy,sof_only,all
6,33,3-3-2-3-2-2,24,0.0018917,deuteronomy,sof_only,all
6,34,2-2-2-3-3-2,24,0.0018917,deuteronomy,sof_only,all
6,35,3-2-2-3-3-2,24,0.0018917,deuteronomy,sof_only,all
6,36,2-3-2-3-2-3,23,0.00181288,deuteronomy,sof_only,all
6,37,2-3-2-3-3-2,23,0.00181288,deuteronomy,sof_only,all
6,38,3-2-3-3-3-3,22,0.00173406,deuteronomy,sof_only,all
6,39,2-2-3-2-2-3,22,0.00173406,deuteronomy,sof_only,all
6,40,2-3-3-2-3-3,22,0.00173406,deuteronomy,sof_only,all
6,41,3-3-3-2-2-3,22,0.00173406,deuteronomy,sof_only,all
6,42,2-2-2-2-2-1,21,0.00165524,deuteronomy,sof_only,all
6,43,2-2-3-3-3-3,21,0.00165524,deuteronomy,sof_only,all
6,44,3-2-2-2-2-1,20,0.00157642,deuteronomy,sof_only,all
6,45,3-2-3-2-3-3,20,0.00157642,deuteronomy,sof_only,all
6,46,3-3-3-3-3-3,20,0.00157642,deuteronomy,sof_only,all
6,47,2-1-3-2-2-2,20,0.00157642,deuteronomy,sof_only,all
6,48,3-2-2-3-3-3,20,0.00157642,deuteronomy,sof_only,all
6,49,2-2-2-2-1-2,20,0.00157642,deuteronomy,sof_only,all
6,50,1-3-2-2-2-2,19,0.0014976,deuteronomy,sof_only,all
2,1,2-2,1663,0.15355494,deuteronomy,major,within
2,2,3-2,1353,0.12493075,deuteronomy,major,within
2,3,2-3,1312,0.12114497,deuteronomy,major,within
2,4,3-3,1229,0.11348107,deuteronomy,major,within
2,5,2-1,564,0.05207756,deuteronomy,major,within
2,6,4-2,487,0.04496768,deuteronomy,major,within
2,7,1-2,484,0.04469067,deuteronomy,major,within
2,8,2-4,463,0.04275162,deuteronomy,major,within
2,9,4-3,415,0.03831948,deuteronomy,major,within
2,10,3-4,413,0.03813481,deuteronomy,major,within
2,11,1-3,391,0.03610342,deuteronomy,major,within
2,12,3-1,381,0.03518006,deuteronomy,major,within
2,13,1-4,190,0.01754386,deuteronomy,major,within
2,14,4-1,156,0.01440443,deuteronomy,major,within
2,15,4-4,153,0.01412742,deuteronomy,major,within
2,16,5-2,152,0.01403509,deuteronomy,major,within
2,17,1-1,149,0.01375808,deuteronomy,major,within
2,18,2-5,136,0.01255771,deuteronomy,major,within
2,19,5-3,134,0.01237304,deuteronomy,major,within
2,20,3-5,112,0.01034164,deuteronomy,major,within
2,21,1-5,66,0.00609418,deuteronomy,major,within
2,22,5-1,46,0.00424746,deuteronomy,major,within
2,23,3-6,43,0.00397045,deuteronomy,major,within
2,24,6-3,43,0.00397045,deuteronomy,major,within
2,25,4-5,43,0.00397045,deuteronomy,major,within
2,26,6-2,36,0.0033241,deuteronomy,major,within
2,27,2-6,32,0.00295476,deuteronomy,major,within
2,28,5-4,32,0.00295476,deuteronomy,major,within
2,29,1-6,19,0.00175439,deuteronomy,major,within
2,30,5-5,19,0.00175439,deuteronomy,major,within
2,31,7-3,13,0.00120037,deuteronomy,major,within
2,32,7-2,12,0.00110803,deuteronomy,major,within
2,33,2-7,11,0.0010157,deuteronomy,major,within
2,34,6-4,10,0.00092336,deuteronomy,major,within
2,35,1-7,9,0.00083102,deuteronomy,major,within
2,36,6-1,9,0.00083102,deuteronomy,major,within
2,37,4-6,9,0.00083102,deuteronomy,major,within
2,38,6-5,9,0.00083102,deuteronomy,major,within
2,39,2-8,6,0.00055402,deuteronomy,major,within
2,40,3-7,4,0.00036934,deuteronomy,major,within
2,41,5-6,3,0.00027701,deuteronomy,major,within
2,42,3-8,3,0.00027701,deuteronomy,major,within
2,43,8-1,2,0.00018467,deuteronomy,major,within
2,44,8-4,2,0.00018467,deuteronomy,major,within
2,45,8-3,2,0.00018467,deuteronomy,major,within
2,46,8-5,2,0.00018467,deuteronomy,major,within
2,47,6-6,2,0.00018467,deuteronomy,major,within
2,48,4-7,2,0.00018467,deuteronomy,major,within
2,49,7-4,1,9.234e-05,deuteronomy,major,within
2,50,8-6,1,9.234e-05,deuteronomy,major,within
3,1,2-2-2,672,0.06205559,deuteronomy,major,within
3,2,3-2-2,537,0.04958907,deuteronomy,major,within
3,3,2-3-2,515,0.04755748,deuteronomy,major,within
3,4,2-2-3,513,0.0473728,deuteronomy,major,within
3,5,2-3-3,458,0.04229384,deuteronomy,major,within
3,6,3-3-2,451,0.04164743,deuteronomy,major,within
3,7,3-3-3,427,0.03943116,deuteronomy,major,within
3,8,3-2-3,421,0.03887709,deuteronomy,major,within
3,9,2-1-2,221,0.02040816,deuteronomy,major,within
3,10,2-2-1,219,0.02022347,deuteronomy,major,within
3,11,2-4-2,194,0.01791486,deuteronomy,major,within
3,12,1-2-2,192,0.01773017,deuteronomy,major,within
