from_shape,to_shape,count,p_to_given_from,p_to_background,lift,null_mean,null_sd,z,empirical_p,empirical_p_tail,p_value_scope,book,level,shape_field,transition_accent_mode
P<=4_A2_C0,P7-9_A8+_C0,15,0.02504174,0.01731829,1.44597056,10.612,2.7618776,1.588774,0.09561753,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A6-7_C0,P<=4_A3_C0,10,0.37037037,0.24560483,1.50799304,6.516,2.22114338,1.568562,0.09163347,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A5_C0,P7-9_A5_C0,3,0.01388889,0.00682236,2.0357906,1.412,1.04624784,1.517805,0.14741036,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A2_C0,P<=4_A3_C0,160,0.26711185,0.24560483,1.0875676,146.528,8.99672051,1.497435,0.0876494,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P7-9_A5_C0,P<=4_A2_C0,7,0.26923077,0.1569142,1.71578338,4.044,2.01053051,1.470259,0.10358566,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P5-6_A5_C0,P5-6_A4_C0,18,0.07003891,0.05195487,1.34807216,13.272,3.32539456,1.421786,0.12749004,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A6-7_C0,P<=4_A2_C0,7,0.25925926,0.1569142,1.65223585,4.324,1.88287143,1.421234,0.13545817,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A0-1_C0,P5-6_A3_C0,4,0.01769912,0.00892154,1.98386257,2.068,1.36485432,1.415536,0.15537849,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P5-6_A4_C0,P7-9_A8+_C0,6,0.03030303,0.01731829,1.74977043,3.468,1.82820824,1.384963,0.13545817,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P7-9_A6-7_C0,P<=4_A3_C0,37,0.29365079,0.24560483,1.19562305,30.868,4.63123844,1.324052,0.09561753,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A4_C0,P5-6_A8+_C0,3,0.0037594,0.00183679,2.04672395,1.524,1.12001865,1.317835,0.19920319,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P5-6_A3_C0,P5-6_A6-7_C0,4,0.11764706,0.061926,1.8998006,2.212,1.3938534,1.282775,0.15936255,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P5-6_A6-7_C0,P<=4_A2_C0,44,0.18644068,0.1569142,1.1881696,37.396,5.35854833,1.232423,0.12350598,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A6-7_C0,P<=4_A0-1_C0,3,0.11111111,0.05930202,1.87364798,1.556,1.21191541,1.191502,0.20318725,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P5-6_A3_C0,P5-6_A5_C0,4,0.11764706,0.06743637,1.74456397,2.236,1.51707285,1.162766,0.19123506,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P5-6_A4_C0,P<=4_A2_C0,37,0.18686869,0.1569142,1.19089727,31.028,5.14715346,1.160253,0.14741036,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A3_C0,P5-6_A3_C0,11,0.01176471,0.00892154,1.31868512,8.06,2.58362157,1.137938,0.13545817,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A0-1_C0,P<=4_A6-7_C0,3,0.01327434,0.00708475,1.87364798,1.62,1.22047459,1.130708,0.21912351,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P7-9_A5_C0,P5-6_A5_C0,3,0.11538462,0.06743637,1.71101467,1.64,1.25406968,1.084469,0.23904382,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P5-6_A5_C0,P<=4_A2_C0,46,0.17898833,0.1569142,1.14067644,40.196,5.42987275,1.068902,0.16733068,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P5-6_A8+_C0,P<=4_A3_C0,3,0.42857143,0.24560483,1.74496337,1.736,1.18317523,1.068312,0.26294821,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P5-6_A6-7_C0,P<=4_A0-1_C0,17,0.0720339,0.05930202,1.21469552,13.612,3.29009955,1.029756,0.18326693,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P5-6_A5_C0,P7-9_A6-7_C0,11,0.04280156,0.03306219,1.29457723,8.504,2.54793089,0.979618,0.2310757,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A0-1_C0,P5-6_A4_C0,15,0.06637168,0.05195487,1.27748726,11.876,3.20087588,0.975983,0.19920319,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A5_C0,P5-6_A4_C0,14,0.06481481,0.05195487,1.24752151,11.128,2.95474841,0.971995,0.2310757,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P7-9_A6-7_C0,P7-9_A6-7_C0,6,0.04761905,0.03306219,1.44028723,4.072,2.03848909,0.945799,0.2310757,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A4_C0,P<=4_A2_C0,134,0.1679198,0.1569142,1.07013772,125.412,9.63647772,0.891197,0.17131474,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P5-6_A5_C0,P5-6_A5_C0,20,0.07782101,0.06743637,1.15399173,16.832,3.70007272,0.856199,0.24302789,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A2_C0,P10-12_A8+_C0,9,0.01502504,0.01154553,1.3013735,6.988,2.3618147,0.851887,0.27091633,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P5-6_A5_C0,P5-6_A6-7_C0,19,0.07392996,0.061926,1.19384357,15.984,3.64153637,0.828222,0.22310757,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P5-6_A3_C0,P<=4_A4_C0,9,0.26470588,0.20939386,1.26415303,7.104,2.29658031,0.825575,0.2749004,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P5-6_A6-7_C0,P10-12_A8+_C0,4,0.01694915,0.01154553,1.46802773,2.724,1.58298686,0.806071,0.29880478,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P5-6_A6-7_C0,P<=4_A3_C0,63,0.26694915,0.24560483,1.08690515,58.16,6.11982098,0.790873,0.26294821,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A5_C0,P<=4_A5_C0,15,0.06944444,0.05667804,1.22524434,12.44,3.34351858,0.76566,0.25498008,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A3_C0,P<=4_A5_C0,58,0.06203209,0.05667804,1.09446425,53.48,6.04547692,0.747666,0.25896414,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P7-9_A8+_C0,P5-6_A5_C0,6,0.09090909,0.06743637,1.34807216,4.532,1.98209252,0.740631,0.31474104,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P5-6_A5_C0,P<=4_A0-1_C0,18,0.07003891,0.05930202,1.18105437,15.288,3.80090034,0.713515,0.27888446,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P7-9_A6-7_C0,P<=4_A2_C0,23,0.18253968,0.1569142,1.16330891,20.084,4.31827907,0.675269,0.26294821,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P5-6_A4_C0,P<=4_A0-1_C0,14,0.07070707,0.05930202,1.19232144,11.916,3.30463712,0.630629,0.32270916,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P7-9_A8+_C0,P7-9_A6-7_C0,3,0.04545455,0.03306219,1.37481962,2.124,1.41301466,0.619951,0.35458167,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A0-1_C0,P7-9_A6-7_C0,9,0.03982301,0.03306219,1.20448799,7.528,2.58378011,0.569708,0.3625498,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P7-9_A6-7_C0,P7-9_A8+_C0,3,0.02380952,0.01731829,1.37481962,2.208,1.39877169,0.566211,0.39442231,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P5-6_A4_C0,P5-6_A6-7_C0,14,0.07070707,0.061926,1.14179935,12.188,3.34145436,0.542279,0.31075697,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P10-12_A8+_C0,P5-6_A4_C0,3,0.06818182,0.05195487,1.31232782,2.22,1.49012816,0.523445,0.37450199,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P7-9_A8+_C0,P<=4_A2_C0,12,0.18181818,0.1569142,1.15871085,10.456,3.08254315,0.500885,0.33864542,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A2_C0,P7-9_A5_C0,5,0.00834725,0.00682236,1.22351355,4.068,1.92619232,0.483856,0.3625498,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P7-9_A6-7_C0,P<=4_A5_C0,8,0.06349206,0.05667804,1.1202234,6.92,2.42675846,0.445038,0.40239044,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P7-9_A8+_C0,P<=4_A4_C0,15,0.22727273,0.20939386,1.08538391,13.684,3.16483946,0.415819,0.38247012,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P10-12_A8+_C0,P<=4_A4_C0,10,0.22727273,0.20939386,1.08538391,8.924,2.63857391,0.407796,0.39442231,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P5-6_A6-7_C0,P5-6_A5_C0,17,0.0720339,0.06743637,1.06817582,15.72,3.47475115,0.368372,0.38645418,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A3_C0,P5-6_A6-7_C0,60,0.06417112,0.061926,1.03625487,57.96,6.30407531,0.3236,0.38247012,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A4_C0,P7-9_A8+_C0,15,0.01879699,0.01731829,1.08538391,14.016,3.14312918,0.313064,0.4501992,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A0-1_C0,P10-12_A8+_C0,3,0.01327434,0.01154553,1.14973854,2.56,1.43339404,0.306964,0.50199203,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P10-12_A8+_C0,P<=4_A0-1_C0,3,0.06818182,0.05930202,1.14973854,2.532,1.53701845,0.304486,0.47808765,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A2_C0,P<=4_A6-7_C0,5,0.00834725,0.00708475,1.17819823,4.376,2.05218661,0.304066,0.46613546,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P5-6_A6-7_C0,P5-6_A4_C0,13,0.05508475,0.05195487,1.06024225,11.988,3.38492049,0.298973,0.43824701,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A3_C0,P7-9_A5_C0,7,0.00748663,0.00682236,1.09736734,6.36,2.19857566,0.291098,0.48605578,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A2_C0,P7-9_A6-7_C0,21,0.03505843,0.03306219,1.06037841,19.832,4.06223868,0.287526,0.41035857,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A5_C0,P<=4_A2_C0,35,0.16203704,0.1569142,1.0326474,34.1,5.19982236,0.173083,0.47011952,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A5_C0,P5-6_A6-7_C0,14,0.06481481,0.061926,1.0466494,13.5,3.34885942,0.149305,0.48207171,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P5-6_A4_C0,P<=4_A4_C0,42,0.21212121,0.20939386,1.01302499,41.444,5.54054642,0.100351,0.50199203,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P7-9_A6-7_C0,P<=4_A0-1_C0,8,0.06349206,0.05930202,1.07065599,7.752,2.8500856,0.087015,0.49800797,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A0-1_C0,P<=4_A3_C0,56,0.24778761,0.24560483,1.00888738,55.508,6.20353701,0.07931,0.50996016,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P10-12_A8+_C0,P<=4_A3_C0,11,0.25,0.24560483,1.0178953,10.86,2.71844806,0.0515,0.53784861,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A2_C0,P<=4_A5_C0,34,0.05676127,0.05667804,1.0014685,33.904,5.48370935,0.017506,0.50199203,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A4_C0,P10-12_A8+_C0,9,0.0112782,0.01154553,0.97684552,9.124,2.57666077,-0.048124,0.57768924,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P10-12_A8+_C0,P<=4_A2_C0,7,0.15909091,0.1569142,1.013872,7.208,2.49109579,-0.083497,0.60557769,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A2_C0,P5-6_A4_C0,31,0.05175292,0.05195487,0.99611305,31.596,5.06987163,-0.117557,0.57768924,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A4_C0,P<=4_A4_C0,166,0.20802005,0.20939386,0.99343911,167.176,9.85726568,-0.119303,0.59760956,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P5-6_A5_C0,P7-9_A8+_C0,4,0.0155642,0.01731829,0.89871477,4.492,2.04810031,-0.240223,0.66533865,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A2_C0,P5-6_A3_C0,5,0.00834725,0.00892154,0.93562801,5.512,2.12884568,-0.240506,0.66932271,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P5-6_A6-7_C0,P7-9_A6-7_C0,7,0.02966102,0.03306219,0.89712806,7.724,2.92060675,-0.247894,0.62151394,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A3_C0,P7-9_A8+_C0,15,0.01604278,0.01731829,0.92634905,15.844,3.33227855,-0.25328,0.67330677,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A4_C0,P7-9_A5_C0,5,0.00626566,0.00682236,0.91840177,5.596,2.18446137,-0.272836,0.68924303,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A4_C0,P<=4_A6-7_C0,5,0.00626566,0.00708475,0.88438689,5.616,2.09717347,-0.293729,0.6812749,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A3_C0,P10-12_A8+_C0,10,0.01069519,0.01154553,0.92634905,10.816,2.72393526,-0.299567,0.65737052,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A5_C0,P<=4_A3_C0,51,0.23611111,0.24560483,0.96134556,52.864,6.09541799,-0.305803,0.61752988,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P5-6_A4_C0,P7-9_A6-7_C0,6,0.03030303,0.03306219,0.91654642,6.756,2.36109361,-0.320191,0.6812749,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P7-9_A8+_C0,P<=4_A5_C0,3,0.04545455,0.05667804,0.80197811,3.6,1.86276126,-0.322102,0.72908367,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P5-6_A4_C0,P<=4_A5_C0,10,0.05050505,0.05667804,0.89108679,11.072,3.09858369,-0.345965,0.68525896,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A4_C0,P5-6_A3_C0,6,0.0075188,0.00892154,0.84276869,6.852,2.35888817,-0.361187,0.67729084,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A0-1_C0,P<=4_A2_C0,33,0.1460177,0.1569142,0.93055761,35.144,5.55975788,-0.385628,0.69322709,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P5-6_A6-7_C0,P7-9_A8+_C0,3,0.01271186,0.01731829,0.73401387,4.032,1.91982262,-0.53755,0.80079681,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A0-1_C0,P<=4_A5_C0,11,0.04867257,0.05667804,0.85875533,12.772,3.17748353,-0.557674,0.76494024,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P7-9_A8+_C0,P<=4_A0-1_C0,3,0.04545455,0.05930202,0.76649236,4.124,1.93172208,-0.581864,0.78087649,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P5-6_A3_C0,P<=4_A3_C0,7,0.20588235,0.24560483,0.83826672,8.536,2.53662015,-0.60553,0.78486056,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P7-9_A8+_C0,P5-6_A6-7_C0,3,0.04545455,0.061926,0.73401387,4.148,1.82301661,-0.629725,0.78884462,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A5_C0,P5-6_A5_C0,12,0.05555556,0.06743637,0.82382188,14.46,3.78227742,-0.650402,0.77290837,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P5-6_A6-7_C0,P5-6_A6-7_C0,12,0.05084746,0.061926,0.82110026,14.692,3.38748227,-0.794691,0.82071713,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P5-6_A6-7_C0,P<=4_A5_C0,11,0.04661017,0.05667804,0.82236739,13.668,3.34222349,-0.798271,0.83266932,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A2_C0,P5-6_A5_C0,36,0.06010017,0.06743637,0.89121298,40.296,5.10378079,-0.841729,0.83266932,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A3_C0,P<=4_A2_C0,138,0.14759358,0.1569142,0.94060058,146.44,9.62877214,-0.87654,0.81673307,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A3_C0,P5-6_A4_C0,43,0.0459893,0.05195487,0.88517798,48.732,6.0722041,-0.943974,0.84462151,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P7-9_A6-7_C0,P5-6_A6-7_C0,5,0.03968254,0.061926,0.64080576,7.672,2.78197295,-0.960469,0.88446215,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P7-9_A5_C0,P<=4_A3_C0,4,0.15384615,0.24560483,0.62639711,6.208,2.28772172,-0.965152,0.89641434,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A4_C0,P5-6_A6-7_C0,43,0.05388471,0.061926,0.87014677,49.1,6.11683437,-0.997248,0.88047809,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A2_C0,P5-6_A6-7_C0,31,0.05175292,0.061926,0.83572197,36.568,5.2569877,-1.059162,0.87250996,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P7-9_A6-7_C0,P5-6_A4_C0,4,0.03174603,0.05195487,0.61103094,6.552,2.40299679,-1.062007,0.89243028,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A5_C0,P7-9_A6-7_C0,4,0.01851852,0.03306219,0.5601117,6.964,2.46149137,-1.204148,0.92430279,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P7-9_A6-7_C0,P5-6_A5_C0,5,0.03968254,0.06743637,0.5884442,8.548,2.84677229,-1.246324,0.92828685,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P7-9_A8+_C0,P<=4_A3_C0,12,0.18181818,0.24560483,0.74028749,16.256,3.30972523,-1.285907,0.94820717,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A4_C0,P<=4_A3_C0,182,0.22807018,0.24560483,0.92860624,196.052,10.79683205,-1.301493,0.92430279,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P7-9_A6-7_C0,P<=4_A4_C0,20,0.15873016,0.20939386,0.75804591,26.192,4.27882805,-1.447125,0.94422311,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P5-6_A4_C0,P5-6_A5_C0,8,0.04040404,0.06743637,0.59914318,13.628,3.61634176,-1.556269,0.96414343,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A3_C0,P<=4_A0-1_C0,46,0.04919786,0.05930202,0.82961526,55.868,6.02626247,-1.637499,0.9561753,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P5-6_A4_C0,P<=4_A3_C0,38,0.19191919,0.24560483,0.78141457,48.008,5.7894739,-1.728654,0.96812749,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A3_C0,P<=4_A6-7_C0,3,0.00320856,0.00708475,0.45288176,6.744,2.11289405,-1.771977,0.98406375,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A5_C0,P<=4_A4_C0,34,0.15740741,0.20939386,0.75172886,45.216,5.79237,-1.93634,0.98406375,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A4_C0,P5-6_A4_C0,30,0.03759398,0.05195487,0.72358928,41.364,5.57816886,-2.037228,0.98804781,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P5-6_A5_C0,P<=4_A4_C0,41,0.15953307,0.20939386,0.76188038,53.972,6.27636735,-2.066801,0.98007968,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A4_C0,P<=4_A5_C0,33,0.04135338,0.05667804,0.72961919,44.732,5.65935413,-2.073028,0.97609562,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P5-6_A6-7_C0,P<=4_A4_C0,36,0.15254237,0.20939386,0.72849497,49.428,6.09997169,-2.201322,0.99203187,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A0-1_C0,P<=4_A4_C0,34,0.15044248,0.20939386,0.71846652,47.2,5.84402348,-2.258718,0.99601594,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P5-6_A5_C0,P<=4_A3_C0,48,0.18677043,0.24560483,0.76045096,63.108,6.46152779,-2.338147,0.99601594,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A3_C0,P5-6_A5_C0,48,0.0513369,0.06743637,0.76126428,63.196,6.35982496,-2.389374,0.99203187,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A2_C0,P<=4_A2_C0,72,0.12020033,0.1569142,0.76602587,94.204,8.32729002,-2.666414,0.99601594,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A0-1_C0,P<=4_A0-1_C0,4,0.01769912,0.05930202,0.2984572,13.296,3.10854245,-2.990469,1.0,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A3_C0,P7-9_A6-7_C0,17,0.01818182,0.03306219,0.54992785,30.668,4.54846459,-3.00497,1.0,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
