book,equivalence_profile,family,metric_role,metric,null,permutations,observed,null_mean,difference,fold,null_sd,z,p_enrich,p_deplete,p_two_sided
leviticus,EXPANDED_ALL,burst_clustering,primary,active_lag1_corr,shuffle_observed_thresholded_arrival_stream,250,0.057748763490930735,-0.0004579449023403364,0.05820670839327107,-126.10417365889334,0.009874884944529675,5.894418894016122,0.00398406374501992,1.0,0.00796812749003984
leviticus,EXPANDED_ALL,burst_clustering,secondary,active_lag2_corr,shuffle_observed_thresholded_arrival_stream,250,0.027405708403250368,-0.00047716004322298706,0.027882868446473356,-57.43504468257225,0.009185841917722566,3.0354178415239175,0.01195219123505976,0.9920318725099602,0.02390438247011952
leviticus,EXPANDED_ALL,burst_clustering,secondary,count_lag1_corr,shuffle_observed_thresholded_arrival_stream,250,0.078905808236073,0.0006771773963077897,0.07822863083976521,116.52162146329061,0.010143400440254885,7.712268809708894,0.00398406374501992,1.0,0.00796812749003984
leviticus,EXPANDED_ALL,burst_clustering,secondary,count_lag2_corr,shuffle_observed_thresholded_arrival_stream,250,0.1412047984815579,-0.00040847203353490933,0.14161327051509282,-345.6902477743071,0.010068996577511211,14.064288275892519,0.00398406374501992,1.0,0.00796812749003984
leviticus,EXPANDED_ALL,burst_clustering,secondary,count_lag5_corr,shuffle_observed_thresholded_arrival_stream,250,0.11112219512510266,0.0007386163850122127,0.11038357874009044,150.44642574949822,0.009470311967811392,11.655748946314839,0.00398406374501992,1.0,0.00796812749003984
leviticus,EXPANDED_ALL,burst_clustering,secondary,adjacent_active_ratio,shuffle_observed_thresholded_arrival_stream,250,1.0730438224812813,0.9994254705129876,0.0736183519682937,1.0736606721965039,0.01247808028658427,5.899813935918012,0.00398406374501992,1.0,0.00796812749003984
leviticus,EXPANDED_ALL,burst_clustering,secondary,run_count,shuffle_observed_thresholded_arrival_stream,250,2397.0,2545.456,-148.45600000000013,0.9416780333268381,25.1166889537614,-5.910651689532023,1.0,0.00398406374501992,0.00796812749003984
leviticus,EXPANDED_ALL,burst_clustering,secondary,mean_run_length,shuffle_observed_thresholded_arrival_stream,250,1.901543596161869,1.7908164533568245,0.11072714280504448,1.06183053690259,0.017698293552272943,6.256373953681207,0.00398406374501992,1.0,0.00796812749003984
leviticus,EXPANDED_ALL,burst_clustering,descriptive,max_run_length,shuffle_observed_thresholded_arrival_stream,250,10.0,10.852,-0.8520000000000003,0.9214891264283082,1.8671089952115811,-0.456320440951789,0.7689243027888446,0.50199203187251,1.0
leviticus,EXPANDED_ALL,burst_clustering,secondary,mean_run_intensity,shuffle_observed_thresholded_arrival_stream,250,3.2332081768877763,3.044938024027071,0.18827015286070514,1.06183053690259,0.030092535109722537,6.256373953681201,0.00398406374501992,1.0,0.00796812749003984
leviticus,EXPANDED_ALL,burst_clustering,secondary,fano_w5,shuffle_observed_thresholded_arrival_stream,250,2.447463981361312,1.7266561582499202,0.7208078231113919,1.417458808847025,0.05096844997848431,14.142235508744562,0.00398406374501992,1.0,0.00796812749003984
leviticus,EXPANDED_ALL,burst_clustering,primary,fano_w10,shuffle_observed_thresholded_arrival_stream,250,3.461217988359813,1.7257061465894408,1.7355118417703723,2.005682134933755,0.07940729262352002,21.855824376215075,0.00398406374501992,1.0,0.00796812749003984
leviticus,EXPANDED_ALL,burst_clustering,secondary,fano_w20,shuffle_observed_thresholded_arrival_stream,250,4.689220039637741,1.7156066354694883,2.9736134041682525,2.7332722680654014,0.10989429881942782,27.058850514659802,0.00398406374501992,1.0,0.00796812749003984
