book,equivalence_profile,family,metric_role,metric,null,permutations,observed,null_mean,difference,fold,null_sd,z,p_enrich,p_deplete,p_two_sided
numbers,EXPANDED_ALL,burst_clustering,primary,active_lag1_corr,shuffle_observed_thresholded_arrival_stream,250,0.049364275404641215,-0.0005477350376247196,0.04991201044226593,-90.1243703866597,0.007662308990723323,6.513964720385705,0.00398406374501992,1.0,0.00796812749003984
numbers,EXPANDED_ALL,burst_clustering,secondary,active_lag2_corr,shuffle_observed_thresholded_arrival_stream,250,0.033890769801560715,0.0011574436469222883,0.03273332615463843,29.28070830202256,0.008127147846138305,4.0276523541025515,0.00398406374501992,1.0,0.00796812749003984
numbers,EXPANDED_ALL,burst_clustering,secondary,count_lag1_corr,shuffle_observed_thresholded_arrival_stream,250,0.09292467007536193,-0.0010027806836612765,0.0939274507590232,-92.66699248342364,0.007550563777983469,12.439793043388931,0.00398406374501992,1.0,0.00796812749003984
numbers,EXPANDED_ALL,burst_clustering,secondary,count_lag2_corr,shuffle_observed_thresholded_arrival_stream,250,0.15596509439625397,0.0009325217962584907,0.15503257259999548,167.25088359545558,0.00889208817514761,17.434889257316875,0.00398406374501992,1.0,0.00796812749003984
numbers,EXPANDED_ALL,burst_clustering,secondary,count_lag5_corr,shuffle_observed_thresholded_arrival_stream,250,0.10979886963719286,-0.0010762159643352871,0.11087508560152814,-102.0230820539899,0.008273164547885204,13.401774491463508,0.00398406374501992,1.0,0.00796812749003984
numbers,EXPANDED_ALL,burst_clustering,secondary,adjacent_active_ratio,shuffle_observed_thresholded_arrival_stream,250,1.060574908457883,0.9993207554290144,0.06125415302886861,1.061295787859997,0.009390351252046717,6.52309497107658,0.00398406374501992,1.0,0.00796812749003984
numbers,EXPANDED_ALL,burst_clustering,secondary,run_count,shuffle_observed_thresholded_arrival_stream,250,3397.0,3575.776,-178.77599999999984,0.9500035796425728,27.38725659864456,-6.527707488921974,1.0,0.00398406374501992,0.00796812749003984
numbers,EXPANDED_ALL,burst_clustering,secondary,mean_run_length,shuffle_observed_thresholded_arrival_stream,250,1.9102148954960259,1.8148175372663589,0.095397358229667,1.0525658124140476,0.01391211511038684,6.857142675483108,0.00398406374501992,1.0,0.00796812749003984
numbers,EXPANDED_ALL,burst_clustering,descriptive,max_run_length,shuffle_observed_thresholded_arrival_stream,250,13.0,11.496,1.5039999999999996,1.1308281141266527,1.478507355409502,1.0172421493185178,0.24701195219123506,0.9083665338645418,0.4940239043824701
numbers,EXPANDED_ALL,burst_clustering,secondary,mean_run_intensity,shuffle_observed_thresholded_arrival_stream,250,3.2837798057109215,3.119785734043186,0.1639940716677355,1.0525658124140476,0.02391580275178997,6.8571426754831135,0.00398406374501992,1.0,0.00796812749003984
numbers,EXPANDED_ALL,burst_clustering,secondary,fano_w5,shuffle_observed_thresholded_arrival_stream,250,2.5189522998296425,1.6642232404691377,0.8547290593605048,1.5135903877412265,0.036836102428385475,23.203569406459803,0.00398406374501992,1.0,0.00796812749003984
numbers,EXPANDED_ALL,burst_clustering,primary,fano_w10,shuffle_observed_thresholded_arrival_stream,250,3.497780866134672,1.6607592552213606,1.8370216109133115,2.106133598315222,0.056344355171438466,32.60347208382849,0.00398406374501992,1.0,0.00796812749003984
numbers,EXPANDED_ALL,burst_clustering,secondary,fano_w20,shuffle_observed_thresholded_arrival_stream,250,4.924280462655788,1.6615346477154187,3.262745814940369,2.9636941182217225,0.0892291368732941,36.5659237472339,0.00398406374501992,1.0,0.00796812749003984
