book,equivalence_profile,family,metric_role,metric,null,permutations,observed,null_mean,difference,fold,null_sd,z,p_enrich,p_deplete,p_two_sided
genesis,STRICT,burst_clustering,primary,active_lag1_corr,shuffle_observed_thresholded_arrival_stream,250,0.052770085784551016,-0.00029866519333499817,0.05306875097788601,-176.6864266816702,0.007037486093533832,7.54086761558883,0.00398406374501992,1.0,0.00796812749003984
genesis,STRICT,burst_clustering,secondary,active_lag2_corr,shuffle_observed_thresholded_arrival_stream,250,0.034462030917431004,-0.0006194049356025922,0.035081435853033596,-55.63732049358694,0.007102480626803524,4.93932158303148,0.00398406374501992,1.0,0.00796812749003984
genesis,STRICT,burst_clustering,secondary,count_lag1_corr,shuffle_observed_thresholded_arrival_stream,250,0.1244030802833548,-6.745844721541663e-05,0.12447053873057021,-1844.1438458566286,0.007527373465605215,16.535719836316442,0.00398406374501992,1.0,0.00796812749003984
genesis,STRICT,burst_clustering,secondary,count_lag2_corr,shuffle_observed_thresholded_arrival_stream,250,0.1400983851810663,0.00021272732510001964,0.13988565785596627,658.5819904198728,0.007459183973359174,18.75348005298897,0.00398406374501992,1.0,0.00796812749003984
genesis,STRICT,burst_clustering,secondary,count_lag5_corr,shuffle_observed_thresholded_arrival_stream,250,0.09128368262090454,0.00032980518779241824,0.09095387743311212,276.7806147378104,0.007374216723609829,12.334039104371257,0.00398406374501992,1.0,0.00796812749003984
genesis,STRICT,burst_clustering,secondary,adjacent_active_ratio,shuffle_observed_thresholded_arrival_stream,250,1.1642298756403229,0.9990634691635174,0.16516640647680547,1.1653212349112252,0.021901692295537616,7.541262302843031,0.00398406374501992,1.0,0.00796812749003984
genesis,STRICT,burst_clustering,secondary,run_count,shuffle_observed_thresholded_arrival_stream,250,3159.0,3336.112,-177.11200000000008,0.9469106552777604,23.47192910691407,-7.545694228764035,1.0,0.00398406374501992,0.00796812749003984
genesis,STRICT,burst_clustering,secondary,mean_run_length,shuffle_observed_thresholded_arrival_stream,250,1.3950617283950617,1.3210642700971915,0.07399745829787019,1.0560135187763622,0.009303686872559653,7.953562852176239,0.00398406374501992,1.0,0.00796812749003984
genesis,STRICT,burst_clustering,descriptive,max_run_length,shuffle_observed_thresholded_arrival_stream,250,10.0,6.624,3.3760000000000003,1.5096618357487923,0.935213344643884,3.6098715008023476,0.01195219123505976,1.0,0.02390438247011952
genesis,STRICT,burst_clustering,secondary,mean_run_intensity,shuffle_observed_thresholded_arrival_stream,250,1.8186134852801519,1.722149814320028,0.09646367096012387,1.0560135187763624,0.012128359673894981,7.953562852176273,0.00398406374501992,1.0,0.00796812749003984
genesis,STRICT,burst_clustering,secondary,fano_w5,shuffle_observed_thresholded_arrival_stream,250,2.0095978045688665,1.3629874150653847,0.6466103895034818,1.4744067203822735,0.030730515516050674,21.041312800813724,0.00398406374501992,1.0,0.00796812749003984
genesis,STRICT,burst_clustering,primary,fano_w10,shuffle_observed_thresholded_arrival_stream,250,2.6816839293761894,1.363376456457072,1.3183074729191173,1.9669431114755547,0.04404117765567921,29.933520016786346,0.00398406374501992,1.0,0.00796812749003984
