book,equivalence_profile,family,metric_role,metric,null,permutations,observed,null_mean,difference,fold,null_sd,z,p_enrich,p_deplete,p_two_sided
exodus,TRADITION,burst_clustering,primary,active_lag1_corr,shuffle_observed_thresholded_arrival_stream,250,0.05566169416968265,-0.0009408577499149279,0.05660255191959757,-59.16058423785696,0.008803113473430902,6.429833273242751,0.00398406374501992,1.0,0.00796812749003984
exodus,TRADITION,burst_clustering,secondary,active_lag2_corr,shuffle_observed_thresholded_arrival_stream,250,0.039221832913813426,-0.00033222530028102646,0.039554058214094454,-118.05793502372042,0.008523343897572958,4.640673741365471,0.00398406374501992,1.0,0.00796812749003984
exodus,TRADITION,burst_clustering,secondary,count_lag1_corr,shuffle_observed_thresholded_arrival_stream,250,0.12423554536446457,-0.0007286640443895894,0.12496420940885417,-170.49770236507027,0.008644139252797379,14.456524328713677,0.00398406374501992,1.0,0.00796812749003984
exodus,TRADITION,burst_clustering,secondary,count_lag2_corr,shuffle_observed_thresholded_arrival_stream,250,0.11359958108280672,-0.00040423536336834406,0.11400381644617506,-281.0233625683398,0.008396817107160016,13.577027460674751,0.00398406374501992,1.0,0.00796812749003984
exodus,TRADITION,burst_clustering,secondary,count_lag5_corr,shuffle_observed_thresholded_arrival_stream,250,0.10024343927276791,-8.45876983324487e-05,0.10032802697110035,-1185.0829523554196,0.00824149212784135,12.173527003947857,0.00398406374501992,1.0,0.00796812749003984
exodus,TRADITION,burst_clustering,secondary,adjacent_active_ratio,shuffle_observed_thresholded_arrival_stream,250,1.0795417119065471,0.9986632321791332,0.08087847972741391,1.0809867401956244,0.012567966008197007,6.435287911716487,0.00398406374501992,1.0,0.00796812749003984
exodus,TRADITION,burst_clustering,secondary,run_count,shuffle_observed_thresholded_arrival_stream,250,3341.0,3541.6,-200.5999999999999,0.9433589338152247,31.13339043535092,-6.4432430003583985,1.0,0.00398406374501992,0.00796812749003984
exodus,TRADITION,burst_clustering,secondary,mean_run_length,shuffle_observed_thresholded_arrival_stream,250,1.8006584854833882,1.6987985110281987,0.10185997445518957,1.059960009261804,0.01493043186030318,6.822305972676746,0.00398406374501992,1.0,0.00796812749003984
exodus,TRADITION,burst_clustering,descriptive,max_run_length,shuffle_observed_thresholded_arrival_stream,250,19.0,10.328,8.672,1.8396591789310612,1.4766231746793086,5.8728592024728155,0.00398406374501992,1.0,0.00796812749003984
exodus,TRADITION,burst_clustering,secondary,mean_run_intensity,shuffle_observed_thresholded_arrival_stream,250,3.0059862316671655,2.8359430595505652,0.17004317211660025,1.0599600092618038,0.02492458895828206,6.822305972676733,0.00398406374501992,1.0,0.00796812749003984
exodus,TRADITION,burst_clustering,secondary,fano_w5,shuffle_observed_thresholded_arrival_stream,250,2.4328483719935807,1.642746595488112,0.7901017765054688,1.4809638800503522,0.040362046151894794,19.575364775414823,0.00398406374501992,1.0,0.00796812749003984
exodus,TRADITION,burst_clustering,primary,fano_w10,shuffle_observed_thresholded_arrival_stream,250,3.25535614665159,1.6380650916666084,1.6172910549849815,1.9873179418892988,0.056103871029949036,28.826728446628017,0.00398406374501992,1.0,0.00796812749003984
exodus,TRADITION,burst_clustering,secondary,fano_w20,shuffle_observed_thresholded_arrival_stream,250,4.646627856381941,1.6343193426935962,3.0123085136883447,2.8431578425325505,0.0781872471560802,38.526852181853464,0.00398406374501992,1.0,0.00796812749003984
