taam,rank,predecessor,count,prob,book,run_label,stream_type
atnah,1,tipeha,808,0.55115962,genesis,main,full
atnah,2,munah,575,0.39222374,genesis,main,full
atnah,3,meteg,70,0.04774898,genesis,main,full
atnah,4,sof_pasuq,7,0.0047749,genesis,main,full
atnah,5,paseq,6,0.00409277,genesis,main,full
darga,1,sof_pasuq,70,0.27667984,genesis,main,full
darga,2,qadma,44,0.17391304,genesis,main,full
darga,3,atnah,27,0.10671937,genesis,main,full
darga,4,zaqef_qatan,22,0.08695652,genesis,main,full
darga,5,gershayim,19,0.07509881,genesis,main,full
darga,6,geresh,18,0.07114625,genesis,main,full
darga,7,meteg,17,0.06719368,genesis,main,full
darga,8,revia,16,0.06324111,genesis,main,full
darga,9,munah,13,0.0513834,genesis,main,full
darga,10,telisha_gedola,3,0.01185771,genesis,main,full
geresh,1,qadma,200,0.81967213,genesis,main,full
geresh,2,meteg,18,0.07377049,genesis,main,full
geresh,3,atnah,11,0.04508197,genesis,main,full
geresh,4,sof_pasuq,9,0.03688525,genesis,main,full
geresh,5,telisha_gedola,2,0.00819672,genesis,main,full
geresh,6,segol,2,0.00819672,genesis,main,full
geresh,7,munah,1,0.00409836,genesis,main,full
geresh,8,revia,1,0.00409836,genesis,main,full
gershayim,1,sof_pasuq,34,0.30088496,genesis,main,full
gershayim,2,meteg,26,0.2300885,genesis,main,full
gershayim,3,atnah,25,0.22123894,genesis,main,full
gershayim,4,revia,10,0.08849558,genesis,main,full
gershayim,5,munah,6,0.05309735,genesis,main,full
gershayim,6,telisha_gedola,6,0.05309735,genesis,main,full
gershayim,7,zaqef_qatan,3,0.02654867,genesis,main,full
gershayim,8,segol,2,0.01769912,genesis,main,full
gershayim,9,pazer,1,0.00884956,genesis,main,full
mahapakh,1,sof_pasuq,179,0.22487437,genesis,main,full
mahapakh,2,revia,141,0.17713568,genesis,main,full
mahapakh,3,atnah,124,0.15577889,genesis,main,full
mahapakh,4,qadma,121,0.15201005,genesis,main,full
mahapakh,5,meteg,55,0.06909548,genesis,main,full
mahapakh,6,geresh,43,0.0540201,genesis,main,full
mahapakh,7,gershayim,43,0.0540201,genesis,main,full
mahapakh,8,zaqef_qatan,39,0.04899497,genesis,main,full
mahapakh,9,munah,24,0.03015075,genesis,main,full
mahapakh,10,pashta,14,0.01758794,genesis,main,full
merkha,1,tipeha,629,0.26121262,genesis,main,full
merkha,2,zaqef_qatan,579,0.2404485,genesis,main,full
merkha,3,tevir,378,0.15697674,genesis,main,full
merkha,4,atnah,296,0.12292359,genesis,main,full
merkha,5,sof_pasuq,205,0.08513289,genesis,main,full
merkha,6,meteg,156,0.06478405,genesis,main,full
merkha,7,zaqef_gadol,87,0.03612957,genesis,main,full
merkha,8,qadma,33,0.01370432,genesis,main,full
merkha,9,revia,28,0.01162791,genesis,main,full
merkha,10,geresh,9,0.00373754,genesis,main,full
merkha_kefula,1,darga,1,1.0,genesis,main,full
meteg,1,tipeha,937,0.34768089,genesis,main,full
meteg,2,merkha,747,0.27717996,genesis,main,full
meteg,3,atnah,150,0.05565863,genesis,main,full
meteg,4,sof_pasuq,143,0.05306122,genesis,main,full
meteg,5,zaqef_qatan,135,0.05009276,genesis,main,full
meteg,6,munah,114,0.04230056,genesis,main,full
meteg,7,pashta,93,0.03450835,genesis,main,full
meteg,8,meteg,87,0.032282,genesis,main,full
meteg,9,mahapakh,87,0.032282,genesis,main,full
meteg,10,revia,65,0.02411874,genesis,main,full
munah,1,pashta,735,0.305995,genesis,main,full
munah,2,tipeha,593,0.2468776,genesis,main,full
munah,3,sof_pasuq,284,0.1182348,genesis,main,full
munah,4,atnah,221,0.09200666,genesis,main,full
munah,5,zaqef_qatan,112,0.04662781,genesis,main,full
munah,6,meteg,93,0.03871774,genesis,main,full
munah,7,yetiv,67,0.02789342,genesis,main,full
munah,8,geresh,61,0.0253955,genesis,main,full
munah,9,paseq,52,0.02164863,genesis,main,full
munah,10,zinor,38,0.01582015,genesis,main,full
paseq,1,munah,72,0.7826087,genesis,main,full
paseq,2,darga,9,0.09782609,genesis,main,full
paseq,3,mahapakh,5,0.05434783,genesis,main,full
paseq,4,merkha,3,0.0326087,genesis,main,full
paseq,5,shalshelet,3,0.0326087,genesis,main,full
pashta,1,mahapakh,702,0.41269841,genesis,main,full
pashta,2,pashta,297,0.17460317,genesis,main,full
pashta,3,meteg,191,0.11228689,genesis,main,full
pashta,4,revia,187,0.10993533,genesis,main,full
pashta,5,atnah,121,0.07113463,genesis,main,full
pashta,6,sof_pasuq,98,0.05761317,genesis,main,full
pashta,7,zaqef_qatan,65,0.03821282,genesis,main,full
pashta,8,merkha,25,0.01469724,genesis,main,full
pashta,9,segol,6,0.00352734,genesis,main,full
pashta,10,paseq,5,0.00293945,genesis,main,full
pazer,1,sof_pasuq,13,0.44827586,genesis,main,full
pazer,2,atnah,5,0.17241379,genesis,main,full
pazer,3,munah,5,0.17241379,genesis,main,full
pazer,4,meteg,4,0.13793103,genesis,main,full
pazer,5,paseq,1,0.03448276,genesis,main,full
pazer,6,segol,1,0.03448276,genesis,main,full
qadma,1,sof_pasuq,153,0.33479212,genesis,main,full
qadma,2,telisha_qetana,92,0.20131291,genesis,main,full
qadma,3,atnah,69,0.15098468,genesis,main,full
qadma,4,revia,56,0.12253829,genesis,main,full
qadma,5,telisha_gedola,26,0.05689278,genesis,main,full
qadma,6,zaqef_qatan,18,0.03938731,genesis,main,full
qadma,7,meteg,12,0.02625821,genesis,main,full
qadma,8,segol,11,0.02407002,genesis,main,full
qadma,9,geresh,7,0.01531729,genesis,main,full
qadma,10,pashta,5,0.01094092,genesis,main,full
revia,1,munah,307,0.50327869,genesis,main,full
revia,2,geresh,83,0.13606557,genesis,main,full
revia,3,sof_pasuq,76,0.12459016,genesis,main,full
revia,4,atnah,63,0.10327869,genesis,main,full
revia,5,meteg,43,0.0704918,genesis,main,full
revia,6,segol,14,0.02295082,genesis,main,full
revia,7,zaqef_qatan,11,0.01803279,genesis,main,full
revia,8,paseq,6,0.00983607,genesis,main,full
revia,9,gershayim,3,0.00491803,genesis,main,full
revia,10,zaqef_gadol,2,0.00327869,genesis,main,full
segol,1,munah,35,0.48611111,genesis,main,full
segol,2,zinor,28,0.38888889,genesis,main,full
segol,3,meteg,6,0.08333333,genesis,main,full
segol,4,zarqa,2,0.02777778,genesis,main,full
segol,5,paseq,1,0.01388889,genesis,main,full
shalshelet,1,sof_pasuq,2,0.66666667,genesis,main,full
shalshelet,2,meteg,1,0.33333333,genesis,main,full
sof_pasuq,1,meteg,1529,0.99934641,genesis,main,full
sof_pasuq,2,tipeha,1,0.00065359,genesis,main,full
telisha_gedola,1,sof_pasuq,21,0.40384615,genesis,main,full
telisha_gedola,2,munah,9,0.17307692,genesis,main,full
telisha_gedola,3,atnah,6,0.11538462,genesis,main,full
telisha_gedola,4,meteg,5,0.09615385,genesis,main,full
telisha_gedola,5,pazer,4,0.07692308,genesis,main,full
telisha_gedola,6,zaqef_qatan,3,0.05769231,genesis,main,full
telisha_gedola,7,geresh,2,0.03846154,genesis,main,full
telisha_gedola,8,revia,1,0.01923077,genesis,main,full
telisha_gedola,9,segol,1,0.01923077,genesis,main,full
telisha_qetana,1,sof_pasuq,32,0.34408602,genesis,main,full
telisha_qetana,2,atnah,15,0.16129032,genesis,main,full
telisha_qetana,3,munah,13,0.13978495,genesis,main,full
telisha_qetana,4,pazer,12,0.12903226,genesis,main,full
telisha_qetana,5,revia,7,0.07526882,genesis,main,full
telisha_qetana,6,meteg,7,0.07526882,genesis,main,full
telisha_qetana,7,zaqef_qatan,4,0.04301075,genesis,main,full
telisha_qetana,8,segol,2,0.02150538,genesis,main,full
telisha_qetana,9,telisha_qetana,1,0.01075269,genesis,main,full
tevir,1,darga,204,0.32744783,genesis,main,full
tevir,2,merkha,160,0.25682183,genesis,main,full
tevir,3,zaqef_qatan,82,0.13162119,genesis,main,full
tevir,4,atnah,46,0.07383628,genesis,main,full
tevir,5,meteg,41,0.06581059,genesis,main,full
tevir,6,revia,39,0.06260032,genesis,main,full
tevir,7,sof_pasuq,31,0.04975923,genesis,main,full
tevir,8,zaqef_gadol,10,0.01605136,genesis,main,full
tevir,9,paseq,8,0.01284109,genesis,main,full
tevir,10,tevir,2,0.00321027,genesis,main,full
tipeha,1,merkha,1472,0.49578983,genesis,main,full
tipeha,2,zaqef_qatan,719,0.24216908,genesis,main,full
tipeha,3,tevir,218,0.0734254,genesis,main,full
tipeha,4,atnah,213,0.07174133,genesis,main,full
tipeha,5,meteg,194,0.06534187,genesis,main,full
tipeha,6,sof_pasuq,100,0.03368137,genesis,main,full
tipeha,7,zaqef_gadol,48,0.01616706,genesis,main,full
tipeha,8,pashta,2,0.00067363,genesis,main,full
tipeha,9,paseq,1,0.00033681,genesis,main,full
tipeha,10,merkha_kefula,1,0.00033681,genesis,main,full
yetiv,1,revia,28,0.35443038,genesis,main,full
yetiv,2,zaqef_qatan,20,0.25316456,genesis,main,full
yetiv,3,atnah,17,0.21518987,genesis,main,full
yetiv,4,sof_pasuq,11,0.13924051,genesis,main,full
yetiv,5,zaqef_gadol,2,0.02531646,genesis,main,full
yetiv,6,pashta,1,0.01265823,genesis,main,full
zaqef_gadol,1,zaqef_qatan,60,0.34090909,genesis,main,full
zaqef_gadol,2,atnah,55,0.3125,genesis,main,full
zaqef_gadol,3,sof_pasuq,50,0.28409091,genesis,main,full
zaqef_gadol,4,meteg,7,0.03977273,genesis,main,full
zaqef_gadol,5,zaqef_gadol,3,0.01704545,genesis,main,full
zaqef_gadol,6,segol,1,0.00568182,genesis,main,full
zaqef_qatan,1,munah,1159,0.61846318,genesis,main,full
zaqef_qatan,2,pashta,551,0.29402348,genesis,main,full
zaqef_qatan,3,meteg,124,0.06616862,genesis,main,full
zaqef_qatan,4,qadma,28,0.0149413,genesis,main,full
zaqef_qatan,5,yetiv,4,0.00213447,genesis,main,full
zaqef_qatan,6,mahapakh,2,0.00106724,genesis,main,full
zaqef_qatan,7,sof_pasuq,2,0.00106724,genesis,main,full
zaqef_qatan,8,zaqef_qatan,2,0.00106724,genesis,main,full
zaqef_qatan,9,atnah,2,0.00106724,genesis,main,full
zarqa,1,meteg,2,1.0,genesis,main,full
zinor,1,munah,44,0.61971831,genesis,main,full
zinor,2,sof_pasuq,9,0.12676056,genesis,main,full
zinor,3,meteg,7,0.09859155,genesis,main,full
zinor,4,revia,7,0.09859155,genesis,main,full
zinor,5,paseq,4,0.05633803,genesis,main,full
