taam,rank,predecessor,count,prob,book,run_label,stream_type
meteg,5,zaqef_qatan,137,0.05083488,genesis,main,core_projected
meteg,6,munah,123,0.04564007,genesis,main,core_projected
meteg,7,pashta,93,0.03450835,genesis,main,core_projected
meteg,8,meteg,87,0.032282,genesis,main,core_projected
meteg,9,mahapakh,87,0.032282,genesis,main,core_projected
meteg,10,revia,69,0.02560297,genesis,main,core_projected
munah,1,pashta,736,0.30641132,genesis,main,core_projected
munah,2,tipeha,593,0.2468776,genesis,main,core_projected
munah,3,sof_pasuq,321,0.13363863,genesis,main,core_projected
munah,4,atnah,242,0.10074938,genesis,main,core_projected
munah,5,zaqef_qatan,131,0.05453789,genesis,main,core_projected
munah,6,meteg,116,0.04829309,genesis,main,core_projected
munah,7,geresh,62,0.02581182,genesis,main,core_projected
munah,8,munah,58,0.02414654,genesis,main,core_projected
munah,9,paseq,55,0.02289759,genesis,main,core_projected
munah,10,revia,53,0.02206495,genesis,main,core_projected
paseq,1,munah,72,0.7826087,genesis,main,core_projected
paseq,2,darga,9,0.09782609,genesis,main,core_projected
paseq,3,mahapakh,5,0.05434783,genesis,main,core_projected
paseq,4,merkha,3,0.0326087,genesis,main,core_projected
paseq,5,sof_pasuq,2,0.02173913,genesis,main,core_projected
paseq,6,meteg,1,0.01086957,genesis,main,core_projected
pashta,1,mahapakh,702,0.41269841,genesis,main,core_projected
pashta,2,pashta,297,0.17460317,genesis,main,core_projected
pashta,3,meteg,191,0.11228689,genesis,main,core_projected
pashta,4,revia,187,0.10993533,genesis,main,core_projected
pashta,5,atnah,121,0.07113463,genesis,main,core_projected
pashta,6,sof_pasuq,99,0.05820106,genesis,main,core_projected
pashta,7,zaqef_qatan,65,0.03821282,genesis,main,core_projected
pashta,8,merkha,25,0.01469724,genesis,main,core_projected
pashta,9,paseq,5,0.00293945,genesis,main,core_projected
pashta,10,munah,5,0.00293945,genesis,main,core_projected
qadma,1,sof_pasuq,166,0.36323851,genesis,main,core_projected
qadma,2,telisha_qetana,92,0.20131291,genesis,main,core_projected
qadma,3,atnah,74,0.1619256,genesis,main,core_projected
qadma,4,revia,56,0.12253829,genesis,main,core_projected
qadma,5,zaqef_qatan,19,0.04157549,genesis,main,core_projected
qadma,6,meteg,18,0.03938731,genesis,main,core_projected
qadma,7,munah,15,0.03282276,genesis,main,core_projected
qadma,8,geresh,7,0.01531729,genesis,main,core_projected
qadma,9,pashta,5,0.01094092,genesis,main,core_projected
qadma,10,paseq,3,0.00656455,genesis,main,core_projected
revia,1,munah,319,0.52295082,genesis,main,core_projected
revia,2,geresh,83,0.13606557,genesis,main,core_projected
revia,3,sof_pasuq,76,0.12459016,genesis,main,core_projected
revia,4,atnah,63,0.10327869,genesis,main,core_projected
revia,5,meteg,47,0.07704918,genesis,main,core_projected
revia,6,zaqef_qatan,11,0.01803279,genesis,main,core_projected
revia,7,paseq,7,0.01147541,genesis,main,core_projected
revia,8,zaqef_gadol,2,0.00327869,genesis,main,core_projected
revia,9,pashta,2,0.00327869,genesis,main,core_projected
sof_pasuq,1,meteg,1529,0.99934641,genesis,main,core_projected
sof_pasuq,2,tipeha,1,0.00065359,genesis,main,core_projected
telisha_qetana,1,sof_pasuq,39,0.41935484,genesis,main,core_projected
telisha_qetana,2,atnah,17,0.1827957,genesis,main,core_projected
telisha_qetana,3,munah,16,0.17204301,genesis,main,core_projected
telisha_qetana,4,meteg,9,0.09677419,genesis,main,core_projected
telisha_qetana,5,revia,7,0.07526882,genesis,main,core_projected
telisha_qetana,6,zaqef_qatan,4,0.04301075,genesis,main,core_projected
telisha_qetana,7,telisha_qetana,1,0.01075269,genesis,main,core_projected
tevir,1,darga,204,0.32744783,genesis,main,core_projected
tevir,2,merkha,160,0.25682183,genesis,main,core_projected
tevir,3,zaqef_qatan,82,0.13162119,genesis,main,core_projected
tevir,4,atnah,46,0.07383628,genesis,main,core_projected
tevir,5,meteg,41,0.06581059,genesis,main,core_projected
tevir,6,revia,39,0.06260032,genesis,main,core_projected
tevir,7,sof_pasuq,31,0.04975923,genesis,main,core_projected
tevir,8,zaqef_gadol,10,0.01605136,genesis,main,core_projected
tevir,9,paseq,8,0.01284109,genesis,main,core_projected
tevir,10,tevir,2,0.00321027,genesis,main,core_projected
tipeha,1,merkha,1472,0.49578983,genesis,main,core_projected
tipeha,2,zaqef_qatan,719,0.24216908,genesis,main,core_projected
tipeha,3,tevir,218,0.0734254,genesis,main,core_projected
tipeha,4,atnah,213,0.07174133,genesis,main,core_projected
tipeha,5,meteg,194,0.06534187,genesis,main,core_projected
tipeha,6,sof_pasuq,100,0.03368137,genesis,main,core_projected
tipeha,7,zaqef_gadol,48,0.01616706,genesis,main,core_projected
tipeha,8,pashta,2,0.00067363,genesis,main,core_projected
tipeha,9,paseq,1,0.00033681,genesis,main,core_projected
tipeha,10,darga,1,0.00033681,genesis,main,core_projected
zaqef_gadol,1,zaqef_qatan,60,0.34090909,genesis,main,core_projected
zaqef_gadol,2,atnah,55,0.3125,genesis,main,core_projected
zaqef_gadol,3,sof_pasuq,50,0.28409091,genesis,main,core_projected
zaqef_gadol,4,meteg,7,0.03977273,genesis,main,core_projected
zaqef_gadol,5,zaqef_gadol,3,0.01704545,genesis,main,core_projected
zaqef_gadol,6,munah,1,0.00568182,genesis,main,core_projected
zaqef_qatan,1,munah,1159,0.61846318,genesis,main,core_projected
zaqef_qatan,2,pashta,551,0.29402348,genesis,main,core_projected
zaqef_qatan,3,meteg,124,0.06616862,genesis,main,core_projected
zaqef_qatan,4,qadma,28,0.0149413,genesis,main,core_projected
zaqef_qatan,5,zaqef_qatan,3,0.00160085,genesis,main,core_projected
zaqef_qatan,6,atnah,3,0.00160085,genesis,main,core_projected
zaqef_qatan,7,revia,2,0.00106724,genesis,main,core_projected
zaqef_qatan,8,mahapakh,2,0.00106724,genesis,main,core_projected
zaqef_qatan,9,sof_pasuq,2,0.00106724,genesis,main,core_projected
