from_shape,to_shape,count,p_to_given_from,p_to_background,lift,null_mean,null_sd,z,empirical_p,empirical_p_tail,p_value_scope,book,level,shape_field,transition_accent_mode
P5-6_A5_C0,P<=4_A5_C0,25,0.07183908,0.05184691,1.38560012,18.168,3.97433853,1.719028,0.06187625,upper,screening_selected_transition,numbers,minor,transition_bucket_shape,taam_events
P<=4_A0-1_C0,P<=4_A2_C0,56,0.18122977,0.15821095,1.14549452,48.986,5.90487418,1.187832,0.14171657,upper,screening_selected_transition,numbers,minor,transition_bucket_shape,taam_events
P5-6_A4_C0,P<=4_A3_C0,55,0.31609195,0.27614597,1.14465531,48.708,5.87842221,1.070355,0.16966068,upper,screening_selected_transition,numbers,minor,transition_bucket_shape,taam_events
P<=4_A4_C0,P<=4_A0-1_C0,67,0.07657143,0.06875834,1.11363107,60.4,6.77582642,0.974051,0.1756487,upper,screening_selected_transition,numbers,minor,transition_bucket_shape,taam_events
P5-6_A5_C0,P<=4_A2_C0,61,0.17528736,0.15821095,1.10793443,55.144,6.6114057,0.885742,0.20958084,upper,screening_selected_transition,numbers,minor,transition_bucket_shape,taam_events
P5-6_A6-7_C0,P<=4_A2_C0,44,0.17813765,0.15821095,1.12595022,39.148,5.69552227,0.851897,0.21357285,upper,screening_selected_transition,numbers,minor,transition_bucket_shape,taam_events
P5-6_A6-7_C0,P5-6_A5_C0,22,0.08906883,0.07743658,1.15021639,19.124,3.91295879,0.734994,0.26746507,upper,screening_selected_transition,numbers,minor,transition_bucket_shape,taam_events
P<=4_A3_C0,P5-6_A6-7_C0,73,0.05882353,0.05496217,1.07025482,67.71,7.22761211,0.731915,0.25349301,upper,screening_selected_transition,numbers,minor,transition_bucket_shape,taam_events
P<=4_A2_C0,P5-6_A6-7_C0,43,0.0604782,0.05496217,1.10036044,39.152,5.712632,0.673595,0.28143713,upper,screening_selected_transition,numbers,minor,transition_bucket_shape,taam_events
P<=4_A2_C0,P<=4_A5_C0,41,0.05766526,0.05184691,1.1122218,37.418,5.32541041,0.672624,0.30339321,upper,screening_selected_transition,numbers,minor,transition_bucket_shape,taam_events
P5-6_A5_C0,P<=4_A0-1_C0,27,0.07758621,0.06875834,1.12838969,24.004,4.66771455,0.641856,0.2994012,upper,screening_selected_transition,numbers,minor,transition_bucket_shape,taam_events
P<=4_A4_C0,P5-6_A6-7_C0,52,0.05942857,0.05496217,1.08126316,48.288,5.94236311,0.624667,0.2994012,upper,screening_selected_transition,numbers,minor,transition_bucket_shape,taam_events
P<=4_A4_C0,P5-6_A5_C0,71,0.08114286,0.07743658,1.04786207,67.646,6.88909306,0.486857,0.32934132,upper,screening_selected_transition,numbers,minor,transition_bucket_shape,taam_events
P5-6_A6-7_C0,P<=4_A4_C0,50,0.20242915,0.19492657,1.03848927,48.084,5.79794587,0.330462,0.39520958,upper,screening_selected_transition,numbers,minor,transition_bucket_shape,taam_events
P<=4_A3_C0,P7-9_A6-7_C0,39,0.03142627,0.03004005,1.04614558,37.422,5.13074703,0.307558,0.41716567,upper,screening_selected_transition,numbers,minor,transition_bucket_shape,taam_events
P<=4_A5_C0,P<=4_A2_C0,38,0.16309013,0.15821095,1.03083972,36.524,5.38845943,0.273919,0.40518962,upper,screening_selected_transition,numbers,minor,transition_bucket_shape,taam_events
P<=4_A5_C0,P<=4_A3_C0,66,0.2832618,0.27614597,1.02576836,64.39,6.49262724,0.247974,0.40918164,upper,screening_selected_transition,numbers,minor,transition_bucket_shape,taam_events
P<=4_A3_C0,P<=4_A3_C0,338,0.272361,0.27614597,0.98629358,342.264,13.08911586,-0.325767,0.64071856,upper,screening_selected_transition,numbers,minor,transition_bucket_shape,taam_events
P<=4_A4_C0,P5-6_A4_C0,32,0.03657143,0.03871829,0.94455172,33.71,5.04388556,-0.339024,0.66267465,upper,screening_selected_transition,numbers,minor,transition_bucket_shape,taam_events
P<=4_A3_C0,P<=4_A2_C0,192,0.15471394,0.15821095,0.97789655,195.92,10.74954443,-0.364667,0.66866267,upper,screening_selected_transition,numbers,minor,transition_bucket_shape,taam_events
P<=4_A4_C0,P7-9_A6-7_C0,24,0.02742857,0.03004005,0.91306667,26.926,4.79860158,-0.609761,0.75848303,upper,screening_selected_transition,numbers,minor,transition_bucket_shape,taam_events
P<=4_A2_C0,P5-6_A5_C0,50,0.07032349,0.07743658,0.90814297,54.84,6.49359172,-0.74535,0.79840319,upper,screening_selected_transition,numbers,minor,transition_bucket_shape,taam_events
P<=4_A0-1_C0,P<=4_A4_C0,55,0.17799353,0.19492657,0.91313118,60.546,6.92877333,-0.80043,0.81836327,upper,screening_selected_transition,numbers,minor,transition_bucket_shape,taam_events
P5-6_A6-7_C0,P<=4_A3_C0,60,0.24291498,0.27614597,0.8796615,68.07,6.89668242,-1.170128,0.89021956,upper,screening_selected_transition,numbers,minor,transition_bucket_shape,taam_events
P<=4_A5_C0,P<=4_A4_C0,38,0.16309013,0.19492657,0.8366747,45.37,6.02708483,-1.222813,0.88822355,upper,screening_selected_transition,numbers,minor,transition_bucket_shape,taam_events
P<=4_A3_C0,P5-6_A4_C0,39,0.03142627,0.03871829,0.81166468,48.014,5.68845507,-1.584613,0.96007984,upper,screening_selected_transition,numbers,minor,transition_bucket_shape,taam_events
P7-9_A6-7_C0,P<=4_A3_C0,29,0.21323529,0.27614597,0.77218325,37.364,5.21516057,-1.603786,0.95209581,upper,screening_selected_transition,numbers,minor,transition_bucket_shape,taam_events
P5-6_A5_C0,P<=4_A4_C0,55,0.15804598,0.19492657,0.81079751,67.782,7.3087147,-1.748871,0.96407186,upper,screening_selected_transition,numbers,minor,transition_bucket_shape,taam_events
P<=4_A4_C0,P<=4_A3_C0,220,0.25142857,0.27614597,0.91049154,241.53,11.57467261,-1.860096,0.98403194,upper,screening_selected_transition,numbers,minor,transition_bucket_shape,taam_events
P<=4_A2_C0,P<=4_A0-1_C0,37,0.05203938,0.06875834,0.75684459,48.784,6.32307731,-1.86365,0.97005988,upper,screening_selected_transition,numbers,minor,transition_bucket_shape,taam_events
P5-6_A5_C0,P<=4_A3_C0,80,0.22988506,0.27614597,0.83247659,95.834,8.29675335,-1.908457,0.97804391,upper,screening_selected_transition,numbers,minor,transition_bucket_shape,taam_events
P<=4_A4_C0,P<=4_A5_C0,33,0.03771429,0.05184691,0.72741631,45.048,6.01948206,-2.001501,0.98602794,upper,screening_selected_transition,numbers,minor,transition_bucket_shape,taam_events
P<=4_A3_C0,P5-6_A5_C0,80,0.06446414,0.07743658,0.83247659,96.706,7.4921177,-2.22981,0.99401198,upper,screening_selected_transition,numbers,minor,transition_bucket_shape,taam_events
P<=4_A2_C0,P<=4_A2_C0,88,0.12376934,0.15821095,0.78230578,112.148,8.90689404,-2.711158,1.0,upper,screening_selected_transition,numbers,minor,transition_bucket_shape,taam_events
P<=4_A4_C0,P<=4_A4_C0,143,0.16342857,0.19492657,0.83841096,170.664,10.10917875,-2.736523,1.0,upper,screening_selected_transition,numbers,minor,transition_bucket_shape,taam_events
P2_A4_C0,P2_A2_C0,24,0.44444444,0.1152648,3.85585586,6.086,2.37442198,7.544573,0.00199601,upper,screening_selected_transition,numbers,minor,transition_exact_shape,taam_events
P2_A3_C0,P1_A1_C0,35,0.14957265,0.06275033,2.3836152,14.534,3.79547827,5.392206,0.00199601,upper,screening_selected_transition,numbers,minor,transition_exact_shape,taam_events
P2_A2_C0,P3_A3_C0,119,0.22972973,0.1564308,1.46857099,81.024,7.51427659,5.053846,0.00199601,upper,screening_selected_transition,numbers,minor,transition_exact_shape,taam_events
P1_A1_C0,P2_A3_C0,31,0.10992908,0.05206943,2.11120204,14.426,3.39758903,4.878165,0.00199601,upper,screening_selected_transition,numbers,minor,transition_exact_shape,taam_events
P6_A6_C0,P4_A4_C0,22,0.22916667,0.09813084,2.33531746,9.368,2.90334891,4.350838,0.00199601,upper,screening_selected_transition,numbers,minor,transition_exact_shape,taam_events
P5_A6_C0,P2_A2_C0,23,0.21904762,0.1152648,1.9003861,12.03,3.18832728,3.440676,0.00199601,upper,screening_selected_transition,numbers,minor,transition_exact_shape,taam_events
P2_A2_C0,P5_A6_C0,21,0.04054054,0.02336449,1.73513514,12.136,3.18650461,2.781731,0.00399202,upper,screening_selected_transition,numbers,minor,transition_exact_shape,taam_events
P3_A3_C0,P3_A4_C0,77,0.10953058,0.08477971,1.29194341,59.722,7.21670824,2.394166,0.01397206,upper,screening_selected_transition,numbers,minor,transition_exact_shape,taam_events
P2_A2_C0,P4_A4_C0,63,0.12162162,0.09813084,1.23938224,50.954,6.02465575,1.99945,0.03792415,upper,screening_selected_transition,numbers,minor,transition_exact_shape,taam_events
P1_A1_C0,P2_A2_C0,42,0.14893617,0.1152648,1.29212191,32.822,5.08389693,1.805308,0.06187625,upper,screening_selected_transition,numbers,minor,transition_exact_shape,taam_events
P3_A4_C0,P2_A2_C0,53,0.13947368,0.1152648,1.21002845,43.568,6.10474503,1.545028,0.0758483,upper,screening_selected_transition,numbers,minor,transition_exact_shape,taam_events
P3_A3_C0,P3_A3_C0,122,0.17354196,0.1564308,1.1093849,109.322,8.63779712,1.467735,0.08982036,upper,screening_selected_transition,numbers,minor,transition_exact_shape,taam_events
P4_A5_C0,P2_A2_C0,27,0.14438503,0.1152648,1.25263766,21.388,4.43946773,1.264116,0.13173653,upper,screening_selected_transition,numbers,minor,transition_exact_shape,taam_events
P3_A4_C0,P3_A3_C0,68,0.17894737,0.1564308,1.14393951,59.982,6.38931316,1.254908,0.11976048,upper,screening_selected_transition,numbers,minor,transition_exact_shape,taam_events
P3_A3_C0,P4_A5_C0,35,0.04978663,0.04161104,1.19647652,29.218,4.72134071,1.224652,0.1257485,upper,screening_selected_transition,numbers,minor,transition_exact_shape,taam_events
P4_A4_C0,P1_A1_C0,34,0.07709751,0.06275033,1.22863897,28.058,4.87094325,1.219887,0.13772455,upper,screening_selected_transition,numbers,minor,transition_exact_shape,taam_events
P3_A4_C0,P5_A5_C0,27,0.07105263,0.0576324,1.23285917,21.912,4.36237511,1.166337,0.13173653,upper,screening_selected_transition,numbers,minor,transition_exact_shape,taam_events
P4_A4_C0,P5_A5_C0,29,0.06575964,0.0576324,1.14101857,25.092,4.71890582,0.828158,0.22355289,upper,screening_selected_transition,numbers,minor,transition_exact_shape,taam_events
P4_A3_C0,P3_A4_C0,29,0.09570957,0.08477971,1.12892077,25.44,4.78792737,0.743537,0.24550898,upper,screening_selected_transition,numbers,minor,transition_exact_shape,taam_events
P2_A2_C0,P3_A4_C0,48,0.09266409,0.08477971,1.09299851,43.97,6.06024365,0.66499,0.28143713,upper,screening_selected_transition,numbers,minor,transition_exact_shape,taam_events
P3_A3_C0,P4_A4_C0,73,0.10384068,0.09813084,1.05818601,68.624,7.18148811,0.609344,0.29341317,upper,screening_selected_transition,numbers,minor,transition_exact_shape,taam_events
P4_A4_C0,P2_A2_C0,55,0.12471655,0.1152648,1.08200037,51.136,6.5055475,0.593955,0.30139721,upper,screening_selected_transition,numbers,minor,transition_exact_shape,taam_events
P3_A3_C0,P4_A3_C0,51,0.07254623,0.06742323,1.0759827,47.594,6.08796276,0.559465,0.30538922,upper,screening_selected_transition,numbers,minor,transition_exact_shape,taam_events
P3_A4_C0,P4_A4_C0,40,0.10526316,0.09813084,1.0726817,37.13,5.36942842,0.534508,0.32135729,upper,screening_selected_transition,numbers,minor,transition_exact_shape,taam_events
P5_A5_C0,P2_A2_C0,32,0.12355212,0.1152648,1.07189815,29.656,4.94110241,0.474388,0.34730539,upper,screening_selected_transition,numbers,minor,transition_exact_shape,taam_events
P4_A4_C0,P3_A4_C0,40,0.09070295,0.08477971,1.06986627,37.69,5.54177974,0.416834,0.35129741,upper,screening_selected_transition,numbers,minor,transition_exact_shape,taam_events
P2_A3_C0,P3_A4_C0,22,0.09401709,0.08477971,1.10895753,20.252,4.19472137,0.416714,0.3752495,upper,screening_selected_transition,numbers,minor,transition_exact_shape,taam_events
P5_A4_C0,P3_A3_C0,24,0.16901408,0.1564308,1.08043997,22.396,4.26985331,0.375657,0.41117764,upper,screening_selected_transition,numbers,minor,transition_exact_shape,taam_events
P3_A4_C0,P4_A3_C0,27,0.07105263,0.06742323,1.05383012,25.536,4.85302046,0.301668,0.38722555,upper,screening_selected_transition,numbers,minor,transition_exact_shape,taam_events
P3_A3_C0,P2_A2_C0,82,0.11664296,0.1152648,1.01195648,80.528,7.52079389,0.195724,0.43712575,upper,screening_selected_transition,numbers,minor,transition_exact_shape,taam_events
P3_A3_C0,P2_A3_C0,38,0.05405405,0.05206943,1.03811504,37.09,5.24795026,0.173401,0.46506986,upper,screening_selected_transition,numbers,minor,transition_exact_shape,taam_events
P4_A4_C0,P4_A3_C0,30,0.06802721,0.06742323,1.00895804,29.57,4.93170797,0.087191,0.499002,upper,screening_selected_transition,numbers,minor,transition_exact_shape,taam_events
P2_A3_C0,P4_A4_C0,23,0.0982906,0.09813084,1.001628,22.886,4.23046068,0.026947,0.53293413,upper,screening_selected_transition,numbers,minor,transition_exact_shape,taam_events
P4_A3_C0,P4_A4_C0,30,0.0990099,0.09813084,1.00895804,30.05,5.16457604,-0.009681,0.51497006,upper,screening_selected_transition,numbers,minor,transition_exact_shape,taam_events
P2_A2_C0,P2_A3_C0,26,0.05019305,0.05206943,0.96396396,26.952,4.74834598,-0.200491,0.61077844,upper,screening_selected_transition,numbers,minor,transition_exact_shape,taam_events
P4_A5_C0,P3_A3_C0,28,0.14973262,0.1564308,0.95718122,29.46,4.95150834,-0.29486,0.65469062,upper,screening_selected_transition,numbers,minor,transition_exact_shape,taam_events
P2_A2_C0,P5_A5_C0,28,0.05405405,0.0576324,0.93791088,29.644,4.78529645,-0.343552,0.68063872,upper,screening_selected_transition,numbers,minor,transition_exact_shape,taam_events
P1_A1_C0,P3_A4_C0,22,0.07801418,0.08477971,0.9201988,24.052,4.72079101,-0.434673,0.69461078,upper,screening_selected_transition,numbers,minor,transition_exact_shape,taam_events
P3_A3_C0,P1_A1_C0,41,0.05832148,0.06275033,0.92942102,43.988,5.54665546,-0.538703,0.73253493,upper,screening_selected_transition,numbers,minor,transition_exact_shape,taam_events
P4_A3_C0,P3_A3_C0,43,0.14191419,0.1564308,0.9072011,47.36,6.07191372,-0.71806,0.77045908,upper,screening_selected_transition,numbers,minor,transition_exact_shape,taam_events
P4_A3_C0,P2_A2_C0,31,0.10231023,0.1152648,0.88761038,35.296,5.36450742,-0.800819,0.81437126,upper,screening_selected_transition,numbers,minor,transition_exact_shape,taam_events
P1_A1_C0,P3_A3_C0,38,0.13475177,0.1564308,0.86141461,43.818,5.99907107,-0.969817,0.85229541,upper,screening_selected_transition,numbers,minor,transition_exact_shape,taam_events
P2_A2_C0,P1_A1_C0,26,0.05019305,0.06275033,0.79988499,32.46,5.30666764,-1.217336,0.9001996,upper,screening_selected_transition,numbers,minor,transition_exact_shape,taam_events
P3_A3_C0,P5_A5_C0,31,0.04409673,0.0576324,0.76513783,40.816,5.82219373,-1.685962,0.97205589,upper,screening_selected_transition,numbers,minor,transition_exact_shape,taam_events
P2_A3_C0,P3_A3_C0,28,0.11965812,0.1564308,0.76492687,37.056,5.12575954,-1.766763,0.9740519,upper,screening_selected_transition,numbers,minor,transition_exact_shape,taam_events
P5_A5_C0,P3_A3_C0,30,0.11583012,0.1564308,0.74045596,40.118,5.66464937,-1.786165,0.9740519,upper,screening_selected_transition,numbers,minor,transition_exact_shape,taam_events
P2_A2_C0,P4_A3_C0,25,0.04826255,0.06742323,0.71581482,34.804,5.43107514,-1.805167,0.96806387,upper,screening_selected_transition,numbers,minor,transition_exact_shape,taam_events
P4_A4_C0,P3_A3_C0,55,0.12471655,0.1564308,0.79726343,68.414,7.067,-1.898118,0.98003992,upper,screening_selected_transition,numbers,minor,transition_exact_shape,taam_events
P4_A4_C0,P4_A4_C0,31,0.07029478,0.09813084,0.71633733,43.376,5.96168663,-2.075923,0.98802395,upper,screening_selected_transition,numbers,minor,transition_exact_shape,taam_events
P2_A2_C0,P2_A2_C0,39,0.07528958,0.1152648,0.65318794,59.798,6.8392065,-3.040996,0.99800399,upper,screening_selected_transition,numbers,minor,transition_exact_shape,taam_events
P<=4_A4_C0,P<=4_A2_C0,25,0.11627907,0.02917009,3.98624304,6.324,2.30426632,8.104966,0.00199601,upper,screening_selected_transition,numbers,major,transition_bucket_shape,taam_events
P5-6_A5_C0,P5-6_A5_C1,20,0.14492754,0.04026294,3.59952677,5.664,2.26834627,6.320023,0.00199601,upper,screening_selected_transition,numbers,major,transition_bucket_shape,taam_events
P10-12_A8+_C1,P5-6_A5_C0,19,0.18269231,0.0566968,3.22226867,5.928,2.34217582,5.581135,0.00199601,upper,screening_selected_transition,numbers,major,transition_bucket_shape,taam_events
P<=4_A2_C0,P5-6_A6-7_C0,14,0.1971831,0.05176664,3.80907668,3.724,1.84787806,5.560973,0.00199601,upper,screening_selected_transition,numbers,major,transition_bucket_shape,taam_events
P<=4_A2_C0,P<=4_A4_C0,18,0.25352113,0.08833196,2.87009499,6.236,2.4560881,4.78973,0.00199601,upper,screening_selected_transition,numbers,major,transition_bucket_shape,taam_events
P5-6_A6-7_C0,P10-12_A8+_C1,16,0.12698413,0.04272802,2.97191697,5.536,2.32368307,4.503196,0.00199601,upper,screening_selected_transition,numbers,major,transition_bucket_shape,taam_events
P5-6_A6-7_C1,P<=4_A2_C0,15,0.07731959,0.02917009,2.65064614,5.428,2.16661127,4.417959,0.00199601,upper,screening_selected_transition,numbers,major,transition_bucket_shape,taam_events
P<=4_A3_C0,P13-15_A8+_C2,12,0.05217391,0.0221857,2.35169082,4.934,2.00041178,3.532273,0.00598802,upper,screening_selected_transition,numbers,major,transition_bucket_shape,taam_events
P10-12_A8+_C2,P7-9_A8+_C1,15,0.12295082,0.06080526,2.02204253,7.314,2.53935043,3.026758,0.01197605,upper,screening_selected_transition,numbers,major,transition_bucket_shape,taam_events
P<=4_A4_C0,P10-12_A8+_C1,17,0.07906977,0.04272802,1.85053667,9.254,2.91933709,2.653342,0.01197605,upper,screening_selected_transition,numbers,major,transition_bucket_shape,taam_events
P5-6_A5_C1,P<=4_A3_C0,17,0.17346939,0.09449466,1.83575865,9.218,2.94479535,2.642628,0.01796407,upper,screening_selected_transition,numbers,major,transition_bucket_shape,taam_events
P7-9_A6-7_C1,P7-9_A8+_C1,17,0.10691824,0.06080526,1.75837158,9.746,2.82372641,2.568946,0.01397206,upper,screening_selected_transition,numbers,major,transition_bucket_shape,taam_events
P5-6_A6-7_C1,P7-9_A8+_C2,17,0.08762887,0.04847987,1.80753102,9.48,2.96364072,2.53742,0.01397206,upper,screening_selected_transition,numbers,major,transition_bucket_shape,taam_events
P<=4_A3_C0,P5-6_A6-7_C1,27,0.1173913,0.08011504,1.46528428,18.71,3.78663137,2.189281,0.03393214,upper,screening_selected_transition,numbers,major,transition_bucket_shape,taam_events
P10-12_A8+_C1,P<=4_A4_C0,15,0.14423077,0.08833196,1.63282648,9.048,2.74531775,2.168055,0.0259481,upper,screening_selected_transition,numbers,major,transition_bucket_shape,taam_events
P7-9_A8+_C1,P10-12_A8+_C2,13,0.08783784,0.05012325,1.75243686,7.424,2.63478808,2.116299,0.03992016,upper,screening_selected_transition,numbers,major,transition_bucket_shape,taam_events
P10-12_A8+_C2,P7-9_A8+_C2,11,0.09016393,0.04847987,1.85982217,5.916,2.42996986,2.092207,0.04590818,upper,screening_selected_transition,numbers,major,transition_bucket_shape,taam_events
P7-9_A8+_C1,P7-9_A6-7_C1,15,0.10135135,0.06532457,1.55150433,9.724,2.87895828,1.832607,0.05189621,upper,screening_selected_transition,numbers,major,transition_bucket_shape,taam_events
P7-9_A6-7_C1,P5-6_A6-7_C0,13,0.08176101,0.05176664,1.57941499,8.054,2.75358829,1.796202,0.0738523,upper,screening_selected_transition,numbers,major,transition_bucket_shape,taam_events
P5-6_A5_C0,P10-12_A8+_C1,10,0.07246377,0.04272802,1.69593088,5.892,2.51972897,1.630334,0.08582834,upper,screening_selected_transition,numbers,major,transition_bucket_shape,taam_events
P5-6_A5_C1,P5-6_A6-7_C1,12,0.12244898,0.08011504,1.52841444,7.838,2.60409651,1.598251,0.08383234,upper,screening_selected_transition,numbers,major,transition_bucket_shape,taam_events
P7-9_A6-7_C1,P7-9_A8+_C2,12,0.0754717,0.04847987,1.55676367,7.814,2.65206918,1.57839,0.0998004,upper,screening_selected_transition,numbers,major,transition_bucket_shape,taam_events
P7-9_A8+_C2,P<=4_A3_C0,16,0.13559322,0.09449466,1.43492999,11.224,3.08169071,1.549799,0.0758483,upper,screening_selected_transition,numbers,major,transition_bucket_shape,taam_events
P7-9_A8+_C2,P7-9_A8+_C1,11,0.09322034,0.06080526,1.53309666,7.152,2.5372764,1.516587,0.09181637,upper,screening_selected_transition,numbers,major,transition_bucket_shape,taam_events
P<=4_A5_C0,P<=4_A3_C0,13,0.13829787,0.09449466,1.46355227,8.876,2.86094285,1.441483,0.11576846,upper,screening_selected_transition,numbers,major,transition_bucket_shape,taam_events
P7-9_A8+_C1,P<=4_A3_C0,19,0.12837838,0.09449466,1.35857814,14.144,3.50425793,1.385743,0.11776447,upper,screening_selected_transition,numbers,major,transition_bucket_shape,taam_events
P7-9_A6-7_C1,P5-6_A6-7_C1,17,0.10691824,0.08011504,1.33455894,12.61,3.1871957,1.377386,0.10578842,upper,screening_selected_transition,numbers,major,transition_bucket_shape,taam_events
P7-9_A6-7_C1,P7-9_A6-7_C1,14,0.08805031,0.06532457,1.34788972,10.162,2.81631306,1.362775,0.11377246,upper,screening_selected_transition,numbers,major,transition_bucket_shape,taam_events
P<=4_A3_C0,P5-6_A6-7_C0,16,0.06956522,0.05176664,1.34382333,12.0,3.18941134,1.25415,0.13373253,upper,screening_selected_transition,numbers,major,transition_bucket_shape,taam_events
P<=4_A3_C0,P<=4_A5_C0,12,0.05217391,0.03861956,1.35097132,9.014,2.74898487,1.086219,0.16966068,upper,screening_selected_transition,numbers,major,transition_bucket_shape,taam_events
P10-12_A8+_C2,P<=4_A4_C0,14,0.1147541,0.08833196,1.29912314,10.788,3.05445829,1.051578,0.19361277,upper,screening_selected_transition,numbers,major,transition_bucket_shape,taam_events
P<=4_A4_C0,P7-9_A6-7_C1,17,0.07906977,0.06532457,1.21041392,14.282,3.40200283,0.798941,0.24351297,upper,screening_selected_transition,numbers,major,transition_bucket_shape,taam_events
P<=4_A4_C0,P7-9_A8+_C2,12,0.05581395,0.04847987,1.15128104,10.23,2.74885657,0.643904,0.31536926,upper,screening_selected_transition,numbers,major,transition_bucket_shape,taam_events
P<=4_A3_C0,P<=4_A4_C0,23,0.1,0.08833196,1.13209302,20.524,4.23193129,0.585076,0.31736527,upper,screening_selected_transition,numbers,major,transition_bucket_shape,taam_events
P10-12_A8+_C2,P<=4_A3_C0,13,0.10655738,0.09449466,1.12765502,11.426,3.10931821,0.50622,0.37125749,upper,screening_selected_transition,numbers,major,transition_bucket_shape,taam_events
P5-6_A6-7_C1,P5-6_A6-7_C1,17,0.08762887,0.08011504,1.093788,15.442,3.54623569,0.439339,0.39321357,upper,screening_selected_transition,numbers,major,transition_bucket_shape,taam_events
P5-6_A6-7_C1,P7-9_A6-7_C1,14,0.07216495,0.06532457,1.10471374,12.808,3.29010419,0.362299,0.3992016,upper,screening_selected_transition,numbers,major,transition_bucket_shape,taam_events
P<=4_A3_C0,P5-6_A5_C0,14,0.06086957,0.0566968,1.07359798,12.984,3.34576333,0.303668,0.42914172,upper,screening_selected_transition,numbers,major,transition_bucket_shape,taam_events
P5-6_A6-7_C0,P5-6_A6-7_C1,11,0.08730159,0.08011504,1.08970289,10.266,2.98480521,0.245912,0.45708583,upper,screening_selected_transition,numbers,major,transition_bucket_shape,taam_events
P5-6_A6-7_C1,P5-6_A6-7_C0,11,0.05670103,0.05176664,1.09531991,10.426,2.9539763,0.194314,0.47105788,upper,screening_selected_transition,numbers,major,transition_bucket_shape,taam_events
P<=4_A4_C0,P<=4_A3_C0,21,0.09767442,0.09449466,1.03365015,20.344,3.90180884,0.168127,0.46906188,upper,screening_selected_transition,numbers,major,transition_bucket_shape,taam_events
P10-12_A8+_C2,P5-6_A6-7_C1,10,0.08196721,0.08011504,1.02311896,9.638,2.84308323,0.127327,0.53093812,upper,screening_selected_transition,numbers,major,transition_bucket_shape,taam_events
P<=4_A3_C0,P<=4_A3_C0,20,0.08695652,0.09449466,0.92022684,21.268,4.27137745,-0.29686,0.63872255,upper,screening_selected_transition,numbers,major,transition_bucket_shape,taam_events
P<=4_A3_C0,P7-9_A8+_C1,13,0.05652174,0.06080526,0.92955347,14.126,3.2297037,-0.348639,0.6506986,upper,screening_selected_transition,numbers,major,transition_bucket_shape,taam_events
