current,next,observed_count,null_mean,null_sd,null_unique_values,z,z_reliable,empirical_p,null_exceedances,permutations,book,run_label,stream_type
merkha,tipeha,985,203.686,13.03699853,65,59.930512,True,0.00199601,0,500,deuteronomy,main,full
meteg,sof_pasuq,943,117.742,9.87128769,54,83.601859,True,0.00199601,0,500,deuteronomy,main,full
munah,zaqef_qatan,790,161.462,11.34239197,57,55.414943,True,0.00199601,0,500,deuteronomy,main,full
tipeha,meteg,593,227.762,13.8623839,68,26.347416,True,0.00199601,0,500,deuteronomy,main,full
pashta,munah,566,151.308,10.67487902,58,38.847466,True,0.00199601,0,500,deuteronomy,main,full
tipeha,atnah,513,116.316,9.52057912,49,41.665953,True,0.00199601,0,500,deuteronomy,main,full
mahapakh,pashta,487,47.834,6.65936471,37,65.947132,True,0.00199601,0,500,deuteronomy,main,full
zaqef_qatan,tipeha,463,164.09,11.48694039,60,26.021725,True,0.00199601,0,500,deuteronomy,main,full
merkha,meteg,436,198.05,12.94351456,69,18.383724,True,0.00199601,0,500,deuteronomy,main,full
zaqef_qatan,merkha,416,141.806,10.83915766,59,25.296615,True,0.00199601,0,500,deuteronomy,main,full
tipeha,merkha,374,204.514,12.84538095,66,13.194315,True,0.00199601,0,500,deuteronomy,main,full
tipeha,munah,368,230.234,13.91295744,70,9.901992,True,0.00199601,0,500,deuteronomy,main,full
pashta,zaqef_qatan,364,108.096,9.49099267,51,26.962828,True,0.00199601,0,500,deuteronomy,main,full
munah,atnah,360,113.824,9.67513517,53,25.444192,True,0.00199601,0,500,deuteronomy,main,full
tevir,merkha,318,52.31,6.89470623,38,38.535362,True,0.00199601,0,500,deuteronomy,main,full
munah,revia,269,64.204,7.39240687,42,27.703562,True,0.00199601,0,500,deuteronomy,main,full
qadma,geresh,202,7.4,2.76971888,17,70.259838,True,0.00199601,0,500,deuteronomy,main,full
sof_pasuq,munah,200,118.724,9.63979644,56,8.431298,True,0.00199601,0,500,deuteronomy,main,full
pashta,pashta,194,102.0,8.78831434,46,10.468447,True,0.00199601,0,500,deuteronomy,main,full
darga,tevir,161,6.952,2.51681639,16,61.207484,True,0.00199601,0,500,deuteronomy,main,full
atnah,munah,151,113.598,9.11584298,48,4.102967,True,0.00199601,0,500,deuteronomy,main,full
atnah,merkha,145,100.184,9.53645805,47,4.699439,True,0.00199601,0,500,deuteronomy,main,full
tevir,tipeha,139,60.79,7.02799298,39,11.128355,True,0.00199601,0,500,deuteronomy,main,full
revia,pashta,126,42.826,5.98994849,34,13.885595,True,0.00199601,0,500,deuteronomy,main,full
merkha,tevir,112,52.134,6.47857916,36,9.240606,True,0.00199601,0,500,deuteronomy,main,full
telisha_qetana,qadma,109,3.564,1.9311558,11,54.597356,True,0.00199601,0,500,deuteronomy,main,full
atnah,pashta,107,77.214,8.43079834,43,3.532999,True,0.00199601,0,500,deuteronomy,main,full
qadma,mahapakh,101,17.302,4.20692196,24,19.895306,True,0.00199601,0,500,deuteronomy,main,full
revia,mahapakh,95,19.97,4.21148111,25,17.815585,True,0.00199601,0,500,deuteronomy,main,full
atnah,mahapakh,91,36.022,5.72670116,31,9.600291,True,0.00199601,0,500,deuteronomy,main,full
sof_pasuq,mahapakh,78,37.566,5.88378125,33,6.872111,True,0.00199601,0,500,deuteronomy,main,full
sof_pasuq,qadma,78,28.848,5.16820246,31,9.510463,True,0.00199601,0,500,deuteronomy,main,full
geresh,munah,70,30.404,5.16314828,28,7.668964,True,0.00199601,0,500,deuteronomy,main,full
geresh,revia,69,8.656,2.92279823,16,20.645968,True,0.00199601,0,500,deuteronomy,main,full
zaqef_qatan,tevir,68,42.152,6.12666042,32,4.218938,True,0.00199601,0,500,deuteronomy,main,full
munah,paseq,66,10.458,3.04742672,19,18.225869,True,0.00199601,0,500,deuteronomy,main,full
sof_pasuq,revia,65,33.208,5.19333008,29,6.121698,True,0.00199601,0,500,deuteronomy,main,full
revia,qadma,64,15.7,3.97865044,23,12.139795,True,0.00199601,0,500,deuteronomy,main,full
atnah,qadma,55,27.642,4.86138892,28,5.62761,True,0.00199601,0,500,deuteronomy,main,full
paseq,munah,53,9.974,2.96899881,17,14.491754,True,0.00199601,0,500,deuteronomy,main,full
yetiv,munah,52,8.132,2.69761566,17,16.261768,True,0.00199601,0,500,deuteronomy,main,full
qadma,darga,50,6.304,2.28780508,15,19.099529,True,0.00199601,0,500,deuteronomy,main,full
revia,tevir,46,16.616,3.89137889,23,7.551051,True,0.00199601,0,500,deuteronomy,main,full
telisha_gedola,qadma,42,1.958,1.40005582,8,28.600288,True,0.00199601,0,500,deuteronomy,main,full
gershayim,munah,41,13.562,3.52462792,20,7.784651,True,0.00199601,0,500,deuteronomy,main,full
zinor,munah,36,8.342,2.73055817,16,10.129065,True,0.00199601,0,500,deuteronomy,main,full
geresh,mahapakh,35,9.616,2.93013915,16,8.66307,True,0.00199601,0,500,deuteronomy,main,full
gershayim,mahapakh,35,4.362,1.9836395,12,15.445347,True,0.00199601,0,500,deuteronomy,main,full
sof_pasuq,gershayim,34,7.242,2.59864232,15,10.296915,True,0.00199601,0,500,deuteronomy,main,full
munah,segol,31,8.508,2.65933829,17,8.457743,True,0.00199601,0,500,deuteronomy,main,full
munah,zinor,31,8.148,2.69232115,16,8.487843,True,0.00199601,0,500,deuteronomy,main,full
zaqef_gadol,merkha,31,7.696,2.58707749,16,9.007848,True,0.00199601,0,500,deuteronomy,main,full
zaqef_qatan,zaqef_gadol,31,6.326,2.40568049,15,10.256557,True,0.00199601,0,500,deuteronomy,main,full
