taam,rank,predecessor,count,prob,book,run_label,stream_type
atnah,1,tipeha,513,0.5625,deuteronomy,main,full
atnah,2,munah,360,0.39473684,deuteronomy,main,full
atnah,3,meteg,34,0.0372807,deuteronomy,main,full
atnah,4,merkha,3,0.00328947,deuteronomy,main,full
atnah,5,qadma,2,0.00219298,deuteronomy,main,full
darga,1,qadma,50,0.23923445,deuteronomy,main,full
darga,2,geresh,28,0.13397129,deuteronomy,main,full
darga,3,sof_pasuq,27,0.1291866,deuteronomy,main,full
darga,4,zaqef_qatan,25,0.11961722,deuteronomy,main,full
darga,5,atnah,23,0.11004785,deuteronomy,main,full
darga,6,meteg,22,0.10526316,deuteronomy,main,full
darga,7,gershayim,13,0.06220096,deuteronomy,main,full
darga,8,revia,12,0.05741627,deuteronomy,main,full
darga,9,munah,2,0.00956938,deuteronomy,main,full
darga,10,tevir,2,0.00956938,deuteronomy,main,full
geresh,1,qadma,202,0.8244898,deuteronomy,main,full
geresh,2,meteg,18,0.07346939,deuteronomy,main,full
geresh,3,sof_pasuq,5,0.02040816,deuteronomy,main,full
geresh,4,atnah,5,0.02040816,deuteronomy,main,full
geresh,5,revia,5,0.02040816,deuteronomy,main,full
geresh,6,munah,3,0.0122449,deuteronomy,main,full
geresh,7,paseq,2,0.00816327,deuteronomy,main,full
geresh,8,tipeha,1,0.00408163,deuteronomy,main,full
geresh,9,pashta,1,0.00408163,deuteronomy,main,full
geresh,10,zaqef_qatan,1,0.00408163,deuteronomy,main,full
gershayim,1,sof_pasuq,34,0.31192661,deuteronomy,main,full
gershayim,2,meteg,30,0.27522936,deuteronomy,main,full
gershayim,3,atnah,25,0.2293578,deuteronomy,main,full
gershayim,4,munah,10,0.09174312,deuteronomy,main,full
gershayim,5,revia,3,0.02752294,deuteronomy,main,full
gershayim,6,segol,3,0.02752294,deuteronomy,main,full
gershayim,7,telisha_gedola,3,0.02752294,deuteronomy,main,full
gershayim,8,pashta,1,0.00917431,deuteronomy,main,full
mahapakh,1,qadma,101,0.17626527,deuteronomy,main,full
