taam,rank,successor,count,prob,book,run_label,stream_type
atnah,1,munah,151,0.16557018,deuteronomy,main,full
atnah,2,merkha,145,0.15899123,deuteronomy,main,full
atnah,3,pashta,107,0.11732456,deuteronomy,main,full
atnah,4,meteg,103,0.1129386,deuteronomy,main,full
atnah,5,mahapakh,91,0.0997807,deuteronomy,main,full
atnah,6,tipeha,89,0.09758772,deuteronomy,main,full
atnah,7,qadma,55,0.06030702,deuteronomy,main,full
atnah,8,revia,44,0.04824561,deuteronomy,main,full
atnah,9,gershayim,25,0.02741228,deuteronomy,main,full
atnah,10,darga,23,0.0252193,deuteronomy,main,full
darga,1,tevir,161,0.77033493,deuteronomy,main,full
darga,2,meteg,23,0.11004785,deuteronomy,main,full
darga,3,munah,20,0.09569378,deuteronomy,main,full
darga,4,paseq,2,0.00956938,deuteronomy,main,full
darga,5,darga,1,0.00478469,deuteronomy,main,full
darga,6,tipeha,1,0.00478469,deuteronomy,main,full
darga,7,merkha,1,0.00478469,deuteronomy,main,full
geresh,1,munah,70,0.28571429,deuteronomy,main,full
geresh,2,revia,69,0.28163265,deuteronomy,main,full
geresh,3,mahapakh,35,0.14285714,deuteronomy,main,full
geresh,4,darga,28,0.11428571,deuteronomy,main,full
geresh,5,meteg,20,0.08163265,deuteronomy,main,full
geresh,6,merkha,11,0.04489796,deuteronomy,main,full
geresh,7,qadma,9,0.03673469,deuteronomy,main,full
geresh,8,telisha_qetana,2,0.00816327,deuteronomy,main,full
geresh,9,zaqef_qatan,1,0.00408163,deuteronomy,main,full
gershayim,1,munah,41,0.37614679,deuteronomy,main,full
gershayim,2,mahapakh,35,0.32110092,deuteronomy,main,full
gershayim,3,darga,13,0.11926606,deuteronomy,main,full
gershayim,4,qadma,7,0.06422018,deuteronomy,main,full
gershayim,5,merkha,6,0.05504587,deuteronomy,main,full
gershayim,6,meteg,5,0.04587156,deuteronomy,main,full
gershayim,7,revia,1,0.00917431,deuteronomy,main,full
gershayim,8,telisha_gedola,1,0.00917431,deuteronomy,main,full
mahapakh,1,pashta,487,0.84991274,deuteronomy,main,full
mahapakh,2,meteg,76,0.13263525,deuteronomy,main,full
mahapakh,3,paseq,3,0.0052356,deuteronomy,main,full
mahapakh,4,munah,3,0.0052356,deuteronomy,main,full
mahapakh,5,merkha,3,0.0052356,deuteronomy,main,full
mahapakh,6,qadma,1,0.0017452,deuteronomy,main,full
merkha,1,tipeha,985,0.61601001,deuteronomy,main,full
merkha,2,meteg,436,0.27267042,deuteronomy,main,full
merkha,3,tevir,112,0.07004378,deuteronomy,main,full
merkha,4,pashta,36,0.02251407,deuteronomy,main,full
merkha,5,munah,10,0.00625391,deuteronomy,main,full
merkha,6,paseq,6,0.00375235,deuteronomy,main,full
merkha,7,merkha,3,0.00187617,deuteronomy,main,full
merkha,8,sof_pasuq,3,0.00187617,deuteronomy,main,full
merkha,9,atnah,3,0.00187617,deuteronomy,main,full
merkha,10,telisha_qetana,2,0.00125078,deuteronomy,main,full
meteg,1,sof_pasuq,943,0.52564103,deuteronomy,main,full
meteg,2,pashta,148,0.08249721,deuteronomy,main,full
meteg,3,zaqef_qatan,110,0.0613155,deuteronomy,main,full
meteg,4,tipeha,101,0.05629877,deuteronomy,main,full
meteg,5,merkha,93,0.05183946,deuteronomy,main,full
meteg,6,munah,58,0.03232999,deuteronomy,main,full
meteg,7,mahapakh,47,0.02619844,deuteronomy,main,full
meteg,8,revia,40,0.02229654,deuteronomy,main,full
meteg,9,tevir,37,0.0206243,deuteronomy,main,full
meteg,10,atnah,34,0.01895206,deuteronomy,main,full
munah,1,zaqef_qatan,790,0.43598234,deuteronomy,main,full
munah,2,atnah,360,0.1986755,deuteronomy,main,full
munah,3,revia,269,0.14845475,deuteronomy,main,full
munah,4,meteg,108,0.05960265,deuteronomy,main,full
munah,5,paseq,66,0.03642384,deuteronomy,main,full
munah,6,munah,40,0.02207506,deuteronomy,main,full
munah,7,mahapakh,35,0.01931567,deuteronomy,main,full
munah,8,zinor,31,0.01710817,deuteronomy,main,full
munah,9,segol,31,0.01710817,deuteronomy,main,full
munah,10,telisha_qetana,19,0.01048565,deuteronomy,main,full
paseq,1,munah,53,0.64634146,deuteronomy,main,full
paseq,2,revia,4,0.04878049,deuteronomy,main,full
paseq,3,meteg,3,0.03658537,deuteronomy,main,full
paseq,4,pashta,3,0.03658537,deuteronomy,main,full
paseq,5,pazer,3,0.03658537,deuteronomy,main,full
paseq,6,zinor,3,0.03658537,deuteronomy,main,full
paseq,7,telisha_gedola,3,0.03658537,deuteronomy,main,full
paseq,8,zaqef_qatan,2,0.02439024,deuteronomy,main,full
paseq,9,merkha,2,0.02439024,deuteronomy,main,full
paseq,10,tevir,2,0.02439024,deuteronomy,main,full
pashta,1,munah,566,0.46469622,deuteronomy,main,full
pashta,2,zaqef_qatan,364,0.29885057,deuteronomy,main,full
pashta,3,pashta,194,0.1592775,deuteronomy,main,full
pashta,4,meteg,63,0.05172414,deuteronomy,main,full
pashta,5,mahapakh,15,0.01231527,deuteronomy,main,full
pashta,6,qadma,5,0.00410509,deuteronomy,main,full
pashta,7,paseq,3,0.00246305,deuteronomy,main,full
pashta,8,telisha_qetana,2,0.00164204,deuteronomy,main,full
pashta,9,yetiv,2,0.00164204,deuteronomy,main,full
pashta,10,geresh,1,0.00082102,deuteronomy,main,full
pazer,1,telisha_qetana,16,0.45714286,deuteronomy,main,full
pazer,2,munah,13,0.37142857,deuteronomy,main,full
pazer,3,meteg,2,0.05714286,deuteronomy,main,full
pazer,4,mahapakh,1,0.02857143,deuteronomy,main,full
pazer,5,merkha,1,0.02857143,deuteronomy,main,full
pazer,6,qadma,1,0.02857143,deuteronomy,main,full
pazer,7,geresh,1,0.02857143,deuteronomy,main,full
qadma,1,geresh,202,0.45909091,deuteronomy,main,full
qadma,2,mahapakh,101,0.22954545,deuteronomy,main,full
qadma,3,darga,50,0.11363636,deuteronomy,main,full
qadma,4,merkha,44,0.1,deuteronomy,main,full
qadma,5,meteg,19,0.04318182,deuteronomy,main,full
qadma,6,zaqef_qatan,11,0.025,deuteronomy,main,full
qadma,7,munah,8,0.01818182,deuteronomy,main,full
qadma,8,atnah,2,0.00454545,deuteronomy,main,full
qadma,9,paseq,2,0.00454545,deuteronomy,main,full
qadma,10,tipeha,1,0.00227273,deuteronomy,main,full
revia,1,pashta,126,0.24609375,deuteronomy,main,full
revia,2,mahapakh,95,0.18554688,deuteronomy,main,full
revia,3,qadma,64,0.125,deuteronomy,main,full
revia,4,meteg,58,0.11328125,deuteronomy,main,full
revia,5,tevir,46,0.08984375,deuteronomy,main,full
revia,6,munah,29,0.05664062,deuteronomy,main,full
revia,7,yetiv,23,0.04492188,deuteronomy,main,full
revia,8,merkha,17,0.03320312,deuteronomy,main,full
revia,9,darga,12,0.0234375,deuteronomy,main,full
revia,10,zinor,12,0.0234375,deuteronomy,main,full
segol,1,munah,18,0.26470588,deuteronomy,main,full
segol,2,mahapakh,10,0.14705882,deuteronomy,main,full
segol,3,qadma,8,0.11764706,deuteronomy,main,full
segol,4,pashta,8,0.11764706,deuteronomy,main,full
segol,5,meteg,7,0.10294118,deuteronomy,main,full
segol,6,revia,4,0.05882353,deuteronomy,main,full
segol,7,zaqef_gadol,3,0.04411765,deuteronomy,main,full
segol,8,gershayim,3,0.04411765,deuteronomy,main,full
segol,9,merkha,1,0.01470588,deuteronomy,main,full
segol,10,darga,1,0.01470588,deuteronomy,main,full
sof_pasuq,1,munah,200,0.20986359,deuteronomy,main,full
sof_pasuq,2,meteg,124,0.13011542,deuteronomy,main,full
sof_pasuq,3,merkha,120,0.12591815,deuteronomy,main,full
sof_pasuq,4,qadma,78,0.0818468,deuteronomy,main,full
sof_pasuq,5,mahapakh,78,0.0818468,deuteronomy,main,full
sof_pasuq,6,revia,65,0.06820567,deuteronomy,main,full
sof_pasuq,7,pashta,55,0.05771249,deuteronomy,main,full
sof_pasuq,8,tipeha,49,0.05141658,deuteronomy,main,full
sof_pasuq,9,gershayim,34,0.03567681,deuteronomy,main,full
sof_pasuq,10,telisha_qetana,29,0.03043022,deuteronomy,main,full
telisha_gedola,1,qadma,42,0.62686567,deuteronomy,main,full
telisha_gedola,2,meteg,12,0.17910448,deuteronomy,main,full
telisha_gedola,3,munah,5,0.07462687,deuteronomy,main,full
telisha_gedola,4,mahapakh,4,0.05970149,deuteronomy,main,full
telisha_gedola,5,gershayim,3,0.04477612,deuteronomy,main,full
telisha_gedola,6,darga,1,0.01492537,deuteronomy,main,full
telisha_qetana,1,qadma,109,0.92372881,deuteronomy,main,full
telisha_qetana,2,meteg,4,0.03389831,deuteronomy,main,full
telisha_qetana,3,tipeha,2,0.01694915,deuteronomy,main,full
telisha_qetana,4,merkha,1,0.00847458,deuteronomy,main,full
telisha_qetana,5,mahapakh,1,0.00847458,deuteronomy,main,full
telisha_qetana,6,telisha_qetana,1,0.00847458,deuteronomy,main,full
tevir,1,merkha,318,0.66666667,deuteronomy,main,full
tevir,2,tipeha,139,0.29140461,deuteronomy,main,full
tevir,3,meteg,13,0.02725367,deuteronomy,main,full
tevir,4,tevir,3,0.00628931,deuteronomy,main,full
tevir,5,darga,2,0.00419287,deuteronomy,main,full
tevir,6,telisha_qetana,1,0.00209644,deuteronomy,main,full
tevir,7,qadma,1,0.00209644,deuteronomy,main,full
tipeha,1,meteg,593,0.31967655,deuteronomy,main,full
tipeha,2,atnah,513,0.27654987,deuteronomy,main,full
tipeha,3,merkha,374,0.20161725,deuteronomy,main,full
tipeha,4,munah,368,0.19838275,deuteronomy,main,full
tipeha,5,qadma,3,0.00161725,deuteronomy,main,full
tipeha,6,pashta,2,0.00107817,deuteronomy,main,full
tipeha,7,geresh,1,0.00053908,deuteronomy,main,full
tipeha,8,zinor,1,0.00053908,deuteronomy,main,full
yetiv,1,munah,52,0.8,deuteronomy,main,full
yetiv,2,meteg,7,0.10769231,deuteronomy,main,full
yetiv,3,zaqef_qatan,5,0.07692308,deuteronomy,main,full
yetiv,4,pashta,1,0.01538462,deuteronomy,main,full
zaqef_gadol,1,merkha,31,0.44285714,deuteronomy,main,full
zaqef_gadol,2,tipeha,21,0.3,deuteronomy,main,full
zaqef_gadol,3,meteg,4,0.05714286,deuteronomy,main,full
zaqef_gadol,4,pashta,4,0.05714286,deuteronomy,main,full
zaqef_gadol,5,tevir,3,0.04285714,deuteronomy,main,full
zaqef_gadol,6,qadma,3,0.04285714,deuteronomy,main,full
zaqef_gadol,7,darga,2,0.02857143,deuteronomy,main,full
zaqef_gadol,8,telisha_qetana,1,0.01428571,deuteronomy,main,full
zaqef_gadol,9,munah,1,0.01428571,deuteronomy,main,full
zaqef_qatan,1,tipeha,463,0.35808198,deuteronomy,main,full
zaqef_qatan,2,merkha,416,0.32173241,deuteronomy,main,full
zaqef_qatan,3,meteg,81,0.06264501,deuteronomy,main,full
zaqef_qatan,4,tevir,68,0.05259087,deuteronomy,main,full
zaqef_qatan,5,munah,68,0.05259087,deuteronomy,main,full
zaqef_qatan,6,pashta,42,0.0324826,deuteronomy,main,full
zaqef_qatan,7,zaqef_gadol,31,0.02397525,deuteronomy,main,full
zaqef_qatan,8,mahapakh,25,0.01933488,deuteronomy,main,full
zaqef_qatan,9,darga,25,0.01933488,deuteronomy,main,full
zaqef_qatan,10,qadma,22,0.01701469,deuteronomy,main,full
zarqa,1,segol,1,0.5,deuteronomy,main,full
zarqa,2,munah,1,0.5,deuteronomy,main,full
zinor,1,munah,36,0.54545455,deuteronomy,main,full
zinor,2,segol,28,0.42424242,deuteronomy,main,full
zinor,3,meteg,1,0.01515152,deuteronomy,main,full
zinor,4,tipeha,1,0.01515152,deuteronomy,main,full
