source,target,count,prob_given_source,target_predecessor_share,reverse_count,asymmetry_count,asymmetry_ratio,expected_independent,lift,book,run_label,stream_type
merkha,tipeha,985,0.61601001,0.5309973,374,611,2.63368984,209.443934,4.702929,deuteronomy,main,core_projected
meteg,sof_pasuq,944,0.52619844,0.98951782,134,810,7.04477612,120.84988,7.811344,deuteronomy,main,core_projected
munah,zaqef_qatan,790,0.43598234,0.61098221,79,711,10.0,165.436803,4.775237,deuteronomy,main,core_projected
tipeha,meteg,593,0.31967655,0.33054627,101,492,5.87128713,234.985878,2.523556,deuteronomy,main,core_projected
pashta,munah,568,0.46633826,0.31363887,10,558,56.8,155.754696,3.64676,deuteronomy,main,core_projected
tipeha,atnah,513,0.27654987,0.5625,89,424,5.76404494,119.457704,4.294407,deuteronomy,main,core_projected
mahapakh,pashta,487,0.84991274,0.3998358,16,471,30.4375,49.280751,9.882155,deuteronomy,main,core_projected
zaqef_qatan,tipeha,464,0.35885538,0.25013477,0,464,inf,169.362731,2.739682,deuteronomy,main,core_projected
merkha,meteg,436,0.27267042,0.24303233,97,339,4.49484536,202.55656,2.152485,deuteronomy,main,core_projected
zaqef_qatan,merkha,417,0.3225058,0.26078799,0,417,inf,145.989761,2.856365,deuteronomy,main,core_projected
tipeha,merkha,374,0.20161725,0.23389619,985,-611,0.37969543,209.443934,1.785681,deuteronomy,main,core_projected
tipeha,munah,369,0.19892183,0.20375483,1,368,369.0,237.212611,1.555567,deuteronomy,main,core_projected
pashta,zaqef_qatan,364,0.29885057,0.28151585,42,322,8.66666667,111.204208,3.273257,deuteronomy,main,core_projected
munah,atnah,360,0.1986755,0.39473684,171,189,2.10526316,116.688603,3.085134,deuteronomy,main,core_projected
tevir,merkha,318,0.66666667,0.1988743,112,206,2.83928571,53.857012,5.904524,deuteronomy,main,core_projected
munah,revia,272,0.15011038,0.53125,60,212,4.53333333,65.509391,4.152076,deuteronomy,main,core_projected
sof_pasuq,munah,239,0.25078699,0.13197129,0,239,inf,121.86718,1.961151,deuteronomy,main,core_projected
qadma,geresh,202,0.45909091,0.8244898,9,193,22.44444444,7.611919,26.537328,deuteronomy,main,core_projected
pashta,pashta,194,0.1592775,0.1592775,194,0,1.0,104.753848,1.851961,deuteronomy,main,core_projected
atnah,munah,171,0.1875,0.09442297,360,-189,0.475,116.624206,1.466248,deuteronomy,main,core_projected
darga,tevir,161,0.77033493,0.33752621,2,159,80.5,7.039472,22.871034,deuteronomy,main,core_projected
meteg,pashta,148,0.08249721,0.12151067,63,85,2.34920635,154.292614,0.959216,deuteronomy,main,core_projected
atnah,merkha,146,0.16008772,0.09130707,3,143,48.66666667,102.971897,1.417863,deuteronomy,main,core_projected
tevir,tipeha,139,0.29140461,0.07493261,0,139,inf,62.479523,2.224729,deuteronomy,main,core_projected
sof_pasuq,meteg,134,0.1406086,0.07469342,944,-810,0.14194915,120.723203,1.109977,deuteronomy,main,core_projected
revia,pashta,127,0.24804688,0.10426929,0,127,inf,44.034458,2.884105,deuteronomy,main,core_projected
sof_pasuq,merkha,121,0.12696747,0.0756723,3,118,40.33333333,107.601116,1.124524,deuteronomy,main,core_projected
munah,meteg,116,0.06401766,0.06465998,78,38,1.48717949,229.538766,0.505361,deuteronomy,main,core_projected
merkha,tevir,112,0.07004378,0.23480084,318,-206,0.35220126,53.857012,2.079581,deuteronomy,main,core_projected
meteg,zaqef_qatan,110,0.0613155,0.08507347,87,23,1.26436782,163.793391,0.671578,deuteronomy,main,core_projected
telisha_qetana,qadma,109,0.92372881,0.24772727,0,109,inf,3.666149,29.731471,deuteronomy,main,core_projected
atnah,pashta,107,0.11732456,0.08784893,0,107,inf,78.436379,1.364163,deuteronomy,main,core_projected
atnah,meteg,105,0.11513158,0.05852843,34,71,3.08823529,115.529445,0.908859,deuteronomy,main,core_projected
atnah,mahapakh,104,0.11403509,0.18150087,0,104,inf,36.899873,2.818438,deuteronomy,main,core_projected
qadma,mahapakh,101,0.22954545,0.17626527,1,100,101.0,17.80257,5.673338,deuteronomy,main,core_projected
meteg,tipeha,101,0.05629877,0.05444744,593,-492,0.1703204,234.985878,0.429813,deuteronomy,main,core_projected
revia,mahapakh,99,0.19335938,0.17277487,0,99,inf,20.715718,4.77898,deuteronomy,main,core_projected
geresh,munah,70,0.28571429,0.03865268,4,66,17.5,31.329968,2.234283,deuteronomy,main,core_projected
geresh,revia,69,0.28163265,0.13476562,5,64,13.8,8.857506,7.790003,deuteronomy,main,core_projected
paseq,munah,54,0.65853659,0.02981778,66,-12,0.81818182,10.485948,5.149749,deuteronomy,main,core_projected
zaqef_gadol,merkha,31,0.44285714,0.01938712,0,31,inf,7.903545,3.922291,deuteronomy,main,core_projected
zaqef_gadol,tipeha,21,0.3,0.01132075,0,21,inf,9.168903,2.29035,deuteronomy,main,core_projected
