book,level,response,metric_role,metric,null,permutations,aggregation,value_mode,equivalence_profile,observed,null_mean,difference,fold,null_sd,z,p_enrich,p_deplete,p_two_sided
numbers,minor,mean_count,primary,terminal_contrast,run_preserving_circular_translation,500,segment,raw,STRICT,0.09072715143428955,0.0011263064265065622,0.089600845007783,80.55281342546877,0.037749289709289355,2.3735769784758096,0.00998003992015968,0.9920159680638723,0.01996007984031936
numbers,minor,mean_count,secondary,linear_slope,run_preserving_circular_translation,500,segment,raw,STRICT,0.1506978032724112,-0.000522287951003477,0.15122009122341468,-288.5339456575133,0.03976221497508195,3.803110347805845,0.001996007984031936,1.0,0.003992015968063872
numbers,minor,mean_count,descriptive,cadence_peak,run_preserving_circular_translation,500,segment,raw,STRICT,-0.008057170854366857,0.0006746199254914275,-0.008731790779858285,-11.94327435332955,0.03059211697702807,-0.28542616996447406,0.6187624750499002,0.38323353293413176,0.7664670658682635
numbers,minor,mean_count,descriptive,profile_energy,run_preserving_circular_translation,500,segment,raw,STRICT,0.008399194977326555,0.001106845492231864,0.007292349485094691,7.588407809648537,0.0008077999660313076,9.027419895697376,0.001996007984031936,1.0,0.003992015968063872
numbers,minor,mean_count,descriptive,profile_amplitude,run_preserving_circular_translation,500,segment,raw,STRICT,0.18900598545462188,0.06093882025549358,0.1280671651991283,3.101569486612816,0.0234623387618705,5.4584142910448,0.001996007984031936,1.0,0.003992015968063872
numbers,minor,mean_count,primary,terminal_contrast,within_segment_value_permutation,500,segment,raw,STRICT,0.09072715143428955,0.0001294196130753833,0.09059773182121417,701.0309278350534,0.03670654407283776,2.4681629423200047,0.005988023952095809,0.9960079840319361,0.011976047904191617
numbers,minor,mean_count,secondary,linear_slope,within_segment_value_permutation,500,segment,raw,STRICT,0.1506978032724112,0.00033825495444084316,0.15035954831797035,445.5154353068507,0.039704916940729994,3.7869251443699388,0.001996007984031936,1.0,0.003992015968063872
numbers,minor,mean_count,descriptive,cadence_peak,within_segment_value_permutation,500,segment,raw,STRICT,-0.008057170854366857,-0.005552974853924704,-0.0025041960004421535,1.450964765070429,0.027109935605763875,-0.09237189039688215,0.5768463073852296,0.4251497005988024,0.8502994011976048
numbers,minor,mean_count,descriptive,profile_energy,within_segment_value_permutation,500,segment,raw,STRICT,0.008399194977326555,0.000874873264671762,0.007524321712654793,9.600470509837553,0.0006174073230292106,12.186965447280262,0.001996007984031936,1.0,0.003992015968063872
numbers,minor,mean_count,descriptive,profile_amplitude,within_segment_value_permutation,500,segment,raw,STRICT,0.18900598545462188,0.05404209873577463,0.13496388671884724,3.49738425923685,0.02053868883893201,6.571202659393578,0.001996007984031936,1.0,0.003992015968063872
numbers,minor,active_rate,robustness,terminal_contrast,run_preserving_circular_translation,500,segment,raw,STRICT,0.07104736490993996,-0.00040982877473871247,0.07145719368467868,-173.3586543678794,0.01825396889216572,3.9146113432540606,0.001996007984031936,1.0,0.003992015968063872
numbers,minor,active_rate,robustness,linear_slope,run_preserving_circular_translation,500,segment,raw,STRICT,0.10286695094639346,-0.0007887289909883261,0.10365567993738178,-130.42116128823264,0.019502786743694576,5.31491633988638,0.001996007984031936,1.0,0.003992015968063872
numbers,minor,active_rate,robustness,cadence_peak,run_preserving_circular_translation,500,segment,raw,STRICT,0.0027970467426487455,-0.0003263132706568135,0.003123360013305559,-8.571661020769284,0.014347711553393441,0.21769046594520078,0.43313373253493015,0.5688622754491018,0.8662674650698603
numbers,minor,active_rate,robustness,profile_energy,run_preserving_circular_translation,500,segment,raw,STRICT,0.009521513818959854,0.0006628970747164028,0.008858616744243451,14.36348745849165,0.0004656467967881069,19.024326604086088,0.001996007984031936,1.0,0.003992015968063872
numbers,minor,active_rate,robustness,profile_amplitude,run_preserving_circular_translation,500,segment,raw,STRICT,0.11892296439826117,0.028725535322151458,0.09019742907610971,4.1399738269300315,0.010652384080677849,8.467346689058749,0.001996007984031936,1.0,0.003992015968063872
numbers,minor,active_rate,robustness,terminal_contrast,within_segment_value_permutation,500,segment,raw,STRICT,0.07104736490993996,0.0005163442294863249,0.07053102068045364,137.59689922480604,0.017366484908688563,4.061329684809533,0.001996007984031936,1.0,0.003992015968063872
numbers,minor,active_rate,robustness,linear_slope,within_segment_value_permutation,500,segment,raw,STRICT,0.10286695094639346,0.0008542342511112859,0.10201271669528218,120.4200730801561,0.018692707563940463,5.457353695088657,0.001996007984031936,1.0,0.003992015968063872
numbers,minor,active_rate,robustness,cadence_peak,within_segment_value_permutation,500,segment,raw,STRICT,0.0027970467426487455,-0.002339992829298471,0.0051370395719472165,-1.195322783740025,0.012939092613898313,0.39701698760772064,0.3532934131736527,0.6487025948103793,0.7065868263473054
numbers,minor,active_rate,robustness,profile_energy,within_segment_value_permutation,500,segment,raw,STRICT,0.009521513818959854,0.0005476322560596608,0.008973881562900193,17.3866928282664,0.00039651544610360805,22.631858736104192,0.001996007984031936,1.0,0.003992015968063872
