book,level,coordinate_mode,aggregation,value_mode,equivalence_profile,eligible_segments,bin,normalized_position_midpoint,distance_to_cadence,mean_count,active_rate,n_contributions,n_segments_contributing,n_tokens
genesis,minor,normalized,segment,raw,STRICT,3900,1,0.1,,0.4904841093865484,0.3288987435328899,1804,1804,1834
genesis,minor,normalized,segment,raw,STRICT,3900,2,0.3,,0.5217016879090596,0.335945573544609,2903,2903,2950
genesis,minor,normalized,segment,raw,STRICT,3900,3,0.5,,0.6742024616930419,0.423260487314745,1327,1327,1414
genesis,minor,normalized,segment,raw,STRICT,3900,4,0.7,,0.6743024457457802,0.42413021012745433,2903,2903,2950
genesis,minor,normalized,segment,raw,STRICT,3900,5,0.9,,0.614190687361419,0.373059866962306,1804,1804,1834
genesis,major,normalized,segment,raw,STRICT,2783,1,0.1,,0.5126865671641792,0.3454513148542999,2345,2345,2991
genesis,major,normalized,segment,raw,STRICT,2783,2,0.3,,0.6611888606163415,0.41429884082555835,2358,2358,3106
genesis,major,normalized,segment,raw,STRICT,2783,3,0.5,,0.6108916973845884,0.38055116728102506,1899,1899,2736
genesis,major,normalized,segment,raw,STRICT,2783,4,0.7,,0.6024879841673735,0.36828527000282724,2358,2358,3106
genesis,major,normalized,segment,raw,STRICT,2783,5,0.9,,0.6203980099502487,0.3888415067519545,2345,2345,2991
genesis,verse,normalized,segment,raw,STRICT,1526,1,0.1,,0.6156126482213439,0.3930171277997365,1518,1518,3316
genesis,verse,normalized,segment,raw,STRICT,1526,2,0.3,,0.6245643061989853,0.3834546657842488,1511,1511,3319
genesis,verse,normalized,segment,raw,STRICT,1526,3,0.5,,0.6042004504504505,0.3728153153153153,1480,1480,3305
genesis,verse,normalized,segment,raw,STRICT,1526,4,0.7,,0.6211008162364879,0.3829252150893448,1511,1511,3319
genesis,verse,normalized,segment,raw,STRICT,1526,5,0.9,,0.6236056214317084,0.3857268335529205,1518,1518,3316
exodus,minor,normalized,segment,raw,STRICT,3063,1,0.1,,0.57029262086514,0.34891857506361323,1572,1572,1609
exodus,minor,normalized,segment,raw,STRICT,3063,2,0.3,,0.6306368068251066,0.37492382693479587,2188,2188,2227
exodus,minor,normalized,segment,raw,STRICT,3063,3,0.5,,0.6958820255982192,0.41764051196438506,1198,1198,1318
exodus,minor,normalized,segment,raw,STRICT,3063,4,0.7,,0.7244058500914077,0.42969226081657524,2188,2188,2227
exodus,minor,normalized,segment,raw,STRICT,3063,5,0.9,,0.6631679389312977,0.39853689567430023,1572,1572,1609
exodus,major,normalized,segment,raw,STRICT,2195,1,0.1,,0.6402292860865033,0.3741010943199583,1919,1919,2472
exodus,major,normalized,segment,raw,STRICT,2195,2,0.3,,0.6864259259259259,0.41122222222222227,1800,1800,2416
exodus,major,normalized,segment,raw,STRICT,2195,3,0.5,,0.666844193817878,0.4033416875522139,1596,1596,2340
exodus,major,normalized,segment,raw,STRICT,2195,4,0.7,,0.6837592592592593,0.412787037037037,1800,1800,2416
exodus,major,normalized,segment,raw,STRICT,2195,5,0.9,,0.7124544033350704,0.4243703317700191,1919,1919,2472
exodus,verse,normalized,segment,raw,STRICT,1198,1,0.1,,0.665886287625418,0.3900571348940914,1196,1196,2687
exodus,verse,normalized,segment,raw,STRICT,1198,2,0.3,,0.6560538708236918,0.3867342589209597,1173,1173,2672
exodus,verse,normalized,segment,raw,STRICT,1198,3,0.5,,0.697557388117284,0.41759259259259257,1152,1152,2682
exodus,verse,normalized,segment,raw,STRICT,1198,4,0.7,,0.7116327690496488,0.4188710266715382,1173,1173,2672
exodus,verse,normalized,segment,raw,STRICT,1198,5,0.9,,0.7387332775919733,0.430072463768116,1196,1196,2687
leviticus,minor,normalized,segment,raw,STRICT,2152,1,0.1,,0.5878496503496503,0.3715034965034965,1144,1144,1176
leviticus,minor,normalized,segment,raw,STRICT,2152,2,0.3,,0.6833333333333333,0.4048076923076923,1560,1560,1608
leviticus,minor,normalized,segment,raw,STRICT,2152,3,0.5,,0.6415876777251185,0.39514218009478674,844,844,933
leviticus,minor,normalized,segment,raw,STRICT,2152,4,0.7,,0.7235042735042736,0.4258547008547009,1560,1560,1608
leviticus,minor,normalized,segment,raw,STRICT,2152,5,0.9,,0.7074592074592075,0.4273018648018648,1144,1144,1176
leviticus,major,normalized,segment,raw,STRICT,1564,1,0.1,,0.6278148973026478,0.3862905221479832,1347,1347,1737
leviticus,major,normalized,segment,raw,STRICT,1564,2,0.3,,0.7616279069767442,0.4217700258397933,1290,1290,1717
leviticus,major,normalized,segment,raw,STRICT,1564,3,0.5,,0.7031674208144797,0.41161387631975865,1105,1105,1641
leviticus,major,normalized,segment,raw,STRICT,1564,4,0.7,,0.6965116279069767,0.41388888888888886,1290,1290,1717
leviticus,major,normalized,segment,raw,STRICT,1564,5,0.9,,0.7240781984657263,0.44073249195743625,1347,1347,1737
leviticus,verse,normalized,segment,raw,STRICT,855,1,0.1,,0.7362190812720848,0.42773851590106005,849,849,1898
leviticus,verse,normalized,segment,raw,STRICT,855,2,0.3,,0.6645278450363196,0.4019168684422922,826,826,1884
leviticus,verse,normalized,segment,raw,STRICT,855,3,0.5,,0.7071883711668657,0.4174830744723218,837,837,1893
leviticus,verse,normalized,segment,raw,STRICT,855,4,0.7,,0.7214689265536722,0.419955609362389,826,826,1884
leviticus,verse,normalized,segment,raw,STRICT,855,5,0.9,,0.7221436984687868,0.43672948566941494,849,849,1898
numbers,minor,normalized,segment,raw,STRICT,2976,1,0.1,,0.5980653769179453,0.3495663775850567,1499,1499,1542
numbers,minor,normalized,segment,raw,STRICT,2976,2,0.3,,0.6671300586963238,0.40485016991041084,2158,2158,2232
numbers,minor,normalized,segment,raw,STRICT,2976,3,0.5,,0.7351319988395706,0.44836089353060626,1149,1149,1250
numbers,minor,normalized,segment,raw,STRICT,2976,4,0.7,,0.7870713623725671,0.4684893419833179,2158,2158,2232
numbers,minor,normalized,segment,raw,STRICT,2976,5,0.9,,0.6887925283522348,0.42061374249499667,1499,1499,1542
numbers,major,normalized,segment,raw,STRICT,2213,1,0.1,,0.5740540540540541,0.34342342342342347,1850,1850,2399
numbers,major,normalized,segment,raw,STRICT,2213,2,0.3,,0.7556390977443609,0.4471446473326173,1862,1862,2388
numbers,major,normalized,segment,raw,STRICT,2213,3,0.5,,0.6865212527964205,0.4288031319910514,1490,1490,2217
