from_shape,to_shape,count,p_to_given_from,p_to_background,lift,null_mean,null_sd,z,empirical_p,empirical_p_tail,p_value_scope,book,level,shape_field,transition_accent_mode
P7-9_A6-7_C0,P5-6_A4_C0,15,0.11278195,0.08937277,1.26192755,12.07,3.20837769,0.913234,0.22954092,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,accent_words
P<=4_A4_C0,P5-6_A5_C0,30,0.0955414,0.08449789,1.13069574,26.67,4.49861925,0.740227,0.25349301,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,accent_words
P<=4_A3_C0,P<=4_A0-1_C0,58,0.0622986,0.05719857,1.08916366,53.798,5.71020217,0.735876,0.23952096,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,accent_words
P7-9_A6-7_C0,P5-6_A5_C0,13,0.09774436,0.08449789,1.15676692,11.146,3.07760089,0.602417,0.31337325,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,accent_words
P5-6_A5_C0,P<=4_A4_C0,29,0.11153846,0.10204745,1.09300588,26.582,4.67750297,0.516942,0.33133733,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,accent_words
P<=4_A0-1_C0,P<=4_A4_C0,20,0.11363636,0.10204745,1.11356398,17.964,3.94484824,0.516116,0.35129741,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,accent_words
P<=4_A2_C0,P<=4_A3_C0,231,0.31048387,0.30256744,1.0261642,225.994,10.88848392,0.459752,0.31536926,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,accent_words
P5-6_A4_C0,P<=4_A0-1_C0,17,0.06181818,0.05719857,1.08076446,15.484,3.51089686,0.431799,0.3752495,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,accent_words
P7-9_A6-7_C0,P<=4_A3_C0,42,0.31578947,0.30256744,1.04369947,40.288,5.04896426,0.339079,0.42914172,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,accent_words
P5-6_A5_C0,P<=4_A3_C0,80,0.30769231,0.30256744,1.01693795,78.34,7.33539474,0.2263,0.4251497,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,accent_words
P5-6_A3_C0,P<=4_A2_C0,19,0.25,0.24179396,1.03393817,18.456,3.88048713,0.140189,0.50499002,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,accent_words
P5-6_A5_C0,P5-6_A4_C0,24,0.09230769,0.08937277,1.03283916,23.676,4.51572891,0.071749,0.499002,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,accent_words
P5-6_A6-7_C0,P<=4_A3_C0,15,0.30612245,0.30256744,1.01174949,14.938,3.06936443,0.0202,0.53293413,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,accent_words
P<=4_A3_C0,P7-9_A6-7_C0,40,0.04296455,0.04322392,0.9939995,40.102,5.0349078,-0.020259,0.53493014,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,accent_words
P<=4_A2_C0,P<=4_A4_C0,75,0.10080645,0.10204745,0.98783902,75.798,7.18027218,-0.111138,0.56487026,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,accent_words
P<=4_A4_C0,P7-9_A6-7_C0,13,0.04140127,0.04322392,0.95783248,13.59,3.60386955,-0.163713,0.60479042,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,accent_words
P5-6_A4_C0,P<=4_A4_C0,27,0.09818182,0.10204745,0.96211928,27.866,4.60330586,-0.188126,0.60678643,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,accent_words
P<=4_A3_C0,P5-6_A4_C0,81,0.08700322,0.08937277,0.97348696,83.082,6.98777031,-0.297949,0.63872255,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,accent_words
P<=4_A3_C0,P5-6_A5_C0,76,0.08163265,0.08449789,0.96609105,78.23,7.14389042,-0.312155,0.63273453,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,accent_words
P<=4_A2_C0,P5-6_A4_C0,63,0.08467742,0.08937277,0.94746334,66.062,6.96959874,-0.439337,0.68662675,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,accent_words
P<=4_A4_C0,P<=4_A2_C0,73,0.23248408,0.24179396,0.96149664,76.164,6.99334811,-0.45243,0.68463074,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,accent_words
P<=4_A4_C0,P<=4_A3_C0,91,0.28980892,0.30256744,0.95783248,94.546,7.70809402,-0.460036,0.70459082,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,accent_words
P<=4_A3_C0,P<=4_A2_C0,219,0.23523093,0.24179396,0.97285697,225.076,10.98870909,-0.552931,0.71656687,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,accent_words
P5-6_A5_C0,P5-6_A5_C0,19,0.07307692,0.08449789,0.86483728,21.716,4.50865834,-0.602396,0.75449102,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,accent_words
P<=4_A0-1_C0,P5-6_A4_C0,13,0.07386364,0.08937277,0.82646694,15.904,3.7253914,-0.779515,0.81237525,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,accent_words
P<=4_A4_C0,P5-6_A4_C0,24,0.07643312,0.08937277,0.85521714,28.508,4.67735945,-0.963792,0.86626747,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,accent_words
P<=4_A0-1_C0,P<=4_A2_C0,37,0.21022727,0.24179396,0.86944801,42.562,5.75189748,-0.966985,0.85229541,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,accent_words
P7-9_A6-7_C0,P<=4_A2_C0,27,0.20300752,0.24179396,0.83958889,32.088,4.5158656,-1.126694,0.90618762,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,accent_words
P5-6_A5_C0,P<=4_A2_C0,54,0.20769231,0.24179396,0.85896402,63.044,6.70611721,-1.348619,0.92215569,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,accent_words
P<=4_A3_C0,P<=4_A4_C0,85,0.09129968,0.10204745,0.89467869,95.476,7.47242251,-1.401955,0.93413174,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,accent_words
P5-6_A3_C0,P<=4_A3_C0,17,0.22368421,0.30256744,0.73928713,23.04,3.80991219,-1.585338,0.95409182,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,accent_words
P5-6_A4_C0,P<=4_A2_C0,56,0.20363636,0.24179396,0.84218964,66.62,6.63744766,-1.600013,0.95608782,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,accent_words
P5-6_A4_C0,P<=4_A3_C0,67,0.24363636,0.30256744,0.80522996,83.38,7.57432114,-2.16257,0.98602794,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,accent_words
P<=4_A2_C0,P<=4_A0-1_C0,27,0.03629032,0.05719857,0.63446206,42.41,5.57782433,-2.762726,1.0,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,accent_words
P<=4_A2_C0,P5-6_A5_C0,42,0.05645161,0.08449789,0.66808313,63.024,6.72054726,-3.128317,1.0,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,accent_words
P3_A3_C0,P3_A3_C0,143,0.23481117,0.19792005,1.18639402,120.27,8.97050947,2.533858,0.00798403,upper,screening_selected_transition,leviticus,minor,transition_exact_shape,accent_words
P4_A3_C0,P3_A2_C0,34,0.10559006,0.07344816,1.43761337,23.866,4.42030794,2.2926,0.02994012,upper,screening_selected_transition,leviticus,minor,transition_exact_shape,accent_words
P5_A4_C0,P5_A4_C0,25,0.10964912,0.07409815,1.47978224,16.578,3.85663886,2.183767,0.02994012,upper,screening_selected_transition,leviticus,minor,transition_exact_shape,accent_words
P3_A2_C0,P3_A2_C0,24,0.10572687,0.07344816,1.43947604,16.76,3.58945237,2.017021,0.04191617,upper,screening_selected_transition,leviticus,minor,transition_exact_shape,accent_words
P4_A3_C0,P1_A1_C0,22,0.06832298,0.04582385,1.49099159,15.066,3.67704846,1.885752,0.04590818,upper,screening_selected_transition,leviticus,minor,transition_exact_shape,accent_words
P4_A4_C0,P1_A1_C0,20,0.06369427,0.04582385,1.38998058,14.048,3.2715596,1.819316,0.06387226,upper,screening_selected_transition,leviticus,minor,transition_exact_shape,accent_words
P1_A1_C0,P3_A3_C0,35,0.24822695,0.19792005,1.25417788,27.794,4.60934443,1.563346,0.08183633,upper,screening_selected_transition,leviticus,minor,transition_exact_shape,accent_words
P5_A4_C0,P4_A3_C0,30,0.13157895,0.10464738,1.25735534,23.836,4.33158507,1.423036,0.0998004,upper,screening_selected_transition,leviticus,minor,transition_exact_shape,accent_words
P2_A2_C0,P3_A3_C0,106,0.22083333,0.19792005,1.11577039,95.398,7.93861696,1.335497,0.0998004,upper,screening_selected_transition,leviticus,minor,transition_exact_shape,accent_words
P3_A3_C0,P5_A3_C0,17,0.02791461,0.02112447,1.32143489,12.762,3.21901851,1.31655,0.11177645,upper,screening_selected_transition,leviticus,minor,transition_exact_shape,accent_words
P2_A2_C0,P2_A2_C0,84,0.175,0.15632109,1.11949064,74.636,7.30439679,1.281968,0.1257485,upper,screening_selected_transition,leviticus,minor,transition_exact_shape,accent_words
P4_A4_C0,P4_A4_C0,38,0.12101911,0.10204745,1.18591018,31.802,5.03642006,1.230636,0.14171657,upper,screening_selected_transition,leviticus,minor,transition_exact_shape,accent_words
P3_A2_C0,P3_A3_C0,52,0.22907489,0.19792005,1.15741123,45.166,5.65813334,1.207819,0.13173653,upper,screening_selected_transition,leviticus,minor,transition_exact_shape,accent_words
P4_A3_C0,P4_A3_C0,40,0.1242236,0.10464738,1.1870684,33.614,5.51087502,1.1588,0.13972056,upper,screening_selected_transition,leviticus,minor,transition_exact_shape,accent_words
P1_A1_C0,P4_A3_C0,18,0.12765957,0.10464738,1.21990221,14.75,3.62073465,0.897608,0.23552894,upper,screening_selected_transition,leviticus,minor,transition_exact_shape,accent_words
P2_A2_C0,P4_A4_C0,54,0.1125,0.10204745,1.10242834,49.072,6.19415459,0.795589,0.22155689,upper,screening_selected_transition,leviticus,minor,transition_exact_shape,accent_words
P5_A5_C0,P3_A3_C0,32,0.2147651,0.19792005,1.08511037,29.226,4.63399091,0.59862,0.30139721,upper,screening_selected_transition,leviticus,minor,transition_exact_shape,accent_words
P1_A1_C0,P2_A2_C0,24,0.17021277,0.15632109,1.08886628,21.884,4.32156173,0.489638,0.36327345,upper,screening_selected_transition,leviticus,minor,transition_exact_shape,accent_words
P5_A5_C0,P4_A3_C0,17,0.11409396,0.10464738,1.09027054,15.44,3.55973924,0.438234,0.37724551,upper,screening_selected_transition,leviticus,minor,transition_exact_shape,accent_words
P3_A3_C0,P2_A2_C0,98,0.16091954,0.15632109,1.02941668,94.998,7.82537341,0.383624,0.37125749,upper,screening_selected_transition,leviticus,minor,transition_exact_shape,accent_words
P3_A2_C0,P5_A4_C0,18,0.07929515,0.07409815,1.0701368,16.744,3.80728971,0.329893,0.41716567,upper,screening_selected_transition,leviticus,minor,transition_exact_shape,accent_words
P3_A3_C0,P5_A5_C0,31,0.05090312,0.04842379,1.05120067,29.464,4.74570832,0.323661,0.40918164,upper,screening_selected_transition,leviticus,minor,transition_exact_shape,accent_words
P4_A4_C0,P4_A3_C0,34,0.10828025,0.10464738,1.03471535,32.344,5.26013327,0.314821,0.3992016,upper,screening_selected_transition,leviticus,minor,transition_exact_shape,accent_words
P3_A2_C0,P2_A2_C0,37,0.16299559,0.15632109,1.04269739,35.842,5.15851301,0.224483,0.41916168,upper,screening_selected_transition,leviticus,minor,transition_exact_shape,accent_words
P3_A3_C0,P5_A4_C0,46,0.07553366,0.07409815,1.01937315,44.99,6.00550015,0.168179,0.45708583,upper,screening_selected_transition,leviticus,minor,transition_exact_shape,accent_words
P4_A4_C0,P3_A2_C0,24,0.07643312,0.07344816,1.04064032,23.346,4.30014727,0.152088,0.46906188,upper,screening_selected_transition,leviticus,minor,transition_exact_shape,accent_words
P6_A5_C0,P2_A2_C0,18,0.16216216,0.15632109,1.03736585,17.48,3.82922001,0.135798,0.50499002,upper,screening_selected_transition,leviticus,minor,transition_exact_shape,accent_words
P4_A3_C0,P5_A4_C0,24,0.07453416,0.07409815,1.00588428,23.75,4.57617556,0.054631,0.46706587,upper,screening_selected_transition,leviticus,minor,transition_exact_shape,accent_words
P2_A2_C0,P5_A4_C0,34,0.07083333,0.07409815,0.95593933,35.346,5.39708635,-0.249394,0.60678643,upper,screening_selected_transition,leviticus,minor,transition_exact_shape,accent_words
P5_A5_C0,P2_A2_C0,22,0.14765101,0.15632109,0.94453669,23.314,4.20651799,-0.312372,0.66467066,upper,screening_selected_transition,leviticus,minor,transition_exact_shape,accent_words
P3_A3_C0,P4_A4_C0,60,0.09852217,0.10204745,0.96545449,62.23,6.83040327,-0.326481,0.64071856,upper,screening_selected_transition,leviticus,minor,transition_exact_shape,accent_words
P3_A3_C0,P6_A5_C0,20,0.03284072,0.0360741,0.9103685,22.098,4.37752458,-0.479266,0.71057884,upper,screening_selected_transition,leviticus,minor,transition_exact_shape,accent_words
P2_A2_C0,P3_A2_C0,33,0.06875,0.07344816,0.93603429,35.638,5.1904564,-0.50824,0.70858283,upper,screening_selected_transition,leviticus,minor,transition_exact_shape,accent_words
P2_A2_C0,P4_A3_C0,47,0.09791667,0.10464738,0.93568194,50.576,6.48817515,-0.551157,0.72854291,upper,screening_selected_transition,leviticus,minor,transition_exact_shape,accent_words
P4_A4_C0,P2_A2_C0,45,0.1433121,0.15632109,0.91678033,48.994,5.83077696,-0.684986,0.77844311,upper,screening_selected_transition,leviticus,minor,transition_exact_shape,accent_words
P3_A3_C0,P1_A1_C0,25,0.0410509,0.04582385,0.89584134,28.128,4.49622598,-0.695695,0.8003992,upper,screening_selected_transition,leviticus,minor,transition_exact_shape,accent_words
P6_A5_C0,P3_A3_C0,19,0.17117117,0.19792005,0.86485007,21.978,4.08937183,-0.728229,0.80638723,upper,screening_selected_transition,leviticus,minor,transition_exact_shape,accent_words
P4_A4_C0,P3_A3_C0,57,0.18152866,0.19792005,0.91718176,62.202,6.60821709,-0.787202,0.79640719,upper,screening_selected_transition,leviticus,minor,transition_exact_shape,accent_words
P3_A2_C0,P4_A3_C0,20,0.08810573,0.10464738,0.84192957,23.634,4.57010018,-0.795169,0.81037924,upper,screening_selected_transition,leviticus,minor,transition_exact_shape,accent_words
P4_A4_C0,P5_A4_C0,20,0.06369427,0.07409815,0.85959325,23.578,4.31150718,-0.829872,0.83433134,upper,screening_selected_transition,leviticus,minor,transition_exact_shape,accent_words
P3_A2_C0,P4_A4_C0,19,0.08370044,0.10204745,0.820211,23.016,4.50336592,-0.891777,0.85229541,upper,screening_selected_transition,leviticus,minor,transition_exact_shape,accent_words
P5_A4_C0,P4_A4_C0,19,0.08333333,0.10204745,0.81661359,23.082,4.12908885,-0.988596,0.86826347,upper,screening_selected_transition,leviticus,minor,transition_exact_shape,accent_words
P5_A4_C0,P2_A2_C0,31,0.13596491,0.15632109,0.8697797,36.12,5.11996368,-1.000007,0.8762475,upper,screening_selected_transition,leviticus,minor,transition_exact_shape,accent_words
P3_A3_C0,P4_A3_C0,57,0.09359606,0.10464738,0.89439464,63.88,6.8740166,-1.00087,0.85628743,upper,screening_selected_transition,leviticus,minor,transition_exact_shape,accent_words
P4_A3_C0,P2_A2_C0,44,0.13664596,0.15632109,0.87413644,50.182,5.93694962,-1.041275,0.88423154,upper,screening_selected_transition,leviticus,minor,transition_exact_shape,accent_words
P2_A2_C0,P5_A5_C0,17,0.03541667,0.04842379,0.73138982,23.0,4.40986324,-1.360586,0.93213573,upper,screening_selected_transition,leviticus,minor,transition_exact_shape,accent_words
P4_A3_C0,P3_A3_C0,54,0.16770186,0.19792005,0.84732124,63.46,6.76045913,-1.399313,0.9261477,upper,screening_selected_transition,leviticus,minor,transition_exact_shape,accent_words
P4_A3_C0,P4_A4_C0,25,0.07763975,0.10204745,0.76082011,33.246,5.03907417,-1.636412,0.96207585,upper,screening_selected_transition,leviticus,minor,transition_exact_shape,accent_words
P3_A3_C0,P3_A2_C0,33,0.05418719,0.07344816,0.73776102,44.7,5.94513998,-1.967994,0.98602794,upper,screening_selected_transition,leviticus,minor,transition_exact_shape,accent_words
P5_A4_C0,P3_A3_C0,30,0.13157895,0.19792005,0.66480857,45.272,5.73024322,-2.665157,1.0,upper,screening_selected_transition,leviticus,minor,transition_exact_shape,accent_words
P5-6_A4_C0,P13-15_A8+_C2,9,0.08737864,0.02875974,3.03822816,2.984,1.58390704,3.798203,0.00399202,upper,screening_selected_transition,leviticus,major,transition_bucket_shape,accent_words
P7-9_A8+_C1,P<=4_A2_C0,9,0.18,0.05811863,3.0971134,2.908,1.64223319,3.709583,0.00199601,upper,screening_selected_transition,leviticus,major,transition_bucket_shape,accent_words
P<=4_A2_C0,P5-6_A4_C0,14,0.1443299,0.0617136,2.33870483,5.956,2.30318765,3.492551,0.00598802,upper,screening_selected_transition,leviticus,major,transition_bucket_shape,accent_words
P5-6_A5_C1,P7-9_A8+_C2,8,0.06837607,0.02576393,2.65394554,3.02,1.68561044,2.954419,0.00998004,upper,screening_selected_transition,leviticus,major,transition_bucket_shape,accent_words
P13-15_A8+_C2,P7-9_A6-7_C1,10,0.20833333,0.09886159,2.10732323,4.616,2.09411428,2.571015,0.01796407,upper,screening_selected_transition,leviticus,major,transition_bucket_shape,accent_words
P10-12_A8+_C1,P5-6_A5_C0,8,0.11764706,0.04913122,2.39454806,3.496,1.80235428,2.498954,0.0259481,upper,screening_selected_transition,leviticus,major,transition_bucket_shape,accent_words
P13-15_A8+_C2,P<=4_A3_C0,10,0.20833333,0.11204314,1.85940285,5.408,2.00138629,2.29441,0.01796407,upper,screening_selected_transition,leviticus,major,transition_bucket_shape,accent_words
P5-6_A5_C1,P10-12_A8+_C2,12,0.1025641,0.05931696,1.72908573,6.848,2.46272736,2.09199,0.03393214,upper,screening_selected_transition,leviticus,major,transition_bucket_shape,accent_words
P5-6_A5_C1,P<=4_A3_C0,20,0.17094017,0.11204314,1.52566388,13.162,3.27677135,2.08681,0.03792415,upper,screening_selected_transition,leviticus,major,transition_bucket_shape,accent_words
P10-12_A8+_C2,P<=4_A4_C0,10,0.1010101,0.05512283,1.83245498,5.638,2.23717812,1.949778,0.05788423,upper,screening_selected_transition,leviticus,major,transition_bucket_shape,accent_words
P5-6_A6-7_C1,P<=4_A2_C0,7,0.1147541,0.05811863,1.97448031,3.626,1.95390878,1.726795,0.0758483,upper,screening_selected_transition,leviticus,major,transition_bucket_shape,accent_words
P5-6_A4_C0,P10-12_A8+_C2,10,0.09708738,0.05931696,1.63675591,6.188,2.24381939,1.698889,0.08183633,upper,screening_selected_transition,leviticus,major,transition_bucket_shape,accent_words
P<=4_A3_C0,P7-9_A6-7_C1,25,0.13368984,0.09886159,1.35229298,18.576,3.83113288,1.676789,0.06387226,upper,screening_selected_transition,leviticus,major,transition_bucket_shape,accent_words
P5-6_A4_C0,P5-6_A4_C0,10,0.09708738,0.0617136,1.57319257,6.264,2.26993595,1.645861,0.0758483,upper,screening_selected_transition,leviticus,major,transition_bucket_shape,accent_words
P<=4_A3_C0,P10-12_A8+_C2,16,0.0855615,0.05931696,1.44244585,11.018,3.05947656,1.628383,0.06986028,upper,screening_selected_transition,leviticus,major,transition_bucket_shape,accent_words
P7-9_A6-7_C1,P5-6_A5_C0,13,0.07878788,0.04913122,1.60362158,8.408,2.83789416,1.618101,0.08383234,upper,screening_selected_transition,leviticus,major,transition_bucket_shape,accent_words
P7-9_A6-7_C1,P<=4_A2_C0,14,0.08484848,0.05811863,1.45991878,9.468,2.90341793,1.560919,0.09181637,upper,screening_selected_transition,leviticus,major,transition_bucket_shape,accent_words
P5-6_A6-7_C1,P5-6_A5_C1,7,0.1147541,0.07010186,1.63696231,4.236,1.97791007,1.397435,0.13173653,upper,screening_selected_transition,leviticus,major,transition_bucket_shape,accent_words
P<=4_A3_C0,P5-6_A5_C1,17,0.09090909,0.07010186,1.2968143,12.834,3.12313175,1.333917,0.11776447,upper,screening_selected_transition,leviticus,major,transition_bucket_shape,accent_words
P5-6_A6-7_C1,P10-12_A8+_C2,6,0.09836066,0.05931696,1.65822156,3.622,1.82696239,1.301614,0.1497006,upper,screening_selected_transition,leviticus,major,transition_bucket_shape,accent_words
P5-6_A6-7_C1,P7-9_A6-7_C1,9,0.14754098,0.09886159,1.4923994,6.106,2.40714617,1.202254,0.15169661,upper,screening_selected_transition,leviticus,major,transition_bucket_shape,accent_words
P7-9_A6-7_C1,P<=4_A4_C0,12,0.07272727,0.05512283,1.31936759,8.822,2.6533746,1.19772,0.16966068,upper,screening_selected_transition,leviticus,major,transition_bucket_shape,accent_words
P5-6_A5_C0,P<=4_A4_C0,7,0.08536585,0.05512283,1.54864793,4.664,2.02071041,1.156029,0.18163673,upper,screening_selected_transition,leviticus,major,transition_bucket_shape,accent_words
P<=4_A4_C0,P10-12_A8+_C2,8,0.08695652,0.05931696,1.46596399,5.576,2.32960901,1.040518,0.20758483,upper,screening_selected_transition,leviticus,major,transition_bucket_shape,accent_words
P<=4_A2_C0,P10-12_A8+_C2,8,0.08247423,0.05931696,1.39039883,5.73,2.40513395,0.943814,0.21756487,upper,screening_selected_transition,leviticus,major,transition_bucket_shape,accent_words
P5-6_A5_C0,P5-6_A4_C0,7,0.08536585,0.0617136,1.38325835,5.086,2.14564946,0.892038,0.25748503,upper,screening_selected_transition,leviticus,major,transition_bucket_shape,accent_words
P10-12_A8+_C2,P5-6_A4_C0,8,0.08080808,0.0617136,1.30940473,6.074,2.28625851,0.842424,0.25149701,upper,screening_selected_transition,leviticus,major,transition_bucket_shape,accent_words
P<=4_A3_C0,P13-15_A8+_C2,7,0.03743316,0.02875974,1.301582,5.262,2.22334039,0.781707,0.29141717,upper,screening_selected_transition,leviticus,major,transition_bucket_shape,accent_words
P<=4_A4_C0,P7-9_A6-7_C1,11,0.11956522,0.09886159,1.20942029,9.012,2.62252001,0.75805,0.27744511,upper,screening_selected_transition,leviticus,major,transition_bucket_shape,accent_words
P<=4_A3_C0,P7-9_A6-7_C0,9,0.04812834,0.03834632,1.25509693,7.28,2.4052381,0.715106,0.29740519,upper,screening_selected_transition,leviticus,major,transition_bucket_shape,accent_words
P<=4_A3_C0,P5-6_A4_C0,14,0.07486631,0.0617136,1.21312497,11.778,3.16492488,0.70207,0.28542914,upper,screening_selected_transition,leviticus,major,transition_bucket_shape,accent_words
P7-9_A6-7_C1,P<=4_A3_C0,21,0.12727273,0.11204314,1.13592611,18.744,3.80149533,0.593451,0.32335329,upper,screening_selected_transition,leviticus,major,transition_bucket_shape,accent_words
P<=4_A4_C0,P5-6_A4_C0,7,0.07608696,0.0617136,1.23290418,5.798,2.16577403,0.554998,0.36127745,upper,screening_selected_transition,leviticus,major,transition_bucket_shape,accent_words
P7-9_A6-7_C1,P5-6_A5_C1,13,0.07878788,0.07010186,1.12390572,11.484,3.07321221,0.493295,0.35528942,upper,screening_selected_transition,leviticus,major,transition_bucket_shape,accent_words
P<=4_A2_C0,P<=4_A3_C0,12,0.12371134,0.11204314,1.10414025,10.8,3.14001902,0.382163,0.40718563,upper,screening_selected_transition,leviticus,major,transition_bucket_shape,accent_words
P5-6_A5_C1,P5-6_A5_C1,9,0.07692308,0.07010186,1.0973044,8.0,2.64537256,0.378019,0.40718563,upper,screening_selected_transition,leviticus,major,transition_bucket_shape,accent_words
P7-9_A6-7_C1,P7-9_A6-7_C1,17,0.1030303,0.09886159,1.04216713,16.394,3.81836665,0.158707,0.45508982,upper,screening_selected_transition,leviticus,major,transition_bucket_shape,accent_words
P7-9_A6-7_C1,P10-12_A8+_C1,7,0.04242424,0.04074296,1.0412656,6.804,2.26535818,0.086521,0.5508982,upper,screening_selected_transition,leviticus,major,transition_bucket_shape,accent_words
P<=4_A3_C0,P5-6_A6-7_C1,7,0.03743316,0.03654883,1.02419567,6.856,2.45424339,0.058674,0.53493014,upper,screening_selected_transition,leviticus,major,transition_bucket_shape,accent_words
P7-9_A6-7_C0,P<=4_A3_C0,7,0.109375,0.11204314,0.9761865,7.128,2.41148222,-0.053079,0.58083832,upper,screening_selected_transition,leviticus,major,transition_bucket_shape,accent_words
P5-6_A5_C1,P7-9_A6-7_C1,11,0.09401709,0.09886159,0.95099715,11.366,3.06117389,-0.119562,0.59481038,upper,screening_selected_transition,leviticus,major,transition_bucket_shape,accent_words
P5-6_A5_C1,P<=4_A4_C0,6,0.05128205,0.05512283,0.9303233,6.554,2.45338995,-0.22581,0.63273453,upper,screening_selected_transition,leviticus,major,transition_bucket_shape,accent_words
