from_shape,to_shape,count,p_to_given_from,p_to_background,lift,book,level,shape_field,transition_accent_mode
P<=4_A2_C0,P5-6_A5_C0,42,0.05645161,0.08449789,0.66808313,leviticus,minor,transition_bucket_shape,accent_words
P<=4_A3_C0,P7-9_A6-7_C0,40,0.04296455,0.04322392,0.9939995,leviticus,minor,transition_bucket_shape,accent_words
P<=4_A2_C0,P7-9_A6-7_C0,38,0.05107527,0.04322392,1.18164363,leviticus,minor,transition_bucket_shape,accent_words
P<=4_A4_C0,P<=4_A4_C0,38,0.12101911,0.10204745,1.18591018,leviticus,minor,transition_bucket_shape,accent_words
P<=4_A0-1_C0,P<=4_A2_C0,37,0.21022727,0.24179396,0.86944801,leviticus,minor,transition_bucket_shape,accent_words
P5-6_A4_C0,P5-6_A4_C0,34,0.12363636,0.08937277,1.38337851,leviticus,minor,transition_bucket_shape,accent_words
P5-6_A4_C0,P5-6_A5_C0,32,0.11636364,0.08449789,1.37711888,leviticus,minor,transition_bucket_shape,accent_words
P<=4_A4_C0,P5-6_A5_C0,30,0.0955414,0.08449789,1.13069574,leviticus,minor,transition_bucket_shape,accent_words
P5-6_A5_C0,P<=4_A4_C0,29,0.11153846,0.10204745,1.09300588,leviticus,minor,transition_bucket_shape,accent_words
P<=4_A3_C0,P5-6_A3_C0,28,0.03007519,0.02469938,1.21764939,leviticus,minor,transition_bucket_shape,accent_words
P<=4_A0-1_C0,P5-6_A5_C0,27,0.15340909,0.08449789,1.81553759,leviticus,minor,transition_bucket_shape,accent_words
P7-9_A6-7_C0,P<=4_A2_C0,27,0.20300752,0.24179396,0.83958889,leviticus,minor,transition_bucket_shape,accent_words
P5-6_A4_C0,P<=4_A4_C0,27,0.09818182,0.10204745,0.96211928,leviticus,minor,transition_bucket_shape,accent_words
P<=4_A2_C0,P<=4_A0-1_C0,27,0.03629032,0.05719857,0.63446206,leviticus,minor,transition_bucket_shape,accent_words
P5-6_A5_C0,P5-6_A4_C0,24,0.09230769,0.08937277,1.03283916,leviticus,minor,transition_bucket_shape,accent_words
P<=4_A4_C0,P5-6_A4_C0,24,0.07643312,0.08937277,0.85521714,leviticus,minor,transition_bucket_shape,accent_words
P<=4_A4_C0,P<=4_A0-1_C0,24,0.07643312,0.05719857,1.33627678,leviticus,minor,transition_bucket_shape,accent_words
P5-6_A5_C0,P<=4_A0-1_C0,22,0.08461538,0.05719857,1.47932692,leviticus,minor,transition_bucket_shape,accent_words
P<=4_A2_C0,P5-6_A3_C0,22,0.02956989,0.02469938,1.19719157,leviticus,minor,transition_bucket_shape,accent_words
P<=4_A0-1_C0,P<=4_A4_C0,20,0.11363636,0.10204745,1.11356398,leviticus,minor,transition_bucket_shape,accent_words
P5-6_A5_C0,P5-6_A5_C0,19,0.07307692,0.08449789,0.86483728,leviticus,minor,transition_bucket_shape,accent_words
P5-6_A3_C0,P<=4_A2_C0,19,0.25,0.24179396,1.03393817,leviticus,minor,transition_bucket_shape,accent_words
P5-6_A4_C0,P7-9_A6-7_C0,18,0.06545455,0.04322392,1.51431306,leviticus,minor,transition_bucket_shape,accent_words
P<=4_A3_C0,P5-6_A6-7_C0,18,0.01933405,0.0159246,1.21409939,leviticus,minor,transition_bucket_shape,accent_words
P5-6_A3_C0,P<=4_A3_C0,17,0.22368421,0.30256744,0.73928713,leviticus,minor,transition_bucket_shape,accent_words
P5-6_A4_C0,P<=4_A0-1_C0,17,0.06181818,0.05719857,1.08076446,leviticus,minor,transition_bucket_shape,accent_words
P5-6_A6-7_C0,P<=4_A3_C0,15,0.30612245,0.30256744,1.01174949,leviticus,minor,transition_bucket_shape,accent_words
P7-9_A6-7_C0,P5-6_A4_C0,15,0.11278195,0.08937277,1.26192755,leviticus,minor,transition_bucket_shape,accent_words
P5-6_A6-7_C0,P<=4_A2_C0,15,0.30612245,0.24179396,1.26604674,leviticus,minor,transition_bucket_shape,accent_words
P<=4_A0-1_C0,P5-6_A4_C0,13,0.07386364,0.08937277,0.82646694,leviticus,minor,transition_bucket_shape,accent_words
P7-9_A6-7_C0,P5-6_A5_C0,13,0.09774436,0.08449789,1.15676692,leviticus,minor,transition_bucket_shape,accent_words
P<=4_A4_C0,P7-9_A6-7_C0,13,0.04140127,0.04322392,0.95783248,leviticus,minor,transition_bucket_shape,accent_words
P<=4_A3_C0,P7-9_A5_C0,11,0.01181525,0.01332467,0.88672029,leviticus,minor,transition_bucket_shape,accent_words
P7-9_A5_C0,P<=4_A2_C0,11,0.26829268,0.24179396,1.10959218,leviticus,minor,transition_bucket_shape,accent_words
P7-9_A6-7_C0,P<=4_A0-1_C0,11,0.08270677,0.05719857,1.44595865,leviticus,minor,transition_bucket_shape,accent_words
P7-9_A8+_C0,P<=4_A3_C0,10,0.35714286,0.30256744,1.18037441,leviticus,minor,transition_bucket_shape,accent_words
P<=4_A3_C0,P10-12_A8+_C0,10,0.01074114,0.01007475,1.06614462,leviticus,minor,transition_bucket_shape,accent_words
P5-6_A3_C0,P<=4_A4_C0,10,0.13157895,0.10204745,1.28938988,leviticus,minor,transition_bucket_shape,accent_words
P7-9_A5_C0,P<=4_A3_C0,9,0.2195122,0.30256744,0.72549842,leviticus,minor,transition_bucket_shape,accent_words
P10-12_A8+_C0,P<=4_A2_C0,9,0.29032258,0.24179396,1.20070239,leviticus,minor,transition_bucket_shape,accent_words
P7-9_A6-7_C0,P<=4_A4_C0,9,0.06766917,0.10204745,0.66311479,leviticus,minor,transition_bucket_shape,accent_words
P<=4_A2_C0,P5-6_A6-7_C0,8,0.01075269,0.0159246,0.67522493,leviticus,minor,transition_bucket_shape,accent_words
P10-12_A8+_C0,P<=4_A3_C0,8,0.25806452,0.30256744,0.8529157,leviticus,minor,transition_bucket_shape,accent_words
P<=4_A2_C0,P10-12_A8+_C0,8,0.01075269,0.01007475,1.06729102,leviticus,minor,transition_bucket_shape,accent_words
P<=4_A4_C0,P5-6_A6-7_C0,7,0.02229299,0.0159246,1.39990901,leviticus,minor,transition_bucket_shape,accent_words
P5-6_A3_C0,P5-6_A5_C0,7,0.09210526,0.08449789,1.09003036,leviticus,minor,transition_bucket_shape,accent_words
P<=4_A2_C0,P7-9_A5_C0,7,0.0094086,0.01332467,0.70610412,leviticus,minor,transition_bucket_shape,accent_words
P5-6_A5_C0,P7-9_A6-7_C0,7,0.02692308,0.04322392,0.62287449,leviticus,minor,transition_bucket_shape,accent_words
P7-9_A5_C0,P<=4_A4_C0,7,0.17073171,0.10204745,1.67306199,leviticus,minor,transition_bucket_shape,accent_words
P5-6_A3_C0,P5-6_A4_C0,7,0.09210526,0.08937277,1.03057416,leviticus,minor,transition_bucket_shape,accent_words
P<=4_A3_C0,P7-9_A8+_C0,6,0.00644468,0.00909977,0.70822464,leviticus,minor,transition_bucket_shape,accent_words
P<=4_A2_C0,P7-9_A8+_C0,6,0.00806452,0.00909977,0.88623272,leviticus,minor,transition_bucket_shape,accent_words
P<=4_A0-1_C0,P7-9_A6-7_C0,6,0.03409091,0.04322392,0.78870472,leviticus,minor,transition_bucket_shape,accent_words
P<=4_A4_C0,P5-6_A3_C0,6,0.01910828,0.02469938,0.77363393,leviticus,minor,transition_bucket_shape,accent_words
P5-6_A5_C0,P7-9_A8+_C0,6,0.02307692,0.00909977,2.53598901,leviticus,minor,transition_bucket_shape,accent_words
P5-6_A4_C0,P7-9_A8+_C0,6,0.02181818,0.00909977,2.39766234,leviticus,minor,transition_bucket_shape,accent_words
P5-6_A3_C0,P<=4_A0-1_C0,6,0.07894737,0.05719857,1.38023325,leviticus,minor,transition_bucket_shape,accent_words
P5-6_A4_C0,P7-9_A5_C0,6,0.02181818,0.01332467,1.63742794,leviticus,minor,transition_bucket_shape,accent_words
P5-6_A6-7_C0,P5-6_A5_C0,5,0.10204082,0.08449789,1.20761381,leviticus,minor,transition_bucket_shape,accent_words
P5-6_A5_C0,P5-6_A6-7_C0,5,0.01923077,0.0159246,1.20761381,leviticus,minor,transition_bucket_shape,accent_words
P10-12_A8+_C0,P5-6_A4_C0,5,0.16129032,0.08937277,1.80469208,leviticus,minor,transition_bucket_shape,accent_words
P7-9_A8+_C0,P<=4_A4_C0,5,0.17857143,0.10204745,1.74988626,leviticus,minor,transition_bucket_shape,accent_words
P5-6_A5_C0,P7-9_A5_C0,5,0.01923077,0.01332467,1.44324578,leviticus,minor,transition_bucket_shape,accent_words
P3_A3_C0,P3_A3_C0,143,0.23481117,0.19792005,1.18639402,leviticus,minor,transition_exact_shape,accent_words
P2_A2_C0,P3_A3_C0,106,0.22083333,0.19792005,1.11577039,leviticus,minor,transition_exact_shape,accent_words
P3_A3_C0,P2_A2_C0,98,0.16091954,0.15632109,1.02941668,leviticus,minor,transition_exact_shape,accent_words
P2_A2_C0,P2_A2_C0,84,0.175,0.15632109,1.11949064,leviticus,minor,transition_exact_shape,accent_words
P3_A3_C0,P4_A4_C0,60,0.09852217,0.10204745,0.96545449,leviticus,minor,transition_exact_shape,accent_words
P3_A3_C0,P4_A3_C0,57,0.09359606,0.10464738,0.89439464,leviticus,minor,transition_exact_shape,accent_words
P4_A4_C0,P3_A3_C0,57,0.18152866,0.19792005,0.91718176,leviticus,minor,transition_exact_shape,accent_words
P2_A2_C0,P4_A4_C0,54,0.1125,0.10204745,1.10242834,leviticus,minor,transition_exact_shape,accent_words
P4_A3_C0,P3_A3_C0,54,0.16770186,0.19792005,0.84732124,leviticus,minor,transition_exact_shape,accent_words
P3_A2_C0,P3_A3_C0,52,0.22907489,0.19792005,1.15741123,leviticus,minor,transition_exact_shape,accent_words
P2_A2_C0,P4_A3_C0,47,0.09791667,0.10464738,0.93568194,leviticus,minor,transition_exact_shape,accent_words
P3_A3_C0,P5_A4_C0,46,0.07553366,0.07409815,1.01937315,leviticus,minor,transition_exact_shape,accent_words
P4_A4_C0,P2_A2_C0,45,0.1433121,0.15632109,0.91678033,leviticus,minor,transition_exact_shape,accent_words
P4_A3_C0,P2_A2_C0,44,0.13664596,0.15632109,0.87413644,leviticus,minor,transition_exact_shape,accent_words
P4_A3_C0,P4_A3_C0,40,0.1242236,0.10464738,1.1870684,leviticus,minor,transition_exact_shape,accent_words
P4_A4_C0,P4_A4_C0,38,0.12101911,0.10204745,1.18591018,leviticus,minor,transition_exact_shape,accent_words
P3_A2_C0,P2_A2_C0,37,0.16299559,0.15632109,1.04269739,leviticus,minor,transition_exact_shape,accent_words
P1_A1_C0,P3_A3_C0,35,0.24822695,0.19792005,1.25417788,leviticus,minor,transition_exact_shape,accent_words
P4_A3_C0,P3_A2_C0,34,0.10559006,0.07344816,1.43761337,leviticus,minor,transition_exact_shape,accent_words
P2_A2_C0,P5_A4_C0,34,0.07083333,0.07409815,0.95593933,leviticus,minor,transition_exact_shape,accent_words
P4_A4_C0,P4_A3_C0,34,0.10828025,0.10464738,1.03471535,leviticus,minor,transition_exact_shape,accent_words
P2_A2_C0,P3_A2_C0,33,0.06875,0.07344816,0.93603429,leviticus,minor,transition_exact_shape,accent_words
P3_A3_C0,P3_A2_C0,33,0.05418719,0.07344816,0.73776102,leviticus,minor,transition_exact_shape,accent_words
P5_A5_C0,P3_A3_C0,32,0.2147651,0.19792005,1.08511037,leviticus,minor,transition_exact_shape,accent_words
P5_A4_C0,P2_A2_C0,31,0.13596491,0.15632109,0.8697797,leviticus,minor,transition_exact_shape,accent_words
P3_A3_C0,P5_A5_C0,31,0.05090312,0.04842379,1.05120067,leviticus,minor,transition_exact_shape,accent_words
P5_A4_C0,P4_A3_C0,30,0.13157895,0.10464738,1.25735534,leviticus,minor,transition_exact_shape,accent_words
P5_A4_C0,P3_A3_C0,30,0.13157895,0.19792005,0.66480857,leviticus,minor,transition_exact_shape,accent_words
P3_A3_C0,P1_A1_C0,25,0.0410509,0.04582385,0.89584134,leviticus,minor,transition_exact_shape,accent_words
P5_A4_C0,P5_A4_C0,25,0.10964912,0.07409815,1.47978224,leviticus,minor,transition_exact_shape,accent_words
P4_A3_C0,P4_A4_C0,25,0.07763975,0.10204745,0.76082011,leviticus,minor,transition_exact_shape,accent_words
P4_A4_C0,P3_A2_C0,24,0.07643312,0.07344816,1.04064032,leviticus,minor,transition_exact_shape,accent_words
P3_A2_C0,P3_A2_C0,24,0.10572687,0.07344816,1.43947604,leviticus,minor,transition_exact_shape,accent_words
P4_A3_C0,P5_A4_C0,24,0.07453416,0.07409815,1.00588428,leviticus,minor,transition_exact_shape,accent_words
P1_A1_C0,P2_A2_C0,24,0.17021277,0.15632109,1.08886628,leviticus,minor,transition_exact_shape,accent_words
P4_A3_C0,P1_A1_C0,22,0.06832298,0.04582385,1.49099159,leviticus,minor,transition_exact_shape,accent_words
P5_A5_C0,P2_A2_C0,22,0.14765101,0.15632109,0.94453669,leviticus,minor,transition_exact_shape,accent_words
P3_A3_C0,P6_A5_C0,20,0.03284072,0.0360741,0.9103685,leviticus,minor,transition_exact_shape,accent_words
P4_A4_C0,P5_A4_C0,20,0.06369427,0.07409815,0.85959325,leviticus,minor,transition_exact_shape,accent_words
P4_A4_C0,P1_A1_C0,20,0.06369427,0.04582385,1.38998058,leviticus,minor,transition_exact_shape,accent_words
P3_A2_C0,P4_A3_C0,20,0.08810573,0.10464738,0.84192957,leviticus,minor,transition_exact_shape,accent_words
P6_A5_C0,P3_A3_C0,19,0.17117117,0.19792005,0.86485007,leviticus,minor,transition_exact_shape,accent_words
P3_A2_C0,P4_A4_C0,19,0.08370044,0.10204745,0.820211,leviticus,minor,transition_exact_shape,accent_words
P5_A4_C0,P4_A4_C0,19,0.08333333,0.10204745,0.81661359,leviticus,minor,transition_exact_shape,accent_words
P6_A5_C0,P2_A2_C0,18,0.16216216,0.15632109,1.03736585,leviticus,minor,transition_exact_shape,accent_words
P3_A2_C0,P5_A4_C0,18,0.07929515,0.07409815,1.0701368,leviticus,minor,transition_exact_shape,accent_words
P1_A1_C0,P4_A3_C0,18,0.12765957,0.10464738,1.21990221,leviticus,minor,transition_exact_shape,accent_words
P3_A3_C0,P5_A3_C0,17,0.02791461,0.02112447,1.32143489,leviticus,minor,transition_exact_shape,accent_words
P2_A2_C0,P5_A5_C0,17,0.03541667,0.04842379,0.73138982,leviticus,minor,transition_exact_shape,accent_words
P5_A5_C0,P4_A3_C0,17,0.11409396,0.10464738,1.09027054,leviticus,minor,transition_exact_shape,accent_words
P6_A5_C0,P4_A4_C0,16,0.14414414,0.10204745,1.4125208,leviticus,minor,transition_exact_shape,accent_words
P4_A4_C0,P5_A5_C0,16,0.05095541,0.04842379,1.0522806,leviticus,minor,transition_exact_shape,accent_words
P3_A3_C0,P6_A6_C0,15,0.02463054,0.0159246,1.5466975,leviticus,minor,transition_exact_shape,accent_words
P2_A2_C0,P1_A1_C0,15,0.03125,0.04582385,0.68195922,leviticus,minor,transition_exact_shape,accent_words
P4_A4_C0,P6_A5_C0,14,0.04458599,0.0360741,1.2359557,leviticus,minor,transition_exact_shape,accent_words
P5_A4_C0,P6_A5_C0,14,0.06140351,0.0360741,1.70214952,leviticus,minor,transition_exact_shape,accent_words
P5_A4_C0,P5_A5_C0,13,0.05701754,0.04842379,1.17746968,leviticus,minor,transition_exact_shape,accent_words
P4_A3_C0,P5_A5_C0,13,0.04037267,0.04842379,0.8337363,leviticus,minor,transition_exact_shape,accent_words
P5_A5_C0,P4_A4_C0,13,0.08724832,0.10204745,0.85497798,leviticus,minor,transition_exact_shape,accent_words
P5_A4_C0,P1_A1_C0,13,0.05701754,0.04582385,1.24427647,leviticus,minor,transition_exact_shape,accent_words
P5_A4_C0,P3_A2_C0,13,0.05701754,0.07344816,0.77629638,leviticus,minor,transition_exact_shape,accent_words
P1_A1_C0,P4_A4_C0,13,0.09219858,0.10204745,0.90348737,leviticus,minor,transition_exact_shape,accent_words
P1_A1_C0,P5_A5_C0,12,0.08510638,0.04842379,1.75753249,leviticus,minor,transition_exact_shape,accent_words
P6_A5_C0,P4_A3_C0,12,0.10810811,0.10464738,1.03307034,leviticus,minor,transition_exact_shape,accent_words
P4_A3_C0,P6_A5_C0,12,0.03726708,0.0360741,1.03307034,leviticus,minor,transition_exact_shape,accent_words
P2_A2_C0,P6_A5_C0,12,0.025,0.0360741,0.69301802,leviticus,minor,transition_exact_shape,accent_words
P4_A2_C0,P3_A2_C0,11,0.2972973,0.07344816,4.04771586,leviticus,minor,transition_exact_shape,accent_words
P7_A6_C0,P3_A3_C0,11,0.22,0.19792005,1.11155993,leviticus,minor,transition_exact_shape,accent_words
P3_A2_C0,P4_A2_C0,11,0.04845815,0.0120247,4.02988451,leviticus,minor,transition_exact_shape,accent_words
P5_A4_C0,P7_A6_C0,11,0.04824561,0.01624959,2.96903509,leviticus,minor,transition_exact_shape,accent_words
P6_A6_C0,P2_A2_C0,11,0.2244898,0.15632109,1.43608129,leviticus,minor,transition_exact_shape,accent_words
P6_A5_C0,P1_A1_C0,10,0.09009009,0.04582385,1.96600856,leviticus,minor,transition_exact_shape,accent_words
P5_A3_C0,P3_A3_C0,10,0.15384615,0.19792005,0.77731464,leviticus,minor,transition_exact_shape,accent_words
P3_A3_C0,P7_A6_C0,10,0.01642036,0.01624959,1.01050903,leviticus,minor,transition_exact_shape,accent_words
P2_A2_C0,P5_A3_C0,10,0.02083333,0.02112447,0.98621795,leviticus,minor,transition_exact_shape,accent_words
P3_A2_C0,P5_A5_C0,10,0.04405286,0.04842379,0.90973598,leviticus,minor,transition_exact_shape,accent_words
P5_A5_C0,P5_A4_C0,10,0.06711409,0.07409815,0.90574591,leviticus,minor,transition_exact_shape,accent_words
P2_A2_C0,P7_A6_C0,10,0.02083333,0.01624959,1.28208333,leviticus,minor,transition_exact_shape,accent_words
P4_A2_C0,P2_A2_C0,9,0.24324324,0.15632109,1.55604877,leviticus,minor,transition_exact_shape,accent_words
P1_A1_C0,P6_A5_C0,9,0.06382979,0.0360741,1.76940771,leviticus,minor,transition_exact_shape,accent_words
P5_A3_C0,P3_A2_C0,8,0.12307692,0.07344816,1.67569775,leviticus,minor,transition_exact_shape,accent_words
P6_A5_C0,P3_A2_C0,8,0.07207207,0.07344816,0.98126445,leviticus,minor,transition_exact_shape,accent_words
P5_A3_C0,P2_A2_C0,8,0.12307692,0.15632109,0.78733408,leviticus,minor,transition_exact_shape,accent_words
P5_A5_C0,P1_A1_C0,8,0.05369128,0.04582385,1.17168832,leviticus,minor,transition_exact_shape,accent_words
P6_A4_C0,P4_A4_C0,8,0.17021277,0.10204745,1.66797669,leviticus,minor,transition_exact_shape,accent_words
P7_A5_C0,P2_A2_C0,8,0.22857143,0.15632109,1.46219186,leviticus,minor,transition_exact_shape,accent_words
P4_A3_C0,P5_A3_C0,8,0.02484472,0.02112447,1.17611085,leviticus,minor,transition_exact_shape,accent_words
P6_A6_C0,P4_A3_C0,8,0.16326531,0.10464738,1.56014704,leviticus,minor,transition_exact_shape,accent_words
P7_A7_C0,P3_A3_C0,8,0.23529412,0.19792005,1.18883415,leviticus,minor,transition_exact_shape,accent_words
P7_A6_C0,P4_A3_C0,7,0.14,0.10464738,1.33782609,leviticus,minor,transition_exact_shape,accent_words
P4_A4_C0,P6_A6_C0,7,0.02229299,0.0159246,1.39990901,leviticus,minor,transition_exact_shape,accent_words
P5_A5_C0,P5_A5_C0,7,0.04697987,0.04842379,0.97018152,leviticus,minor,transition_exact_shape,accent_words
P6_A6_C0,P3_A3_C0,7,0.14285714,0.19792005,0.72179217,leviticus,minor,transition_exact_shape,accent_words
P2_A2_C0,P6_A6_C0,7,0.01458333,0.0159246,0.91577381,leviticus,minor,transition_exact_shape,accent_words
P1_A1_C0,P3_A2_C0,7,0.04964539,0.07344816,0.67592418,leviticus,minor,transition_exact_shape,accent_words
P7_A6_C0,P5_A4_C0,7,0.14,0.07409815,1.88938596,leviticus,minor,transition_exact_shape,accent_words
P3_A3_C0,P6_A4_C0,7,0.01149425,0.01527462,0.75250673,leviticus,minor,transition_exact_shape,accent_words
P6_A5_C0,P5_A4_C0,7,0.06306306,0.07409815,0.85107476,leviticus,minor,transition_exact_shape,accent_words
P5_A3_C0,P4_A4_C0,7,0.10769231,0.10204745,1.05531602,leviticus,minor,transition_exact_shape,accent_words
P2_A1_C0,P4_A4_C0,7,0.21212121,0.10204745,2.07865277,leviticus,minor,transition_exact_shape,accent_words
P5_A5_C0,P6_A5_C0,7,0.04697987,0.0360741,1.30231574,leviticus,minor,transition_exact_shape,accent_words
P9_A7_C0,P3_A3_C0,6,0.46153846,0.19792005,2.33194392,leviticus,minor,transition_exact_shape,accent_words
P5_A5_C0,P3_A2_C0,6,0.04026846,0.07344816,0.54825682,leviticus,minor,transition_exact_shape,accent_words
P4_A4_C0,P5_A3_C0,6,0.01910828,0.02112447,0.90455659,leviticus,minor,transition_exact_shape,accent_words
P2_A1_C0,P3_A3_C0,6,0.18181818,0.19792005,0.91864457,leviticus,minor,transition_exact_shape,accent_words
P2_A2_C0,P6_A4_C0,6,0.0125,0.01527462,0.81835106,leviticus,minor,transition_exact_shape,accent_words
P3_A3_C0,P8_A6_C0,6,0.00985222,0.00584985,1.68418172,leviticus,minor,transition_exact_shape,accent_words
P7_A7_C0,P2_A2_C0,6,0.17647059,0.15632109,1.12889813,leviticus,minor,transition_exact_shape,accent_words
P2_A2_C0,P7_A7_C0,6,0.0125,0.01104972,1.13125,leviticus,minor,transition_exact_shape,accent_words
P3_A3_C0,P2_A1_C0,6,0.00985222,0.01072473,0.91864457,leviticus,minor,transition_exact_shape,accent_words
P5_A3_C0,P4_A3_C0,6,0.09230769,0.10464738,0.88208313,leviticus,minor,transition_exact_shape,accent_words
P5_A3_C0,P1_A1_C0,6,0.09230769,0.04582385,2.01440262,leviticus,minor,transition_exact_shape,accent_words
P1_A1_C0,P5_A4_C0,6,0.04255319,0.07409815,0.57428145,leviticus,minor,transition_exact_shape,accent_words
P3_A3_C0,P4_A2_C0,5,0.00821018,0.0120247,0.68277637,leviticus,minor,transition_exact_shape,accent_words
P6_A4_C0,P2_A2_C0,5,0.10638298,0.15632109,0.68054143,leviticus,minor,transition_exact_shape,accent_words
P4_A3_C0,P7_A5_C0,5,0.01552795,0.01137472,1.36512866,leviticus,minor,transition_exact_shape,accent_words
P4_A3_C0,P4_A2_C0,5,0.01552795,0.0120247,1.29133792,leviticus,minor,transition_exact_shape,accent_words
P2_A2_C0,P8_A6_C0,5,0.01041667,0.00584985,1.7806713,leviticus,minor,transition_exact_shape,accent_words
P4_A3_C0,P2_A1_C0,5,0.01552795,0.01072473,1.44786373,leviticus,minor,transition_exact_shape,accent_words
P2_A1_C0,P4_A3_C0,5,0.15151515,0.10464738,1.44786373,leviticus,minor,transition_exact_shape,accent_words
P3_A2_C0,P7_A7_C0,5,0.02202643,0.01104972,1.99339207,leviticus,minor,transition_exact_shape,accent_words
P3_A2_C0,P1_A1_C0,5,0.02202643,0.04582385,0.4806761,leviticus,minor,transition_exact_shape,accent_words
P2_A2_C0,P8_A7_C0,5,0.01041667,0.00487488,2.13680556,leviticus,minor,transition_exact_shape,accent_words
P4_A3_C0,P7_A6_C0,5,0.01552795,0.01624959,0.95559006,leviticus,minor,transition_exact_shape,accent_words
P4_A4_C0,P7_A7_C0,5,0.01592357,0.01104972,1.4410828,leviticus,minor,transition_exact_shape,accent_words
P7_A5_C0,P4_A4_C0,5,0.14285714,0.10204745,1.39990901,leviticus,minor,transition_exact_shape,accent_words
P3_A3_C0,P7_A5_C0,5,0.00821018,0.01137472,0.72179217,leviticus,minor,transition_exact_shape,accent_words
P<=4_A3_C0,P7-9_A6-7_C1,25,0.13368984,0.09886159,1.35229298,leviticus,major,transition_bucket_shape,accent_words
P7-9_A6-7_C1,P<=4_A3_C0,21,0.12727273,0.11204314,1.13592611,leviticus,major,transition_bucket_shape,accent_words
P5-6_A5_C1,P<=4_A3_C0,20,0.17094017,0.11204314,1.52566388,leviticus,major,transition_bucket_shape,accent_words
P<=4_A3_C0,P<=4_A3_C0,18,0.09625668,0.11204314,0.85910378,leviticus,major,transition_bucket_shape,accent_words
P<=4_A3_C0,P5-6_A5_C1,17,0.09090909,0.07010186,1.2968143,leviticus,major,transition_bucket_shape,accent_words
P7-9_A6-7_C1,P7-9_A6-7_C1,17,0.1030303,0.09886159,1.04216713,leviticus,major,transition_bucket_shape,accent_words
P<=4_A3_C0,P10-12_A8+_C2,16,0.0855615,0.05931696,1.44244585,leviticus,major,transition_bucket_shape,accent_words
P<=4_A2_C0,P5-6_A4_C0,14,0.1443299,0.0617136,2.33870483,leviticus,major,transition_bucket_shape,accent_words
P<=4_A3_C0,P5-6_A4_C0,14,0.07486631,0.0617136,1.21312497,leviticus,major,transition_bucket_shape,accent_words
P7-9_A6-7_C1,P<=4_A2_C0,14,0.08484848,0.05811863,1.45991878,leviticus,major,transition_bucket_shape,accent_words
P7-9_A6-7_C1,P5-6_A5_C1,13,0.07878788,0.07010186,1.12390572,leviticus,major,transition_bucket_shape,accent_words
P7-9_A6-7_C1,P5-6_A5_C0,13,0.07878788,0.04913122,1.60362158,leviticus,major,transition_bucket_shape,accent_words
P<=4_A2_C0,P<=4_A3_C0,12,0.12371134,0.11204314,1.10414025,leviticus,major,transition_bucket_shape,accent_words
P7-9_A6-7_C1,P<=4_A4_C0,12,0.07272727,0.05512283,1.31936759,leviticus,major,transition_bucket_shape,accent_words
