book,level,coordinate_mode,aggregation,value_mode,equivalence_profile,eligible_segments,bin,normalized_position_midpoint,distance_to_cadence,mean_count,active_rate,n_contributions,n_segments_contributing,n_tokens
genesis,minor,normalized,segment,raw,TS_S,3900,1,0.1,,0.48967948717948717,0.323525641025641,3900,3900,3962
genesis,minor,normalized,segment,raw,TS_S,3900,2,0.3,,0.6529933481152993,0.4086289726533629,1804,1804,1898
genesis,minor,normalized,segment,raw,TS_S,3900,3,0.5,,0.6706567918245493,0.42464691698243195,2903,2903,3162
genesis,minor,normalized,segment,raw,TS_S,3900,4,0.7,,0.6238913525498891,0.37767923133776793,1804,1804,1898
genesis,minor,normalized,segment,raw,TS_S,3900,5,0.9,,0.6065384615384616,0.37756410256410255,3900,3900,3962
genesis,major,normalized,segment,raw,TS_S,2783,1,0.1,,0.5471014492753623,0.3605521619355611,2783,2783,3732
genesis,major,normalized,segment,raw,TS_S,2783,2,0.3,,0.6673418621179815,0.4103056147832267,2345,2345,3333
genesis,major,normalized,segment,raw,TS_S,2783,3,0.5,,0.5923098671190274,0.36976957873904437,2358,2358,3583
genesis,major,normalized,segment,raw,TS_S,2783,4,0.7,,0.5968372423596304,0.3719260838663824,2345,2345,3333
genesis,major,normalized,segment,raw,TS_S,2783,5,0.9,,0.6353455503653133,0.38366870283866333,2783,2783,3732
genesis,verse,normalized,segment,raw,TS_S,1526,1,0.1,,0.6228593272171254,0.4004696373962429,1526,1526,3608
genesis,verse,normalized,segment,raw,TS_S,1526,2,0.3,,0.6094971453667106,0.3749670619235837,1518,1518,3611
genesis,verse,normalized,segment,raw,TS_S,1526,3,0.5,,0.6163026693139202,0.37657180675049634,1511,1511,3663
genesis,verse,normalized,segment,raw,TS_S,1526,4,0.7,,0.6154918752744839,0.38342116820377686,1518,1518,3611
genesis,verse,normalized,segment,raw,TS_S,1526,5,0.9,,0.6099497597204019,0.3759174311926605,1526,1526,3608
exodus,minor,normalized,segment,raw,TS_S,3063,1,0.1,,0.5952769615845032,0.3562955707911633,3063,3063,3125
exodus,minor,normalized,segment,raw,TS_S,3063,2,0.3,,0.6915818490245972,0.4174088210347752,1572,1572,1697
exodus,minor,normalized,segment,raw,TS_S,3063,3,0.5,,0.7384216940889702,0.4354814137720902,2188,2188,2409
exodus,minor,normalized,segment,raw,TS_S,3063,4,0.7,,0.6809796437659033,0.40701865988125535,1572,1572,1697
exodus,minor,normalized,segment,raw,TS_S,3063,5,0.9,,0.6535531613886169,0.41359233866579603,3063,3063,3125
exodus,major,normalized,segment,raw,TS_S,2195,1,0.1,,0.6599468488990129,0.3788382687927107,2195,2195,2978
exodus,major,normalized,segment,raw,TS_S,2195,2,0.3,,0.6914712523883968,0.422902553413236,1919,1919,2776
exodus,major,normalized,segment,raw,TS_S,2195,3,0.5,,0.6774074074074073,0.4073333333333334,1800,1800,2803
exodus,major,normalized,segment,raw,TS_S,2195,4,0.7,,0.7303717213826646,0.43112732325864167,1919,1919,2776
exodus,major,normalized,segment,raw,TS_S,2195,5,0.9,,0.6926347760060744,0.4135914958238421,2195,2195,2978
exodus,verse,normalized,segment,raw,TS_S,1198,1,0.1,,0.6767250973845298,0.39428909293266556,1198,1198,2916
exodus,verse,normalized,segment,raw,TS_S,1198,2,0.3,,0.6801003344481605,0.3978887959866221,1196,1196,2921
exodus,verse,normalized,segment,raw,TS_S,1198,3,0.5,,0.6853225348110259,0.40521251979052486,1173,1173,2924
exodus,verse,normalized,segment,raw,TS_S,1198,4,0.7,,0.7315798030471944,0.432548309178744,1196,1196,2921
exodus,verse,normalized,segment,raw,TS_S,1198,5,0.9,,0.6909965683546652,0.4086440363568911,1198,1198,2916
leviticus,minor,normalized,segment,raw,TS_S,2152,1,0.1,,0.6547397769516728,0.39567843866171004,2152,2152,2217
leviticus,minor,normalized,segment,raw,TS_S,2152,2,0.3,,0.6327214452214452,0.39408508158508154,1144,1144,1242
leviticus,minor,normalized,segment,raw,TS_S,2152,3,0.5,,0.7275641025641025,0.43087606837606834,1560,1560,1735
leviticus,minor,normalized,segment,raw,TS_S,2152,4,0.7,,0.7119755244755245,0.4313811188811189,1144,1144,1242
leviticus,minor,normalized,segment,raw,TS_S,2152,5,0.9,,0.7156133828996283,0.42448884758364314,2152,2152,2217
leviticus,major,normalized,segment,raw,TS_S,1564,1,0.1,,0.669011082693947,0.4000959079283887,1564,1564,2108
leviticus,major,normalized,segment,raw,TS_S,1564,2,0.3,,0.7171492204899778,0.4105419450631032,1347,1347,1953
leviticus,major,normalized,segment,raw,TS_S,1564,3,0.5,,0.6983204134366925,0.4175710594315245,1290,1290,1991
leviticus,major,normalized,segment,raw,TS_S,1564,4,0.7,,0.7204281118535015,0.43244246473645137,1347,1347,1953
leviticus,major,normalized,segment,raw,TS_S,1564,5,0.9,,0.7515984654731458,0.43968456947996587,1564,1564,2108
leviticus,verse,normalized,segment,raw,TS_S,855,1,0.1,,0.717719298245614,0.41762183235867445,855,855,2072
leviticus,verse,normalized,segment,raw,TS_S,855,2,0.3,,0.6714173537495092,0.41436984687868084,849,849,2057
