taam,rank,successor,count,prob,book,run_label,stream_type
atnah,1,merkha,196,0.17028671,numbers,explore_k3_7_edges20,core_projected
atnah,2,tipeha,164,0.1424848,numbers,explore_k3_7_edges20,core_projected
atnah,3,munah,159,0.13814075,numbers,explore_k3_7_edges20,core_projected
atnah,4,meteg,136,0.11815812,numbers,explore_k3_7_edges20,core_projected
atnah,5,pashta,104,0.09035621,numbers,explore_k3_7_edges20,core_projected
atnah,6,mahapakh,101,0.08774978,numbers,explore_k3_7_edges20,core_projected
atnah,7,qadma,74,0.06429192,numbers,explore_k3_7_edges20,core_projected
atnah,8,darga,57,0.04952215,numbers,explore_k3_7_edges20,core_projected
atnah,9,tevir,50,0.04344049,numbers,explore_k3_7_edges20,core_projected
atnah,10,revia,45,0.03909644,numbers,explore_k3_7_edges20,core_projected
atnah,11,zaqef_gadol,43,0.03735882,numbers,explore_k3_7_edges20,core_projected
atnah,12,telisha_qetana,14,0.01216334,numbers,explore_k3_7_edges20,core_projected
atnah,13,zaqef_qatan,7,0.00608167,numbers,explore_k3_7_edges20,core_projected
atnah,14,geresh,1,0.00086881,numbers,explore_k3_7_edges20,core_projected
darga,1,tevir,198,0.83544304,numbers,explore_k3_7_edges20,core_projected
darga,2,meteg,25,0.10548523,numbers,explore_k3_7_edges20,core_projected
darga,3,munah,8,0.03375527,numbers,explore_k3_7_edges20,core_projected
darga,4,paseq,4,0.01687764,numbers,explore_k3_7_edges20,core_projected
darga,5,tipeha,2,0.00843882,numbers,explore_k3_7_edges20,core_projected
geresh,1,munah,69,0.30941704,numbers,explore_k3_7_edges20,core_projected
geresh,2,revia,61,0.2735426,numbers,explore_k3_7_edges20,core_projected
geresh,3,mahapakh,43,0.19282511,numbers,explore_k3_7_edges20,core_projected
geresh,4,darga,16,0.07174888,numbers,explore_k3_7_edges20,core_projected
geresh,5,meteg,12,0.05381166,numbers,explore_k3_7_edges20,core_projected
geresh,6,qadma,10,0.04484305,numbers,explore_k3_7_edges20,core_projected
geresh,7,merkha,9,0.04035874,numbers,explore_k3_7_edges20,core_projected
