book,level,response,metric_role,metric,null,permutations,aggregation,value_mode,equivalence_profile,observed,null_mean,difference,fold,null_sd,z,p_enrich,p_deplete,p_two_sided
numbers,minor,mean_count,primary,terminal_contrast,run_preserving_circular_translation,250,segment,raw,DT,0.09459005376344076,0.0031738351254480277,0.09141621863799274,29.803077357425163,0.026045503798703906,3.5098656314930583,0.00398406374501992,1.0,0.00796812749003984
numbers,minor,mean_count,secondary,linear_slope,run_preserving_circular_translation,250,segment,raw,DT,0.028323653941337137,0.0006563790436156902,0.027667274897721448,43.151368430831,0.03150518300653444,0.8781816913103797,0.18725099601593626,0.8167330677290837,0.3745019920318725
numbers,minor,mean_count,descriptive,cadence_peak,run_preserving_circular_translation,250,segment,raw,DT,-0.0007215627684625803,0.002313365603517513,-0.003034928371980093,-0.31191039037039,0.022193199737175758,-0.13675037434535833,0.5896414342629482,0.41434262948207173,0.8286852589641435
numbers,minor,mean_count,descriptive,profile_energy,run_preserving_circular_translation,250,segment,raw,DT,0.008590331791196155,0.0008124955467277362,0.007777836244468419,10.572773999553672,0.0006959163205484719,11.176395803361071,0.00398406374501992,1.0,0.00796812749003984
numbers,minor,mean_count,descriptive,profile_amplitude,run_preserving_circular_translation,250,segment,raw,DT,0.17532012873661718,0.055813395788517337,0.11950673294809984,3.141183693622998,0.02339788502179972,5.1075869821890265,0.00398406374501992,1.0,0.00796812749003984
numbers,minor,mean_count,primary,terminal_contrast,within_segment_value_permutation,250,segment,raw,DT,0.09459005376344076,0.0003915770609318989,0.09419847670250886,241.56178489702538,0.024632506879905456,3.824153065774782,0.00398406374501992,1.0,0.00796812749003984
numbers,minor,mean_count,secondary,linear_slope,within_segment_value_permutation,250,segment,raw,DT,0.028323653941337137,0.0010355619397399989,0.02728809200159714,27.350999350602272,0.0314712309644423,0.8670805419854256,0.18725099601593626,0.8167330677290837,0.3745019920318725
numbers,minor,mean_count,descriptive,cadence_peak,within_segment_value_permutation,250,segment,raw,DT,-0.0007215627684625803,0.008954460012235968,-0.009676022780698549,-0.08058138262682384,0.020628966630641163,-0.46905029000950066,0.6693227091633466,0.3346613545816733,0.6693227091633466
numbers,minor,mean_count,descriptive,profile_energy,within_segment_value_permutation,250,segment,raw,DT,0.008590331791196155,0.0011983352054951604,0.007391996585700994,7.168554968429364,0.0007866618461542496,9.396663409873273,0.00398406374501992,1.0,0.00796812749003984
numbers,minor,mean_count,descriptive,profile_amplitude,within_segment_value_permutation,250,segment,raw,DT,0.17532012873661718,0.06765516244355901,0.10766496629305816,2.5913784315110786,0.022195496323736644,4.850757321336287,0.00398406374501992,1.0,0.00796812749003984
numbers,minor,active_rate,robustness,terminal_contrast,run_preserving_circular_translation,250,segment,raw,DT,0.07650089605734767,0.0006937724014336904,0.07580712365591398,110.2680012915727,0.011614469018921105,6.52695560446343,0.00398406374501992,1.0,0.00796812749003984
numbers,minor,active_rate,robustness,linear_slope,run_preserving_circular_translation,250,segment,raw,DT,0.048482216937934725,-0.0006088738071498115,0.04909109074508453,-79.62605119258451,0.014757389310432271,3.3265430431100125,0.00398406374501992,1.0,0.00796812749003984
