taam,rank,successor,count,prob,book,run_label,stream_type
tevir,5,darga,2,0.00419287,deuteronomy,control_exclude_external,full
tevir,6,telisha_qetana,1,0.00209644,deuteronomy,control_exclude_external,full
tevir,7,qadma,1,0.00209644,deuteronomy,control_exclude_external,full
tipeha,1,meteg,593,0.31967655,deuteronomy,control_exclude_external,full
tipeha,2,atnah,513,0.27654987,deuteronomy,control_exclude_external,full
tipeha,3,merkha,374,0.20161725,deuteronomy,control_exclude_external,full
tipeha,4,munah,368,0.19838275,deuteronomy,control_exclude_external,full
tipeha,5,qadma,3,0.00161725,deuteronomy,control_exclude_external,full
tipeha,6,pashta,2,0.00107817,deuteronomy,control_exclude_external,full
tipeha,7,geresh,1,0.00053908,deuteronomy,control_exclude_external,full
tipeha,8,zinor,1,0.00053908,deuteronomy,control_exclude_external,full
yetiv,1,munah,52,0.8,deuteronomy,control_exclude_external,full
yetiv,2,meteg,7,0.10769231,deuteronomy,control_exclude_external,full
yetiv,3,zaqef_qatan,5,0.07692308,deuteronomy,control_exclude_external,full
yetiv,4,pashta,1,0.01538462,deuteronomy,control_exclude_external,full
zaqef_gadol,1,merkha,31,0.44285714,deuteronomy,control_exclude_external,full
zaqef_gadol,2,tipeha,21,0.3,deuteronomy,control_exclude_external,full
zaqef_gadol,3,meteg,4,0.05714286,deuteronomy,control_exclude_external,full
zaqef_gadol,4,pashta,4,0.05714286,deuteronomy,control_exclude_external,full
zaqef_gadol,5,tevir,3,0.04285714,deuteronomy,control_exclude_external,full
zaqef_gadol,6,qadma,3,0.04285714,deuteronomy,control_exclude_external,full
zaqef_gadol,7,darga,2,0.02857143,deuteronomy,control_exclude_external,full
zaqef_gadol,8,telisha_qetana,1,0.01428571,deuteronomy,control_exclude_external,full
zaqef_gadol,9,munah,1,0.01428571,deuteronomy,control_exclude_external,full
zaqef_qatan,1,tipeha,463,0.35808198,deuteronomy,control_exclude_external,full
zaqef_qatan,2,merkha,416,0.32173241,deuteronomy,control_exclude_external,full
zaqef_qatan,3,meteg,82,0.06341841,deuteronomy,control_exclude_external,full
zaqef_qatan,4,tevir,68,0.05259087,deuteronomy,control_exclude_external,full
zaqef_qatan,5,munah,68,0.05259087,deuteronomy,control_exclude_external,full
zaqef_qatan,6,pashta,42,0.0324826,deuteronomy,control_exclude_external,full
zaqef_qatan,7,zaqef_gadol,31,0.02397525,deuteronomy,control_exclude_external,full
zaqef_qatan,8,mahapakh,25,0.01933488,deuteronomy,control_exclude_external,full
zaqef_qatan,9,darga,25,0.01933488,deuteronomy,control_exclude_external,full
zaqef_qatan,10,qadma,22,0.01701469,deuteronomy,control_exclude_external,full
zarqa,1,segol,1,0.5,deuteronomy,control_exclude_external,full
zarqa,2,munah,1,0.5,deuteronomy,control_exclude_external,full
zinor,1,munah,36,0.54545455,deuteronomy,control_exclude_external,full
zinor,2,segol,28,0.42424242,deuteronomy,control_exclude_external,full
zinor,3,meteg,1,0.01515152,deuteronomy,control_exclude_external,full
zinor,4,tipeha,1,0.01515152,deuteronomy,control_exclude_external,full
