taam,rank,predecessor,count,prob,book,run_label,stream_type
atnah,1,tipeha,513,0.5625,deuteronomy,control_exclude_external,core_projected
atnah,2,munah,360,0.39473684,deuteronomy,control_exclude_external,core_projected
atnah,3,meteg,34,0.0372807,deuteronomy,control_exclude_external,core_projected
atnah,4,merkha,3,0.00328947,deuteronomy,control_exclude_external,core_projected
atnah,5,qadma,2,0.00219298,deuteronomy,control_exclude_external,core_projected
darga,1,meteg,54,0.25837321,deuteronomy,control_exclude_external,core_projected
darga,2,qadma,50,0.23923445,deuteronomy,control_exclude_external,core_projected
darga,3,geresh,28,0.13397129,deuteronomy,control_exclude_external,core_projected
darga,4,atnah,28,0.13397129,deuteronomy,control_exclude_external,core_projected
darga,5,zaqef_qatan,25,0.11961722,deuteronomy,control_exclude_external,core_projected
darga,6,revia,12,0.05741627,deuteronomy,control_exclude_external,core_projected
darga,7,munah,7,0.03349282,deuteronomy,control_exclude_external,core_projected
darga,8,tevir,2,0.00956938,deuteronomy,control_exclude_external,core_projected
darga,9,zaqef_gadol,2,0.00956938,deuteronomy,control_exclude_external,core_projected
darga,10,darga,1,0.00478469,deuteronomy,control_exclude_external,core_projected
geresh,1,qadma,204,0.83265306,deuteronomy,control_exclude_external,core_projected
geresh,2,meteg,23,0.09387755,deuteronomy,control_exclude_external,core_projected
geresh,3,atnah,5,0.02040816,deuteronomy,control_exclude_external,core_projected
geresh,4,revia,5,0.02040816,deuteronomy,control_exclude_external,core_projected
geresh,5,munah,5,0.02040816,deuteronomy,control_exclude_external,core_projected
geresh,6,tipeha,1,0.00408163,deuteronomy,control_exclude_external,core_projected
geresh,7,pashta,1,0.00408163,deuteronomy,control_exclude_external,core_projected
geresh,8,zaqef_qatan,1,0.00408163,deuteronomy,control_exclude_external,core_projected
mahapakh,1,meteg,142,0.2478185,deuteronomy,control_exclude_external,core_projected
mahapakh,2,atnah,105,0.18324607,deuteronomy,control_exclude_external,core_projected
mahapakh,3,qadma,101,0.17626527,deuteronomy,control_exclude_external,core_projected
mahapakh,4,revia,99,0.17277487,deuteronomy,control_exclude_external,core_projected
mahapakh,5,munah,48,0.08376963,deuteronomy,control_exclude_external,core_projected
mahapakh,6,geresh,35,0.06108202,deuteronomy,control_exclude_external,core_projected
mahapakh,7,zaqef_qatan,26,0.04537522,deuteronomy,control_exclude_external,core_projected
mahapakh,8,pashta,16,0.02792321,deuteronomy,control_exclude_external,core_projected
mahapakh,9,telisha_qetana,1,0.0017452,deuteronomy,control_exclude_external,core_projected
merkha,1,zaqef_qatan,417,0.26078799,deuteronomy,control_exclude_external,core_projected
merkha,2,tipeha,374,0.23389619,deuteronomy,control_exclude_external,core_projected
merkha,3,tevir,318,0.1988743,deuteronomy,control_exclude_external,core_projected
merkha,4,meteg,217,0.13570982,deuteronomy,control_exclude_external,core_projected
merkha,5,atnah,146,0.09130707,deuteronomy,control_exclude_external,core_projected
merkha,6,qadma,44,0.0275172,deuteronomy,control_exclude_external,core_projected
merkha,7,zaqef_gadol,31,0.01938712,deuteronomy,control_exclude_external,core_projected
merkha,8,revia,19,0.01188243,deuteronomy,control_exclude_external,core_projected
merkha,9,munah,13,0.00813008,deuteronomy,control_exclude_external,core_projected
merkha,10,geresh,11,0.0068793,deuteronomy,control_exclude_external,core_projected
meteg,1,tipeha,593,0.33054627,deuteronomy,control_exclude_external,core_projected
meteg,2,merkha,439,0.24470457,deuteronomy,control_exclude_external,core_projected
meteg,3,meteg,167,0.09308807,deuteronomy,control_exclude_external,core_projected
meteg,4,munah,117,0.06521739,deuteronomy,control_exclude_external,core_projected
meteg,5,atnah,105,0.05852843,deuteronomy,control_exclude_external,core_projected
meteg,6,zaqef_qatan,88,0.0490524,deuteronomy,control_exclude_external,core_projected
meteg,7,mahapakh,76,0.04236343,deuteronomy,control_exclude_external,core_projected
meteg,8,pashta,63,0.03511706,deuteronomy,control_exclude_external,core_projected
meteg,9,revia,63,0.03511706,deuteronomy,control_exclude_external,core_projected
meteg,10,darga,23,0.01282051,deuteronomy,control_exclude_external,core_projected
munah,1,pashta,569,0.31419105,deuteronomy,control_exclude_external,core_projected
munah,2,tipeha,369,0.20375483,deuteronomy,control_exclude_external,core_projected
munah,3,meteg,315,0.17393705,deuteronomy,control_exclude_external,core_projected
munah,4,atnah,172,0.09497515,deuteronomy,control_exclude_external,core_projected
munah,5,munah,132,0.07288791,deuteronomy,control_exclude_external,core_projected
munah,6,zaqef_qatan,79,0.04362231,deuteronomy,control_exclude_external,core_projected
munah,7,geresh,70,0.03865268,deuteronomy,control_exclude_external,core_projected
munah,8,revia,60,0.03313087,deuteronomy,control_exclude_external,core_projected
munah,9,darga,20,0.01104362,deuteronomy,control_exclude_external,core_projected
munah,10,merkha,13,0.00717835,deuteronomy,control_exclude_external,core_projected
pashta,1,mahapakh,490,0.40229885,deuteronomy,control_exclude_external,core_projected
pashta,2,meteg,203,0.16666667,deuteronomy,control_exclude_external,core_projected
pashta,3,pashta,194,0.1592775,deuteronomy,control_exclude_external,core_projected
pashta,4,revia,127,0.10426929,deuteronomy,control_exclude_external,core_projected
pashta,5,atnah,107,0.08784893,deuteronomy,control_exclude_external,core_projected
