source,target,count,prob_given_source,target_predecessor_share,reverse_count,asymmetry_count,asymmetry_ratio,expected_independent,lift,book,run_label,stream_type
merkha,tipeha,985,0.61794228,0.53128371,374,611,2.63368984,231.768175,4.249936,deuteronomy,control_exclude_external,core_adjacent
munah,zaqef_qatan,790,0.46388726,0.61335404,68,722,11.61764706,172.0229,4.592412,deuteronomy,control_exclude_external,core_adjacent
tipeha,meteg,593,0.31984898,0.33693182,149,444,3.97986577,255.904635,2.317269,deuteronomy,control_exclude_external,core_adjacent
pashta,munah,567,0.46666667,0.34468085,5,562,113.4,156.74653,3.617305,deuteronomy,control_exclude_external,core_adjacent
tipeha,atnah,513,0.27669903,0.5625,90,423,5.7,132.605129,3.868629,deuteronomy,control_exclude_external,core_adjacent
mahapakh,pashta,490,0.85514834,0.40562914,15,475,32.66666667,54.284684,9.026487,deuteronomy,control_exclude_external,core_adjacent
zaqef_qatan,tipeha,463,0.36543015,0.24973031,0,463,inf,184.222257,2.513269,deuteronomy,control_exclude_external,core_adjacent
merkha,meteg,439,0.27540778,0.24943182,212,227,2.07075472,220.017254,1.995298,deuteronomy,control_exclude_external,core_adjacent
zaqef_qatan,merkha,416,0.32833465,0.26147077,0,416,inf,158.089326,2.631424,deuteronomy,control_exclude_external,core_adjacent
tipeha,merkha,374,0.201726,0.23507228,985,-611,0.37969543,231.331974,1.616724,deuteronomy,control_exclude_external,core_adjacent
tipeha,munah,368,0.19848975,0.22370821,2,366,184.0,239.183593,1.538567,deuteronomy,control_exclude_external,core_adjacent
pashta,zaqef_qatan,366,0.30123457,0.28416149,42,324,8.71428571,122.729198,2.982175,deuteronomy,control_exclude_external,core_adjacent
munah,atnah,360,0.21139166,0.39473684,152,208,2.36842105,121.805035,2.955543,deuteronomy,control_exclude_external,core_adjacent
tevir,merkha,318,0.66666667,0.19987429,112,206,2.83928571,59.51745,5.342971,deuteronomy,control_exclude_external,core_adjacent
munah,revia,273,0.16030534,0.53846154,29,244,9.4137931,67.713983,4.031664,deuteronomy,control_exclude_external,core_adjacent
meteg,munah,256,0.15449608,0.1556231,108,148,2.37037037,213.768724,1.197556,deuteronomy,control_exclude_external,core_adjacent
meteg,merkha,212,0.12794206,0.13324953,439,-227,0.48291572,206.751392,1.025386,deuteronomy,control_exclude_external,core_adjacent
qadma,geresh,204,0.46363636,0.83950617,9,195,22.66666667,8.385225,24.328507,deuteronomy,control_exclude_external,core_adjacent
meteg,pashta,202,0.12190706,0.16721854,63,139,3.20634921,156.980315,1.286786,deuteronomy,control_exclude_external,core_adjacent
pashta,pashta,194,0.15967078,0.16059603,194,0,1.0,115.106266,1.685399,deuteronomy,control_exclude_external,core_adjacent
darga,tevir,163,0.77990431,0.34243697,2,161,81.5,7.802055,20.891932,deuteronomy,control_exclude_external,core_adjacent
meteg,meteg,154,0.09293905,0.0875,154,0,1.0,228.713042,0.673333,deuteronomy,control_exclude_external,core_adjacent
atnah,munah,152,0.17592593,0.09240122,360,-208,0.42222222,111.464199,1.363667,deuteronomy,control_exclude_external,core_adjacent
meteg,tipeha,149,0.08992154,0.08036677,593,-444,0.25126476,240.928398,0.618441,deuteronomy,control_exclude_external,core_adjacent
atnah,merkha,145,0.16782407,0.09113765,3,142,48.33333333,107.805192,1.345019,deuteronomy,control_exclude_external,core_adjacent
tevir,tipeha,139,0.29140461,0.07497303,0,139,inf,69.355972,2.004153,deuteronomy,control_exclude_external,core_adjacent
revia,pashta,126,0.27096774,0.10430464,0,126,inf,44.053015,2.86019,deuteronomy,control_exclude_external,core_adjacent
meteg,mahapakh,124,0.07483404,0.23709369,76,48,1.63157895,67.96416,1.824491,deuteronomy,control_exclude_external,core_adjacent
merkha,tevir,112,0.07026349,0.23529412,318,-206,0.35220126,59.504666,1.882205,deuteronomy,control_exclude_external,core_adjacent
meteg,zaqef_qatan,111,0.06698853,0.08618012,82,29,1.35365854,167.376363,0.663176,deuteronomy,control_exclude_external,core_adjacent
telisha_qetana,qadma,109,0.92372881,0.28534031,0,109,inf,3.535095,30.833681,deuteronomy,control_exclude_external,core_adjacent
meteg,qadma,109,0.06578153,0.28534031,19,90,5.73684211,49.641126,2.19576,deuteronomy,control_exclude_external,core_adjacent
munah,meteg,108,0.0634175,0.06136364,256,-148,0.421875,235.062348,0.459453,deuteronomy,control_exclude_external,core_adjacent
atnah,pashta,107,0.12384259,0.08857616,0,107,inf,81.853345,1.307216,deuteronomy,control_exclude_external,core_adjacent
meteg,revia,105,0.06336753,0.20710059,59,46,1.77966102,65.88495,1.593687,deuteronomy,control_exclude_external,core_adjacent
atnah,meteg,103,0.11921296,0.05852273,34,69,3.02941176,119.256529,0.863684,deuteronomy,control_exclude_external,core_adjacent
qadma,mahapakh,101,0.22954545,0.19311663,1,100,101.0,18.047212,5.596432,deuteronomy,control_exclude_external,core_adjacent
revia,mahapakh,95,0.20430108,0.18164436,0,95,inf,19.072622,4.980962,deuteronomy,control_exclude_external,core_adjacent
geresh,munah,70,0.28571429,0.04255319,3,67,23.33333333,31.607325,2.214677,deuteronomy,control_exclude_external,core_adjacent
geresh,revia,69,0.28163265,0.13609467,5,64,13.8,9.741589,7.083033,deuteronomy,control_exclude_external,core_adjacent
zaqef_gadol,merkha,31,0.44285714,0.0194846,1,30,31.0,8.734217,3.549259,deuteronomy,control_exclude_external,core_adjacent
zaqef_gadol,tipeha,21,0.3,0.01132686,0,21,inf,10.178025,2.063269,deuteronomy,control_exclude_external,core_adjacent
