source,target,count,prob_given_source,target_predecessor_share,reverse_count,asymmetry_count,asymmetry_ratio,expected_independent,lift,book,run_label,stream_type
merkha,tipeha,985,0.61601001,0.5309973,374,611,2.63368984,225.974783,4.358893,deuteronomy,control_exclude_external,core_projected
munah,zaqef_qatan,790,0.43598234,0.61098221,79,711,10.0,178.494286,4.425912,deuteronomy,control_exclude_external,core_projected
tipeha,meteg,593,0.31967655,0.33054627,149,444,3.97986577,253.532683,2.338949,deuteronomy,control_exclude_external,core_projected
pashta,munah,569,0.46715928,0.31419105,10,559,56.9,168.047996,3.385937,deuteronomy,control_exclude_external,core_projected
tipeha,atnah,513,0.27654987,0.5625,90,423,5.7,128.88618,3.980256,deuteronomy,control_exclude_external,core_projected
mahapakh,pashta,490,0.85514834,0.40229885,16,474,30.625,53.170349,9.215663,deuteronomy,control_exclude_external,core_projected
zaqef_qatan,tipeha,464,0.35885538,0.25013477,0,464,inf,182.730078,2.539265,deuteronomy,control_exclude_external,core_projected
merkha,meteg,439,0.27454659,0.24470457,217,222,2.02304147,218.543806,2.008751,deuteronomy,control_exclude_external,core_projected
zaqef_qatan,merkha,417,0.3225058,0.26078799,0,417,inf,157.512342,2.647412,deuteronomy,control_exclude_external,core_projected
tipeha,merkha,374,0.20161725,0.23389619,985,-611,0.37969543,225.974783,1.655052,deuteronomy,control_exclude_external,core_projected
tipeha,munah,369,0.19892183,0.20375483,2,367,184.5,255.935167,1.441771,deuteronomy,control_exclude_external,core_projected
pashta,zaqef_qatan,366,0.30049261,0.28306265,42,324,8.71428571,119.981259,3.050476,deuteronomy,control_exclude_external,core_projected
munah,atnah,360,0.1986755,0.39473684,172,188,2.09302326,125.898522,2.859446,deuteronomy,control_exclude_external,core_projected
tevir,merkha,318,0.66666667,0.1988743,112,206,2.83928571,58.107801,5.472587,deuteronomy,control_exclude_external,core_projected
meteg,munah,315,0.17568321,0.17393705,117,198,2.69230769,247.381,1.27334,deuteronomy,control_exclude_external,core_projected
munah,revia,276,0.15231788,0.5390625,60,216,4.6,70.679872,3.904931,deuteronomy,control_exclude_external,core_projected
meteg,merkha,217,0.12102621,0.13570982,439,-222,0.49430524,218.421987,0.99349,deuteronomy,control_exclude_external,core_projected
qadma,geresh,204,0.46363636,0.83265306,9,195,22.66666667,8.212708,24.839555,deuteronomy,control_exclude_external,core_projected
meteg,pashta,203,0.11321807,0.16666667,63,140,3.22222222,166.377724,1.220115,deuteronomy,control_exclude_external,core_projected
pashta,pashta,194,0.1592775,0.1592775,194,0,1.0,113.021789,1.716483,deuteronomy,control_exclude_external,core_projected
atnah,munah,172,0.18859649,0.09497515,360,-188,0.47777778,125.829042,1.366934,deuteronomy,control_exclude_external,core_projected
meteg,meteg,167,0.09313999,0.09308807,167,0,1.0,245.058815,0.681469,deuteronomy,control_exclude_external,core_projected
darga,tevir,163,0.77990431,0.34171908,2,161,81.5,7.595078,21.461266,deuteronomy,control_exclude_external,core_projected
meteg,tipeha,149,0.08310095,0.08032345,593,-444,0.25126476,253.391361,0.588023,deuteronomy,control_exclude_external,core_projected
atnah,merkha,146,0.16008772,0.09130707,3,143,48.66666667,111.099192,1.314141,deuteronomy,control_exclude_external,core_projected
meteg,mahapakh,142,0.07919688,0.2478185,76,66,1.86842105,78.271294,1.814203,deuteronomy,control_exclude_external,core_projected
tevir,tipeha,139,0.29140461,0.07493261,0,139,inf,67.410864,2.061982,deuteronomy,control_exclude_external,core_projected
meteg,qadma,132,0.07361963,0.3,19,113,6.94736842,60.103611,2.196207,deuteronomy,control_exclude_external,core_projected
munah,munah,132,0.07284768,0.07288791,132,0,1.0,250.002438,0.527995,deuteronomy,control_exclude_external,core_projected
revia,pashta,127,0.24804688,0.10426929,0,127,inf,47.50998,2.673123,deuteronomy,control_exclude_external,core_projected
munah,meteg,117,0.06456954,0.06521739,315,-198,0.37142857,247.655645,0.47243,deuteronomy,control_exclude_external,core_projected
merkha,tevir,112,0.07004378,0.23480084,318,-206,0.35220126,58.107801,1.927452,deuteronomy,control_exclude_external,core_projected
meteg,zaqef_qatan,111,0.06190742,0.08584687,88,23,1.26136364,176.622657,0.628458,deuteronomy,control_exclude_external,core_projected
telisha_qetana,qadma,109,0.92372881,0.24772727,0,109,inf,3.955508,27.55651,deuteronomy,control_exclude_external,core_projected
atnah,pashta,107,0.11732456,0.08784893,0,107,inf,84.627152,1.26437,deuteronomy,control_exclude_external,core_projected
meteg,revia,106,0.0591188,0.20703125,63,43,1.68253968,69.938748,1.515612,deuteronomy,control_exclude_external,core_projected
atnah,meteg,105,0.11513158,0.05852843,34,71,3.08823529,124.647874,0.842373,deuteronomy,control_exclude_external,core_projected
atnah,mahapakh,105,0.11513158,0.18324607,0,105,inf,39.812281,2.637377,deuteronomy,control_exclude_external,core_projected
qadma,mahapakh,101,0.22954545,0.17626527,1,100,101.0,19.207679,5.258314,deuteronomy,control_exclude_external,core_projected
revia,mahapakh,99,0.19335938,0.17277487,0,99,inf,22.350754,4.429381,deuteronomy,control_exclude_external,core_projected
geresh,munah,70,0.28571429,0.03865268,5,65,14.0,33.802758,2.070837,deuteronomy,control_exclude_external,core_projected
geresh,revia,69,0.28163265,0.13476562,5,64,13.8,9.556605,7.220137,deuteronomy,control_exclude_external,core_projected
zaqef_gadol,merkha,31,0.44285714,0.01938712,1,30,31.0,8.52735,3.635361,deuteronomy,control_exclude_external,core_projected
zaqef_gadol,tipeha,21,0.3,0.01132075,0,21,inf,9.89258,2.122803,deuteronomy,control_exclude_external,core_projected
