from_shape,to_shape,count,p_to_given_from,p_to_background,lift,null_mean,null_sd,z,empirical_p,empirical_p_tail,p_value_scope,book,level,shape_field,transition_accent_mode
P<=4_A6-7_C0,P5-6_A5_C0,3,0.25,0.08839779,2.828125,1.08,0.98665798,1.945963,0.09163347,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P5-6_A5_C0,P5-6_A5_C0,32,0.11764706,0.08839779,1.33088235,23.516,4.50186753,1.884551,0.04780876,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P7-9_A6-7_C0,P5-6_A6-7_C0,11,0.09166667,0.05492363,1.66898422,6.508,2.44824665,1.834782,0.07171315,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A4_C0,P<=4_A0-1_C0,36,0.0625,0.04777381,1.3082483,27.612,4.60546384,1.821315,0.05577689,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P5-6_A4_C0,P<=4_A5_C0,14,0.08,0.05264868,1.51950617,8.984,2.79840459,1.79245,0.06374502,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P5-6_A6-7_C0,P7-9_A5_C0,3,0.01775148,0.00649984,2.73106509,1.148,1.0745766,1.72347,0.11553785,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P7-9_A8+_C0,P<=4_A5_C0,6,0.09677419,0.05264868,1.83811231,3.228,1.70282543,1.627883,0.0876494,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A0-1_C0,P5-6_A5_C0,18,0.12244898,0.08839779,1.38520408,12.992,3.13932436,1.595248,0.07171315,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A3_C0,P10-12_A6-7_C0,3,0.00392157,0.00194995,2.01111111,1.468,1.02624985,1.492814,0.15936255,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A4_C0,P5-6_A3_C0,12,0.02083333,0.01364966,1.52628968,8.104,2.61083316,1.492244,0.10358566,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P7-9_A6-7_C0,P10-12_A8+_C0,3,0.025,0.01072473,2.33106061,1.372,1.09104423,1.492148,0.13944223,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A5_C0,P5-6_A6-7_C0,13,0.08024691,0.05492363,1.46106363,8.784,2.84424029,1.482294,0.09561753,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P7-9_A5_C0,P<=4_A4_C0,6,0.3,0.18719532,1.60260417,3.668,1.68318402,1.385469,0.14741036,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P5-6_A4_C0,P5-6_A6-7_C0,14,0.08,0.05492363,1.45656805,10.068,2.93698477,1.338788,0.11553785,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A0-1_C0,P<=4_A4_C0,33,0.2244898,0.18719532,1.19922761,27.184,4.38028442,1.327768,0.10756972,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P5-6_A3_C0,P5-6_A6-7_C0,4,0.0952381,0.05492363,1.73400958,2.232,1.38920682,1.272669,0.19521912,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P5-6_A5_C0,P5-6_A4_C0,20,0.07352941,0.05687358,1.29285714,15.58,3.75499667,1.177098,0.15537849,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P10-12_A8+_C0,P5-6_A5_C0,5,0.15151515,0.08839779,1.71401515,3.072,1.691823,1.139599,0.20318725,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P5-6_A5_C0,P<=4_A5_C0,18,0.06617647,0.05264868,1.25694444,14.224,3.32415765,1.135927,0.1752988,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P7-9_A8+_C0,P<=4_A3_C0,19,0.30645161,0.24894378,1.23100733,15.288,3.47756089,1.067415,0.18326693,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P5-6_A3_C0,P5-6_A4_C0,4,0.0952381,0.05687358,1.67455782,2.436,1.488208,1.050928,0.25099602,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A3_C0,P<=4_A5_C0,46,0.06013072,0.05264868,1.14211248,40.228,5.60837154,1.029176,0.19123506,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A5_C0,P10-12_A8+_C0,3,0.01851852,0.01072473,1.72671156,1.72,1.32082486,0.969091,0.25498008,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P10-12_A8+_C0,P5-6_A4_C0,3,0.09090909,0.05687358,1.59844156,1.752,1.29040948,0.967135,0.27888446,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A5_C0,P<=4_A2_C0,30,0.18518519,0.16314592,1.13508927,26.232,4.41180599,0.854072,0.25498008,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A4_C0,P<=4_A2_C0,101,0.17534722,0.16314592,1.07478765,94.412,7.91383416,0.832466,0.23505976,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P5-6_A6-7_C0,P10-12_A8+_C0,3,0.01775148,0.01072473,1.65519096,1.86,1.38856489,0.820992,0.30278884,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P5-6_A3_C0,P5-6_A5_C0,5,0.11904762,0.08839779,1.34672619,3.46,1.88217169,0.818204,0.24701195,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P7-9_A6-7_C0,P5-6_A4_C0,9,0.075,0.05687358,1.31871429,6.916,2.55166376,0.816722,0.25896414,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P5-6_A5_C0,P5-6_A3_C0,5,0.01838235,0.01364966,1.34672619,3.572,1.87480012,0.761681,0.29083665,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P5-6_A6-7_C0,P<=4_A2_C0,31,0.18343195,0.16314592,1.12434287,27.368,4.77785386,0.760174,0.29880478,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A4_C0,P7-9_A6-7_C0,26,0.04513889,0.03899903,1.15743634,22.696,4.54910557,0.726297,0.28685259,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P7-9_A6-7_C0,P<=4_A2_C0,22,0.18333333,0.16314592,1.12373838,19.384,3.63447129,0.719775,0.25099602,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P7-9_A5_C0,P5-6_A5_C0,3,0.15,0.08839779,1.696875,1.964,1.44327272,0.717813,0.3187251,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A3_C0,P7-9_A6-7_C0,33,0.04313725,0.03899903,1.10611111,29.94,4.68274625,0.653463,0.30278884,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A6-7_C0,P<=4_A3_C0,4,0.33333333,0.24894378,1.33899043,3.012,1.5379588,0.64241,0.35856574,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A5_C0,P5-6_A4_C0,11,0.06790123,0.05687358,1.19389771,9.176,2.95090756,0.618115,0.30677291,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A3_C0,P5-6_A3_C0,12,0.01568627,0.01364966,1.14920635,10.276,2.80415355,0.614802,0.30278884,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A2_C0,P<=4_A5_C0,29,0.05765408,0.05264868,1.09507155,26.356,4.38659696,0.602745,0.28685259,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A2_C0,P7-9_A8+_C0,12,0.02385686,0.0201495,1.18399282,10.216,2.97805629,0.599048,0.32669323,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A3_C0,P5-6_A6-7_C0,45,0.05882353,0.05492363,1.07100592,41.708,5.64750505,0.582912,0.34661355,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P7-9_A6-7_C0,P<=4_A0-1_C0,7,0.05833333,0.04777381,1.22103175,5.792,2.35859873,0.512169,0.38247012,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P5-6_A4_C0,P7-9_A8+_C0,4,0.02285714,0.0201495,1.13437788,3.352,1.61944013,0.400138,0.42231076,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A0-1_C0,P<=4_A3_C0,39,0.26530612,0.24894378,1.06572707,37.196,5.1715145,0.348834,0.37848606,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P10-12_A8+_C0,P<=4_A2_C0,6,0.18181818,0.16314592,1.11445129,5.304,2.00691175,0.346801,0.45816733,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A4_C0,P5-6_A5_C0,53,0.09201389,0.08839779,1.04090712,50.988,6.24498642,0.322178,0.39840637,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P5-6_A6-7_C0,P5-6_A5_C0,16,0.09467456,0.08839779,1.07100592,14.852,3.63910267,0.315462,0.44223108,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P5-6_A5_C0,P<=4_A0-1_C0,14,0.05147059,0.04777381,1.07738095,13.064,3.52556697,0.265489,0.41832669,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A3_C0,P<=4_A2_C0,127,0.16601307,0.16314592,1.01757415,124.688,9.06461942,0.255058,0.42629482,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P5-6_A5_C0,P7-9_A8+_C0,6,0.02205882,0.0201495,1.09475806,5.452,2.27428792,0.240955,0.46613546,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P7-9_A8+_C0,P5-6_A4_C0,4,0.06451613,0.05687358,1.13437788,3.564,1.86435169,0.233861,0.48207171,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P7-9_A8+_C0,P5-6_A5_C0,6,0.09677419,0.08839779,1.09475806,5.572,2.26657571,0.188831,0.48605578,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P5-6_A5_C0,P<=4_A2_C0,46,0.16911765,0.16314592,1.03660359,44.948,5.75829208,0.182693,0.46215139,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A4_C0,P7-9_A5_C0,4,0.00694444,0.00649984,1.06840278,3.716,1.65356618,0.17175,0.56175299,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P5-6_A5_C0,P10-12_A8+_C0,3,0.01102941,0.01072473,1.02840909,2.812,1.63810548,0.114767,0.5498008,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A3_C0,P7-9_A8+_C0,16,0.02091503,0.0201495,1.03799283,15.664,3.44653717,0.097489,0.51792829,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A5_C0,P5-6_A5_C0,15,0.09259259,0.08839779,1.0474537,14.68,3.48974401,0.091697,0.47808765,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A3_C0,P5-6_A4_C0,44,0.05751634,0.05687358,1.01130159,43.564,5.77957767,0.075438,0.47011952,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A4_C0,P<=4_A4_C0,108,0.1875,0.18719532,1.0016276,107.512,8.15080354,0.059871,0.50199203,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A4_C0,P5-6_A4_C0,33,0.05729167,0.05687358,1.00735119,32.724,5.61479543,0.049156,0.52191235,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A3_C0,P<=4_A4_C0,144,0.18823529,0.18719532,1.00555556,143.66,10.23697135,0.033213,0.50199203,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P10-12_A8+_C0,P<=4_A3_C0,8,0.24242424,0.24894378,0.97381122,7.976,2.40969928,0.00996,0.55776892,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A3_C0,P<=4_A3_C0,190,0.24836601,0.24894378,0.99767914,189.948,10.52675383,0.00494,0.52589641,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P5-6_A6-7_C0,P<=4_A5_C0,9,0.05325444,0.05264868,1.01150559,8.988,2.7131718,0.004423,0.56175299,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P5-6_A4_C0,P<=4_A3_C0,43,0.24571429,0.24894378,0.98702723,43.1,5.92269476,-0.016884,0.53386454,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P7-9_A6-7_C0,P<=4_A4_C0,22,0.18333333,0.18719532,0.97936921,22.292,4.25194687,-0.068674,0.58167331,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A5_C0,P<=4_A3_C0,40,0.24691358,0.24894378,0.99184476,40.396,5.35179886,-0.073994,0.56972112,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A4_C0,P10-12_A8+_C0,6,0.01041667,0.01072473,0.97127525,6.232,2.41193818,-0.096188,0.61752988,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A2_C0,P10-12_A8+_C0,5,0.00994036,0.01072473,0.92686306,5.28,2.16989256,-0.129039,0.62151394,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P5-6_A6-7_C0,P5-6_A4_C0,9,0.05325444,0.05687358,0.93636517,9.4,2.86370446,-0.139679,0.62151394,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P5-6_A6-7_C0,P7-9_A6-7_C0,6,0.03550296,0.03899903,0.91035503,6.348,2.41375243,-0.144174,0.62151394,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P10-12_A8+_C0,P<=4_A4_C0,6,0.18181818,0.18719532,0.97127525,6.34,2.27620836,-0.149371,0.60557769,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A2_C0,P7-9_A6-7_C0,18,0.03578529,0.03899903,0.91759443,19.072,4.12880177,-0.259639,0.64143426,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P5-6_A4_C0,P5-6_A5_C0,14,0.08,0.08839779,0.905,15.224,3.68839273,-0.331852,0.64143426,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A0-1_C0,P7-9_A6-7_C0,5,0.03401361,0.03899903,0.87216553,5.908,2.41721071,-0.37564,0.7250996,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P5-6_A3_C0,P<=4_A4_C0,7,0.16666667,0.18719532,0.89033565,8.0,2.5616887,-0.390367,0.70517928,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P5-6_A3_C0,P<=4_A2_C0,6,0.14285714,0.16314592,0.8756403,6.968,2.23314211,-0.43347,0.74501992,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P5-6_A4_C0,P<=4_A0-1_C0,7,0.04,0.04777381,0.83727891,8.304,2.70719405,-0.48168,0.73705179,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P7-9_A5_C0,P<=4_A3_C0,4,0.2,0.24894378,0.80339426,5.04,2.07451548,-0.501322,0.79282869,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P5-6_A5_C0,P7-9_A6-7_C0,9,0.03308824,0.03899903,0.8484375,10.48,2.8343844,-0.522159,0.76095618,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A3_C0,P10-12_A8+_C0,7,0.00915033,0.01072473,0.85319865,8.412,2.56839299,-0.54976,0.76494024,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P5-6_A3_C0,P<=4_A3_C0,9,0.21428571,0.24894378,0.86077956,10.556,2.82538408,-0.550722,0.77290837,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P5-6_A6-7_C0,P<=4_A3_C0,39,0.23076923,0.24894378,0.92699337,42.148,5.45500912,-0.577084,0.74103586,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A3_C0,P5-6_A5_C0,64,0.08366013,0.08839779,0.94640523,67.972,6.64196347,-0.598016,0.74900398,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A5_C0,P7-9_A6-7_C0,5,0.0308642,0.03899903,0.79140947,6.504,2.5114165,-0.598865,0.78884462,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P7-9_A6-7_C0,P<=4_A3_C0,27,0.225,0.24894378,0.90381854,30.036,4.86222882,-0.624405,0.80079681,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A4_C0,P<=4_A3_C0,135,0.234375,0.24894378,0.94147764,142.532,9.62974058,-0.78216,0.79681275,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P5-6_A6-7_C0,P5-6_A6-7_C0,7,0.04142012,0.05492363,0.75414026,9.444,2.94099674,-0.831011,0.84063745,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P7-9_A6-7_C0,P5-6_A5_C0,8,0.06666667,0.08839779,0.75416667,10.436,2.93125794,-0.831043,0.84462151,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A0-1_C0,P<=4_A2_C0,20,0.13605442,0.16314592,0.83394314,23.968,4.370283,-0.90795,0.86454183,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P5-6_A5_C0,P<=4_A4_C0,45,0.16544118,0.18719532,0.88378906,50.724,6.26713106,-0.913337,0.83665339,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P5-6_A4_C0,P5-6_A4_C0,7,0.04,0.05687358,0.70331429,9.892,3.02472011,-0.956122,0.85657371,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P7-9_A8+_C0,P<=4_A2_C0,7,0.11290323,0.16314592,0.6920383,9.884,2.80535632,-1.028033,0.89641434,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A4_C0,P7-9_A8+_C0,8,0.01388889,0.0201495,0.68929211,11.324,3.11799802,-1.066069,0.89243028,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P5-6_A4_C0,P<=4_A2_C0,24,0.13714286,0.16314592,0.84061468,28.92,4.51610238,-1.089435,0.89641434,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A2_C0,P<=4_A2_C0,74,0.1471173,0.16314592,0.90175283,82.288,7.60027055,-1.090487,0.85258964,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A0-1_C0,P5-6_A4_C0,5,0.03401361,0.05687358,0.59805637,7.98,2.63350363,-1.131572,0.9123506,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P5-6_A4_C0,P<=4_A4_C0,27,0.15428571,0.18719532,0.82419643,33.136,5.1034975,-1.202313,0.89641434,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A2_C0,P5-6_A4_C0,23,0.04572565,0.05687358,0.8039875,28.984,4.8685269,-1.229119,0.90836653,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A4_C0,P5-6_A6-7_C0,25,0.04340278,0.05492363,0.79023874,31.416,5.16193046,-1.242946,0.90039841,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P5-6_A5_C0,P5-6_A6-7_C0,10,0.03676471,0.05492363,0.6693787,14.972,3.86041802,-1.287943,0.92031873,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A0-1_C0,P<=4_A5_C0,4,0.02721088,0.05264868,0.51683883,7.72,2.59935117,-1.431126,0.97211155,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A4_C0,P<=4_A5_C0,24,0.04166667,0.05264868,0.79140947,30.66,4.51330029,-1.475639,0.95219124,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A5_C0,P<=4_A4_C0,23,0.14197531,0.18719532,0.75843407,30.252,4.7841455,-1.51584,0.9561753,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A2_C0,P5-6_A6-7_C0,21,0.0417495,0.05492363,0.7601374,27.728,4.3766008,-1.537266,0.9561753,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P7-9_A8+_C0,P<=4_A4_C0,7,0.11290323,0.18719532,0.6031306,11.612,2.96659041,-1.554647,0.94023904,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A3_C0,P<=4_A0-1_C0,28,0.03660131,0.04777381,0.76613757,36.688,5.44474397,-1.595667,0.9561753,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P5-6_A5_C0,P<=4_A3_C0,57,0.20955882,0.24894378,0.84179178,68.152,6.85718455,-1.626323,0.96812749,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A5_C0,P<=4_A5_C0,4,0.02469136,0.05264868,0.46898339,8.756,2.63900005,-1.802198,0.98804781,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A2_C0,P5-6_A5_C0,30,0.05964215,0.08839779,0.67470179,44.412,5.72480125,-2.517467,0.99601594,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P5-6_A6-7_C0,P<=4_A4_C0,19,0.11242604,0.18719532,0.60058144,31.796,4.82405119,-2.652542,1.0,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A2_C0,P<=4_A0-1_C0,9,0.01789264,0.04777381,0.37452834,23.904,4.3711798,-3.409606,1.0,upper,screening_selected_transition,leviticus,minor,transition_bucket_shape,taam_events
P2_A3_C0,P7_A6_C0,7,0.04929577,0.01299968,3.79207746,1.9,1.26824041,4.02132,0.00398406,upper,screening_selected_transition,leviticus,minor,transition_exact_shape,taam_events
P5_A4_C0,P7_A6_C0,7,0.04697987,0.01299968,3.61392617,1.924,1.28249882,3.957898,0.00398406,upper,screening_selected_transition,leviticus,minor,transition_exact_shape,taam_events
P1_A1_C0,P6_A5_C0,9,0.07692308,0.02859929,2.68968531,3.232,1.68687825,3.419334,0.00398406,upper,screening_selected_transition,leviticus,minor,transition_exact_shape,taam_events
P2_A2_C0,P3_A4_C0,42,0.13166144,0.08547286,1.54038881,27.264,4.48852889,3.283036,0.00398406,upper,screening_selected_transition,leviticus,minor,transition_exact_shape,taam_events
P3_A3_C0,P3_A4_C0,52,0.12745098,0.08547286,1.49112801,34.772,5.45592195,3.15767,0.00398406,upper,screening_selected_transition,leviticus,minor,transition_exact_shape,taam_events
P3_A5_C0,P1_A1_C0,4,0.15384615,0.03802405,4.04602235,1.008,0.98172866,3.047685,0.01593625,upper,screening_selected_transition,leviticus,minor,transition_exact_shape,taam_events
P4_A3_C0,P6_A6_C0,11,0.05140187,0.02339942,2.19671599,4.868,2.07165223,2.959956,0.01195219,upper,screening_selected_transition,leviticus,minor,transition_exact_shape,taam_events
P1_A2_C0,P3_A4_C0,6,0.26086957,0.08547286,3.05207472,1.952,1.37011124,2.954505,0.01593625,upper,screening_selected_transition,leviticus,minor,transition_exact_shape,taam_events
P6_A7_C0,P2_A2_C0,7,0.26923077,0.10367241,2.59693755,2.632,1.51583873,2.881573,0.01593625,upper,screening_selected_transition,leviticus,minor,transition_exact_shape,taam_events
P3_A4_C0,P5_A3_C0,8,0.03041825,0.0120247,2.52964752,3.212,1.69545104,2.824027,0.01992032,upper,screening_selected_transition,leviticus,minor,transition_exact_shape,taam_events
P4_A4_C0,P1_A1_C0,19,0.06551724,0.03802405,1.72304745,10.796,2.93339449,2.79676,0.00796813,upper,screening_selected_transition,leviticus,minor,transition_exact_shape,taam_events
P2_A2_C0,P2_A4_C0,6,0.01880878,0.00747481,2.51628731,2.328,1.35193451,2.716108,0.01593625,upper,screening_selected_transition,leviticus,minor,transition_exact_shape,taam_events
P4_A4_C0,P3_A2_C0,22,0.07586207,0.04452389,1.70385099,13.108,3.29785375,2.696299,0.01992032,upper,screening_selected_transition,leviticus,minor,transition_exact_shape,taam_events
P5_A4_C0,P2_A3_C0,14,0.09395973,0.04647384,2.02177688,7.116,2.56923097,2.679401,0.01195219,upper,screening_selected_transition,leviticus,minor,transition_exact_shape,taam_events
P3_A3_C0,P2_A3_C0,29,0.07107843,0.04647384,1.5294289,19.16,3.78094992,2.602521,0.01593625,upper,screening_selected_transition,leviticus,minor,transition_exact_shape,taam_events
P9_A8_C0,P3_A3_C0,5,0.3125,0.13259669,2.35677083,1.976,1.2351219,2.448341,0.02788845,upper,screening_selected_transition,leviticus,minor,transition_exact_shape,taam_events
P7_A7_C0,P3_A2_C0,5,0.11111111,0.04452389,2.49553933,1.808,1.31531602,2.426793,0.0438247,upper,screening_selected_transition,leviticus,minor,transition_exact_shape,taam_events
