book,level,coordinate_mode,aggregation,value_mode,equivalence_profile,eligible_segments,bin,normalized_position_midpoint,distance_to_cadence,mean_count,active_rate,n_contributions,n_segments_contributing,n_tokens
numbers,minor,distance,segment,raw,STRICT,2976,1,,7,0.4772727272727273,0.26136363636363635,88,88,88
numbers,minor,distance,segment,raw,STRICT,2976,2,,6,0.535483870967742,0.3935483870967742,155,155,155
numbers,minor,distance,segment,raw,STRICT,2976,3,,5,0.6012084592145015,0.3595166163141994,331,331,331
numbers,minor,distance,segment,raw,STRICT,2976,4,,4,0.7063142437591777,0.4170337738619677,681,681,681
numbers,minor,distance,segment,raw,STRICT,2976,5,,3,0.7184789859906604,0.4176117411607739,1499,1499,1499
numbers,minor,distance,segment,raw,STRICT,2976,6,,2,0.6881720430107527,0.4106182795698925,2976,2976,2976
numbers,minor,distance,segment,raw,STRICT,2976,7,,1,0.7331989247311828,0.4495967741935484,2976,2976,2976
numbers,minor,distance,segment,raw,STRICT,2976,8,,0,0.6841397849462365,0.4368279569892473,2976,2976,2976
numbers,major,distance,segment,raw,STRICT,2213,1,,7,0.6072607260726073,0.37458745874587457,606,606,606
numbers,major,distance,segment,raw,STRICT,2213,2,,6,0.5880923450789793,0.3596597812879708,823,823,823
numbers,major,distance,segment,raw,STRICT,2213,3,,5,0.6136962247585601,0.38279192273924495,1139,1139,1139
numbers,major,distance,segment,raw,STRICT,2213,4,,4,0.7024683122081388,0.4269513008672448,1499,1499,1499
numbers,major,distance,segment,raw,STRICT,2213,5,,3,0.7508108108108108,0.447027027027027,1850,1850,1850
numbers,major,distance,segment,raw,STRICT,2213,6,,2,0.7062810664256666,0.4184365115228197,2213,2213,2213
numbers,major,distance,segment,raw,STRICT,2213,7,,1,0.7582467239042024,0.4518752824220515,2213,2213,2213
numbers,major,distance,segment,raw,STRICT,2213,8,,0,0.7202892001807502,0.44509715318572074,2213,2213,2213
numbers,verse,distance,segment,raw,STRICT,1281,1,,7,0.6869834710743802,0.4287190082644628,968,968,968
numbers,verse,distance,segment,raw,STRICT,1281,2,,6,0.6479400749063671,0.4054307116104869,1068,1068,1068
numbers,verse,distance,segment,raw,STRICT,1281,3,,5,0.6695727986050567,0.4280732345248474,1147,1147,1147
numbers,verse,distance,segment,raw,STRICT,1281,4,,4,0.8214890016920474,0.4754653130287648,1182,1182,1182
numbers,verse,distance,segment,raw,STRICT,1281,5,,3,0.800476947535771,0.4610492845786963,1258,1258,1258
numbers,verse,distance,segment,raw,STRICT,1281,6,,2,0.7181889149102264,0.4262295081967213,1281,1281,1281
numbers,verse,distance,segment,raw,STRICT,1281,7,,1,0.7939110070257611,0.44730679156908665,1281,1281,1281
numbers,verse,distance,segment,raw,STRICT,1281,8,,0,0.7252146760343482,0.44730679156908665,1281,1281,1281
