source,target,count,prob_given_source,target_predecessor_share,reverse_count,asymmetry_count,asymmetry_ratio,expected_independent,lift,book,run_label,stream_type
merkha,tipeha,1151,0.62317271,0.4730785,513,638,2.24366472,330.228616,3.485464,numbers,control_exclude_meteg,core_adjacent
munah,zaqef_qatan,796,0.46495327,0.5922619,48,748,16.58333333,169.08642,4.707652,numbers,control_exclude_meteg,core_adjacent
tipeha,sof_pasuq,770,0.31622177,0.59968847,129,641,5.96899225,229.757496,3.35136,numbers,control_exclude_meteg,core_adjacent
tipeha,atnah,651,0.26735113,0.56559513,217,434,3.0,205.958627,3.160829,numbers,control_exclude_meteg,core_adjacent
zaqef_qatan,tipeha,634,0.47348768,0.26058364,0,634,inf,239.402337,2.648262,numbers,control_exclude_meteg,core_adjacent
mahapakh,pashta,566,0.99823633,0.46854305,7,559,80.85714286,50.333333,11.245033,numbers,control_exclude_meteg,core_adjacent
pashta,munah,537,0.44124897,0.31514085,0,537,inf,152.393298,3.523777,numbers,control_exclude_meteg,core_adjacent
tipeha,merkha,513,0.21067762,0.2777477,1151,-638,0.44569939,330.500073,1.552193,numbers,control_exclude_meteg,core_adjacent
merkha,sof_pasuq,511,0.27666486,0.39797508,204,307,2.50490196,174.276014,2.93213,numbers,control_exclude_meteg,core_adjacent
tipeha,munah,501,0.20574949,0.29401408,1,500,501.0,304.911817,1.643098,numbers,control_exclude_meteg,core_adjacent
munah,atnah,499,0.29147196,0.43353606,149,350,3.34899329,144.805409,3.446004,numbers,control_exclude_meteg,core_adjacent
pashta,zaqef_qatan,496,0.40755957,0.36904762,44,452,11.27272727,120.197531,4.126541,numbers,control_exclude_meteg,core_adjacent
zaqef_qatan,merkha,435,0.32486931,0.23551705,0,435,inf,181.741108,2.393515,numbers,control_exclude_meteg,core_adjacent
tevir,merkha,362,0.62847222,0.1959935,142,220,2.54929577,78.179894,4.630347,numbers,control_exclude_meteg,core_adjacent
sof_pasuq,munah,273,0.22979798,0.16021127,0,273,inf,148.761905,1.835147,numbers,control_exclude_meteg,core_adjacent
munah,revia,265,0.15478972,0.56989247,33,232,8.03030303,58.500882,4.529846,numbers,control_exclude_meteg,core_adjacent
darga,tevir,222,0.94468085,0.38541667,0,222,inf,9.94709,22.318085,numbers,control_exclude_meteg,core_adjacent
atnah,tipeha,217,0.19673617,0.0891903,651,-434,0.33333333,197.207451,1.100364,numbers,control_exclude_meteg,core_adjacent
tevir,tipeha,213,0.36979167,0.08754624,0,213,inf,102.984127,2.06828,numbers,control_exclude_meteg,core_adjacent
atnah,merkha,212,0.19220308,0.11478073,0,212,inf,149.709068,1.41608,numbers,control_exclude_meteg,core_adjacent
sof_pasuq,merkha,204,0.17171717,0.11044938,511,-307,0.39921722,161.246032,1.265147,numbers,control_exclude_meteg,core_adjacent
qadma,geresh,202,0.46436782,0.90990991,10,192,20.2,7.096561,28.464492,numbers,control_exclude_meteg,core_adjacent
pashta,pashta,174,0.14297453,0.14403974,174,0,1.0,108.034685,1.610594,numbers,control_exclude_meteg,core_adjacent
sof_pasuq,qadma,152,0.12794613,0.38974359,0,152,inf,34.047619,4.464336,numbers,control_exclude_meteg,core_adjacent
atnah,munah,149,0.13508613,0.08744131,499,-350,0.29859719,138.118166,1.078786,numbers,control_exclude_meteg,core_adjacent
revia,pashta,145,0.32222222,0.12003311,0,145,inf,39.94709,3.629801,numbers,control_exclude_meteg,core_adjacent
merkha,tevir,142,0.07688143,0.24652778,362,-220,0.39226519,78.179894,1.816324,numbers,control_exclude_meteg,core_adjacent
sof_pasuq,tipeha,129,0.10858586,0.05302096,770,-641,0.16753247,212.404762,0.607331,numbers,control_exclude_meteg,core_adjacent
atnah,pashta,126,0.11423391,0.10430464,0,126,inf,97.914756,1.286834,numbers,control_exclude_meteg,core_adjacent
sof_pasuq,pashta,115,0.09680135,0.09519868,0,115,inf,105.460317,1.090458,numbers,control_exclude_meteg,core_adjacent
sof_pasuq,mahapakh,107,0.09006734,0.21659919,0,107,inf,43.126984,2.481045,numbers,control_exclude_meteg,core_adjacent
revia,mahapakh,107,0.23777778,0.21659919,0,107,inf,16.335979,6.54996,numbers,control_exclude_meteg,core_adjacent
atnah,mahapakh,101,0.09156845,0.20445344,0,101,inf,40.041299,2.522396,numbers,control_exclude_meteg,core_adjacent
qadma,mahapakh,98,0.22528736,0.19838057,0,98,inf,15.791446,6.205891,numbers,control_exclude_meteg,core_adjacent
telisha_qetana,qadma,88,1.0,0.22564103,0,88,inf,2.522046,34.892308,numbers,control_exclude_meteg,core_adjacent
zaqef_gadol,tipeha,87,0.696,0.03575832,0,87,inf,22.348986,3.892794,numbers,control_exclude_meteg,core_adjacent
geresh,munah,71,0.31981982,0.04166667,2,69,35.5,27.798942,2.554054,numbers,control_exclude_meteg,core_adjacent
geresh,revia,69,0.31081081,0.1483871,0,69,inf,7.585979,9.095728,numbers,control_exclude_meteg,core_adjacent
paseq,munah,44,0.63768116,0.0258216,68,-24,0.64705882,8.640212,5.092468,numbers,control_exclude_meteg,core_adjacent
geresh,mahapakh,43,0.19369369,0.08704453,0,43,inf,8.059083,5.335595,numbers,control_exclude_meteg,core_adjacent
zaqef_gadol,merkha,29,0.232,0.01570114,0,29,inf,16.966123,1.709289,numbers,control_exclude_meteg,core_adjacent
paseq,revia,16,0.23188406,0.0344086,0,16,inf,2.357804,6.785975,numbers,control_exclude_meteg,core_adjacent
