current,next,observed_count,null_mean,null_sd,null_unique_values,z,z_reliable,empirical_p,null_exceedances,permutations,book,run_label,stream_type
atnah,darga,57,18.936,4.26712088,26,8.9203,True,0.00199601,0,500,numbers,control_exclude_meteg,full
revia,qadma,55,14.806,3.84055513,23,10.465675,True,0.00199601,0,500,numbers,control_exclude_meteg,full
revia,tevir,55,19.768,4.53202543,25,7.774008,True,0.00199601,0,500,numbers,control_exclude_meteg,full
munah,segol,52,12.266,3.29133861,19,12.072292,True,0.00199601,0,500,numbers,control_exclude_meteg,full
sof_pasuq,gershayim,51,10.224,2.96503066,20,13.752303,True,0.00199601,0,500,numbers,control_exclude_meteg,full
zinor,munah,51,12.43,3.30256171,18,11.678813,True,0.00199601,0,500,numbers,control_exclude_meteg,full
qadma,darga,47,7.022,2.64868781,15,15.093512,True,0.00199601,0,500,numbers,control_exclude_meteg,full
zaqef_qatan,zaqef_gadol,45,11.734,3.2773046,21,10.150414,True,0.00199601,0,500,numbers,control_exclude_meteg,full
atnah,zaqef_gadol,44,9.918,3.02084873,18,11.28226,True,0.00199601,0,500,numbers,control_exclude_meteg,full
paseq,munah,44,10.538,2.9109282,19,11.495302,True,0.00199601,0,500,numbers,control_exclude_meteg,full
zinor,segol,44,0.606,0.80502181,5,53.904129,True,0.00199601,0,500,numbers,control_exclude_meteg,full
geresh,mahapakh,43,8.698,2.91887575,18,11.751785,True,0.00199601,0,500,numbers,control_exclude_meteg,full
gershayim,munah,43,14.758,3.39683868,21,8.314201,True,0.00199601,0,500,numbers,control_exclude_meteg,full
segol,mahapakh,37,3.798,1.85474423,11,17.901121,True,0.00199601,0,500,numbers,control_exclude_meteg,full
sof_pasuq,zaqef_gadol,35,11.078,3.14255745,19,7.612271,True,0.00199601,0,500,numbers,control_exclude_meteg,full
gershayim,mahapakh,32,4.458,1.99905689,12,13.777497,True,0.00199601,0,500,numbers,control_exclude_meteg,full
sof_pasuq,telisha_qetana,30,7.976,2.6873533,16,8.195424,True,0.00199601,0,500,numbers,control_exclude_meteg,full
telisha_gedola,qadma,29,1.582,1.27220793,8,21.551508,True,0.00199601,0,500,numbers,control_exclude_meteg,full
zaqef_gadol,merkha,29,16.07,3.96491375,23,3.261105,True,0.00199601,0,500,numbers,control_exclude_meteg,full
revia,darga,28,8.208,2.88606909,18,6.857771,True,0.00199601,0,500,numbers,control_exclude_meteg,full
revia,yetiv,22,2.434,1.49737379,9,13.066878,True,0.00199601,0,500,numbers,control_exclude_meteg,full
sof_pasuq,darga,34,21.134,4.16494147,25,3.089119,True,0.00399202,1,500,numbers,control_exclude_meteg,full
munah,gershayim,23,14.796,3.61115839,23,2.271847,True,0.01796407,8,500,numbers,control_exclude_meteg,full
atnah,tipeha,217,193.762,12.27839052,60,1.892593,True,0.03992016,19,500,numbers,control_exclude_meteg,full
atnah,tevir,56,45.776,6.04971256,34,1.689998,True,0.04790419,23,500,numbers,control_exclude_meteg,full
atnah,revia,51,39.906,6.28619093,35,1.764821,True,0.0499002,24,500,numbers,control_exclude_meteg,full
sof_pasuq,revia,54,43.984,5.96581309,35,1.678899,True,0.05389222,26,500,numbers,control_exclude_meteg,full
sof_pasuq,pashta,115,107.904,9.31882315,49,0.76147,True,0.22754491,113,500,numbers,control_exclude_meteg,full
zaqef_qatan,darga,26,22.218,4.59616421,26,0.82286,True,0.249501,124,500,numbers,control_exclude_meteg,full
zaqef_qatan,tevir,57,54.024,7.23713869,36,0.411212,True,0.36726547,183,500,numbers,control_exclude_meteg,full
atnah,munah,149,149.8,11.01556559,59,-0.072625,True,0.52295409,261,500,numbers,control_exclude_meteg,full
qadma,merkha,50,55.566,6.81311096,38,-0.816954,True,0.81237525,406,500,numbers,control_exclude_meteg,full
qadma,zaqef_qatan,31,40.468,5.8457953,32,-1.619626,True,0.95808383,479,500,numbers,control_exclude_meteg,full
sof_pasuq,tipeha,129,217.002,12.2073763,66,-7.20892,True,1.0,500,500,numbers,control_exclude_meteg,full
zaqef_qatan,munah,48,177.662,12.18575978,60,-10.640453,True,1.0,500,500,numbers,control_exclude_meteg,full
zaqef_qatan,pashta,44,114.0,9.61149112,51,-7.282949,True,1.0,500,500,numbers,control_exclude_meteg,full
merkha,pashta,35,156.16,11.11510193,59,-10.900485,True,1.0,500,500,numbers,control_exclude_meteg,full
revia,munah,33,64.432,7.07541511,39,-4.442425,True,1.0,500,500,numbers,control_exclude_meteg,full
sof_pasuq,tevir,33,50.798,6.69767973,37,-2.657338,True,1.0,500,500,numbers,control_exclude_meteg,full
munah,munah,31,245.73,13.73179611,69,-15.63743,True,1.0,500,500,numbers,control_exclude_meteg,full
revia,merkha,21,63.672,7.10981821,44,-6.001841,True,1.0,500,500,numbers,control_exclude_meteg,full
