taam,rank,successor,count,prob,book,run_label,stream_type
atnah,1,tipeha,217,0.18853171,numbers,control_exclude_meteg,core_projected
atnah,2,merkha,215,0.18679409,numbers,control_exclude_meteg,core_projected
atnah,3,munah,169,0.14682884,numbers,control_exclude_meteg,core_projected
atnah,4,pashta,126,0.10947003,numbers,control_exclude_meteg,core_projected
atnah,5,mahapakh,110,0.09556907,numbers,control_exclude_meteg,core_projected
atnah,6,qadma,79,0.06863597,numbers,control_exclude_meteg,core_projected
atnah,7,darga,57,0.04952215,numbers,control_exclude_meteg,core_projected
atnah,8,tevir,56,0.04865334,numbers,control_exclude_meteg,core_projected
atnah,9,revia,52,0.04517811,numbers,control_exclude_meteg,core_projected
atnah,10,zaqef_gadol,44,0.03822763,numbers,control_exclude_meteg,core_projected
darga,1,tevir,222,0.93670886,numbers,control_exclude_meteg,core_projected
darga,2,munah,9,0.03797468,numbers,control_exclude_meteg,core_projected
darga,3,paseq,4,0.01687764,numbers,control_exclude_meteg,core_projected
darga,4,tipeha,2,0.00843882,numbers,control_exclude_meteg,core_projected
geresh,1,munah,71,0.31838565,numbers,control_exclude_meteg,core_projected
geresh,2,revia,69,0.30941704,numbers,control_exclude_meteg,core_projected
geresh,3,mahapakh,43,0.19282511,numbers,control_exclude_meteg,core_projected
geresh,4,darga,16,0.07174888,numbers,control_exclude_meteg,core_projected
geresh,5,qadma,11,0.04932735,numbers,control_exclude_meteg,core_projected
geresh,6,merkha,10,0.04484305,numbers,control_exclude_meteg,core_projected
geresh,7,telisha_qetana,1,0.0044843,numbers,control_exclude_meteg,core_projected
geresh,8,pashta,1,0.0044843,numbers,control_exclude_meteg,core_projected
geresh,9,tevir,1,0.0044843,numbers,control_exclude_meteg,core_projected
mahapakh,1,pashta,566,0.99823633,numbers,control_exclude_meteg,core_projected
mahapakh,2,paseq,1,0.00176367,numbers,control_exclude_meteg,core_projected
merkha,1,tipeha,1151,0.62081985,numbers,control_exclude_meteg,core_projected
merkha,2,sof_pasuq,511,0.27562028,numbers,control_exclude_meteg,core_projected
merkha,3,tevir,142,0.07659115,numbers,control_exclude_meteg,core_projected
merkha,4,pashta,35,0.0188781,numbers,control_exclude_meteg,core_projected
merkha,5,munah,8,0.00431499,numbers,control_exclude_meteg,core_projected
merkha,6,paseq,6,0.00323625,numbers,control_exclude_meteg,core_projected
merkha,7,mahapakh,1,0.00053937,numbers,control_exclude_meteg,core_projected
munah,1,zaqef_qatan,796,0.42205726,numbers,control_exclude_meteg,core_projected
munah,2,atnah,499,0.26458112,numbers,control_exclude_meteg,core_projected
munah,3,revia,294,0.15588547,numbers,control_exclude_meteg,core_projected
munah,4,munah,85,0.04506893,numbers,control_exclude_meteg,core_projected
munah,5,paseq,68,0.03605514,numbers,control_exclude_meteg,core_projected
