scope,level,metric_role,metric,eligible_blocks,null,permutations,observed,null_mean,difference,fold,null_sd,z,p_enrich,p_deplete,p_two_sided
ALL,minor,robustness,positive_block_difference_share,70,run_preserving_circular_translation,500,0.8571428571428571,0.497,0.3601428571428571,1.7246335153779822,0.0607670359081404,5.926615503959641,0.001996007984031936,1.0,0.003992015968063872
ALL,minor,robustness,median_block_hit_rate_difference,70,run_preserving_circular_translation,500,0.03727248379536291,-0.0001514400298473139,0.037423923825210224,-246.12042029404031,0.004316489581095941,8.669990537938105,0.001996007984031936,1.0,0.003992015968063872
ALL,major,robustness,positive_block_difference_share,70,run_preserving_circular_translation,500,0.7857142857142857,0.4941714285714286,0.2915428571428571,1.5899629972247917,0.058186077302364476,5.010526068424444,0.001996007984031936,1.0,0.003992015968063872
ALL,major,robustness,median_block_hit_rate_difference,70,run_preserving_circular_translation,500,0.021905887618820688,-0.0003123493181912399,0.02221823693701193,-70.13265707021176,0.003308173304188765,6.716164751368827,0.001996007984031936,1.0,0.003992015968063872
ALL,verse,exploratory,positive_block_difference_share,70,run_preserving_circular_translation,500,0.7857142857142857,0.49282857142857145,0.29288571428571425,1.594295321467911,0.05956645405746083,4.916957353264335,0.001996007984031936,1.0,0.003992015968063872
ALL,verse,exploratory,median_block_hit_rate_difference,70,run_preserving_circular_translation,500,0.013044642434688399,-0.0002638110067316832,0.013308453441420082,-49.446922614399625,0.002398425245333554,5.548829786258045,0.001996007984031936,1.0,0.003992015968063872
genesis,minor,robustness,positive_block_difference_share,18,run_preserving_circular_translation,500,0.9444444444444444,0.4955555555555555,0.4488888888888889,1.905829596412556,0.11311525860110591,3.9684203036821786,0.001996007984031936,1.0,0.003992015968063872
genesis,minor,robustness,median_block_hit_rate_difference,18,run_preserving_circular_translation,500,0.04538579343110935,-7.317841994017776e-05,0.04545897185104953,-620.2073434792873,0.008302036994618473,5.475640722935448,0.001996007984031936,1.0,0.003992015968063872
genesis,major,robustness,positive_block_difference_share,18,run_preserving_circular_translation,500,0.8333333333333334,0.49622222222222223,0.33711111111111114,1.6793551276309897,0.11726534225348581,2.8747719030435888,0.007984031936127744,1.0,0.015968063872255488
genesis,major,robustness,median_block_hit_rate_difference,18,run_preserving_circular_translation,500,0.01543171925188204,-0.00042551375285441415,0.015857233004736453,-36.26608810729055,0.006644292713372799,2.3865945840737877,0.013972055888223553,0.9880239520958084,0.027944111776447105
genesis,verse,exploratory,positive_block_difference_share,18,run_preserving_circular_translation,500,0.7777777777777778,0.4912222222222222,0.28655555555555556,1.5833521827640806,0.11435589886375898,2.5058222479362553,0.007984031936127744,0.998003992015968,0.015968063872255488
genesis,verse,exploratory,median_block_hit_rate_difference,18,run_preserving_circular_translation,500,0.01041821539297362,-0.00034725851115714426,0.010765473904130764,-30.001324829326023,0.004677540845943346,2.3015242963548364,0.00998003992015968,0.9920159680638723,0.01996007984031936
exodus,minor,robustness,positive_block_difference_share,15,run_preserving_circular_translation,500,0.9333333333333333,0.49546666666666667,0.4378666666666667,1.883745963401507,0.12777368882346457,3.4268922710029495,0.001996007984031936,1.0,0.003992015968063872
exodus,minor,robustness,median_block_hit_rate_difference,15,run_preserving_circular_translation,500,0.03667224012708803,-0.0003246814561271879,0.036996921583215214,-112.94836657601525,0.009623757351405072,3.8443323363523554,0.001996007984031936,1.0,0.003992015968063872
exodus,major,robustness,positive_block_difference_share,15,run_preserving_circular_translation,500,0.7333333333333333,0.4952,0.2381333333333333,1.4808831448572968,0.12228956528575026,1.947290701188564,0.04790419161676647,0.9880239520958084,0.09580838323353294
exodus,major,robustness,median_block_hit_rate_difference,15,run_preserving_circular_translation,500,0.017650971208941824,-0.0005459717754489167,0.01819694298439074,-32.329457313848486,0.00706587592398782,2.575327274374328,0.003992015968063872,0.998003992015968,0.007984031936127744
exodus,verse,exploratory,positive_block_difference_share,15,run_preserving_circular_translation,500,0.6666666666666666,0.49573333333333336,0.17093333333333327,1.3448090371167294,0.13349829795003212,1.2804158252063478,0.1656686626746507,0.9321357285429142,0.3313373253493014
exodus,verse,exploratory,median_block_hit_rate_difference,15,run_preserving_circular_translation,500,0.02094039766975668,-0.00022341663435166846,0.02116381430410835,-93.72801506263626,0.005230340028127469,4.046355340244538,0.001996007984031936,1.0,0.003992015968063872
leviticus,minor,robustness,positive_block_difference_share,10,run_preserving_circular_translation,500,0.7,0.49860000000000004,0.2013999999999999,1.4039310068190933,0.16005636507180837,1.2583067215705102,0.15768463073852296,0.9421157684630739,0.3153692614770459
leviticus,minor,robustness,median_block_hit_rate_difference,10,run_preserving_circular_translation,500,0.035540875681098455,-0.00017816394411134548,0.0357190396252098,-199.48410919151408,0.010543817369548713,3.387676244124723,0.003992015968063872,0.998003992015968,0.007984031936127744
leviticus,major,robustness,positive_block_difference_share,10,run_preserving_circular_translation,500,0.7,0.49839999999999995,0.2016,1.404494382022472,0.15747202926234233,1.2802273581179435,0.1656686626746507,0.9500998003992016,0.3313373253493014
leviticus,major,robustness,median_block_hit_rate_difference,10,run_preserving_circular_translation,500,0.027852245380112856,-0.0002572750669233117,0.028109520447036167,-108.25862650893811,0.00812953118102796,3.45770497967163,0.001996007984031936,1.0,0.003992015968063872
leviticus,verse,exploratory,positive_block_difference_share,10,run_preserving_circular_translation,500,0.7,0.4948,0.20519999999999994,1.4147130153597411,0.1587858935800029,1.2923062330887203,0.15768463073852296,0.9520958083832335,0.3153692614770459
leviticus,verse,exploratory,median_block_hit_rate_difference,10,run_preserving_circular_translation,500,0.013010346760198542,-0.0003202054595593959,0.013330552219757938,-40.63124588225583,0.006192310888890576,2.152758874505776,0.017964071856287425,0.9840319361277445,0.03592814371257485
numbers,minor,robustness,positive_block_difference_share,14,run_preserving_circular_translation,500,0.8571428571428571,0.5035714285714286,0.35357142857142854,1.702127659574468,0.12469350178640065,2.835524093124713,0.001996007984031936,1.0,0.003992015968063872
numbers,minor,robustness,median_block_hit_rate_difference,14,run_preserving_circular_translation,500,0.051770768919867344,0.00023550310143453484,0.05153526581843281,219.83051859832335,0.00884387802177875,5.827224854472567,0.001996007984031936,1.0,0.003992015968063872
numbers,major,robustness,positive_block_difference_share,14,run_preserving_circular_translation,500,0.8571428571428571,0.4917142857142857,0.3654285714285714,1.7431725740848343,0.127586385301433,2.864165879182307,0.005988023952095809,0.998003992015968,0.011976047904191617
numbers,major,robustness,median_block_hit_rate_difference,14,run_preserving_circular_translation,500,0.051596791035337514,-0.000298505777926884,0.0518952968132644,-172.85022552553616,0.00725490058573165,7.15313686245789,0.001996007984031936,1.0,0.003992015968063872
numbers,verse,exploratory,positive_block_difference_share,14,run_preserving_circular_translation,500,0.9285714285714286,0.49057142857142855,0.43800000000000006,1.8928363424577754,0.13564990954358824,3.2289000521541666,0.003992015968063872,1.0,0.007984031936127744
numbers,verse,exploratory,median_block_hit_rate_difference,14,run_preserving_circular_translation,500,0.03204261434681948,-0.0003008439591730364,0.032343458305992515,-106.50908342949153,0.005346847417928534,6.049070747285876,0.001996007984031936,1.0,0.003992015968063872
deuteronomy,minor,robustness,positive_block_difference_share,13,run_preserving_circular_translation,500,0.7692307692307693,0.49246153846153845,0.2767692307692308,1.562011871290222,0.14050618550683266,1.9698010430706043,0.03792415169660679,0.9900199600798403,0.07584830339321358
deuteronomy,minor,robustness,median_block_hit_rate_difference,13,run_preserving_circular_translation,500,0.026961592803014744,-0.00044877035023340437,0.02741036315324815,-60.07881935380108,0.010080774432471526,2.719073156220587,0.005988023952095809,0.9960079840319361,0.011976047904191617
deuteronomy,major,robustness,positive_block_difference_share,13,run_preserving_circular_translation,500,0.7692307692307693,0.48953846153846153,0.27969230769230774,1.5713387806411063,0.13143504706748935,2.1279887969963687,0.031936127744510975,0.9920159680638723,0.06387225548902195
deuteronomy,major,robustness,median_block_hit_rate_difference,13,run_preserving_circular_translation,500,0.014296964589911448,-0.0004078713066740002,0.014704835896585448,-35.05263634869663,0.007383765487936627,1.9915090641231448,0.029940119760479042,0.9720558882235529,0.059880239520958084
deuteronomy,verse,exploratory,positive_block_difference_share,13,run_preserving_circular_translation,500,0.8461538461538461,0.4926153846153846,0.3535384615384615,1.7176764522173642,0.13753501974698928,2.5705341242458406,0.01996007984031936,0.998003992015968,0.03992015968063872
deuteronomy,verse,exploratory,median_block_hit_rate_difference,13,run_preserving_circular_translation,500,0.008345797042526026,-0.0002701890631249143,0.00861598610565094,-30.888730084043342,0.005514968611210655,1.562291050603014,0.0658682634730539,0.936127744510978,0.1317365269461078
