source,target,count,prob_given_source,target_predecessor_share,reverse_count,asymmetry_count,asymmetry_ratio,expected_independent,lift,book,run_label,stream_type
merkha,tipeha,1065,0.57443366,0.43737166,510,555,2.08823529,305.115572,3.490481,numbers,control_exclude_external,core_projected
tipeha,meteg,808,0.33182752,0.37616387,302,506,2.67549669,353.499594,2.285717,numbers,control_exclude_external,core_projected
munah,zaqef_qatan,756,0.40084836,0.55711127,54,702,14.0,172.97256,4.370635,numbers,control_exclude_external,core_projected
tipeha,atnah,621,0.2550308,0.53953084,164,457,3.78658537,189.421803,3.278398,numbers,control_exclude_external,core_projected
merkha,meteg,608,0.32793959,0.283054,276,332,2.20289855,269.153285,2.258936,numbers,control_exclude_external,core_projected
zaqef_qatan,tipeha,603,0.44436256,0.2476386,0,603,inf,223.323533,2.700118,numbers,control_exclude_external,core_projected
pashta,munah,529,0.43467543,0.2804878,5,524,105.8,155.127197,3.410105,numbers,control_exclude_external,core_projected
tipeha,merkha,510,0.20944559,0.27508091,1065,-555,0.47887324,305.115572,1.671498,numbers,control_exclude_external,core_projected
mahapakh,pashta,504,0.88888889,0.41413311,7,497,72.0,46.636861,10.806902,numbers,control_exclude_external,core_projected
tipeha,munah,496,0.2036961,0.26299046,1,495,496.0,310.38186,1.598032,numbers,control_exclude_external,core_projected
munah,atnah,485,0.25715801,0.42137272,159,326,3.05031447,146.714382,3.305743,numbers,control_exclude_external,core_projected
pashta,zaqef_qatan,421,0.34593262,0.31024318,40,381,10.525,111.61591,3.771864,numbers,control_exclude_external,core_projected
zaqef_qatan,merkha,416,0.30655859,0.22437972,0,416,inf,170.037713,2.446516,numbers,control_exclude_external,core_projected
meteg,munah,376,0.17512809,0.19936373,114,262,3.29824561,273.671398,1.37391,numbers,control_exclude_external,core_projected
tevir,merkha,339,0.58854167,0.1828479,141,198,2.40425532,72.175182,4.696905,numbers,control_exclude_external,core_projected
meteg,tipeha,302,0.14066139,0.12402464,808,-506,0.37376238,353.335023,0.854713,numbers,control_exclude_external,core_projected
munah,revia,280,0.14846235,0.56338028,62,218,4.51612903,63.351041,4.419817,numbers,control_exclude_external,core_projected
meteg,merkha,276,0.12855147,0.14886731,608,-332,0.45394737,269.027981,1.025916,numbers,control_exclude_external,core_projected
meteg,pashta,234,0.10898929,0.19227609,83,151,2.81927711,176.594958,1.325066,numbers,control_exclude_external,core_projected
tevir,tipeha,211,0.36631944,0.08665298,0,211,inf,94.793187,2.225898,numbers,control_exclude_external,core_projected
darga,tevir,202,0.85232068,0.35069444,0,202,inf,9.226277,21.893987,numbers,control_exclude_external,core_projected
atnah,merkha,196,0.17028671,0.10571737,0,196,inf,144.225061,1.358987,numbers,control_exclude_external,core_projected
qadma,geresh,190,0.43678161,0.85201794,10,180,19.0,6.556164,28.980362,numbers,control_exclude_external,core_projected
meteg,qadma,176,0.08197485,0.40552995,17,159,10.35294118,62.976345,2.7947,numbers,control_exclude_external,core_projected
pashta,pashta,174,0.14297453,0.14297453,174,0,1.0,100.100635,1.738251,numbers,control_exclude_external,core_projected
atnah,tipeha,164,0.1424848,0.06735113,621,-457,0.26409018,189.421803,0.865793,numbers,control_exclude_external,core_projected
atnah,munah,159,0.13814075,0.08430541,485,-326,0.32783505,146.714382,1.083738,numbers,control_exclude_external,core_projected
meteg,meteg,142,0.0661388,0.06610801,142,0,1.0,311.689376,0.455582,numbers,control_exclude_external,core_projected
merkha,tevir,141,0.07605178,0.24479167,339,-198,0.4159292,72.175182,1.95358,numbers,control_exclude_external,core_projected
meteg,mahapakh,137,0.06380997,0.24162257,63,74,2.17460317,82.275547,1.665136,numbers,control_exclude_external,core_projected
atnah,meteg,136,0.11815812,0.06331471,45,91,3.02222222,167.095702,0.813905,numbers,control_exclude_external,core_projected
meteg,zaqef_qatan,135,0.06287844,0.09948416,65,70,2.07692308,196.909908,0.685593,numbers,control_exclude_external,core_projected
munah,munah,121,0.06415695,0.06415695,121,0,1.0,240.402541,0.503322,numbers,control_exclude_external,core_projected
revia,pashta,119,0.23943662,0.09778143,0,119,inf,40.879224,2.911014,numbers,control_exclude_external,core_projected
munah,meteg,114,0.06044539,0.05307263,376,-262,0.30319149,273.798865,0.416364,numbers,control_exclude_external,core_projected
revia,mahapakh,109,0.2193159,0.19223986,0,109,inf,19.04562,5.723101,numbers,control_exclude_external,core_projected
atnah,pashta,104,0.09035621,0.08545604,0,104,inf,94.672006,1.09853,numbers,control_exclude_external,core_projected
meteg,revia,102,0.04750815,0.20523139,45,57,2.26666667,72.118072,1.414347,numbers,control_exclude_external,core_projected
atnah,mahapakh,101,0.08774978,0.17813051,0,101,inf,44.107664,2.289851,numbers,control_exclude_external,core_projected
qadma,mahapakh,97,0.22298851,0.17107584,0,97,inf,16.669708,5.818938,numbers,control_exclude_external,core_projected
zaqef_gadol,tipeha,87,0.69047619,0.03572895,0,87,inf,20.73601,4.1956,numbers,control_exclude_external,core_projected
telisha_qetana,qadma,84,0.95454545,0.19354839,0,84,inf,2.581238,32.542522,numbers,control_exclude_external,core_projected
geresh,munah,69,0.30941704,0.03658537,3,66,23.0,28.425115,2.427431,numbers,control_exclude_external,core_projected
geresh,revia,61,0.2735426,0.12273642,0,61,inf,7.490606,8.143534,numbers,control_exclude_external,core_projected
geresh,mahapakh,43,0.19282511,0.07583774,0,43,inf,8.54562,5.031817,numbers,control_exclude_external,core_projected
zaqef_gadol,merkha,28,0.22222222,0.01510248,0,28,inf,15.788321,1.773463,numbers,control_exclude_external,core_projected
