fold,feature,pos_count,neg_count,log_likelihood_ratio,direction,rank
0,pos_dist_combo=9_5,9,9,1.64999374,positive,1
0,pos_dist_combo=4_4,56,75,1.36231167,positive,2
0,pos_dist_combo=10+_9,4,7,1.17999011,positive,3
0,pos_dist_combo=3_3,80,129,1.17690845,positive,4
0,pos_dist_combo=8_4,18,31,1.12869682,positive,5
0,pos_dist_combo=9_3,18,31,1.12869682,positive,6
0,pos_dist_combo=3_4,65,117,1.06896386,positive,7
0,pos_dist_combo=4_5,36,66,1.05621904,positive,8
0,pos_dist_combo=2_3,70,138,0.97819969,positive,9
0,pos_dist_combo=10+_4,26,53,0.95684656,positive,10
0,pos_dist_combo=6_3,36,74,0.94342354,positive,11
0,pos_dist_combo=10+_5,16,37,0.84562093,positive,12
0,pos_dist_combo=10+_7,7,17,0.83906353,positive,13
0,pos_dist_combo=7_4,16,38,0.81964544,positive,14
0,pos_dist_combo=4_3,51,124,0.77292373,positive,15
0,pos_dist_combo=7_8,6,16,0.76269055,positive,16
0,dist_end=3,407,1011,0.74157707,positive,17
0,pos_dist_combo=3_7,25,64,0.73370301,positive,18
0,pos_dist_combo=9_4,9,24,0.73370301,positive,19
0,pos_dist_combo=9_8,1,4,0.73370301,positive,20
0,pos_dist_combo=5_5,28,72,0.72683013,positive,21
0,pos_dist_combo=10+_8,4,12,0.6944823,positive,22
0,pos_dist_combo=8_5,9,25,0.6944823,positive,23
0,dist_end=4,305,830,0.65094905,positive,24
0,pos_dist_combo=6_4,22,63,0.62660488,positive,25
0,major_len=26,9,27,0.62037433,positive,26
0,pos_dist_combo=5_4,28,81,0.61057033,positive,27
0,pos_dist_combo=7_5,11,34,0.57955233,positive,28
0,pos_dist_combo=7_3,23,70,0.5653677,positive,29
0,pos_dist_combo=4_8,12,38,0.55138146,positive,30
0,pos_dist_combo=5_6,12,38,0.55138146,positive,31
0,pos_dist_combo=3_10+,25,81,0.50137103,positive,32
0,pos_dist_combo=1_3,66,211,0.49810009,positive,33
0,major_len=30+,5,18,0.49731423,positive,34
0,pos_dist_combo=5_9,4,15,0.48684293,positive,35
0,pos_dist_combo=10+_3,27,89,0.48238858,positive,36
0,major_len=23,7,25,0.47133875,positive,37
0,pos_dist_combo=6_8,3,12,0.47133875,positive,38
0,pos_dist_combo=3_6,26,87,0.4684938,positive,39
0,pos_dist_combo=3_5,32,110,0.4369711,positive,40
0,pos_dist_combo=6_6,10,36,0.4369711,positive,41
0,pos_dist_combo=10+_10+,6,23,0.41785006,positive,42
0,pos_dist_combo=4_7,12,44,0.40828061,positive,43
0,major_len=24,3,13,0.39723078,positive,44
0,pos_dist_combo=3_9,9,34,0.39723078,positive,45
0,pos_dist_combo=6_9,5,20,0.39723078,positive,46
0,dist_end=5,202,713,0.39231676,positive,47
0,pos_dist_combo=6_5,11,43,0.35071076,positive,48
0,pos_dist_combo=7_9,2,10,0.35071076,positive,49
0,pos_dist_combo=5_3,27,103,0.33780736,positive,50
0,rel=Q2,559,2093,0.33109914,positive,51
0,pos_dist_combo=3_8,9,37,0.31499268,positive,52
0,pos_dist_combo=7_7,4,18,0.31499268,positive,53
0,pos_dist_combo=2_6,25,98,0.31297043,positive,54
0,pos_dist_combo=6_7,6,26,0.30006703,positive,55
0,pos_start=3,289,1120,0.29789824,positive,56
0,pos_dist_combo=10+_6,7,30,0.29544808,positive,57
0,major_len=18,17,70,0.27768562,positive,58
0,pos_dist_combo=1_6,33,135,0.26369938,positive,59
0,pos_dist_combo=9_10+,2,11,0.26369938,positive,60
0,pos_dist_combo=9_7,2,11,0.26369938,positive,61
0,dist_end=6,141,569,0.26018444,positive,62
0,major_len=10,176,720,0.24550434,positive,63
0,pos_dist_combo=2_9,9,40,0.23900677,positive,64
0,pos_dist_combo=1_8,23,99,0.22287739,positive,65
0,rel=Q3,605,2540,0.21656075,positive,66
0,pos_dist_combo=9_6,4,20,0.21490922,positive,67
0,half=first,1021,4304,0.2119781,positive,68
0,pos_start=4,216,916,0.20878363,positive,69
0,major_len=9,171,728,0.20581449,positive,70
0,major_len=25,3,16,0.20307476,positive,71
0,pos_dist_combo=7_6,7,33,0.20307476,positive,72
0,dist_end=8,78,335,0.20233044,positive,73
0,major_len=11,152,651,0.2003871,positive,74
0,pos_dist_combo=8_3,9,42,0.19137872,positive,75
0,pos_dist_combo=6_10+,5,25,0.18365668,positive,76
0,pos_dist_combo=4_6,16,73,0.17914199,positive,77
0,major_len=15,45,201,0.17036744,positive,78
