excluded_book,level,metric_role,observed_boundary_hits,observed_burst_ends,null,permutations,observed,null_mean,difference,fold,null_sd,z,p_enrich,p_deplete,p_two_sided
NONE,minor,robustness,5603,15905,run_preserving_circular_translation,500,0.35227915749764227,0.3080363407733417,0.04424281672430058,1.1436285621794708,0.00341197928870788,12.966906590179034,0.001996007984031936,1.0,0.003992015968063872
NONE,major,robustness,2979,15905,run_preserving_circular_translation,500,0.18729959132348317,0.1610718641936498,0.026227727129833373,1.1628324553213147,0.002609008216806492,10.052757580785597,0.001996007984031936,1.0,0.003992015968063872
NONE,verse,exploratory,1555,15905,run_preserving_circular_translation,500,0.09776799748506759,0.0829234831813895,0.014844514303678086,1.1790146015840497,0.002013002312264524,7.37431557491793,0.001996007984031936,1.0,0.003992015968063872
genesis,minor,robustness,4138,11864,run_preserving_circular_translation,500,0.3487862440997977,0.3050726567768038,0.04371358732299391,1.143289102946304,0.004047889529448194,10.799105806860524,0.001996007984031936,1.0,0.003992015968063872
genesis,major,robustness,2232,11864,run_preserving_circular_translation,500,0.18813216453135537,0.15962828725556305,0.028503877275792316,1.1785640738609062,0.003106728737852243,9.17488447848773,0.001996007984031936,1.0,0.003992015968063872
genesis,verse,exploratory,1167,11864,run_preserving_circular_translation,500,0.09836480107889413,0.08249831422791638,0.015866486850977746,1.1923249826310842,0.0022977116787973447,6.905342823205082,0.001996007984031936,1.0,0.003992015968063872
exodus,minor,robustness,4433,12595,run_preserving_circular_translation,500,0.3519650655021834,0.30802953552997225,0.043935529972211174,1.1426341467438148,0.0038855204511940634,11.307501922608411,0.001996007984031936,1.0,0.003992015968063872
exodus,major,robustness,2360,12595,run_preserving_circular_translation,500,0.18737594283445813,0.16127431520444618,0.026101627630011948,1.1618461538461542,0.002865835689716509,9.107859087550809,0.001996007984031936,1.0,0.003992015968063872
exodus,verse,exploratory,1234,12595,run_preserving_circular_translation,500,0.0979753870583565,0.08314855101230648,0.014826836046050021,1.1783174314589746,0.0022880471495238036,6.480126971656084,0.001996007984031936,1.0,0.003992015968063872
leviticus,minor,robustness,4808,13544,run_preserving_circular_translation,500,0.35499113998818665,0.3099043118724158,0.04508682811577086,1.145486288471948,0.003802011447135403,11.85867763489802,0.001996007984031936,1.0,0.003992015968063872
leviticus,major,robustness,2536,13544,run_preserving_circular_translation,500,0.18724158298877733,0.16100310100413467,0.026238481984642653,1.162968798867848,0.0029464721264370057,8.905050127309806,0.001996007984031936,1.0,0.003992015968063872
leviticus,verse,exploratory,1336,13544,run_preserving_circular_translation,500,0.09864146485528648,0.08294875959834613,0.015692705256940345,1.1891855325254705,0.002194431242721687,7.1511492141704815,0.001996007984031936,1.0,0.003992015968063872
numbers,minor,robustness,4374,12558,run_preserving_circular_translation,500,0.34830387004300045,0.3071751871317089,0.04112868291129157,1.1338932460506865,0.0038088582473490783,10.798165812528376,0.001996007984031936,1.0,0.003992015968063872
numbers,major,robustness,2263,12558,run_preserving_circular_translation,500,0.1802038541168976,0.15912215320910975,0.021081700907787854,1.1324875291253973,0.002876637827709124,7.328590587497331,0.001996007984031936,1.0,0.003992015968063872
numbers,verse,exploratory,1169,12558,run_preserving_circular_translation,500,0.09308807134894091,0.08137362637362638,0.011714444975314528,1.1439587431132507,0.002241388791577591,5.226422573064341,0.001996007984031936,1.0,0.003992015968063872
deuteronomy,minor,robustness,4659,13059,run_preserving_circular_translation,500,0.35676544911555247,0.30962615820506934,0.047139290910483134,1.1522458282715964,0.0036719433781418754,12.837695480570611,0.001996007984031936,1.0,0.003992015968063872
deuteronomy,major,robustness,2525,13059,run_preserving_circular_translation,500,0.19335324297419404,0.164134313500268,0.029218929473926042,1.1780184097451283,0.00289809149409939,10.082128025777221,0.001996007984031936,1.0,0.003992015968063872
deuteronomy,verse,exploratory,1314,13059,run_preserving_circular_translation,500,0.10062026188835287,0.08455685733976569,0.01606340454858718,1.1899716362925048,0.0022011439564533063,7.297752835062216,0.001996007984031936,1.0,0.003992015968063872
