scope,level,metric_role,metric,eligible_blocks,null,permutations,observed,null_mean,difference,fold,null_sd,z,p_enrich,p_deplete,p_two_sided
ALL,minor,robustness,positive_block_difference_share,70,run_preserving_circular_translation,500,0.8285714285714286,0.49494285714285713,0.3336285714285715,1.674074929284766,0.05750010470265534,5.8022254594810265,0.001996007984031936,1.0,0.003992015968063872
ALL,minor,robustness,median_block_hit_rate_difference,70,run_preserving_circular_translation,500,0.03762657500053984,-0.0002800602451445513,0.03790663524568439,-134.35171772101793,0.004236530250994935,8.94756628653416,0.001996007984031936,1.0,0.003992015968063872
ALL,major,robustness,positive_block_difference_share,70,run_preserving_circular_translation,500,0.7714285714285715,0.4936,0.2778285714285715,1.5628617735586943,0.05641554279972635,4.924681349160379,0.001996007984031936,1.0,0.003992015968063872
ALL,major,robustness,median_block_hit_rate_difference,70,run_preserving_circular_translation,500,0.02109237793289638,-0.0003566883622443963,0.021449066295140776,-59.133911182793994,0.0031850596262559252,6.734274648526566,0.001996007984031936,1.0,0.003992015968063872
ALL,verse,exploratory,positive_block_difference_share,70,run_preserving_circular_translation,500,0.7428571428571429,0.49274285714285715,0.25011428571428573,1.5075959642815726,0.06146167878592052,4.0694346567634145,0.001996007984031936,1.0,0.003992015968063872
ALL,verse,exploratory,median_block_hit_rate_difference,70,run_preserving_circular_translation,500,0.013344094617967608,-0.0002900127284596918,0.0136341073464273,-46.01209984417037,0.002670140733774694,5.106138104995384,0.001996007984031936,1.0,0.003992015968063872
genesis,minor,robustness,positive_block_difference_share,18,run_preserving_circular_translation,500,0.9444444444444444,0.49411111111111117,0.45033333333333325,1.911400944456937,0.11416313863161885,3.944647446900238,0.001996007984031936,1.0,0.003992015968063872
genesis,minor,robustness,median_block_hit_rate_difference,18,run_preserving_circular_translation,500,0.04466642220115183,-0.000138623515477775,0.044805045716629605,-322.21389024225857,0.008728506402913574,5.133185868051112,0.001996007984031936,1.0,0.003992015968063872
genesis,major,robustness,positive_block_difference_share,18,run_preserving_circular_translation,500,0.8333333333333334,0.4892222222222222,0.34411111111111115,1.703384056325233,0.11369718282664726,3.0265579371106606,0.005988023952095809,0.998003992015968,0.011976047904191617
genesis,major,robustness,median_block_hit_rate_difference,18,run_preserving_circular_translation,500,0.01585239608222,-0.0005320104055861939,0.016384406487806192,-29.797154183014687,0.006556214919926944,2.4990648854428894,0.00998003992015968,0.9920159680638723,0.01996007984031936
genesis,verse,exploratory,positive_block_difference_share,18,run_preserving_circular_translation,500,0.7222222222222222,0.4885555555555555,0.2336666666666667,1.4782806458949285,0.1276516769074498,1.8305021314845713,0.06387225548902195,0.9700598802395209,0.1277445109780439
genesis,verse,exploratory,median_block_hit_rate_difference,18,run_preserving_circular_translation,500,0.010494316884093628,-0.00046872070714023997,0.010963037591233868,-22.389275157314007,0.00518688275423791,2.1136081362696286,0.021956087824351298,0.9800399201596807,0.043912175648702596
exodus,minor,robustness,positive_block_difference_share,15,run_preserving_circular_translation,500,0.8,0.4893333333333333,0.31066666666666676,1.6348773841961854,0.1303056236528399,2.3841385963075896,0.015968063872255488,0.9940119760479041,0.031936127744510975
exodus,minor,robustness,median_block_hit_rate_difference,15,run_preserving_circular_translation,500,0.037383803275381544,-0.00034806536642282627,0.03773186864180437,-107.40454777097266,0.009483489540989674,3.9786903838211813,0.001996007984031936,1.0,0.003992015968063872
exodus,major,robustness,positive_block_difference_share,15,run_preserving_circular_translation,500,0.8,0.4974666666666666,0.30253333333333343,1.6081479496113644,0.13433880882141078,2.2520173878831953,0.031936127744510975,0.9940119760479041,0.06387225548902195
exodus,major,robustness,median_block_hit_rate_difference,15,run_preserving_circular_translation,500,0.020690703505299446,-0.00036876315304582,0.021059466658345266,-56.10838104187856,0.007559595528174776,2.7857927821476927,0.003992015968063872,0.998003992015968,0.007984031936127744
exodus,verse,exploratory,positive_block_difference_share,15,run_preserving_circular_translation,500,0.6666666666666666,0.496,0.17066666666666663,1.3440860215053763,0.1306122335600902,1.3066667800926073,0.1317365269461078,0.9481037924151696,0.2634730538922156
exodus,verse,exploratory,median_block_hit_rate_difference,15,run_preserving_circular_translation,500,0.020724493247019665,-0.0001531736628701137,0.020877666909889778,-135.30063105295957,0.005343879081387836,3.906837447464797,0.001996007984031936,1.0,0.003992015968063872
leviticus,minor,robustness,positive_block_difference_share,10,run_preserving_circular_translation,500,0.7,0.4982,0.20179999999999998,1.4050582095543958,0.1502556488122826,1.3430443487160524,0.1536926147704591,0.9580838323353293,0.3073852295409182
leviticus,minor,robustness,median_block_hit_rate_difference,10,run_preserving_circular_translation,500,0.035528991355845,-0.00017731181836231952,0.035706303174207324,-200.37576560883804,0.010290298925769933,3.4698995074660317,0.001996007984031936,1.0,0.003992015968063872
leviticus,major,robustness,positive_block_difference_share,10,run_preserving_circular_translation,500,0.7,0.49960000000000004,0.2003999999999999,1.4011208967173736,0.1489961073317018,1.3450015815101832,0.1596806387225549,0.9600798403193613,0.3193612774451098
leviticus,major,robustness,median_block_hit_rate_difference,10,run_preserving_circular_translation,500,0.02828385743601977,-0.0003857493838590559,0.02866960681987883,-73.32184734312902,0.007854586567842894,3.6500465775313704,0.001996007984031936,1.0,0.003992015968063872
leviticus,verse,exploratory,positive_block_difference_share,10,run_preserving_circular_translation,500,0.6,0.4908,0.10919999999999996,1.2224938875305622,0.1570839266124959,0.6951697882456243,0.3592814371257485,0.8423153692614771,0.718562874251497
leviticus,verse,exploratory,median_block_hit_rate_difference,10,run_preserving_circular_translation,500,0.013299403531309865,-0.00020016638170091723,0.013499569913010783,-66.44174420448607,0.006309958460657861,2.139407097079899,0.013972055888223553,0.9880239520958084,0.027944111776447105
numbers,minor,robustness,positive_block_difference_share,14,run_preserving_circular_translation,500,0.8571428571428571,0.4992857142857143,0.3578571428571428,1.7167381974248925,0.13518505834595776,2.647164910350784,0.005988023952095809,1.0,0.011976047904191617
numbers,minor,robustness,median_block_hit_rate_difference,14,run_preserving_circular_translation,500,0.050331039296819174,-0.0003231022653131661,0.05065414156213234,-155.77433122617055,0.009227411640005533,5.489528758262048,0.001996007984031936,1.0,0.003992015968063872
numbers,major,robustness,positive_block_difference_share,14,run_preserving_circular_translation,500,0.8571428571428571,0.4918571428571428,0.36528571428571427,1.7426662794074934,0.13403098941084104,2.7253825096076496,0.007984031936127744,1.0,0.015968063872255488
numbers,major,robustness,median_block_hit_rate_difference,14,run_preserving_circular_translation,500,0.05290783639740147,-0.0004692829483359501,0.053377119345737425,-112.74186838667283,0.007190209495573666,7.423583329330903,0.001996007984031936,1.0,0.003992015968063872
numbers,verse,exploratory,positive_block_difference_share,14,run_preserving_circular_translation,500,0.9285714285714286,0.4972857142857143,0.43128571428571433,1.8672795173800634,0.13658659509330948,3.157599133290353,0.003992015968063872,1.0,0.007984031936127744
numbers,verse,exploratory,median_block_hit_rate_difference,14,run_preserving_circular_translation,500,0.03033908636708988,-0.0001816454171428441,0.030520731784232726,-167.02368187594587,0.005414553262787189,5.636795928113544,0.001996007984031936,1.0,0.003992015968063872
deuteronomy,minor,robustness,positive_block_difference_share,13,run_preserving_circular_translation,500,0.7692307692307693,0.4953846153846154,0.27384615384615385,1.5527950310559007,0.13159018326364982,2.0810530622750525,0.03992015968063872,0.9900199600798403,0.07984031936127745
deuteronomy,minor,robustness,median_block_hit_rate_difference,13,run_preserving_circular_translation,500,0.023700099161533317,-0.00016378645400826132,0.023863885615541577,-144.70121662404324,0.009624118632048838,2.4795917972242716,0.00998003992015968,0.9920159680638723,0.01996007984031936
deuteronomy,major,robustness,positive_block_difference_share,13,run_preserving_circular_translation,500,0.6153846153846154,0.49246153846153845,0.12292307692307697,1.2496094970321776,0.1346570484975041,0.9128603240205089,0.27944111776447106,0.8882235528942116,0.5588822355289421
deuteronomy,major,robustness,median_block_hit_rate_difference,13,run_preserving_circular_translation,500,0.011348803745732716,-0.00018705670696635978,0.011535860452699076,-60.67039204199014,0.0075165377724881926,1.534730590315436,0.05788423153692615,0.9441117764471058,0.1157684630738523
deuteronomy,verse,exploratory,positive_block_difference_share,13,run_preserving_circular_translation,500,0.7692307692307693,0.4913846153846154,0.27784615384615385,1.5654351909830932,0.1420362483945143,1.9561637045947549,0.05189620758483034,0.9840319361277445,0.10379241516966067
deuteronomy,verse,exploratory,median_block_hit_rate_difference,13,run_preserving_circular_translation,500,0.0038580551706850347,-0.00024096947359870502,0.00409902464428374,-16.010555665278957,0.0056679785515768655,0.7231898651316114,0.2375249500998004,0.7644710578842315,0.4750499001996008
