book,equivalence_profile,family,metric_role,metric,null,permutations,observed,null_mean,difference,fold,null_sd,z,p_enrich,p_deplete,p_two_sided
deuteronomy,VOICING_TRADITION,burst_clustering,primary,active_lag1_corr,shuffle_observed_thresholded_arrival_stream,250,0.054225778374385844,0.00025341050964822046,0.05397236786473762,213.98393637920154,0.00907103642397222,5.949967053610733,0.00398406374501992,1.0,0.00796812749003984
deuteronomy,VOICING_TRADITION,burst_clustering,secondary,active_lag2_corr,shuffle_observed_thresholded_arrival_stream,250,0.02324460941237814,-1.1920661738921048e-05,0.023256530074117064,-1949.942874101051,0.008825917894457157,2.6350267872673734,0.00398406374501992,1.0,0.00796812749003984
deuteronomy,VOICING_TRADITION,burst_clustering,secondary,count_lag1_corr,shuffle_observed_thresholded_arrival_stream,250,0.16827955322707935,0.00025458693015668844,0.16802496629692268,660.9905430868339,0.009278529716814378,18.109007722681643,0.00398406374501992,1.0,0.00796812749003984
deuteronomy,VOICING_TRADITION,burst_clustering,secondary,count_lag2_corr,shuffle_observed_thresholded_arrival_stream,250,0.11992216566984293,-0.0005143451592918821,0.12043651082913481,-233.1550389916067,0.009033019504838735,13.33291827440651,0.00398406374501992,1.0,0.00796812749003984
deuteronomy,VOICING_TRADITION,burst_clustering,secondary,count_lag5_corr,shuffle_observed_thresholded_arrival_stream,250,0.1203706844490927,-0.0006444206976568698,0.12101510514674957,-186.78897944582414,0.008935936016698363,13.542521446059107,0.00398406374501992,1.0,0.00796812749003984
deuteronomy,VOICING_TRADITION,burst_clustering,secondary,adjacent_active_ratio,shuffle_observed_thresholded_arrival_stream,250,1.0742916882443017,1.0003478887712518,0.07394379947304985,1.0739180842015636,0.012414963879125976,5.956022119192469,0.00398406374501992,1.0,0.00796812749003984
deuteronomy,VOICING_TRADITION,burst_clustering,secondary,run_count,shuffle_observed_thresholded_arrival_stream,250,2923.0,3090.156,-167.15599999999995,0.9459069380316075,28.05586683743705,-5.957969538725894,1.0,0.00398406374501992,0.00796812749003984
deuteronomy,VOICING_TRADITION,burst_clustering,secondary,mean_run_length,shuffle_observed_thresholded_arrival_stream,250,1.8299692097160452,1.7311238766058368,0.09884533311020838,1.0570989369657424,0.015785973950917995,6.261592310841249,0.00398406374501992,1.0,0.00796812749003984
deuteronomy,VOICING_TRADITION,burst_clustering,descriptive,max_run_length,shuffle_observed_thresholded_arrival_stream,250,13.0,10.34,2.66,1.2572533849129595,1.3477388471065157,1.9736761359300439,0.05976095617529881,0.9800796812749004,0.11952191235059761
deuteronomy,VOICING_TRADITION,burst_clustering,secondary,mean_run_intensity,shuffle_observed_thresholded_arrival_stream,250,3.2117687307560727,3.0382858391429424,0.17348289161313035,1.0570989369657424,0.027705874640347374,6.2615923108412375,0.00398406374501992,1.0,0.00796812749003984
deuteronomy,VOICING_TRADITION,burst_clustering,secondary,fano_w5,shuffle_observed_thresholded_arrival_stream,250,2.8601620433346366,1.8511761038374064,1.0089859394972303,1.5450512986882485,0.04891913823804122,20.625586955099052,0.00398406374501992,1.0,0.00796812749003984
deuteronomy,VOICING_TRADITION,burst_clustering,primary,fano_w10,shuffle_observed_thresholded_arrival_stream,250,3.8492120287229596,1.8540982664732792,1.9951137622496804,2.0760561068020573,0.0684552586099785,29.144784531700815,0.00398406374501992,1.0,0.00796812749003984
deuteronomy,VOICING_TRADITION,burst_clustering,secondary,fano_w20,shuffle_observed_thresholded_arrival_stream,250,5.60382360028918,1.8557958346765848,3.7480277656125955,3.0196336771419556,0.09566571692208688,39.1783795303087,0.00398406374501992,1.0,0.00796812749003984
