taam,rank,successor,count,prob,book,run_label,stream_type
atnah,1,merkha,179,0.2201722,leviticus,main,full
atnah,2,tipeha,126,0.15498155,leviticus,main,full
atnah,3,munah,107,0.13161132,leviticus,main,full
atnah,4,mahapakh,85,0.10455105,leviticus,main,full
atnah,5,pashta,55,0.06765068,leviticus,main,full
atnah,6,meteg,54,0.06642066,leviticus,main,full
atnah,7,qadma,50,0.06150062,leviticus,main,full
atnah,8,tevir,45,0.05535055,leviticus,main,full
atnah,9,darga,36,0.04428044,leviticus,main,full
atnah,10,revia,14,0.01722017,leviticus,main,full
darga,1,tevir,153,0.89473684,leviticus,main,full
darga,2,meteg,13,0.07602339,leviticus,main,full
darga,3,munah,3,0.01754386,leviticus,main,full
darga,4,tipeha,1,0.00584795,leviticus,main,full
darga,5,merkha_kefula,1,0.00584795,leviticus,main,full
geresh,1,munah,75,0.43103448,leviticus,main,full
geresh,2,revia,38,0.2183908,leviticus,main,full
geresh,3,mahapakh,24,0.13793103,leviticus,main,full
geresh,4,meteg,10,0.05747126,leviticus,main,full
geresh,5,darga,9,0.05172414,leviticus,main,full
geresh,6,merkha,8,0.04597701,leviticus,main,full
geresh,7,qadma,6,0.03448276,leviticus,main,full
geresh,8,pashta,2,0.01149425,leviticus,main,full
geresh,9,telisha_gedola,2,0.01149425,leviticus,main,full
geresh_muqdam,1,mahapakh,1,1.0,leviticus,main,full
gershayim,1,mahapakh,39,0.51315789,leviticus,main,full
gershayim,2,munah,18,0.23684211,leviticus,main,full
gershayim,3,darga,8,0.10526316,leviticus,main,full
gershayim,4,meteg,5,0.06578947,leviticus,main,full
gershayim,5,revia,4,0.05263158,leviticus,main,full
gershayim,6,qadma,1,0.01315789,leviticus,main,full
gershayim,7,merkha,1,0.01315789,leviticus,main,full
mahapakh,1,pashta,386,0.85587583,leviticus,main,full
mahapakh,2,meteg,63,0.13968958,leviticus,main,full
mahapakh,3,paseq,1,0.00221729,leviticus,main,full
mahapakh,4,tipeha,1,0.00221729,leviticus,main,full
merkha,1,tipeha,801,0.58339403,leviticus,main,full
merkha,2,meteg,440,0.32046613,leviticus,main,full
merkha,3,tevir,100,0.07283321,leviticus,main,full
merkha,4,pashta,26,0.01893664,leviticus,main,full
merkha,5,munah,3,0.002185,leviticus,main,full
merkha,6,paseq,3,0.002185,leviticus,main,full
merkha_kefula,1,tipeha,1,1.0,leviticus,main,full
meteg,1,sof_pasuq,856,0.58912595,leviticus,main,full
meteg,2,pashta,101,0.06951136,leviticus,main,full
meteg,3,tipeha,93,0.06400551,leviticus,main,full
meteg,4,zaqef_qatan,69,0.04748796,leviticus,main,full
meteg,5,merkha,64,0.0440468,leviticus,main,full
meteg,6,meteg,40,0.02752925,leviticus,main,full
meteg,7,atnah,38,0.02615279,leviticus,main,full
meteg,8,mahapakh,38,0.02615279,leviticus,main,full
meteg,9,revia,30,0.02064694,leviticus,main,full
meteg,10,munah,26,0.01789401,leviticus,main,full
munah,1,zaqef_qatan,571,0.42233728,leviticus,main,full
munah,2,atnah,335,0.24778107,leviticus,main,full
munah,3,revia,175,0.12943787,leviticus,main,full
munah,4,meteg,67,0.04955621,leviticus,main,full
munah,5,paseq,47,0.03476331,leviticus,main,full
munah,6,segol,34,0.02514793,leviticus,main,full
munah,7,zinor,30,0.02218935,leviticus,main,full
munah,8,munah,20,0.0147929,leviticus,main,full
munah,9,mahapakh,17,0.01257396,leviticus,main,full
munah,10,telisha_qetana,15,0.01109467,leviticus,main,full
paseq,1,munah,42,0.77777778,leviticus,main,full
paseq,2,mahapakh,3,0.05555556,leviticus,main,full
paseq,3,geresh,2,0.03703704,leviticus,main,full
paseq,4,zinor,2,0.03703704,leviticus,main,full
paseq,5,telisha_gedola,1,0.01851852,leviticus,main,full
paseq,6,pashta,1,0.01851852,leviticus,main,full
paseq,7,revia,1,0.01851852,leviticus,main,full
paseq,8,tipeha,1,0.01851852,leviticus,main,full
paseq,9,pazer,1,0.01851852,leviticus,main,full
pashta,1,munah,399,0.44333333,leviticus,main,full
pashta,2,zaqef_qatan,309,0.34333333,leviticus,main,full
pashta,3,pashta,133,0.14777778,leviticus,main,full
pashta,4,meteg,48,0.05333333,leviticus,main,full
pashta,5,mahapakh,3,0.00333333,leviticus,main,full
pashta,6,telisha_gedola,3,0.00333333,leviticus,main,full
pashta,7,gershayim,2,0.00222222,leviticus,main,full
pashta,8,merkha,1,0.00111111,leviticus,main,full
pashta,9,qadma,1,0.00111111,leviticus,main,full
pashta,10,yetiv,1,0.00111111,leviticus,main,full
pazer,1,telisha_qetana,12,0.44444444,leviticus,main,full
pazer,2,munah,11,0.40740741,leviticus,main,full
pazer,3,meteg,2,0.07407407,leviticus,main,full
pazer,4,telisha_gedola,2,0.07407407,leviticus,main,full
qadma,1,geresh,149,0.44610778,leviticus,main,full
qadma,2,mahapakh,66,0.19760479,leviticus,main,full
qadma,3,darga,39,0.11676647,leviticus,main,full
qadma,4,merkha,35,0.10479042,leviticus,main,full
qadma,5,zaqef_qatan,21,0.06287425,leviticus,main,full
qadma,6,meteg,14,0.04191617,leviticus,main,full
qadma,7,munah,8,0.0239521,leviticus,main,full
qadma,8,paseq,2,0.00598802,leviticus,main,full
revia,1,pashta,70,0.22435897,leviticus,main,full
revia,2,mahapakh,64,0.20512821,leviticus,main,full
revia,3,meteg,40,0.12820513,leviticus,main,full
revia,4,qadma,31,0.09935897,leviticus,main,full
revia,5,tevir,25,0.08012821,leviticus,main,full
revia,6,merkha,17,0.05448718,leviticus,main,full
revia,7,darga,16,0.05128205,leviticus,main,full
revia,8,yetiv,15,0.04807692,leviticus,main,full
revia,9,munah,12,0.03846154,leviticus,main,full
revia,10,zinor,8,0.02564103,leviticus,main,full
segol,1,munah,14,0.25454545,leviticus,main,full
segol,2,pashta,12,0.21818182,leviticus,main,full
segol,3,mahapakh,9,0.16363636,leviticus,main,full
segol,4,qadma,7,0.12727273,leviticus,main,full
segol,5,gershayim,4,0.07272727,leviticus,main,full
segol,6,telisha_gedola,3,0.05454545,leviticus,main,full
segol,7,meteg,2,0.03636364,leviticus,main,full
segol,8,revia,1,0.01818182,leviticus,main,full
segol,9,telisha_qetana,1,0.01818182,leviticus,main,full
segol,10,darga,1,0.01818182,leviticus,main,full
shalshelet,1,paseq,1,1.0,leviticus,main,full
sof_pasuq,1,munah,140,0.1635514,leviticus,main,full
sof_pasuq,2,merkha,131,0.15303738,leviticus,main,full
sof_pasuq,3,qadma,100,0.11682243,leviticus,main,full
sof_pasuq,4,mahapakh,88,0.10280374,leviticus,main,full
sof_pasuq,5,pashta,72,0.08411215,leviticus,main,full
sof_pasuq,6,meteg,49,0.05724299,leviticus,main,full
sof_pasuq,7,revia,46,0.05373832,leviticus,main,full
sof_pasuq,8,tipeha,36,0.04205607,leviticus,main,full
sof_pasuq,9,gershayim,33,0.0385514,leviticus,main,full
sof_pasuq,10,telisha_qetana,30,0.03504673,leviticus,main,full
telisha_gedola,1,qadma,32,0.56140351,leviticus,main,full
telisha_gedola,2,meteg,11,0.19298246,leviticus,main,full
telisha_gedola,3,munah,5,0.0877193,leviticus,main,full
telisha_gedola,4,mahapakh,3,0.05263158,leviticus,main,full
telisha_gedola,5,darga,3,0.05263158,leviticus,main,full
telisha_gedola,6,gershayim,2,0.03508772,leviticus,main,full
telisha_gedola,7,merkha,1,0.01754386,leviticus,main,full
telisha_qetana,1,qadma,69,0.97183099,leviticus,main,full
telisha_qetana,2,meteg,2,0.02816901,leviticus,main,full
tevir,1,merkha,238,0.57211538,leviticus,main,full
tevir,2,tipeha,161,0.38701923,leviticus,main,full
tevir,3,meteg,17,0.04086538,leviticus,main,full
tipeha,1,meteg,514,0.30815348,leviticus,main,full
tipeha,2,atnah,439,0.26318945,leviticus,main,full
tipeha,3,merkha,370,0.22182254,leviticus,main,full
tipeha,4,munah,344,0.20623501,leviticus,main,full
tipeha,5,sof_pasuq,1,0.00059952,leviticus,main,full
yetiv,1,munah,39,0.78,leviticus,main,full
yetiv,2,zaqef_qatan,8,0.16,leviticus,main,full
yetiv,3,meteg,3,0.06,leviticus,main,full
zaqef_gadol,1,tipeha,21,0.38181818,leviticus,main,full
zaqef_gadol,2,merkha,20,0.36363636,leviticus,main,full
zaqef_gadol,3,meteg,8,0.14545455,leviticus,main,full
zaqef_gadol,4,tevir,5,0.09090909,leviticus,main,full
zaqef_gadol,5,qadma,1,0.01818182,leviticus,main,full
zaqef_qatan,1,tipeha,425,0.43059777,leviticus,main,full
zaqef_qatan,2,merkha,300,0.30395137,leviticus,main,full
zaqef_qatan,3,munah,50,0.05065856,leviticus,main,full
zaqef_qatan,4,meteg,47,0.04761905,leviticus,main,full
zaqef_qatan,5,pashta,42,0.04255319,leviticus,main,full
zaqef_qatan,6,tevir,38,0.03850051,leviticus,main,full
zaqef_qatan,7,zaqef_gadol,24,0.02431611,leviticus,main,full
zaqef_qatan,8,qadma,18,0.01823708,leviticus,main,full
zaqef_qatan,9,darga,18,0.01823708,leviticus,main,full
zaqef_qatan,10,mahapakh,11,0.01114488,leviticus,main,full
zarqa,1,segol,2,1.0,leviticus,main,full
zinor,1,munah,36,0.66666667,leviticus,main,full
zinor,2,segol,14,0.25925926,leviticus,main,full
zinor,3,meteg,4,0.07407407,leviticus,main,full
