taam,rank,predecessor,count,prob,book,run_label,stream_type
atnah,1,tipeha,439,0.5399754,leviticus,main,full
atnah,2,munah,335,0.41205412,leviticus,main,full
atnah,3,meteg,38,0.04674047,leviticus,main,full
atnah,4,sof_pasuq,1,0.00123001,leviticus,main,full
darga,1,qadma,39,0.22807018,leviticus,main,full
darga,2,atnah,36,0.21052632,leviticus,main,full
darga,3,sof_pasuq,24,0.14035088,leviticus,main,full
darga,4,zaqef_qatan,18,0.10526316,leviticus,main,full
darga,5,revia,16,0.09356725,leviticus,main,full
darga,6,munah,10,0.05847953,leviticus,main,full
darga,7,geresh,9,0.05263158,leviticus,main,full
darga,8,gershayim,8,0.04678363,leviticus,main,full
darga,9,meteg,7,0.04093567,leviticus,main,full
darga,10,telisha_gedola,3,0.01754386,leviticus,main,full
geresh,1,qadma,149,0.85632184,leviticus,main,full
geresh,2,meteg,13,0.07471264,leviticus,main,full
geresh,3,sof_pasuq,7,0.04022989,leviticus,main,full
geresh,4,atnah,2,0.01149425,leviticus,main,full
geresh,5,paseq,2,0.01149425,leviticus,main,full
geresh,6,munah,1,0.00574713,leviticus,main,full
geresh_muqdam,1,atnah,1,1.0,leviticus,main,full
gershayim,1,sof_pasuq,33,0.43421053,leviticus,main,full
gershayim,2,meteg,14,0.18421053,leviticus,main,full
gershayim,3,atnah,11,0.14473684,leviticus,main,full
gershayim,4,munah,7,0.09210526,leviticus,main,full
gershayim,5,segol,4,0.05263158,leviticus,main,full
gershayim,6,revia,3,0.03947368,leviticus,main,full
gershayim,7,telisha_gedola,2,0.02631579,leviticus,main,full
gershayim,8,pashta,2,0.02631579,leviticus,main,full
mahapakh,1,sof_pasuq,88,0.19512195,leviticus,main,full
mahapakh,2,atnah,85,0.18847007,leviticus,main,full
mahapakh,3,qadma,66,0.14634146,leviticus,main,full
mahapakh,4,revia,64,0.14190687,leviticus,main,full
mahapakh,5,gershayim,39,0.0864745,leviticus,main,full
mahapakh,6,meteg,38,0.08425721,leviticus,main,full
mahapakh,7,geresh,24,0.05321508,leviticus,main,full
mahapakh,8,munah,17,0.03769401,leviticus,main,full
mahapakh,9,zaqef_qatan,11,0.02439024,leviticus,main,full
mahapakh,10,segol,9,0.01995565,leviticus,main,full
merkha,1,tipeha,370,0.26948288,leviticus,main,full
merkha,2,zaqef_qatan,300,0.21849964,leviticus,main,full
merkha,3,tevir,238,0.17334304,leviticus,main,full
merkha,4,atnah,179,0.13037145,leviticus,main,full
merkha,5,sof_pasuq,131,0.09541151,leviticus,main,full
merkha,6,meteg,64,0.04661326,leviticus,main,full
merkha,7,qadma,35,0.02549162,leviticus,main,full
merkha,8,zaqef_gadol,20,0.01456664,leviticus,main,full
merkha,9,revia,17,0.01238165,leviticus,main,full
merkha,10,geresh,8,0.00582666,leviticus,main,full
merkha_kefula,1,darga,1,1.0,leviticus,main,full
meteg,1,tipeha,514,0.35375086,leviticus,main,full
meteg,2,merkha,440,0.30282175,leviticus,main,full
meteg,3,munah,67,0.04611149,leviticus,main,full
meteg,4,mahapakh,63,0.04335857,leviticus,main,full
meteg,5,atnah,54,0.03716449,leviticus,main,full
meteg,6,sof_pasuq,49,0.03372333,leviticus,main,full
meteg,7,pashta,48,0.0330351,leviticus,main,full
meteg,8,zaqef_qatan,47,0.03234687,leviticus,main,full
meteg,9,revia,40,0.02752925,leviticus,main,full
meteg,10,meteg,40,0.02752925,leviticus,main,full
munah,1,pashta,399,0.29511834,leviticus,main,full
munah,2,tipeha,344,0.25443787,leviticus,main,full
munah,3,sof_pasuq,140,0.1035503,leviticus,main,full
munah,4,atnah,107,0.07914201,leviticus,main,full
munah,5,geresh,75,0.05547337,leviticus,main,full
munah,6,zaqef_qatan,50,0.03698225,leviticus,main,full
munah,7,paseq,42,0.03106509,leviticus,main,full
munah,8,yetiv,39,0.02884615,leviticus,main,full
munah,9,zinor,36,0.02662722,leviticus,main,full
munah,10,meteg,26,0.01923077,leviticus,main,full
paseq,1,munah,47,0.87037037,leviticus,main,full
paseq,2,merkha,3,0.05555556,leviticus,main,full
paseq,3,qadma,2,0.03703704,leviticus,main,full
paseq,4,shalshelet,1,0.01851852,leviticus,main,full
