book,equivalence_profile,family,metric_role,metric,null,permutations,observed,null_mean,difference,fold,null_sd,z,p_enrich,p_deplete,p_two_sided
genesis,STRICT,boundary_alignment,secondary,run_contained_minor,run_preserving_circular_translation,500,0.9724220623501199,0.973841726618705,-0.0014196642685851968,0.9985422022595865,0.0043467739942289205,-0.3266018133148956,0.6906187624750499,0.42714570858283435,0.8542914171656687
genesis,STRICT,boundary_alignment,secondary,run_contained_major,run_preserving_circular_translation,500,0.9832134292565947,0.9864340527577938,-0.0032206235011991158,0.9967350848318799,0.0036216994125261425,-0.8892575375140601,0.8662674650698603,0.22954091816367264,0.4590818363273453
genesis,STRICT,boundary_alignment,secondary,run_contained_verse,run_preserving_circular_translation,500,0.9928057553956835,0.9930023980815348,-0.0001966426858512893,0.9998019715901681,0.0027144715277880884,-0.07244234608403698,0.6526946107784432,0.5249500998003992,1.0
genesis,STRICT,boundary_alignment,primary,run_ends_minor_boundary,run_preserving_circular_translation,500,0.2973621103117506,0.31908393285371706,-0.021721822541966473,0.9319244239354265,0.015430426891655934,-1.40772661018942,0.9261477045908184,0.08582834331337326,0.17165668662674652
genesis,STRICT,boundary_alignment,primary,run_ends_major_boundary,run_preserving_circular_translation,500,0.1486810551558753,0.1659136690647482,-0.0172326139088729,0.8961350562252479,0.012020203745879738,-1.4336374218931074,0.9221556886227545,0.09181636726546906,0.18363273453093812
genesis,STRICT,boundary_alignment,primary,run_ends_verse_boundary,run_preserving_circular_translation,500,0.06954436450839328,0.08463309352517986,-0.015088729016786581,0.8217159696248441,0.00899831517883848,-1.6768393545795162,0.9760479041916168,0.043912175648702596,0.08782435129740519
genesis,STRICT,boundary_alignment,secondary,run_starts_after_minor_boundary,run_preserving_circular_translation,500,0.3249400479616307,0.3160287769784173,0.00891127098321337,1.0281976567716868,0.01540538179631492,0.5784518099606601,0.28542914171656686,0.7485029940119761,0.5708582834331337
genesis,STRICT,boundary_alignment,secondary,run_starts_after_major_boundary,run_preserving_circular_translation,500,0.17386091127098321,0.1644124700239808,0.00944844124700242,1.0574679113185532,0.012225136482274869,0.7728700011408169,0.2275449101796407,0.8023952095808383,0.4550898203592814
genesis,STRICT,boundary_alignment,secondary,run_starts_after_verse_boundary,run_preserving_circular_translation,500,0.09112709832134293,0.08356594724220623,0.007561151079136699,1.0904812465922462,0.009474726065301425,0.7980337401866776,0.2215568862275449,0.8183632734530938,0.4431137724550898
exodus,STRICT,boundary_alignment,secondary,run_contained_minor,run_preserving_circular_translation,500,0.9789343246592317,0.9757719950433704,0.00316232961586127,1.0032408489195477,0.0046051489512897725,0.6866943174499471,0.2994011976047904,0.7904191616766467,0.5988023952095808
exodus,STRICT,boundary_alignment,secondary,run_contained_major,run_preserving_circular_translation,500,0.9851301115241635,0.9874225526641884,-0.0022924411400249145,0.9976783585367383,0.003561257230729229,-0.6437168088404267,0.7844311377245509,0.3273453093812375,0.654690618762475
exodus,STRICT,boundary_alignment,secondary,run_contained_verse,run_preserving_circular_translation,500,0.9925650557620818,0.9934027261462205,-0.0008376703841387334,0.9991567665740274,0.002788248378477589,-0.3004288967240823,0.6986027944111777,0.45109780439121755,0.9021956087824351
