taam,rank,successor,count,prob,book,run_label,stream_type
atnah,1,merkha,297,0.20259209,genesis,control_exclude_external,core_projected
atnah,2,munah,242,0.16507503,genesis,control_exclude_external,core_projected
atnah,3,tipeha,213,0.14529332,genesis,control_exclude_external,core_projected
atnah,4,meteg,156,0.10641201,genesis,control_exclude_external,core_projected
atnah,5,mahapakh,136,0.09276944,genesis,control_exclude_external,core_projected
atnah,6,pashta,121,0.08253752,genesis,control_exclude_external,core_projected
atnah,7,qadma,74,0.05047749,genesis,control_exclude_external,core_projected
atnah,8,revia,63,0.04297408,genesis,control_exclude_external,core_projected
atnah,9,zaqef_gadol,55,0.03751705,genesis,control_exclude_external,core_projected
atnah,10,tevir,46,0.0313779,genesis,control_exclude_external,core_projected
darga,1,tevir,212,0.83794466,genesis,control_exclude_external,core_projected
darga,2,meteg,23,0.09090909,genesis,control_exclude_external,core_projected
darga,3,munah,17,0.06719368,genesis,control_exclude_external,core_projected
darga,4,tipeha,1,0.00395257,genesis,control_exclude_external,core_projected
geresh,1,revia,83,0.34016393,genesis,control_exclude_external,core_projected
geresh,2,munah,62,0.25409836,genesis,control_exclude_external,core_projected
geresh,3,mahapakh,43,0.17622951,genesis,control_exclude_external,core_projected
geresh,4,meteg,21,0.08606557,genesis,control_exclude_external,core_projected
geresh,5,darga,19,0.07786885,genesis,control_exclude_external,core_projected
geresh,6,merkha,9,0.03688525,genesis,control_exclude_external,core_projected
geresh,7,qadma,7,0.02868852,genesis,control_exclude_external,core_projected
mahapakh,1,pashta,706,0.88693467,genesis,control_exclude_external,core_projected
mahapakh,2,meteg,88,0.11055276,genesis,control_exclude_external,core_projected
mahapakh,3,zaqef_qatan,2,0.00251256,genesis,control_exclude_external,core_projected
merkha,1,tipeha,1473,0.61171096,genesis,control_exclude_external,core_projected
merkha,2,meteg,748,0.31063123,genesis,control_exclude_external,core_projected
merkha,3,tevir,160,0.06644518,genesis,control_exclude_external,core_projected
merkha,4,pashta,25,0.01038206,genesis,control_exclude_external,core_projected
merkha,5,munah,2,0.00083056,genesis,control_exclude_external,core_projected
meteg,1,munah,437,0.16221232,genesis,control_exclude_external,core_projected
meteg,2,merkha,360,0.13363029,genesis,control_exclude_external,core_projected
meteg,3,tipeha,294,0.1091314,genesis,control_exclude_external,core_projected
meteg,4,pashta,291,0.10801782,genesis,control_exclude_external,core_projected
meteg,5,mahapakh,257,0.09539718,genesis,control_exclude_external,core_projected
meteg,6,meteg,238,0.08834447,genesis,control_exclude_external,core_projected
meteg,7,qadma,185,0.06867112,genesis,control_exclude_external,core_projected
meteg,8,zaqef_qatan,126,0.0467706,genesis,control_exclude_external,core_projected
meteg,9,revia,124,0.04602821,genesis,control_exclude_external,core_projected
meteg,10,darga,99,0.03674833,genesis,control_exclude_external,core_projected
munah,1,zaqef_qatan,1159,0.48251457,genesis,control_exclude_external,core_projected
munah,2,atnah,581,0.24188177,genesis,control_exclude_external,core_projected
munah,3,revia,325,0.13530391,genesis,control_exclude_external,core_projected
munah,4,meteg,126,0.05245629,genesis,control_exclude_external,core_projected
munah,5,munah,112,0.04662781,genesis,control_exclude_external,core_projected
munah,6,mahapakh,36,0.01498751,genesis,control_exclude_external,core_projected
munah,7,qadma,17,0.00707744,genesis,control_exclude_external,core_projected
munah,8,telisha_qetana,16,0.00666112,genesis,control_exclude_external,core_projected
munah,9,darga,16,0.00666112,genesis,control_exclude_external,core_projected
munah,10,pashta,5,0.0020816,genesis,control_exclude_external,core_projected
pashta,1,munah,736,0.43268665,genesis,control_exclude_external,core_projected
pashta,2,zaqef_qatan,551,0.3239271,genesis,control_exclude_external,core_projected
pashta,3,pashta,297,0.17460317,genesis,control_exclude_external,core_projected
pashta,4,meteg,93,0.05467372,genesis,control_exclude_external,core_projected
pashta,5,mahapakh,14,0.00823045,genesis,control_exclude_external,core_projected
pashta,6,qadma,5,0.00293945,genesis,control_exclude_external,core_projected
pashta,7,revia,2,0.00117578,genesis,control_exclude_external,core_projected
pashta,8,tipeha,2,0.00117578,genesis,control_exclude_external,core_projected
pashta,9,merkha,1,0.00058789,genesis,control_exclude_external,core_projected
qadma,1,geresh,200,0.43763676,genesis,control_exclude_external,core_projected
qadma,2,mahapakh,121,0.26477024,genesis,control_exclude_external,core_projected
qadma,3,darga,44,0.09628009,genesis,control_exclude_external,core_projected
qadma,4,merkha,33,0.07221007,genesis,control_exclude_external,core_projected
qadma,5,zaqef_qatan,28,0.06126915,genesis,control_exclude_external,core_projected
qadma,6,meteg,21,0.04595186,genesis,control_exclude_external,core_projected
qadma,7,munah,10,0.02188184,genesis,control_exclude_external,core_projected
revia,1,pashta,187,0.30655738,genesis,control_exclude_external,core_projected
revia,2,mahapakh,149,0.2442623,genesis,control_exclude_external,core_projected
revia,3,meteg,69,0.11311475,genesis,control_exclude_external,core_projected
revia,4,qadma,56,0.09180328,genesis,control_exclude_external,core_projected
revia,5,munah,53,0.08688525,genesis,control_exclude_external,core_projected
revia,6,tevir,39,0.06393443,genesis,control_exclude_external,core_projected
revia,7,merkha,29,0.04754098,genesis,control_exclude_external,core_projected
revia,8,darga,18,0.0295082,genesis,control_exclude_external,core_projected
revia,9,telisha_qetana,7,0.01147541,genesis,control_exclude_external,core_projected
revia,10,zaqef_qatan,2,0.00327869,genesis,control_exclude_external,core_projected
telisha_qetana,1,qadma,92,0.98924731,genesis,control_exclude_external,core_projected
telisha_qetana,2,telisha_qetana,1,0.01075269,genesis,control_exclude_external,core_projected
tevir,1,merkha,378,0.60674157,genesis,control_exclude_external,core_projected
tevir,2,tipeha,218,0.34991974,genesis,control_exclude_external,core_projected
tevir,3,meteg,25,0.04012841,genesis,control_exclude_external,core_projected
tevir,4,tevir,2,0.00321027,genesis,control_exclude_external,core_projected
tipeha,1,meteg,937,0.31548822,genesis,control_exclude_external,core_projected
tipeha,2,atnah,808,0.27205387,genesis,control_exclude_external,core_projected
tipeha,3,merkha,630,0.21212121,genesis,control_exclude_external,core_projected
tipeha,4,munah,593,0.1996633,genesis,control_exclude_external,core_projected
tipeha,5,qadma,1,0.0003367,genesis,control_exclude_external,core_projected
tipeha,6,pashta,1,0.0003367,genesis,control_exclude_external,core_projected
zaqef_gadol,1,merkha,87,0.49431818,genesis,control_exclude_external,core_projected
zaqef_gadol,2,tipeha,48,0.27272727,genesis,control_exclude_external,core_projected
zaqef_gadol,3,meteg,13,0.07386364,genesis,control_exclude_external,core_projected
zaqef_gadol,4,tevir,10,0.05681818,genesis,control_exclude_external,core_projected
zaqef_gadol,5,munah,7,0.03977273,genesis,control_exclude_external,core_projected
zaqef_gadol,6,pashta,3,0.01704545,genesis,control_exclude_external,core_projected
zaqef_gadol,7,zaqef_gadol,3,0.01704545,genesis,control_exclude_external,core_projected
zaqef_gadol,8,darga,2,0.01136364,genesis,control_exclude_external,core_projected
zaqef_gadol,9,revia,2,0.01136364,genesis,control_exclude_external,core_projected
zaqef_gadol,10,qadma,1,0.00568182,genesis,control_exclude_external,core_projected
zaqef_qatan,1,tipeha,719,0.38367129,genesis,control_exclude_external,core_projected
zaqef_qatan,2,merkha,580,0.3094984,genesis,control_exclude_external,core_projected
zaqef_qatan,3,meteg,137,0.07310566,genesis,control_exclude_external,core_projected
zaqef_qatan,4,munah,131,0.06990395,genesis,control_exclude_external,core_projected
zaqef_qatan,5,tevir,82,0.04375667,genesis,control_exclude_external,core_projected
zaqef_qatan,6,pashta,65,0.03468517,genesis,control_exclude_external,core_projected
zaqef_qatan,7,zaqef_gadol,60,0.03201708,genesis,control_exclude_external,core_projected
zaqef_qatan,8,mahapakh,40,0.02134472,genesis,control_exclude_external,core_projected
zaqef_qatan,9,darga,23,0.01227321,genesis,control_exclude_external,core_projected
zaqef_qatan,10,qadma,19,0.01013874,genesis,control_exclude_external,core_projected
