source,target,count,prob_given_source,target_predecessor_share,reverse_count,asymmetry_count,asymmetry_ratio,expected_independent,lift,book,run_label,stream_type
merkha,tipeha,1473,0.61171096,0.49612664,630,843,2.33809524,380.953376,3.866615,genesis,control_exclude_external,core_projected
munah,zaqef_qatan,1159,0.48251457,0.61846318,131,1028,8.84732824,239.854425,4.832098,genesis,control_exclude_external,core_projected
tipeha,meteg,937,0.31548822,0.34768089,294,643,3.18707483,426.501305,2.196945,genesis,control_exclude_external,core_projected
tipeha,atnah,808,0.27205387,0.55115962,213,595,3.79342723,232.00405,3.482698,genesis,control_exclude_external,core_projected
merkha,meteg,748,0.31063123,0.27755102,360,388,2.07777778,345.796345,2.163123,genesis,control_exclude_external,core_projected
pashta,munah,736,0.43268665,0.30641132,5,731,147.2,217.712048,3.380612,genesis,control_exclude_external,core_projected
zaqef_qatan,tipeha,719,0.38367129,0.24216908,0,719,inf,296.472851,2.42518,genesis,control_exclude_external,core_projected
mahapakh,pashta,706,0.88693467,0.41504997,14,692,50.42857143,72.147706,9.785481,genesis,control_exclude_external,core_projected
tipeha,merkha,630,0.21212121,0.26162791,1473,-843,0.42769857,381.081686,1.653189,genesis,control_exclude_external,core_projected
tipeha,munah,593,0.1996633,0.2468776,1,592,593.0,380.132147,1.559984,genesis,control_exclude_external,core_projected
munah,atnah,581,0.24188177,0.39631651,242,339,2.40082645,187.634252,3.09645,genesis,control_exclude_external,core_projected
zaqef_qatan,merkha,580,0.3094984,0.24086379,0,580,inf,240.453562,2.412108,genesis,control_exclude_external,core_projected
pashta,zaqef_qatan,551,0.3239271,0.29402348,65,486,8.47692308,169.855278,3.243938,genesis,control_exclude_external,core_projected
meteg,munah,437,0.16221232,0.18193172,126,311,3.46825397,344.806735,1.267377,genesis,control_exclude_external,core_projected
tevir,merkha,378,0.60674157,0.15697674,160,218,2.3625,79.937337,4.728704,genesis,control_exclude_external,core_projected
meteg,merkha,360,0.13363029,0.14950166,748,-388,0.48128342,345.668034,1.041462,genesis,control_exclude_external,core_projected
munah,revia,325,0.13530391,0.53278689,53,272,6.13207547,78.074279,4.162703,genesis,control_exclude_external,core_projected
atnah,merkha,297,0.20259209,0.12333887,0,297,inf,188.102947,1.578923,genesis,control_exclude_external,core_projected
pashta,pashta,297,0.17460317,0.17460317,297,0,1.0,154.174935,1.926383,genesis,control_exclude_external,core_projected
meteg,tipeha,294,0.1091314,0.09902324,937,-643,0.31376734,426.199499,0.689818,genesis,control_exclude_external,core_projected
meteg,pashta,291,0.10801782,0.17107584,93,198,3.12903226,244.178292,1.191752,genesis,control_exclude_external,core_projected
meteg,mahapakh,257,0.09539718,0.32286432,88,169,2.92045455,114.265679,2.249144,genesis,control_exclude_external,core_projected
atnah,munah,242,0.16507503,0.10074938,581,-339,0.41652324,187.634252,1.289743,genesis,control_exclude_external,core_projected
meteg,meteg,238,0.08834447,0.08831169,238,0,1.0,386.866841,0.615199,genesis,control_exclude_external,core_projected
tevir,tipeha,218,0.34991974,0.0734254,0,218,inf,98.560612,2.211837,genesis,control_exclude_external,core_projected
atnah,tipeha,213,0.14529332,0.07174133,808,-595,0.26361386,231.925934,0.918397,genesis,control_exclude_external,core_projected
darga,tevir,212,0.83794466,0.34028892,0,212,inf,8.398732,25.241906,genesis,control_exclude_external,core_projected
qadma,geresh,200,0.43763676,0.81967213,7,193,28.57142857,5.941706,33.660365,genesis,control_exclude_external,core_projected
revia,pashta,187,0.30655738,0.10993533,2,185,93.5,55.289071,3.382224,genesis,control_exclude_external,core_projected
meteg,qadma,185,0.06867112,0.404814,21,164,8.80952381,65.602281,2.820024,genesis,control_exclude_external,core_projected
merkha,tevir,160,0.06644518,0.25682183,378,-218,0.42328042,79.937337,2.001568,genesis,control_exclude_external,core_projected
atnah,meteg,156,0.10641201,0.05788497,77,79,2.02597403,210.522193,0.741015,genesis,control_exclude_external,core_projected
revia,mahapakh,149,0.2442623,0.18718593,0,149,inf,25.873075,5.758883,genesis,control_exclude_external,core_projected
zaqef_qatan,meteg,137,0.07310566,0.05083488,126,11,1.08730159,269.112272,0.509081,genesis,control_exclude_external,core_projected
atnah,mahapakh,136,0.09276944,0.17085427,0,136,inf,62.18021,2.187191,genesis,control_exclude_external,core_projected
zaqef_qatan,munah,131,0.06990395,0.05453789,1159,-1028,0.11302847,239.854425,0.546165,genesis,control_exclude_external,core_projected
meteg,zaqef_qatan,126,0.0467706,0.06723586,137,-11,0.91970803,269.012415,0.46838,genesis,control_exclude_external,core_projected
munah,meteg,126,0.05245629,0.04675325,437,-311,0.28832952,344.934726,0.365287,genesis,control_exclude_external,core_projected
meteg,revia,124,0.04602821,0.20327869,69,55,1.79710145,87.565407,1.416084,genesis,control_exclude_external,core_projected
qadma,mahapakh,121,0.26477024,0.15201005,0,121,inf,19.383599,6.242391,genesis,control_exclude_external,core_projected
atnah,pashta,121,0.08253752,0.07113463,0,121,inf,132.875047,0.91063,genesis,control_exclude_external,core_projected
munah,munah,112,0.04662781,0.04662781,112,0,1.0,307.433474,0.364306,genesis,control_exclude_external,core_projected
telisha_qetana,qadma,92,0.98924731,0.20131291,0,92,inf,2.264667,40.624079,genesis,control_exclude_external,core_projected
zaqef_gadol,merkha,87,0.49431818,0.03612957,0,87,inf,22.582618,3.85252,genesis,control_exclude_external,core_projected
geresh,revia,83,0.34016393,0.13606557,1,82,83.0,7.930943,10.465339,genesis,control_exclude_external,core_projected
geresh,munah,62,0.25409836,0.02581182,3,59,20.66666667,31.229712,1.985289,genesis,control_exclude_external,core_projected
zaqef_gadol,tipeha,48,0.27272727,0.01616706,0,48,inf,27.843768,1.723905,genesis,control_exclude_external,core_projected
geresh,mahapakh,43,0.17622951,0.0540201,0,43,inf,10.34923,4.154898,genesis,control_exclude_external,core_projected
