book,level,response,metric_role,metric,null,permutations,aggregation,value_mode,equivalence_profile,observed,null_mean,difference,fold,null_sd,z,p_enrich,p_deplete,p_two_sided
numbers,minor,mean_count,primary,terminal_contrast,run_preserving_circular_translation,500,segment,raw,STRICT,0.002184139784946193,0.00026321684587813455,0.0019209229390680584,8.297872340425418,0.02220469344154655,0.08650977074395794,0.4750499001996008,0.5269461077844312,0.9500998003992016
numbers,minor,mean_count,secondary,linear_slope,run_preserving_circular_translation,500,segment,raw,STRICT,-0.019552573579519034,0.001116118780501217,-0.020668692360020252,-17.518362669910932,0.02709134927303493,-0.7629259123166894,0.7884231536926147,0.21357285429141717,0.42714570858283435
numbers,minor,mean_count,descriptive,cadence_peak,run_preserving_circular_translation,500,segment,raw,STRICT,-0.03601212865634934,-0.0002259208212439193,-0.03578620783510542,159.4015481090529,0.018895492781781223,-1.8939018023181697,0.9660678642714571,0.03592814371257485,0.0718562874251497
numbers,minor,mean_count,descriptive,profile_energy,run_preserving_circular_translation,500,segment,raw,STRICT,0.0037871931417672654,0.0014133803472111568,0.0023738127945561087,2.679528655708317,0.001064905229784908,2.2291305631352536,0.031936127744510975,0.9700598802395209,0.06387225548902195
numbers,minor,mean_count,descriptive,profile_amplitude,run_preserving_circular_translation,500,segment,raw,STRICT,0.07077363423919003,0.04769281863960632,0.023080815599583714,1.48394740042511,0.018323330382002328,1.259640857769738,0.1157684630738523,0.8862275449101796,0.2315369261477046
numbers,minor,mean_count,primary,terminal_contrast,within_segment_value_permutation,500,segment,raw,STRICT,0.002184139784946193,0.00025761648745519704,0.001926523297490996,8.478260869565052,0.02235238974990017,0.08618869476806613,0.4311377245508982,0.5708582834331337,0.8622754491017964
numbers,minor,mean_count,secondary,linear_slope,within_segment_value_permutation,500,segment,raw,STRICT,-0.019552573579519034,0.0007142542459608681,-0.0202668278254799,-27.374809026462913,0.026944321754175674,-0.7521743545962172,0.7644710578842315,0.2375249500998004,0.4750499001996008
numbers,minor,mean_count,descriptive,cadence_peak,within_segment_value_permutation,500,segment,raw,STRICT,-0.03601212865634934,-0.0014672918939411797,-0.03454483676240816,24.54326150444404,0.01823987558922084,-1.8939184422301107,0.9720558882235529,0.029940119760479042,0.059880239520958084
numbers,minor,mean_count,descriptive,profile_energy,within_segment_value_permutation,500,segment,raw,STRICT,0.0037871931417672654,0.0011509752315414675,0.002636217910225798,3.2904210603169872,0.0008571810679441647,3.0754504605992032,0.017964071856287425,0.9840319361277445,0.03592814371257485
numbers,minor,mean_count,descriptive,profile_amplitude,within_segment_value_permutation,500,segment,raw,STRICT,0.07077363423919003,0.042654445417172594,0.028119188822017437,1.6592323155770468,0.016650683165481305,1.6887708776004822,0.05389221556886228,0.9481037924151696,0.10778443113772455
numbers,minor,active_rate,robustness,terminal_contrast,run_preserving_circular_translation,500,segment,raw,STRICT,0.0014560931899642027,8.01971326164882e-05,0.0013758960573477144,18.15642458100598,0.011416945318569597,0.12051350155017623,0.4351297405189621,0.5688622754491018,0.8702594810379242
numbers,minor,active_rate,robustness,linear_slope,run_preserving_circular_translation,500,segment,raw,STRICT,-0.020002657087998896,0.0004404372927232256,-0.020443094380722122,-45.41544827941881,0.013948114119140619,-1.4656529338735922,0.9301397205588823,0.0718562874251497,0.1437125748502994
numbers,minor,active_rate,robustness,cadence_peak,run_preserving_circular_translation,500,segment,raw,STRICT,-0.03369750600582477,6.828121912017848e-05,-0.03376578722494495,-493.5106086274678,0.00980266531594877,-3.444551674125668,1.0,0.001996007984031936,0.003992015968063872
numbers,minor,active_rate,robustness,profile_energy,run_preserving_circular_translation,500,segment,raw,STRICT,0.007428776885368649,0.0009077861868485072,0.006520990698520142,8.183399343361428,0.0006877183359633518,9.482066069076923,0.001996007984031936,1.0,0.003992015968063872
numbers,minor,active_rate,robustness,profile_amplitude,run_preserving_circular_translation,500,segment,raw,STRICT,0.06391428664509918,0.023885269582887385,0.0400290170622118,2.675887179054098,0.009530644862970028,4.200032383720316,0.001996007984031936,1.0,0.003992015968063872
numbers,minor,active_rate,robustness,terminal_contrast,within_segment_value_permutation,500,segment,raw,STRICT,0.0014560931899642027,-0.00046270161290322686,0.0019187948028674296,-3.1469377874607534,0.011729778367323345,0.1635832104221834,0.4151696606786427,0.5888223552894212,0.8303393213572854
numbers,minor,active_rate,robustness,linear_slope,within_segment_value_permutation,500,segment,raw,STRICT,-0.020002657087998896,-0.00031137850861147603,-0.01969127857938742,64.23904198525565,0.013865696647109032,-1.4201434720911055,0.9301397205588823,0.0718562874251497,0.1437125748502994
numbers,minor,active_rate,robustness,cadence_peak,within_segment_value_permutation,500,segment,raw,STRICT,-0.03369750600582477,0.0008136210014587438,-0.03451112700728352,-41.416711153483504,0.009577540387138202,-3.6033392303548974,1.0,0.001996007984031936,0.003992015968063872
numbers,minor,active_rate,robustness,profile_energy,within_segment_value_permutation,500,segment,raw,STRICT,0.007428776885368649,0.0007971034962430602,0.006631673389125589,9.319714341214478,0.0005796845125445491,11.440142431985262,0.001996007984031936,1.0,0.003992015968063872
numbers,minor,active_rate,robustness,profile_amplitude,within_segment_value_permutation,500,segment,raw,STRICT,0.06391428664509918,0.02247961038255958,0.041434676262539605,2.843211495101623,0.008445152814824233,4.906326406528379,0.001996007984031936,1.0,0.003992015968063872
numbers,major,mean_count,primary,terminal_contrast,run_preserving_circular_translation,500,segment,raw,STRICT,0.08145051965657474,0.0002480795300497082,0.08120244012652503,328.32422586520676,0.025250855604631268,3.2158292533909885,0.001996007984031936,1.0,0.003992015968063872
numbers,major,mean_count,secondary,linear_slope,run_preserving_circular_translation,500,segment,raw,STRICT,0.08696853767459278,0.0007427191696893471,0.08622581850490343,117.0947798627153,0.026721029053686438,3.226889890043651,0.001996007984031936,1.0,0.003992015968063872
numbers,major,mean_count,descriptive,cadence_peak,run_preserving_circular_translation,500,segment,raw,STRICT,0.023401408020397307,-0.0007633941630548158,0.024164802183452124,-30.654423563776923,0.019906233393565738,1.2139314206605694,0.12375249500998003,0.8782435129740519,0.24750499001996007
numbers,major,mean_count,descriptive,profile_energy,run_preserving_circular_translation,500,segment,raw,STRICT,0.004197656577481968,0.0011090351121684715,0.0030886214653134962,3.784962740516289,0.000738920415765029,4.179910852937719,0.005988023952095809,0.9960079840319361,0.011976047904191617
numbers,major,mean_count,descriptive,profile_amplitude,run_preserving_circular_translation,500,segment,raw,STRICT,0.08245111808600286,0.04259483699189824,0.03985628109410462,1.9357068581266197,0.014470645258528555,2.754284994348441,0.007984031936127744,0.9940119760479041,0.015968063872255488
numbers,major,mean_count,primary,terminal_contrast,within_segment_value_permutation,500,segment,raw,STRICT,0.08145051965657474,0.0012541798463624012,0.08019633981021233,64.94325346784373,0.02564474385572323,3.1272037756116884,0.001996007984031936,1.0,0.003992015968063872
numbers,major,mean_count,secondary,linear_slope,within_segment_value_permutation,500,segment,raw,STRICT,0.08696853767459278,0.001052963630146184,0.0859155740444466,82.59405660812696,0.028802785064288856,2.982891197940752,0.001996007984031936,1.0,0.003992015968063872
numbers,major,mean_count,descriptive,cadence_peak,within_segment_value_permutation,500,segment,raw,STRICT,0.023401408020397307,0.0011936681401838569,0.02220773988021345,19.60461809493622,0.019763350936445677,1.1236829195427618,0.1437125748502994,0.8582834331337326,0.2874251497005988
numbers,major,mean_count,descriptive,profile_energy,within_segment_value_permutation,500,segment,raw,STRICT,0.004197656577481968,0.0010719220155687814,0.0031257345619131864,3.9160092959324233,0.0008176682547049216,3.82274173410486,0.00998003992015968,0.9920159680638723,0.01996007984031936
numbers,major,mean_count,descriptive,profile_amplitude,within_segment_value_permutation,500,segment,raw,STRICT,0.08245111808600286,0.04154840327719138,0.04090271480881148,1.984459367449763,0.016361191745545962,2.4999838303310944,0.017964071856287425,0.9840319361277445,0.03592814371257485
numbers,major,active_rate,robustness,terminal_contrast,run_preserving_circular_translation,500,segment,raw,STRICT,0.050948938093086316,0.0005326103328814584,0.050416327760204854,95.65893665158366,0.012866364510080646,3.9184594623216413,0.001996007984031936,1.0,0.003992015968063872
numbers,major,active_rate,robustness,linear_slope,run_preserving_circular_translation,500,segment,raw,STRICT,0.043944433588581806,0.001081439161710288,0.04286299442687152,40.63514171160957,0.014096073119973337,3.040775545221675,0.001996007984031936,1.0,0.003992015968063872
numbers,major,active_rate,robustness,cadence_peak,run_preserving_circular_translation,500,segment,raw,STRICT,0.006277443297907637,0.00014882079506778312,0.006128622502839853,42.18122403558227,0.010227465013813707,0.5992318227989283,0.2774451097804391,0.7245508982035929,0.5548902195608783
numbers,major,active_rate,robustness,profile_energy,run_preserving_circular_translation,500,segment,raw,STRICT,0.005942631624543542,0.0007189040089915751,0.005223727615551967,8.266237982007393,0.00047519046826799535,10.992913293466815,0.001996007984031936,1.0,0.003992015968063872
numbers,major,active_rate,robustness,profile_amplitude,run_preserving_circular_translation,500,segment,raw,STRICT,0.06563409093684741,0.0215256100618245,0.04410848087502291,3.049116412883877,0.007568116734886757,5.828197743263656,0.001996007984031936,1.0,0.003992015968063872
numbers,major,active_rate,robustness,terminal_contrast,within_segment_value_permutation,500,segment,raw,STRICT,0.050948938093086316,0.0005129537580960968,0.05043598433499022,99.32462193510538,0.01245702648753669,4.048798032616503,0.001996007984031936,1.0,0.003992015968063872
numbers,major,active_rate,robustness,linear_slope,within_segment_value_permutation,500,segment,raw,STRICT,0.043944433588581806,0.0001602060103483491,0.043784227578233456,274.2995315408567,0.014508852786870132,3.017759448069956,0.003992015968063872,0.998003992015968,0.007984031936127744
numbers,major,active_rate,robustness,cadence_peak,within_segment_value_permutation,500,segment,raw,STRICT,0.006277443297907637,0.0005628751882327201,0.0057145681096749164,11.152460490605662,0.010046747222598334,0.5687978390479491,0.29141716566866266,0.7105788423153693,0.5828343313373253
numbers,major,active_rate,robustness,profile_energy,within_segment_value_permutation,500,segment,raw,STRICT,0.005942631624543542,0.0006968150639161211,0.005245816560627421,8.528276629305024,0.0005030325396784771,10.428384143857542,0.001996007984031936,1.0,0.003992015968063872
numbers,major,active_rate,robustness,profile_amplitude,within_segment_value_permutation,500,segment,raw,STRICT,0.06563409093684741,0.021220772805904918,0.04441331813094249,3.0929170929431935,0.0080274993193484,5.532646763842711,0.001996007984031936,1.0,0.003992015968063872
numbers,verse,mean_count,exploratory,terminal_contrast,run_preserving_circular_translation,500,segment,raw,STRICT,0.09149102263856373,-0.0010783502472027089,0.09256937288576644,-84.84351246350222,0.023684070023785524,3.908507819509085,0.001996007984031936,1.0,0.003992015968063872
