book,equivalence_profile,family,metric_role,metric,null,permutations,observed,null_mean,difference,fold,null_sd,z,p_enrich,p_deplete,p_two_sided
deuteronomy,TS_S,burst_clustering,primary,active_lag1_corr,shuffle_observed_thresholded_arrival_stream,250,0.06606178856052536,0.0005517421725905303,0.06551004638793483,119.7330779526118,0.009143587130930757,7.1645892853504565,0.00398406374501992,1.0,0.00796812749003984
deuteronomy,TS_S,burst_clustering,secondary,active_lag2_corr,shuffle_observed_thresholded_arrival_stream,250,0.020135638445117524,0.00011982400935238394,0.02001581443576514,168.04343765448306,0.008790123198974417,2.2770800798446684,0.00398406374501992,1.0,0.00796812749003984
deuteronomy,TS_S,burst_clustering,secondary,count_lag1_corr,shuffle_observed_thresholded_arrival_stream,250,0.1780755061749279,0.00044753517664889613,0.177627970998279,397.90281404992913,0.009461427370815685,18.773908421702064,0.00398406374501992,1.0,0.00796812749003984
deuteronomy,TS_S,burst_clustering,secondary,count_lag2_corr,shuffle_observed_thresholded_arrival_stream,250,0.12771262472314898,-0.00039724838392399167,0.12810987310707297,-321.4931259420432,0.00878110687132984,14.589262490967906,0.00398406374501992,1.0,0.00796812749003984
deuteronomy,TS_S,burst_clustering,secondary,count_lag5_corr,shuffle_observed_thresholded_arrival_stream,250,0.12868582011183857,-0.0003773115373797306,0.12906313164921832,-341.05985999131457,0.008909188844337378,14.486518795844136,0.00398406374501992,1.0,0.00796812749003984
deuteronomy,TS_S,burst_clustering,secondary,adjacent_active_ratio,shuffle_observed_thresholded_arrival_stream,250,1.0987762725525452,1.0008244040499008,0.09795186850264437,1.0978711831029258,0.013667480713554595,7.166783005261645,0.00398406374501992,1.0,0.00796812749003984
deuteronomy,TS_S,burst_clustering,secondary,run_count,shuffle_observed_thresholded_arrival_stream,250,2842.0,3041.66,-199.65999999999985,0.9343582122919722,27.862957488393082,-7.165786334174057,1.0,0.00398406374501992,0.00796812749003984
deuteronomy,TS_S,burst_clustering,secondary,mean_run_length,shuffle_observed_thresholded_arrival_stream,250,1.7874736101337088,1.6702810157951486,0.11719259433856011,1.0701633995898407,0.015325050568237856,7.647126110072956,0.00398406374501992,1.0,0.00796812749003984
deuteronomy,TS_S,burst_clustering,descriptive,max_run_length,shuffle_observed_thresholded_arrival_stream,250,13.0,9.768,3.2319999999999993,1.3308763308763307,1.2370028294227948,2.6127668612594053,0.027888446215139442,0.9920318725099602,0.055776892430278883
deuteronomy,TS_S,burst_clustering,secondary,mean_run_intensity,shuffle_observed_thresholded_arrival_stream,250,3.084447572132301,2.8822211386732826,0.20222643345901847,1.0701633995898405,0.026444762456923808,7.647126110072932,0.00398406374501992,1.0,0.00796812749003984
deuteronomy,TS_S,burst_clustering,secondary,fano_w5,shuffle_observed_thresholded_arrival_stream,250,2.9437957265109627,1.858569169358328,1.0852265571526347,1.5839043146978005,0.04988132368983571,21.756169982589512,0.00398406374501992,1.0,0.00796812749003984
deuteronomy,TS_S,burst_clustering,primary,fano_w10,shuffle_observed_thresholded_arrival_stream,250,3.9811346882489405,1.8614659681941832,2.119668720054757,2.138709359328797,0.07134680813740658,29.709369982921928,0.00398406374501992,1.0,0.00796812749003984
deuteronomy,TS_S,burst_clustering,secondary,fano_w20,shuffle_observed_thresholded_arrival_stream,250,5.822324655370166,1.8635830534811233,3.958741601889043,3.12426357628345,0.10033956478245014,39.45344601077486,0.00398406374501992,1.0,0.00796812749003984
