book,equivalence_profile,family,metric_role,metric,null,permutations,observed,null_mean,difference,fold,null_sd,z,p_enrich,p_deplete,p_two_sided
genesis,TS_S,burst_clustering,primary,active_lag1_corr,shuffle_observed_thresholded_arrival_stream,250,0.053437683263608635,-0.0003002262222294975,0.053737909485838134,-177.9913921801276,0.007103877606968897,7.564588307816748,0.00398406374501992,1.0,0.00796812749003984
genesis,TS_S,burst_clustering,secondary,active_lag2_corr,shuffle_observed_thresholded_arrival_stream,250,0.04904485319525258,-0.00042445332438878047,0.049469306519641355,-115.54828382102542,0.007162338053753135,6.906865628008016,0.00398406374501992,1.0,0.00796812749003984
genesis,TS_S,burst_clustering,secondary,count_lag1_corr,shuffle_observed_thresholded_arrival_stream,250,0.1383253827328396,-0.0004781583164881245,0.1388035410493277,-289.28783200673456,0.007347233193881296,18.891947129828672,0.00398406374501992,1.0,0.00796812749003984
genesis,TS_S,burst_clustering,secondary,count_lag2_corr,shuffle_observed_thresholded_arrival_stream,250,0.15191356112170357,-0.00010961517491233333,0.1520231762966159,-1385.8807527625543,0.0071964638795749955,21.124704971852648,0.00398406374501992,1.0,0.00796812749003984
genesis,TS_S,burst_clustering,secondary,count_lag5_corr,shuffle_observed_thresholded_arrival_stream,250,0.1097591997523899,0.00035895227266932386,0.10940024747972057,305.776583990326,0.006435391007216987,16.999782508480582,0.00398406374501992,1.0,0.00796812749003984
genesis,TS_S,burst_clustering,secondary,adjacent_active_ratio,shuffle_observed_thresholded_arrival_stream,250,1.0868689092200736,0.9995016960764476,0.08736721314362605,1.087410770273414,0.011567782160790721,7.552632987830576,0.00398406374501992,1.0,0.00796812749003984
genesis,TS_S,burst_clustering,secondary,run_count,shuffle_observed_thresholded_arrival_stream,250,4041.0,4270.328,-229.32800000000043,0.9462973336006039,30.32959637054209,-7.5611952496254595,1.0,0.00398406374501992,0.00796812749003984
genesis,TS_S,burst_clustering,secondary,mean_run_length,shuffle_observed_thresholded_arrival_stream,250,1.7055184360306854,1.6140090316144498,0.09150940441623567,1.056696959325377,0.01147317576768525,7.975943737737924,0.00398406374501992,1.0,0.00796812749003984
genesis,TS_S,burst_clustering,descriptive,max_run_length,shuffle_observed_thresholded_arrival_stream,250,18.0,9.78,8.22,1.8404907975460123,1.34,6.134328358208955,0.00398406374501992,1.0,0.00796812749003984
genesis,TS_S,burst_clustering,secondary,mean_run_intensity,shuffle_observed_thresholded_arrival_stream,250,2.7258104429596632,2.5795573829415503,0.1462530600181129,1.056696959325377,0.01833677177612492,7.975943737737914,0.00398406374501992,1.0,0.00796812749003984
genesis,TS_S,burst_clustering,secondary,fano_w5,shuffle_observed_thresholded_arrival_stream,250,2.5906145657869315,1.6822290125728665,0.908385553214065,1.539989232396334,0.03501459102996517,25.94305763664859,0.00398406374501992,1.0,0.00796812749003984
genesis,TS_S,burst_clustering,primary,fano_w10,shuffle_observed_thresholded_arrival_stream,250,3.5321315814026755,1.6892976428622686,1.842833938540407,2.0908876516384605,0.051677470925705474,35.660296557270996,0.00398406374501992,1.0,0.00796812749003984
genesis,TS_S,burst_clustering,secondary,fano_w20,shuffle_observed_thresholded_arrival_stream,250,5.196276963422746,1.6844296345859187,3.5118473288368275,3.0848881168610767,0.07736738427311368,45.391832253753044,0.00398406374501992,1.0,0.00796812749003984
exodus,TS_S,burst_clustering,primary,active_lag1_corr,shuffle_observed_thresholded_arrival_stream,250,0.06153419651780072,-0.0008844357948103197,0.062418632312611036,-69.5745207044652,0.008559988522933371,7.291906075035387,0.00398406374501992,1.0,0.00796812749003984
exodus,TS_S,burst_clustering,secondary,active_lag2_corr,shuffle_observed_thresholded_arrival_stream,250,0.040760741221335314,-0.00016766757234691274,0.04092840879368223,-243.10449928265953,0.008570292595947512,4.775613940302966,0.00398406374501992,1.0,0.00796812749003984
exodus,TS_S,burst_clustering,secondary,count_lag1_corr,shuffle_observed_thresholded_arrival_stream,250,0.13009676428450873,-0.0007529532865011967,0.1308497175710099,-172.78198610306745,0.008517290663030872,15.36283341121144,0.00398406374501992,1.0,0.00796812749003984
exodus,TS_S,burst_clustering,secondary,count_lag2_corr,shuffle_observed_thresholded_arrival_stream,250,0.11796457227984097,-0.0005615912131513058,0.11852616349299228,-210.05416309471096,0.0084142835425327,14.086304899741458,0.00398406374501992,1.0,0.00796812749003984
exodus,TS_S,burst_clustering,secondary,count_lag5_corr,shuffle_observed_thresholded_arrival_stream,250,0.10541461168312613,-0.00010071039079638842,0.10551532207392252,-1046.7103826083694,0.008335892401440462,12.657951541659681,0.00398406374501992,1.0,0.00796812749003984
exodus,TS_S,burst_clustering,secondary,adjacent_active_ratio,shuffle_observed_thresholded_arrival_stream,250,1.0901697553061716,0.9987113215189658,0.09145843378720575,1.091576446383029,0.012533203197103179,7.297291231051348,0.00398406374501992,1.0,0.00796812749003984
exodus,TS_S,burst_clustering,secondary,run_count,shuffle_observed_thresholded_arrival_stream,250,3305.0,3525.156,-220.15599999999995,0.9375471610334408,30.13017862542471,-7.3068269105522665,1.0,0.00398406374501992,0.00796812749003984
exodus,TS_S,burst_clustering,secondary,mean_run_length,shuffle_observed_thresholded_arrival_stream,250,1.7933434190620272,1.6814667956568927,0.11187662340513449,1.066535136878173,0.014364004656696754,7.788679137817992,0.00398406374501992,1.0,0.00796812749003984
exodus,TS_S,burst_clustering,descriptive,max_run_length,shuffle_observed_thresholded_arrival_stream,250,19.0,10.22,8.78,1.8590998043052835,1.4489996549343964,6.059352719719946,0.00398406374501992,1.0,0.00796812749003984
exodus,TS_S,burst_clustering,secondary,mean_run_intensity,shuffle_observed_thresholded_arrival_stream,250,2.9918305597579424,2.8051870550793585,0.18664350467858393,1.066535136878173,0.02396343479760714,7.7886791378179705,0.00398406374501992,1.0,0.00796812749003984
exodus,TS_S,burst_clustering,secondary,fano_w5,shuffle_observed_thresholded_arrival_stream,250,2.4831831680864713,1.6538578793547067,0.8293252887317646,1.5014489449694106,0.04077430824204059,20.339407938175242,0.00398406374501992,1.0,0.00796812749003984
exodus,TS_S,burst_clustering,primary,fano_w10,shuffle_observed_thresholded_arrival_stream,250,3.3493632796914485,1.6489284268677014,1.7004348528237472,2.0312363017804764,0.05653770419658409,30.076121359849708,0.00398406374501992,1.0,0.00796812749003984
exodus,TS_S,burst_clustering,secondary,fano_w20,shuffle_observed_thresholded_arrival_stream,250,4.805927206632088,1.6460268909987839,3.159900315633304,2.919713665015476,0.07964289201503372,39.6758610302201,0.00398406374501992,1.0,0.00796812749003984
leviticus,TS_S,burst_clustering,primary,active_lag1_corr,shuffle_observed_thresholded_arrival_stream,250,0.0574975553061322,-0.00024222654540410643,0.05773978185153631,-237.37099173093955,0.010333126814315575,5.58783250114992,0.00398406374501992,1.0,0.00796812749003984
leviticus,TS_S,burst_clustering,secondary,active_lag2_corr,shuffle_observed_thresholded_arrival_stream,250,0.03831740844670196,-0.0007634933718624366,0.03908090181856439,-50.18695624459965,0.009361921123779801,4.174453224060682,0.00398406374501992,1.0,0.00796812749003984
leviticus,TS_S,burst_clustering,secondary,count_lag1_corr,shuffle_observed_thresholded_arrival_stream,250,0.081321835912883,0.0008381349790487043,0.08048370093383429,97.02713518195422,0.010117083096289912,7.9552278228641695,0.00398406374501992,1.0,0.00796812749003984
leviticus,TS_S,burst_clustering,secondary,count_lag2_corr,shuffle_observed_thresholded_arrival_stream,250,0.15139849042700318,-0.0004159615506178456,0.15181445197762103,-363.97231956204723,0.01005711749262986,15.095225057167221,0.00398406374501992,1.0,0.00796812749003984
leviticus,TS_S,burst_clustering,secondary,count_lag5_corr,shuffle_observed_thresholded_arrival_stream,250,0.11611010708855428,0.0011553072678851769,0.1149547998206691,100.50149455139945,0.009259686219212058,12.414545925126504,0.00398406374501992,1.0,0.00796812749003984
leviticus,TS_S,burst_clustering,secondary,adjacent_active_ratio,shuffle_observed_thresholded_arrival_stream,250,1.0797688353453523,0.9996669371286736,0.08010189821667868,1.0801285860736316,0.01432177195101499,5.5930158984972405,0.00398406374501992,1.0,0.00796812749003984
leviticus,TS_S,burst_clustering,secondary,run_count,shuffle_observed_thresholded_arrival_stream,250,2367.0,2512.348,-145.34799999999996,0.9421465497614184,25.95309029768902,-5.60041206395149,1.0,0.00398406374501992,0.00796812749003984
leviticus,TS_S,burst_clustering,secondary,mean_run_length,shuffle_observed_thresholded_arrival_stream,250,1.8267849598648078,1.7212830017087972,0.1055019581560106,1.0612926276802095,0.01779944776952494,5.927260189310155,0.00398406374501992,1.0,0.00796812749003984
leviticus,TS_S,burst_clustering,descriptive,max_run_length,shuffle_observed_thresholded_arrival_stream,250,10.0,10.188,-0.1880000000000006,0.9815469179426776,1.6782896055210494,-0.11201880735097162,0.6414342629482072,0.6772908366533864,1.0
leviticus,TS_S,burst_clustering,secondary,mean_run_intensity,shuffle_observed_thresholded_arrival_stream,250,3.0768905787917196,2.8991915128226573,0.17769906596906226,1.0612926276802095,0.029979967184424163,5.927260189310157,0.00398406374501992,1.0,0.00796812749003984
leviticus,TS_S,burst_clustering,secondary,fano_w5,shuffle_observed_thresholded_arrival_stream,250,2.5384946477593857,1.7654878252407553,0.7730068225186304,1.4378431906848281,0.051683397198503185,14.95657918053842,0.00398406374501992,1.0,0.00796812749003984
leviticus,TS_S,burst_clustering,primary,fano_w10,shuffle_observed_thresholded_arrival_stream,250,3.6613139895754614,1.7648061758143287,1.8965078137611326,2.0746266869142347,0.0801604432326786,23.658898794461667,0.00398406374501992,1.0,0.00796812749003984
leviticus,TS_S,burst_clustering,secondary,fano_w20,shuffle_observed_thresholded_arrival_stream,250,4.9917906233856035,1.756502101927819,3.2352885214577842,2.8418927696738585,0.11057782227412831,29.25802348898979,0.00398406374501992,1.0,0.00796812749003984
numbers,TS_S,burst_clustering,primary,active_lag1_corr,shuffle_observed_thresholded_arrival_stream,250,0.05320144268297653,-0.0006492836637945282,0.05385072634677106,-81.93867434159351,0.007754877799026382,6.944110241625209,0.00398406374501992,1.0,0.00796812749003984
numbers,TS_S,burst_clustering,secondary,active_lag2_corr,shuffle_observed_thresholded_arrival_stream,250,0.0406619498566019,0.0008428634207203399,0.039819086435881564,48.24263202910243,0.007955264639435232,5.005375464003223,0.00398406374501992,1.0,0.00796812749003984
numbers,TS_S,burst_clustering,secondary,count_lag1_corr,shuffle_observed_thresholded_arrival_stream,250,0.08436870793716764,-0.000946105792963837,0.08531481373013147,-89.174708118918,0.007729924559309264,11.036952958018919,0.00398406374501992,1.0,0.00796812749003984
numbers,TS_S,burst_clustering,secondary,count_lag2_corr,shuffle_observed_thresholded_arrival_stream,250,0.1648310071073626,0.0009355063518079828,0.16389550075555462,176.19442859880758,0.008628614635084799,18.99441656475645,0.00398406374501992,1.0,0.00796812749003984
