taam,rank,successor,count,prob,book,run_label,stream_type
atnah,1,merkha,207,0.18031359,exodus,main,core_projected
atnah,2,munah,203,0.17682927,exodus,main,core_projected
atnah,3,tipeha,144,0.12543554,exodus,main,core_projected
atnah,4,mahapakh,119,0.10365854,exodus,main,core_projected
atnah,5,pashta,93,0.08101045,exodus,main,core_projected
atnah,6,meteg,92,0.08013937,exodus,main,core_projected
atnah,7,qadma,78,0.06794425,exodus,main,core_projected
atnah,8,tevir,55,0.04790941,exodus,main,core_projected
atnah,9,revia,46,0.04006969,exodus,main,core_projected
atnah,10,darga,46,0.04006969,exodus,main,core_projected
darga,1,tevir,189,0.85520362,exodus,main,core_projected
darga,2,meteg,22,0.09954751,exodus,main,core_projected
darga,3,munah,8,0.0361991,exodus,main,core_projected
darga,4,tipeha,1,0.00452489,exodus,main,core_projected
darga,5,paseq,1,0.00452489,exodus,main,core_projected
geresh,1,revia,64,0.27586207,exodus,main,core_projected
geresh,2,munah,56,0.24137931,exodus,main,core_projected
geresh,3,mahapakh,47,0.20258621,exodus,main,core_projected
geresh,4,meteg,26,0.11206897,exodus,main,core_projected
geresh,5,darga,19,0.08189655,exodus,main,core_projected
geresh,6,merkha,11,0.04741379,exodus,main,core_projected
geresh,7,qadma,5,0.02155172,exodus,main,core_projected
geresh,8,pashta,3,0.01293103,exodus,main,core_projected
geresh,9,tipeha,1,0.00431034,exodus,main,core_projected
mahapakh,1,pashta,574,0.87366819,exodus,main,core_projected
mahapakh,2,meteg,75,0.11415525,exodus,main,core_projected
mahapakh,3,munah,2,0.00304414,exodus,main,core_projected
mahapakh,4,zaqef_qatan,2,0.00304414,exodus,main,core_projected
mahapakh,5,merkha,1,0.00152207,exodus,main,core_projected
mahapakh,6,tipeha,1,0.00152207,exodus,main,core_projected
mahapakh,7,qadma,1,0.00152207,exodus,main,core_projected
mahapakh,8,paseq,1,0.00152207,exodus,main,core_projected
merkha,1,tipeha,1153,0.61297182,exodus,main,core_projected
merkha,2,meteg,537,0.28548644,exodus,main,core_projected
merkha,3,tevir,145,0.07708666,exodus,main,core_projected
