taam,rank,predecessor,count,prob,book,run_label,stream_type
atnah,1,tipeha,439,0.5399754,leviticus,explore_k3_7_edges20,core_projected
atnah,2,munah,335,0.41205412,leviticus,explore_k3_7_edges20,core_projected
atnah,3,meteg,38,0.04674047,leviticus,explore_k3_7_edges20,core_projected
atnah,4,sof_pasuq,1,0.00123001,leviticus,explore_k3_7_edges20,core_projected
darga,1,qadma,39,0.22807018,leviticus,explore_k3_7_edges20,core_projected
darga,2,atnah,39,0.22807018,leviticus,explore_k3_7_edges20,core_projected
darga,3,sof_pasuq,27,0.15789474,leviticus,explore_k3_7_edges20,core_projected
darga,4,zaqef_qatan,19,0.11111111,leviticus,explore_k3_7_edges20,core_projected
darga,5,revia,16,0.09356725,leviticus,explore_k3_7_edges20,core_projected
darga,6,meteg,11,0.06432749,leviticus,explore_k3_7_edges20,core_projected
darga,7,munah,10,0.05847953,leviticus,explore_k3_7_edges20,core_projected
darga,8,geresh,9,0.05263158,leviticus,explore_k3_7_edges20,core_projected
darga,9,paseq,1,0.00584795,leviticus,explore_k3_7_edges20,core_projected
geresh,1,qadma,149,0.85632184,leviticus,explore_k3_7_edges20,core_projected
geresh,2,meteg,13,0.07471264,leviticus,explore_k3_7_edges20,core_projected
geresh,3,sof_pasuq,7,0.04022989,leviticus,explore_k3_7_edges20,core_projected
geresh,4,atnah,2,0.01149425,leviticus,explore_k3_7_edges20,core_projected
geresh,5,paseq,2,0.01149425,leviticus,explore_k3_7_edges20,core_projected
geresh,6,munah,1,0.00574713,leviticus,explore_k3_7_edges20,core_projected
mahapakh,1,sof_pasuq,105,0.23281596,leviticus,explore_k3_7_edges20,core_projected
mahapakh,2,atnah,96,0.21286031,leviticus,explore_k3_7_edges20,core_projected
mahapakh,3,revia,69,0.15299335,leviticus,explore_k3_7_edges20,core_projected
mahapakh,4,qadma,66,0.14634146,leviticus,explore_k3_7_edges20,core_projected
mahapakh,5,meteg,43,0.09534368,leviticus,explore_k3_7_edges20,core_projected
mahapakh,6,munah,29,0.06430155,leviticus,explore_k3_7_edges20,core_projected
mahapakh,7,geresh,24,0.05321508,leviticus,explore_k3_7_edges20,core_projected
mahapakh,8,zaqef_qatan,11,0.02439024,leviticus,explore_k3_7_edges20,core_projected
mahapakh,9,pashta,5,0.01108647,leviticus,explore_k3_7_edges20,core_projected
mahapakh,10,paseq,3,0.00665188,leviticus,explore_k3_7_edges20,core_projected
merkha,1,tipeha,370,0.26948288,leviticus,explore_k3_7_edges20,core_projected
merkha,2,zaqef_qatan,300,0.21849964,leviticus,explore_k3_7_edges20,core_projected
merkha,3,tevir,238,0.17334304,leviticus,explore_k3_7_edges20,core_projected
merkha,4,atnah,180,0.13109978,leviticus,explore_k3_7_edges20,core_projected
merkha,5,sof_pasuq,131,0.09541151,leviticus,explore_k3_7_edges20,core_projected
merkha,6,meteg,65,0.04734159,leviticus,explore_k3_7_edges20,core_projected
merkha,7,qadma,35,0.02549162,leviticus,explore_k3_7_edges20,core_projected
merkha,8,zaqef_gadol,20,0.01456664,leviticus,explore_k3_7_edges20,core_projected
merkha,9,revia,17,0.01238165,leviticus,explore_k3_7_edges20,core_projected
merkha,10,munah,8,0.00582666,leviticus,explore_k3_7_edges20,core_projected
merkha,11,geresh,8,0.00582666,leviticus,explore_k3_7_edges20,core_projected
merkha,12,pashta,1,0.00072833,leviticus,explore_k3_7_edges20,core_projected
meteg,1,tipeha,514,0.35375086,leviticus,explore_k3_7_edges20,core_projected
meteg,2,merkha,440,0.30282175,leviticus,explore_k3_7_edges20,core_projected
meteg,3,munah,71,0.04886442,leviticus,explore_k3_7_edges20,core_projected
meteg,4,mahapakh,63,0.04335857,leviticus,explore_k3_7_edges20,core_projected
meteg,5,sof_pasuq,61,0.04198211,leviticus,explore_k3_7_edges20,core_projected
meteg,6,atnah,55,0.03785272,leviticus,explore_k3_7_edges20,core_projected
meteg,7,pashta,50,0.03441156,leviticus,explore_k3_7_edges20,core_projected
meteg,8,zaqef_qatan,48,0.0330351,leviticus,explore_k3_7_edges20,core_projected
meteg,9,meteg,43,0.02959394,leviticus,explore_k3_7_edges20,core_projected
meteg,10,revia,42,0.02890571,leviticus,explore_k3_7_edges20,core_projected
meteg,11,tevir,17,0.01169993,leviticus,explore_k3_7_edges20,core_projected
meteg,12,qadma,14,0.00963524,leviticus,explore_k3_7_edges20,core_projected
meteg,13,darga,13,0.00894701,leviticus,explore_k3_7_edges20,core_projected
meteg,14,geresh,11,0.00757054,leviticus,explore_k3_7_edges20,core_projected
meteg,15,zaqef_gadol,8,0.00550585,leviticus,explore_k3_7_edges20,core_projected
munah,1,pashta,400,0.29585799,leviticus,explore_k3_7_edges20,core_projected
munah,2,tipeha,344,0.25443787,leviticus,explore_k3_7_edges20,core_projected
munah,3,sof_pasuq,173,0.12795858,leviticus,explore_k3_7_edges20,core_projected
munah,4,atnah,118,0.08727811,leviticus,explore_k3_7_edges20,core_projected
