source,target,count,prob_given_source,target_predecessor_share,reverse_count,asymmetry_count,asymmetry_ratio,expected_independent,lift,book,run_label,stream_type
tevir,tipeha,161,0.38701923,0.09663866,0,161,inf,62.196536,2.588569,leviticus,explore_k3_7_edges20,core_adjacent
darga,tevir,153,0.9,0.36778846,0,153,inf,6.346585,24.107452,leviticus,explore_k3_7_edges20,core_adjacent
qadma,geresh,149,0.44610778,0.85632184,6,143,24.83333333,5.215472,28.568845,leviticus,explore_k3_7_edges20,core_adjacent
sof_pasuq,munah,140,0.18064516,0.11391375,0,140,inf,85.47743,1.637859,leviticus,explore_k3_7_edges20,core_adjacent
pashta,pashta,133,0.14876957,0.14977477,133,0,1.0,71.24401,1.866824,leviticus,explore_k3_7_edges20,core_adjacent
sof_pasuq,merkha,131,0.16903226,0.09562044,0,131,inf,95.284035,1.374837,leviticus,explore_k3_7_edges20,core_adjacent
atnah,tipeha,126,0.1627907,0.07563025,439,-313,0.28701595,115.721439,1.088822,leviticus,explore_k3_7_edges20,core_adjacent
atnah,munah,107,0.13824289,0.08706265,335,-228,0.31940299,85.367136,1.25341,leviticus,explore_k3_7_edges20,core_adjacent
meteg,pashta,101,0.07117689,0.11373874,48,53,2.10416667,113.081935,0.893158,leviticus,explore_k3_7_edges20,core_adjacent
merkha,tevir,100,0.07283321,0.24038462,238,-138,0.42016807,51.25801,1.950915,leviticus,explore_k3_7_edges20,core_adjacent
sof_pasuq,qadma,100,0.12903226,0.34013605,0,100,inf,20.447815,4.890498,leviticus,explore_k3_7_edges20,core_adjacent
meteg,tipeha,93,0.06553911,0.05582233,514,-421,0.18093385,212.155972,0.438357,leviticus,explore_k3_7_edges20,core_adjacent
sof_pasuq,mahapakh,88,0.11354839,0.22055138,0,88,inf,27.750606,3.171102,leviticus,explore_k3_7_edges20,core_adjacent
atnah,mahapakh,85,0.10981912,0.21303258,0,85,inf,27.714799,3.066954,leviticus,explore_k3_7_edges20,core_adjacent
geresh,munah,75,0.43604651,0.06102522,1,74,75.0,18.970475,3.953512,leviticus,explore_k3_7_edges20,core_adjacent
sof_pasuq,pashta,72,0.09290323,0.08108108,0,72,inf,61.760747,1.165789,leviticus,explore_k3_7_edges20,core_adjacent
revia,pashta,70,0.25089606,0.07882883,0,70,inf,22.233869,3.14835,leviticus,explore_k3_7_edges20,core_adjacent
telisha_qetana,qadma,69,0.97183099,0.23469388,0,69,inf,1.873284,36.833717,leviticus,explore_k3_7_edges20,core_adjacent
meteg,zaqef_qatan,69,0.04862579,0.07048008,47,22,1.46808511,124.670286,0.55346,leviticus,explore_k3_7_edges20,core_adjacent
munah,meteg,67,0.05292259,0.04698457,26,41,2.57692308,162.013461,0.413546,leviticus,explore_k3_7_edges20,core_adjacent
qadma,mahapakh,66,0.19760479,0.16541353,0,66,inf,11.959616,5.518572,leviticus,explore_k3_7_edges20,core_adjacent
meteg,merkha,64,0.04510218,0.04671533,440,-376,0.14545455,174.461994,0.366842,leviticus,explore_k3_7_edges20,core_adjacent
revia,mahapakh,64,0.22939068,0.160401,0,64,inf,9.990218,6.406267,leviticus,explore_k3_7_edges20,core_adjacent
mahapakh,meteg,63,0.13968958,0.04417952,38,25,1.65789474,57.715696,1.091557,leviticus,explore_k3_7_edges20,core_adjacent
atnah,pashta,55,0.07105943,0.06193694,0,55,inf,61.681055,0.891684,leviticus,explore_k3_7_edges20,core_adjacent
atnah,meteg,54,0.06976744,0.03786816,38,16,1.42105263,99.050884,0.545174,leviticus,explore_k3_7_edges20,core_adjacent
atnah,qadma,50,0.06459948,0.17006803,0,50,inf,20.42143,2.448408,leviticus,explore_k3_7_edges20,core_adjacent
zaqef_qatan,munah,50,0.05122951,0.04068348,571,-521,0.08756567,107.646415,0.464484,leviticus,explore_k3_7_edges20,core_adjacent
sof_pasuq,meteg,49,0.06322581,0.03436185,856,-807,0.05724299,99.178857,0.494057,leviticus,explore_k3_7_edges20,core_adjacent
pashta,meteg,48,0.05369128,0.03366059,101,-53,0.47524752,114.40761,0.419553,leviticus,explore_k3_7_edges20,core_adjacent
zaqef_qatan,meteg,47,0.04815574,0.03295933,69,-22,0.68115942,124.901373,0.376297,leviticus,explore_k3_7_edges20,core_adjacent
munah,paseq,47,0.0371248,0.88679245,42,5,1.11904762,6.021538,7.805315,leviticus,explore_k3_7_edges20,core_adjacent
sof_pasuq,revia,46,0.05935484,0.14983713,0,46,inf,21.35197,2.154368,leviticus,explore_k3_7_edges20,core_adjacent
atnah,tevir,45,0.05813953,0.10817308,0,45,inf,28.89563,1.557329,leviticus,explore_k3_7_edges20,core_adjacent
zaqef_qatan,pashta,42,0.04303279,0.0472973,309,-267,0.13592233,77.778695,0.539994,leviticus,explore_k3_7_edges20,core_adjacent
paseq,munah,42,0.84,0.03417413,47,-5,0.89361702,5.514673,7.616046,leviticus,explore_k3_7_edges20,core_adjacent
revia,meteg,40,0.14336918,0.02805049,30,10,1.33333333,35.704388,1.12031,leviticus,explore_k3_7_edges20,core_adjacent
meteg,meteg,40,0.02818887,0.02805049,40,0,1.0,181.593287,0.220272,leviticus,explore_k3_7_edges20,core_adjacent
qadma,darga,39,0.11676647,0.24528302,0,39,inf,4.765862,8.1832,leviticus,explore_k3_7_edges20,core_adjacent
meteg,atnah,38,0.02677942,0.04674047,54,-16,0.7037037,103.531096,0.367039,leviticus,explore_k3_7_edges20,core_adjacent
zaqef_qatan,tevir,38,0.03893443,0.09134615,0,38,inf,36.436866,1.0429,leviticus,explore_k3_7_edges20,core_adjacent
geresh,revia,38,0.22093023,0.1237785,0,38,inf,4.73876,8.018976,leviticus,explore_k3_7_edges20,core_adjacent
meteg,mahapakh,38,0.02677942,0.0952381,63,-25,0.6031746,50.810464,0.747877,leviticus,explore_k3_7_edges20,core_adjacent
sof_pasuq,tipeha,36,0.04645161,0.02160864,1,35,36.0,115.87095,0.31069,leviticus,explore_k3_7_edges20,core_adjacent
atnah,darga,36,0.04651163,0.22641509,0,36,inf,11.044243,3.259617,leviticus,explore_k3_7_edges20,core_adjacent
qadma,merkha,35,0.10479042,0.02554745,0,35,inf,41.064345,0.852321,leviticus,explore_k3_7_edges20,core_adjacent
revia,qadma,31,0.11111111,0.10544218,0,31,inf,7.361213,4.211262,leviticus,explore_k3_7_edges20,core_adjacent
meteg,revia,30,0.02114165,0.09771987,40,-10,0.75,39.094768,0.767366,leviticus,explore_k3_7_edges20,core_adjacent
sof_pasuq,telisha_qetana,30,0.03870968,0.51724138,0,30,inf,4.033923,7.43693,leviticus,explore_k3_7_edges20,core_adjacent
sof_pasuq,tevir,27,0.03483871,0.06490385,0,27,inf,28.932962,0.933192,leviticus,explore_k3_7_edges20,core_adjacent
meteg,munah,26,0.01832276,0.02115541,67,-41,0.3880597,156.506417,0.166127,leviticus,explore_k3_7_edges20,core_adjacent
merkha,pashta,26,0.01893664,0.02927928,1,25,26.0,109.416136,0.237625,leviticus,explore_k3_7_edges20,core_adjacent
revia,tevir,25,0.08960573,0.06009615,0,25,inf,10.415866,2.400184,leviticus,explore_k3_7_edges20,core_adjacent
sof_pasuq,darga,24,0.03096774,0.1509434,0,24,inf,11.058512,2.170274,leviticus,explore_k3_7_edges20,core_adjacent
geresh,mahapakh,24,0.13953488,0.06015038,0,24,inf,6.158844,3.896835,leviticus,explore_k3_7_edges20,core_adjacent
zaqef_qatan,zaqef_gadol,24,0.02459016,0.43636364,0,24,inf,4.817374,4.981967,leviticus,explore_k3_7_edges20,core_adjacent
meteg,tevir,23,0.0162086,0.05528846,17,6,1.35294118,52.975321,0.434164,leviticus,explore_k3_7_edges20,core_adjacent
zaqef_gadol,tipeha,21,0.38181818,0.01260504,0,21,inf,8.2231,2.553782,leviticus,explore_k3_7_edges20,core_adjacent
qadma,zaqef_qatan,21,0.06287425,0.02145046,18,3,1.16666667,29.344521,0.715636,leviticus,explore_k3_7_edges20,core_adjacent
munah,munah,20,0.01579779,0.01627339,20,0,1.0,139.631518,0.143234,leviticus,explore_k3_7_edges20,core_adjacent
zaqef_gadol,merkha,20,0.36363636,0.01459854,0,20,inf,6.762093,2.957664,leviticus,explore_k3_7_edges20,core_adjacent
zaqef_gadol,meteg,8,0.14545455,0.0056101,1,7,8.0,7.0385,1.136606,leviticus,explore_k3_7_edges20,core_adjacent
