taam,rank,successor,count,prob,book,run_label,stream_type
meteg,5,merkha,65,0.04473503,leviticus,explore_k3_7_edges20,core_projected
meteg,6,meteg,43,0.02959394,leviticus,explore_k3_7_edges20,core_projected
meteg,7,mahapakh,43,0.02959394,leviticus,explore_k3_7_edges20,core_projected
meteg,8,munah,39,0.02684102,leviticus,explore_k3_7_edges20,core_projected
meteg,9,atnah,38,0.02615279,leviticus,explore_k3_7_edges20,core_projected
meteg,10,revia,32,0.0220234,leviticus,explore_k3_7_edges20,core_projected
meteg,11,tevir,23,0.01582932,leviticus,explore_k3_7_edges20,core_projected
meteg,12,qadma,20,0.01376462,leviticus,explore_k3_7_edges20,core_projected
meteg,13,geresh,13,0.00894701,leviticus,explore_k3_7_edges20,core_projected
meteg,14,darga,11,0.00757054,leviticus,explore_k3_7_edges20,core_projected
meteg,15,telisha_qetana,4,0.00275292,leviticus,explore_k3_7_edges20,core_projected
munah,1,zaqef_qatan,571,0.42233728,leviticus,explore_k3_7_edges20,core_projected
munah,2,atnah,335,0.24778107,leviticus,explore_k3_7_edges20,core_projected
munah,3,revia,178,0.1316568,leviticus,explore_k3_7_edges20,core_projected
munah,4,meteg,71,0.05251479,leviticus,explore_k3_7_edges20,core_projected
munah,5,munah,59,0.04363905,leviticus,explore_k3_7_edges20,core_projected
munah,6,paseq,47,0.03476331,leviticus,explore_k3_7_edges20,core_projected
munah,7,mahapakh,29,0.0214497,leviticus,explore_k3_7_edges20,core_projected
munah,8,telisha_qetana,18,0.01331361,leviticus,explore_k3_7_edges20,core_projected
munah,9,qadma,15,0.01109467,leviticus,explore_k3_7_edges20,core_projected
munah,10,darga,10,0.00739645,leviticus,explore_k3_7_edges20,core_projected
munah,11,pashta,10,0.00739645,leviticus,explore_k3_7_edges20,core_projected
munah,12,merkha,8,0.00591716,leviticus,explore_k3_7_edges20,core_projected
munah,13,geresh,1,0.00073964,leviticus,explore_k3_7_edges20,core_projected
paseq,1,munah,42,0.77777778,leviticus,explore_k3_7_edges20,core_projected
paseq,2,mahapakh,3,0.05555556,leviticus,explore_k3_7_edges20,core_projected
paseq,3,geresh,2,0.03703704,leviticus,explore_k3_7_edges20,core_projected
paseq,4,qadma,1,0.01851852,leviticus,explore_k3_7_edges20,core_projected
paseq,5,pashta,1,0.01851852,leviticus,explore_k3_7_edges20,core_projected
paseq,6,meteg,1,0.01851852,leviticus,explore_k3_7_edges20,core_projected
paseq,7,darga,1,0.01851852,leviticus,explore_k3_7_edges20,core_projected
paseq,8,revia,1,0.01851852,leviticus,explore_k3_7_edges20,core_projected
paseq,9,tipeha,1,0.01851852,leviticus,explore_k3_7_edges20,core_projected
paseq,10,telisha_qetana,1,0.01851852,leviticus,explore_k3_7_edges20,core_projected
pashta,1,munah,400,0.44444444,leviticus,explore_k3_7_edges20,core_projected
pashta,2,zaqef_qatan,309,0.34333333,leviticus,explore_k3_7_edges20,core_projected
pashta,3,pashta,133,0.14777778,leviticus,explore_k3_7_edges20,core_projected
pashta,4,meteg,50,0.05555556,leviticus,explore_k3_7_edges20,core_projected
pashta,5,mahapakh,5,0.00555556,leviticus,explore_k3_7_edges20,core_projected
pashta,6,qadma,2,0.00222222,leviticus,explore_k3_7_edges20,core_projected
pashta,7,merkha,1,0.00111111,leviticus,explore_k3_7_edges20,core_projected
qadma,1,geresh,149,0.44610778,leviticus,explore_k3_7_edges20,core_projected
qadma,2,mahapakh,66,0.19760479,leviticus,explore_k3_7_edges20,core_projected
qadma,3,darga,39,0.11676647,leviticus,explore_k3_7_edges20,core_projected
qadma,4,merkha,35,0.10479042,leviticus,explore_k3_7_edges20,core_projected
qadma,5,zaqef_qatan,21,0.06287425,leviticus,explore_k3_7_edges20,core_projected
qadma,6,meteg,14,0.04191617,leviticus,explore_k3_7_edges20,core_projected
qadma,7,munah,8,0.0239521,leviticus,explore_k3_7_edges20,core_projected
qadma,8,paseq,2,0.00598802,leviticus,explore_k3_7_edges20,core_projected
revia,1,pashta,70,0.22435897,leviticus,explore_k3_7_edges20,core_projected
revia,2,mahapakh,69,0.22115385,leviticus,explore_k3_7_edges20,core_projected
revia,3,meteg,42,0.13461538,leviticus,explore_k3_7_edges20,core_projected
revia,4,qadma,34,0.10897436,leviticus,explore_k3_7_edges20,core_projected
revia,5,munah,32,0.1025641,leviticus,explore_k3_7_edges20,core_projected
revia,6,tevir,25,0.08012821,leviticus,explore_k3_7_edges20,core_projected
revia,7,merkha,17,0.05448718,leviticus,explore_k3_7_edges20,core_projected
revia,8,darga,16,0.05128205,leviticus,explore_k3_7_edges20,core_projected
revia,9,telisha_qetana,4,0.01282051,leviticus,explore_k3_7_edges20,core_projected
revia,10,zaqef_qatan,3,0.00961538,leviticus,explore_k3_7_edges20,core_projected
sof_pasuq,1,munah,173,0.2021028,leviticus,explore_k3_7_edges20,core_projected
sof_pasuq,2,merkha,131,0.15303738,leviticus,explore_k3_7_edges20,core_projected
sof_pasuq,3,qadma,110,0.12850467,leviticus,explore_k3_7_edges20,core_projected
sof_pasuq,4,mahapakh,105,0.12266355,leviticus,explore_k3_7_edges20,core_projected
sof_pasuq,5,pashta,72,0.08411215,leviticus,explore_k3_7_edges20,core_projected
sof_pasuq,6,meteg,61,0.07126168,leviticus,explore_k3_7_edges20,core_projected
sof_pasuq,7,revia,46,0.05373832,leviticus,explore_k3_7_edges20,core_projected
sof_pasuq,8,tipeha,36,0.04205607,leviticus,explore_k3_7_edges20,core_projected
sof_pasuq,9,telisha_qetana,34,0.03971963,leviticus,explore_k3_7_edges20,core_projected
sof_pasuq,10,tevir,27,0.03154206,leviticus,explore_k3_7_edges20,core_projected
sof_pasuq,11,darga,27,0.03154206,leviticus,explore_k3_7_edges20,core_projected
sof_pasuq,12,zaqef_gadol,17,0.01985981,leviticus,explore_k3_7_edges20,core_projected
sof_pasuq,13,zaqef_qatan,8,0.00934579,leviticus,explore_k3_7_edges20,core_projected
sof_pasuq,14,geresh,7,0.00817757,leviticus,explore_k3_7_edges20,core_projected
sof_pasuq,15,atnah,1,0.00116822,leviticus,explore_k3_7_edges20,core_projected
telisha_qetana,1,qadma,69,0.97183099,leviticus,explore_k3_7_edges20,core_projected
telisha_qetana,2,meteg,2,0.02816901,leviticus,explore_k3_7_edges20,core_projected
tevir,1,merkha,238,0.57211538,leviticus,explore_k3_7_edges20,core_projected
tevir,2,tipeha,161,0.38701923,leviticus,explore_k3_7_edges20,core_projected
tevir,3,meteg,17,0.04086538,leviticus,explore_k3_7_edges20,core_projected
tipeha,1,meteg,514,0.30815348,leviticus,explore_k3_7_edges20,core_projected
tipeha,2,atnah,439,0.26318945,leviticus,explore_k3_7_edges20,core_projected
tipeha,3,merkha,370,0.22182254,leviticus,explore_k3_7_edges20,core_projected
tipeha,4,munah,344,0.20623501,leviticus,explore_k3_7_edges20,core_projected
tipeha,5,sof_pasuq,1,0.00059952,leviticus,explore_k3_7_edges20,core_projected
zaqef_gadol,1,tipeha,21,0.38181818,leviticus,explore_k3_7_edges20,core_projected
zaqef_gadol,2,merkha,20,0.36363636,leviticus,explore_k3_7_edges20,core_projected
zaqef_gadol,3,meteg,8,0.14545455,leviticus,explore_k3_7_edges20,core_projected
zaqef_gadol,4,tevir,5,0.09090909,leviticus,explore_k3_7_edges20,core_projected
zaqef_gadol,5,qadma,1,0.01818182,leviticus,explore_k3_7_edges20,core_projected
zaqef_qatan,1,tipeha,425,0.43059777,leviticus,explore_k3_7_edges20,core_projected
zaqef_qatan,2,merkha,300,0.30395137,leviticus,explore_k3_7_edges20,core_projected
zaqef_qatan,3,munah,56,0.05673759,leviticus,explore_k3_7_edges20,core_projected
zaqef_qatan,4,meteg,48,0.04863222,leviticus,explore_k3_7_edges20,core_projected
zaqef_qatan,5,pashta,42,0.04255319,leviticus,explore_k3_7_edges20,core_projected
zaqef_qatan,6,tevir,38,0.03850051,leviticus,explore_k3_7_edges20,core_projected
zaqef_qatan,7,zaqef_gadol,24,0.02431611,leviticus,explore_k3_7_edges20,core_projected
zaqef_qatan,8,darga,19,0.01925025,leviticus,explore_k3_7_edges20,core_projected
zaqef_qatan,9,qadma,18,0.01823708,leviticus,explore_k3_7_edges20,core_projected
zaqef_qatan,10,mahapakh,11,0.01114488,leviticus,explore_k3_7_edges20,core_projected
zaqef_qatan,11,revia,3,0.00303951,leviticus,explore_k3_7_edges20,core_projected
zaqef_qatan,12,zaqef_qatan,3,0.00303951,leviticus,explore_k3_7_edges20,core_projected
