taam,rank,successor,count,prob,book,run_label,stream_type
atnah,1,merkha,179,0.2201722,leviticus,explore_k3_7_edges20,full
atnah,2,tipeha,126,0.15498155,leviticus,explore_k3_7_edges20,full
atnah,3,munah,107,0.13161132,leviticus,explore_k3_7_edges20,full
atnah,4,mahapakh,85,0.10455105,leviticus,explore_k3_7_edges20,full
atnah,5,pashta,55,0.06765068,leviticus,explore_k3_7_edges20,full
atnah,6,meteg,54,0.06642066,leviticus,explore_k3_7_edges20,full
atnah,7,qadma,50,0.06150062,leviticus,explore_k3_7_edges20,full
atnah,8,tevir,45,0.05535055,leviticus,explore_k3_7_edges20,full
atnah,9,darga,36,0.04428044,leviticus,explore_k3_7_edges20,full
atnah,10,revia,14,0.01722017,leviticus,explore_k3_7_edges20,full
atnah,11,zaqef_gadol,13,0.01599016,leviticus,explore_k3_7_edges20,full
atnah,12,gershayim,11,0.01353014,leviticus,explore_k3_7_edges20,full
atnah,13,telisha_gedola,10,0.01230012,leviticus,explore_k3_7_edges20,full
atnah,14,yetiv,9,0.01107011,leviticus,explore_k3_7_edges20,full
atnah,15,pazer,8,0.0098401,leviticus,explore_k3_7_edges20,full
darga,1,tevir,153,0.89473684,leviticus,explore_k3_7_edges20,full
darga,2,meteg,13,0.07602339,leviticus,explore_k3_7_edges20,full
darga,3,munah,3,0.01754386,leviticus,explore_k3_7_edges20,full
darga,4,tipeha,1,0.00584795,leviticus,explore_k3_7_edges20,full
darga,5,merkha_kefula,1,0.00584795,leviticus,explore_k3_7_edges20,full
geresh,1,munah,75,0.43103448,leviticus,explore_k3_7_edges20,full
geresh,2,revia,38,0.2183908,leviticus,explore_k3_7_edges20,full
geresh,3,mahapakh,24,0.13793103,leviticus,explore_k3_7_edges20,full
geresh,4,meteg,10,0.05747126,leviticus,explore_k3_7_edges20,full
geresh,5,darga,9,0.05172414,leviticus,explore_k3_7_edges20,full
geresh,6,merkha,8,0.04597701,leviticus,explore_k3_7_edges20,full
geresh,7,qadma,6,0.03448276,leviticus,explore_k3_7_edges20,full
geresh,8,pashta,2,0.01149425,leviticus,explore_k3_7_edges20,full
geresh,9,telisha_gedola,2,0.01149425,leviticus,explore_k3_7_edges20,full
geresh_muqdam,1,mahapakh,1,1.0,leviticus,explore_k3_7_edges20,full
gershayim,1,mahapakh,39,0.51315789,leviticus,explore_k3_7_edges20,full
gershayim,2,munah,18,0.23684211,leviticus,explore_k3_7_edges20,full
gershayim,3,darga,8,0.10526316,leviticus,explore_k3_7_edges20,full
gershayim,4,meteg,5,0.06578947,leviticus,explore_k3_7_edges20,full
gershayim,5,revia,4,0.05263158,leviticus,explore_k3_7_edges20,full
gershayim,6,qadma,1,0.01315789,leviticus,explore_k3_7_edges20,full
gershayim,7,merkha,1,0.01315789,leviticus,explore_k3_7_edges20,full
mahapakh,1,pashta,386,0.85587583,leviticus,explore_k3_7_edges20,full
mahapakh,2,meteg,63,0.13968958,leviticus,explore_k3_7_edges20,full
mahapakh,3,paseq,1,0.00221729,leviticus,explore_k3_7_edges20,full
mahapakh,4,tipeha,1,0.00221729,leviticus,explore_k3_7_edges20,full
merkha,1,tipeha,801,0.58339403,leviticus,explore_k3_7_edges20,full
merkha,2,meteg,440,0.32046613,leviticus,explore_k3_7_edges20,full
merkha,3,tevir,100,0.07283321,leviticus,explore_k3_7_edges20,full
merkha,4,pashta,26,0.01893664,leviticus,explore_k3_7_edges20,full
merkha,5,munah,3,0.002185,leviticus,explore_k3_7_edges20,full
merkha,6,paseq,3,0.002185,leviticus,explore_k3_7_edges20,full
merkha_kefula,1,tipeha,1,1.0,leviticus,explore_k3_7_edges20,full
meteg,1,sof_pasuq,856,0.58912595,leviticus,explore_k3_7_edges20,full
meteg,2,pashta,101,0.06951136,leviticus,explore_k3_7_edges20,full
meteg,3,tipeha,93,0.06400551,leviticus,explore_k3_7_edges20,full
meteg,4,zaqef_qatan,69,0.04748796,leviticus,explore_k3_7_edges20,full
meteg,5,merkha,64,0.0440468,leviticus,explore_k3_7_edges20,full
meteg,6,meteg,40,0.02752925,leviticus,explore_k3_7_edges20,full
meteg,7,atnah,38,0.02615279,leviticus,explore_k3_7_edges20,full
meteg,8,mahapakh,38,0.02615279,leviticus,explore_k3_7_edges20,full
meteg,9,revia,30,0.02064694,leviticus,explore_k3_7_edges20,full
meteg,10,munah,26,0.01789401,leviticus,explore_k3_7_edges20,full
meteg,11,tevir,23,0.01582932,leviticus,explore_k3_7_edges20,full
meteg,12,qadma,17,0.01169993,leviticus,explore_k3_7_edges20,full
meteg,13,gershayim,14,0.00963524,leviticus,explore_k3_7_edges20,full
meteg,14,geresh,13,0.00894701,leviticus,explore_k3_7_edges20,full
meteg,15,darga,7,0.00481762,leviticus,explore_k3_7_edges20,full
munah,1,zaqef_qatan,571,0.42233728,leviticus,explore_k3_7_edges20,full
munah,2,atnah,335,0.24778107,leviticus,explore_k3_7_edges20,full
munah,3,revia,175,0.12943787,leviticus,explore_k3_7_edges20,full
munah,4,meteg,67,0.04955621,leviticus,explore_k3_7_edges20,full
munah,5,paseq,47,0.03476331,leviticus,explore_k3_7_edges20,full
munah,6,segol,34,0.02514793,leviticus,explore_k3_7_edges20,full
munah,7,zinor,30,0.02218935,leviticus,explore_k3_7_edges20,full
