trim_fraction_of_fixed_blocks,blocks_removed,selection_rule,level,metric_role,observed_boundary_hits,observed_burst_ends,null,permutations,observed,null_mean,difference,fold,null_sd,z,p_enrich,p_deplete,p_two_sided
0.0,0,highest_observed_analyzed_arrival_density,minor,robustness,5600,15888,run_preserving_circular_translation,500,0.35246727089627394,0.30784944612286,0.04461782477341392,1.1449339127789346,0.0033711222770601997,13.23530299598716,0.001996007984031936,1.0,0.003992015968063872
0.0,0,highest_observed_analyzed_arrival_density,major,robustness,2982,15888,run_preserving_circular_translation,500,0.18768882175226587,0.16091503021148038,0.02677379154078549,1.1663846534758027,0.002725619502834578,9.823011433892882,0.001996007984031936,1.0,0.003992015968063872
0.0,0,highest_observed_analyzed_arrival_density,verse,exploratory,1559,15888,run_preserving_circular_translation,500,0.09812437059415911,0.08291968781470292,0.015204682779456191,1.183366377517405,0.001995223282206957,7.62054197895986,0.001996007984031936,1.0,0.003992015968063872
0.01,1,highest_observed_analyzed_arrival_density,minor,robustness,5414,15414,run_preserving_circular_translation,500,0.351239133255482,0.30759766202146643,0.04364147123401557,1.1418784230907775,0.0033926371197675977,12.863583605724711,0.001996007984031936,1.0,0.003992015968063872
0.01,1,highest_observed_analyzed_arrival_density,major,robustness,2889,15414,run_preserving_circular_translation,500,0.18742701440249124,0.1606799730749834,0.026747041327507826,1.16646157461718,0.0027596781583897607,9.69208719002016,0.001996007984031936,1.0,0.003992015968063872
0.01,1,highest_observed_analyzed_arrival_density,verse,exploratory,1513,15414,run_preserving_circular_translation,500,0.09815751913844557,0.0828163194425988,0.015341199695846769,1.1852436790128058,0.002033268502687467,7.54509287660217,0.001996007984031936,1.0,0.003992015968063872
0.05,2,highest_observed_analyzed_arrival_density,minor,robustness,5249,14967,run_preserving_circular_translation,500,0.3507048840783056,0.3073156927617559,0.04338919131654967,1.1411876852972387,0.003468088052074817,12.510983188731805,0.001996007984031936,1.0,0.003992015968063872
0.05,2,highest_observed_analyzed_arrival_density,major,robustness,2807,14967,run_preserving_circular_translation,500,0.18754593438898912,0.16037368244446168,0.027172251944527437,1.1694308662765622,0.0028114967538922465,9.664692625701976,0.001996007984031936,1.0,0.003992015968063872
0.05,2,highest_observed_analyzed_arrival_density,verse,exploratory,1471,14967,run_preserving_circular_translation,500,0.0982828890225162,0.08266894700026998,0.01561394202224621,1.1888731209095385,0.002072989254643782,7.532090186800932,0.001996007984031936,1.0,0.003992015968063872
0.1,4,highest_observed_analyzed_arrival_density,minor,robustness,4907,14034,run_preserving_circular_translation,500,0.3496508479407154,0.3072428273760156,0.04240802056469978,1.138027699220458,0.0035723183578564833,11.87128814301592,0.001996007984031936,1.0,0.003992015968063872
0.1,4,highest_observed_analyzed_arrival_density,major,robustness,2621,14034,run_preserving_circular_translation,500,0.1867607239561066,0.16078614992279214,0.025974574033314463,1.1615473350521,0.0028856175376955574,9.00139179707705,0.001996007984031936,1.0,0.003992015968063872
0.1,4,highest_observed_analyzed_arrival_density,verse,exploratory,1375,14034,run_preserving_circular_translation,500,0.09797634316659541,0.08288363825045347,0.015092704916141939,1.182095106280634,0.002136569956421477,7.063988179175085,0.001996007984031936,1.0,0.003992015968063872
