scope,level,metric_role,metric,eligible_blocks,null,permutations,observed,null_mean,difference,fold,null_sd,z,p_enrich,p_deplete,p_two_sided
ALL,minor,robustness,positive_block_difference_share,34,run_preserving_circular_translation,500,0.8529411764705882,0.49447058823529416,0.35847058823529404,1.7249583630739946,0.0878651845581596,4.079779608247629,0.001996007984031936,1.0,0.003992015968063872
ALL,minor,robustness,median_block_hit_rate_difference,34,run_preserving_circular_translation,500,0.038999536295311305,-0.0001106486819973681,0.03911018497730867,-352.46272789981316,0.004242531244750561,9.218596804844074,0.001996007984031936,1.0,0.003992015968063872
ALL,major,robustness,positive_block_difference_share,34,run_preserving_circular_translation,500,0.8529411764705882,0.4934117647058824,0.3595294117647058,1.7286599904625655,0.08662163678018045,4.150572826014392,0.001996007984031936,1.0,0.003992015968063872
ALL,major,robustness,median_block_hit_rate_difference,34,run_preserving_circular_translation,500,0.025098987863016592,-0.0003217014007159914,0.025420689263732584,-78.0195168785566,0.0032507002140724993,7.820065705746939,0.001996007984031936,1.0,0.003992015968063872
ALL,verse,exploratory,positive_block_difference_share,34,run_preserving_circular_translation,500,0.7941176470588235,0.49576470588235294,0.29835294117647054,1.6018035121025154,0.08740424320422784,3.413483490490756,0.001996007984031936,1.0,0.003992015968063872
ALL,verse,exploratory,median_block_hit_rate_difference,34,run_preserving_circular_translation,500,0.010960761048766282,-0.00012859521057535426,0.011089356259341637,-85.2345977717692,0.002488020861558581,4.457099387982979,0.001996007984031936,1.0,0.003992015968063872
genesis,minor,robustness,positive_block_difference_share,9,run_preserving_circular_translation,500,1.0,0.49266666666666664,0.5073333333333334,2.029769959404601,0.17204808400524704,2.94878804531099,0.001996007984031936,1.0,0.003992015968063872
genesis,minor,robustness,median_block_hit_rate_difference,9,run_preserving_circular_translation,500,0.039368835481457476,-0.00021098026789040668,0.03957981574934788,-186.59960893550266,0.008790265718547973,4.502687065060179,0.001996007984031936,1.0,0.003992015968063872
genesis,major,robustness,positive_block_difference_share,9,run_preserving_circular_translation,500,0.8888888888888888,0.49244444444444446,0.3964444444444444,1.8050541516245486,0.16987199247421716,2.333783448761372,0.02594810379241517,0.998003992015968,0.05189620758483034
genesis,major,robustness,median_block_hit_rate_difference,9,run_preserving_circular_translation,500,0.02378934938247501,-0.00042524734593525745,0.024214596728410268,-55.94238179230603,0.006621580756868694,3.656920849797384,0.001996007984031936,1.0,0.003992015968063872
genesis,verse,exploratory,positive_block_difference_share,9,run_preserving_circular_translation,500,0.8888888888888888,0.49644444444444447,0.3924444444444444,1.7905102954341985,0.17836624826047814,2.2002169596085013,0.01996007984031936,1.0,0.03992015968063872
genesis,verse,exploratory,median_block_hit_rate_difference,9,run_preserving_circular_translation,500,0.007131889816586023,9.078189140723086e-06,0.0071228116274453,785.6070969697776,0.005012866324119937,1.4209059581687105,0.08183632734530938,0.9201596806387226,0.16367265469061876
exodus,minor,robustness,positive_block_difference_share,7,run_preserving_circular_translation,500,0.8571428571428571,0.49857142857142855,0.35857142857142854,1.7191977077363896,0.1996885329809442,1.795653577191867,0.07784431137724551,0.9920159680638723,0.15568862275449102
exodus,minor,robustness,median_block_hit_rate_difference,7,run_preserving_circular_translation,500,0.052178457519271304,-0.0001832776309262525,0.052361735150197555,-284.6962679273552,0.009600467393923152,5.45408186932036,0.001996007984031936,1.0,0.003992015968063872
