book,block_id,level,metric_role,eligible_for_distribution_summary,observed_burst_ends,observed_boundary_hits,null,permutations,observed,null_mean,difference,fold,null_sd,z,p_enrich,p_deplete,p_two_sided
leviticus,1,minor,robustness,1,444,123,run_preserving_circular_translation,500,0.27702702702702703,0.29059358881604186,-0.01356656178901483,0.9533143114261786,0.020320194106783394,-0.667639379708778,0.7425149700598802,0.26147704590818366,0.5229540918163673
leviticus,1,major,robustness,1,444,65,run_preserving_circular_translation,500,0.1463963963963964,0.16071504050506896,-0.014318644108672562,0.9109066328597855,0.015968506330622585,-0.8966802412329509,0.8063872255489022,0.20159680638722555,0.4031936127744511
leviticus,1,verse,exploratory,1,444,31,run_preserving_circular_translation,500,0.06981981981981981,0.08304323125981501,-0.013223411439995197,0.8407647289322897,0.011819379876393516,-1.11879062846655,0.8522954091816367,0.15169660678642716,0.3033932135728543
leviticus,2,minor,robustness,1,448,152,run_preserving_circular_translation,500,0.3392857142857143,0.3039688803427806,0.03531683394293372,1.1161856894794873,0.020300168055124582,1.7397311119312793,0.03992015968063872,0.9620758483033932,0.07984031936127745
leviticus,2,major,robustness,1,448,88,run_preserving_circular_translation,500,0.19642857142857142,0.1612379037726918,0.03519066765587964,1.218253070974492,0.015888152592555885,2.2148999042448527,0.013972055888223553,0.9880239520958084,0.027944111776447105
leviticus,2,verse,exploratory,1,448,48,run_preserving_circular_translation,500,0.10714285714285714,0.08373434193922194,0.023408515203635197,1.279556925647378,0.01177994137333444,1.987150399290074,0.023952095808383235,0.9780439121756487,0.04790419161676647
leviticus,3,minor,robustness,1,474,186,run_preserving_circular_translation,500,0.3924050632911392,0.2884696905737091,0.10393537271743014,1.3602991097980632,0.020507239019264354,5.068228473847405,0.001996007984031936,1.0,0.003992015968063872
leviticus,3,major,robustness,1,474,106,run_preserving_circular_translation,500,0.22362869198312235,0.15281886826649516,0.0708098237166272,1.463357859666547,0.016315406688725144,4.340058759648372,0.001996007984031936,1.0,0.003992015968063872
leviticus,3,verse,exploratory,1,474,57,run_preserving_circular_translation,500,0.12025316455696203,0.07817067556818541,0.04208248898877662,1.5383411193890681,0.011740838718344034,3.5842830310773635,0.001996007984031936,1.0,0.003992015968063872
leviticus,4,minor,robustness,1,452,127,run_preserving_circular_translation,500,0.2809734513274336,0.2929099745053434,-0.011936523177909775,0.9592484919707231,0.02009017771754437,-0.5941472169002187,0.7245508982035929,0.2774451097804391,0.5548902195608783
leviticus,4,major,robustness,1,452,80,run_preserving_circular_translation,500,0.17699115044247787,0.16510290125946417,0.011888249183013705,1.0720050895067614,0.015623296725598068,0.7609308964564018,0.20958083832335328,0.7924151696606786,0.41916167664670656
leviticus,4,verse,exploratory,1,452,33,run_preserving_circular_translation,500,0.07300884955752213,0.08449732016105808,-0.011488470603535958,0.8640374560798131,0.011616663793582125,-0.9889647154876782,0.8582834331337326,0.14570858283433133,0.29141716566866266
leviticus,5,minor,robustness,1,474,186,run_preserving_circular_translation,500,0.3924050632911392,0.3163132898078276,0.07609177348331164,1.2405582564347528,0.021147700119554847,3.5981110500498885,0.001996007984031936,1.0,0.003992015968063872
leviticus,5,major,robustness,1,474,93,run_preserving_circular_translation,500,0.1962025316455696,0.16884041428087687,0.02736211736469274,1.1620590513310047,0.015452367233199543,1.7707395217675772,0.043912175648702596,0.9600798403193613,0.08782435129740519
leviticus,5,verse,exploratory,1,474,46,run_preserving_circular_translation,500,0.0970464135021097,0.08641459856428928,0.010631814937820422,1.123032625441299,0.01114527272057341,0.9539304424731412,0.1536926147704591,0.8483033932135728,0.3073852295409182
leviticus,6,minor,robustness,0,71,24,run_preserving_circular_translation,500,0.3380281690140845,0.2912010290728885,0.04682713994119603,1.1608069177855653,0.05270660187739369,0.8884492316565107,0.17964071856287425,0.8263473053892215,0.3592814371257485
leviticus,6,major,robustness,0,71,14,run_preserving_circular_translation,500,0.19718309859154928,0.16617798144611717,0.03100511714543211,1.186577769663699,0.04011251857762796,0.7729536375390963,0.23353293413173654,0.7764471057884231,0.46706586826347307
leviticus,6,verse,exploratory,0,71,6,run_preserving_circular_translation,500,0.08450704225352113,0.08269682588775143,0.0018102163657696957,1.021889792580755,0.029352810493761743,0.06167097239817683,0.437125748502994,0.5728542914171657,0.874251497005988
