source,target,count,prob_given_source,target_predecessor_share,reverse_count,asymmetry_count,asymmetry_ratio,expected_independent,lift,book,run_label,stream_type
merkha,tipeha,1041,0.65103189,0.56118598,378,663,2.75396825,239.824143,4.340681,deuteronomy,control_exclude_meteg,core_projected
munah,zaqef_qatan,840,0.46357616,0.64965197,81,759,10.37037037,189.4337,4.434269,deuteronomy,control_exclude_meteg,core_projected
pashta,munah,583,0.47865353,0.32192159,11,572,53.0,178.347186,3.268905,deuteronomy,control_exclude_meteg,core_projected
tipeha,sof_pasuq,566,0.30512129,0.5932914,52,514,10.88461538,143.084573,3.955702,deuteronomy,control_exclude_meteg,core_projected
mahapakh,pashta,563,0.98254799,0.46223317,16,547,35.1875,56.42901,9.977138,deuteronomy,control_exclude_meteg,core_projected
tipeha,atnah,535,0.2884097,0.58662281,96,439,5.57291667,136.785252,3.91124,deuteronomy,control_exclude_meteg,core_projected
zaqef_qatan,tipeha,492,0.38051044,0.26522911,0,492,inf,193.929091,2.53701,deuteronomy,control_exclude_meteg,core_projected
zaqef_qatan,merkha,443,0.34261408,0.27704816,0,443,inf,167.165831,2.650063,deuteronomy,control_exclude_meteg,core_projected
pashta,zaqef_qatan,411,0.33743842,0.31786543,53,358,7.75471698,127.334573,3.227717,deuteronomy,control_exclude_meteg,core_projected
tipeha,merkha,378,0.20377358,0.23639775,1041,-663,0.36311239,239.824143,1.576155,deuteronomy,control_exclude_meteg,core_projected
merkha,sof_pasuq,376,0.23514697,0.39412998,148,228,2.54054054,123.338131,3.04853,deuteronomy,control_exclude_meteg,core_projected
tipeha,munah,370,0.19946092,0.20430701,1,369,370.0,271.620715,1.362194,deuteronomy,control_exclude_meteg,core_projected
munah,atnah,369,0.20364238,0.40460526,180,189,2.05,133.614489,2.761677,deuteronomy,control_exclude_meteg,core_projected
tevir,merkha,326,0.68343816,0.20387742,112,214,2.91071429,61.669065,5.286281,deuteronomy,control_exclude_meteg,core_projected
munah,revia,300,0.16556291,0.5859375,63,237,4.76190476,75.011643,3.999379,deuteronomy,control_exclude_meteg,core_projected
sof_pasuq,munah,268,0.28121721,0.14798454,1,267,268.0,139.544227,1.920538,deuteronomy,control_exclude_meteg,core_projected
qadma,geresh,218,0.49545455,0.88979592,9,209,24.22222222,8.716041,25.011354,deuteronomy,control_exclude_meteg,core_projected
pashta,pashta,194,0.1592775,0.1592775,194,0,1.0,119.948577,1.61736,deuteronomy,control_exclude_meteg,core_projected
darga,tevir,183,0.87559809,0.3836478,2,181,91.5,8.06056,22.703139,deuteronomy,control_exclude_meteg,core_projected
atnah,munah,180,0.19736842,0.0993926,369,-189,0.48780488,133.54075,1.347903,deuteronomy,control_exclude_meteg,core_projected
atnah,merkha,172,0.18859649,0.10756723,4,168,43.0,117.90815,1.458763,deuteronomy,control_exclude_meteg,core_projected
revia,pashta,158,0.30859375,0.12972085,0,158,inf,50.421734,3.133569,deuteronomy,control_exclude_meteg,core_projected
sof_pasuq,merkha,148,0.15529906,0.09255785,376,-228,0.39361702,123.208845,1.201212,deuteronomy,control_exclude_meteg,core_projected
tevir,tipeha,143,0.29979036,0.07708895,0,143,inf,71.542287,1.998818,deuteronomy,control_exclude_meteg,core_projected
atnah,pashta,129,0.14144737,0.10591133,1,128,129.0,89.813713,1.436306,deuteronomy,control_exclude_meteg,core_projected
atnah,mahapakh,119,0.13048246,0.20767888,0,119,inf,42.252264,2.816417,deuteronomy,control_exclude_meteg,core_projected
telisha_qetana,qadma,113,0.95762712,0.25681818,0,113,inf,4.19793,26.918028,deuteronomy,control_exclude_meteg,core_projected
merkha,tevir,112,0.07004378,0.23480084,326,-214,0.34355828,61.669065,1.816146,deuteronomy,control_exclude_meteg,core_projected
sof_pasuq,qadma,111,0.11647429,0.25227273,0,111,inf,33.903622,3.273986,deuteronomy,control_exclude_meteg,core_projected
revia,mahapakh,109,0.21289062,0.19022688,0,109,inf,23.720569,4.595168,deuteronomy,control_exclude_meteg,core_projected
sof_pasuq,mahapakh,105,0.11017838,0.18324607,0,105,inf,44.151763,2.378161,deuteronomy,control_exclude_meteg,core_projected
qadma,mahapakh,102,0.23181818,0.17801047,1,101,102.0,20.384864,5.003713,deuteronomy,control_exclude_meteg,core_projected
geresh,munah,75,0.30612245,0.04141358,4,71,18.75,35.874434,2.090625,deuteronomy,control_exclude_meteg,core_projected
geresh,revia,75,0.30612245,0.14648438,6,69,12.5,10.142303,7.39477,deuteronomy,control_exclude_meteg,core_projected
paseq,munah,55,0.67073171,0.03036996,66,-11,0.83333333,12.006953,4.580679,deuteronomy,control_exclude_meteg,core_projected
geresh,mahapakh,37,0.15102041,0.06457243,0,37,inf,11.350663,3.259721,deuteronomy,control_exclude_meteg,core_projected
zaqef_gadol,merkha,32,0.45714286,0.02001251,0,32,inf,9.049968,3.535924,deuteronomy,control_exclude_meteg,core_projected
zaqef_gadol,tipeha,23,0.32857143,0.01239892,0,23,inf,10.498868,2.190712,deuteronomy,control_exclude_meteg,core_projected
