k,pattern,observed_count,observed_share,enrichment_ratio,total_ngrams,null_mean,null_sd,null_unique_values,z,z_reliable,empirical_p,null_exceedances,permutations,rank,book,run_label,stream_type
3,pashta munah zaqef_qatan,569,0.04452618,32.663605,12779,17.42,3.64003424,21,151.531542,True,0.00497512,0,200,1,deuteronomy,control_exclude_meteg,full
3,qadma geresh revia,73,0.0057125,208.571429,12779,0.35,0.58240534,4,124.741301,True,0.00497512,0,200,2,deuteronomy,control_exclude_meteg,full
3,tevir merkha tipeha,318,0.02488458,35.650224,12779,8.92,2.99641327,17,103.149991,True,0.00497512,0,200,3,deuteronomy,control_exclude_meteg,full
3,tipeha merkha sof_pasuq,374,0.02926677,22.136727,12779,16.895,3.62902523,19,98.402457,True,0.00497512,0,200,4,deuteronomy,control_exclude_meteg,full
3,mahapakh pashta zaqef_qatan,220,0.01721574,39.568345,12779,5.56,2.23638258,13,95.886993,True,0.00497512,0,200,5,deuteronomy,control_exclude_meteg,full
3,qadma darga tevir,51,0.00399092,185.454545,12779,0.275,0.56655088,4,89.533,True,0.00497512,0,200,6,deuteronomy,control_exclude_meteg,full
3,darga tevir tipeha,89,0.00696455,85.990338,12779,1.035,1.00939058,6,87.146642,True,0.00497512,0,200,7,deuteronomy,control_exclude_meteg,full
3,tipeha munah atnah,363,0.02840598,19.600432,12779,18.52,3.96588467,20,86.860821,True,0.00497512,0,200,8,deuteronomy,control_exclude_meteg,full
3,merkha tipeha sof_pasuq,366,0.02864074,20.66629,12779,17.71,4.12321531,20,84.470486,True,0.00497512,0,200,9,deuteronomy,control_exclude_meteg,full
3,darga tevir merkha,90,0.0070428,89.552239,12779,1.005,1.08668275,7,81.896027,True,0.00497512,0,200,10,deuteronomy,control_exclude_meteg,full
3,zaqef_qatan merkha tipeha,412,0.03224039,17.800821,12779,23.145,4.95344913,25,78.501866,True,0.00497512,0,200,11,deuteronomy,control_exclude_meteg,full
3,sof_pasuq qadma geresh,63,0.00492996,100.8,12779,0.625,0.83538274,5,74.666374,True,0.00497512,0,200,12,deuteronomy,control_exclude_meteg,full
3,merkha tipeha atnah,333,0.02605838,20.398162,12779,16.325,4.33976298,22,72.970575,True,0.00497512,0,200,13,deuteronomy,control_exclude_meteg,full
3,mahapakh pashta munah,216,0.01690273,28.088427,12779,7.69,2.86793046,15,72.634258,True,0.00497512,0,200,14,deuteronomy,control_exclude_meteg,full
3,paseq munah revia,51,0.00399092,100.990099,12779,0.505,0.72290244,4,69.850366,True,0.00497512,0,200,15,deuteronomy,control_exclude_meteg,full
3,qadma mahapakh pashta,101,0.00790359,62.345679,12779,1.62,1.42328094,8,69.824584,True,0.00497512,0,200,16,deuteronomy,control_exclude_meteg,full
3,munah zaqef_qatan tipeha,332,0.02598012,12.554358,12779,26.445,4.48638084,24,68.107236,True,0.00497512,0,200,17,deuteronomy,control_exclude_meteg,full
3,revia mahapakh pashta,100,0.00782534,47.281324,12779,2.115,1.46715292,8,66.717653,True,0.00497512,0,200,18,deuteronomy,control_exclude_meteg,full
3,sof_pasuq telisha_qetana qadma,37,0.00289538,108.823529,12779,0.34,0.5709905,4,64.204221,True,0.00497512,0,200,19,deuteronomy,control_exclude_meteg,full
3,munah zaqef_qatan merkha,289,0.02261523,12.890277,12779,22.42,4.51948323,24,58.98462,True,0.00497512,0,200,20,deuteronomy,control_exclude_meteg,full
3,qadma geresh munah,67,0.00524298,55.833333,12779,1.2,1.11634724,6,58.942234,True,0.00497512,0,200,21,deuteronomy,control_exclude_meteg,full
3,qadma geresh mahapakh,30,0.0023476,105.263158,12779,0.285,0.53404214,3,55.641677,True,0.00497512,0,200,22,deuteronomy,control_exclude_meteg,full
3,gershayim mahapakh pashta,37,0.00289538,90.243902,12779,0.41,0.66642374,4,54.905007,True,0.00497512,0,200,23,deuteronomy,control_exclude_meteg,full
3,mahapakh pashta pashta,121,0.00946866,23.449612,12779,5.16,2.1996802,13,52.662201,True,0.00497512,0,200,24,deuteronomy,control_exclude_meteg,full
3,atnah mahapakh pashta,102,0.00798185,26.459144,12779,3.855,1.88992967,10,51.930504,True,0.00497512,0,200,25,deuteronomy,control_exclude_meteg,full
3,yetiv munah zaqef_qatan,51,0.00399092,52.57732,12779,0.97,1.04621836,5,47.819845,True,0.00497512,0,200,26,deuteronomy,control_exclude_meteg,full
3,geresh munah revia,53,0.00414743,40.0,12779,1.325,1.16454102,6,44.373705,True,0.00497512,0,200,27,deuteronomy,control_exclude_meteg,full
3,sof_pasuq mahapakh pashta,90,0.0070428,23.285899,12779,3.865,1.96624147,10,43.806929,True,0.00497512,0,200,28,deuteronomy,control_exclude_meteg,full
3,munah paseq munah,52,0.00406918,33.548387,12779,1.55,1.31382292,7,38.399391,True,0.00497512,0,200,29,deuteronomy,control_exclude_meteg,full
3,sof_pasuq darga tevir,29,0.00226935,47.933884,12779,0.605,0.74278777,5,38.227609,True,0.00497512,0,200,30,deuteronomy,control_exclude_meteg,full
3,munah telisha_gedola qadma,20,0.00156507,71.428571,12779,0.28,0.52246036,4,37.744491,True,0.00497512,0,200,31,deuteronomy,control_exclude_meteg,full
3,gershayim munah revia,30,0.0023476,44.444444,12779,0.675,0.83838502,4,34.977963,True,0.00497512,0,200,32,deuteronomy,control_exclude_meteg,full
3,geresh mahapakh pashta,37,0.00289538,33.333333,12779,1.11,1.07408954,6,33.414346,True,0.00497512,0,200,33,deuteronomy,control_exclude_meteg,full
3,zaqef_qatan darga tevir,27,0.00211284,35.294118,12779,0.765,0.78923346,5,33.241115,True,0.00497512,0,200,34,deuteronomy,control_exclude_meteg,full
3,munah revia pashta,93,0.00727756,13.507625,12779,6.885,2.70153037,15,31.876377,True,0.00497512,0,200,35,deuteronomy,control_exclude_meteg,full
3,atnah merkha tipeha,152,0.01189451,9.104522,12779,16.695,4.28647223,22,31.565584,True,0.00497512,0,200,36,deuteronomy,control_exclude_meteg,full
3,munah revia mahapakh,55,0.00430394,16.105417,12779,3.415,1.65422407,9,31.183804,True,0.00497512,0,200,37,deuteronomy,control_exclude_meteg,full
3,revia pashta munah,90,0.0070428,12.884753,12779,6.985,2.66651957,15,31.132342,True,0.00497512,0,200,38,deuteronomy,control_exclude_meteg,full
3,revia tevir merkha,49,0.00383442,18.955513,12779,2.585,1.51135568,7,30.710838,True,0.00497512,0,200,39,deuteronomy,control_exclude_meteg,full
3,sof_pasuq munah revia,69,0.00539948,13.142857,12779,5.25,2.08307369,12,30.603814,True,0.00497512,0,200,40,deuteronomy,control_exclude_meteg,full
3,zaqef_qatan tipeha atnah,124,0.00970342,9.267564,12779,13.38,3.63616674,20,30.422147,True,0.00497512,0,200,41,deuteronomy,control_exclude_meteg,full
3,revia qadma mahapakh,27,0.00211284,35.064935,12779,0.77,0.86651848,5,30.270561,True,0.00497512,0,200,42,deuteronomy,control_exclude_meteg,full
3,pashta zaqef_qatan merkha,133,0.0104077,8.412397,12779,15.81,3.88579425,22,30.158571,True,0.00497512,0,200,43,deuteronomy,control_exclude_meteg,full
3,pashta zaqef_qatan tipeha,144,0.01126849,7.796427,12779,18.47,4.21162545,20,29.805594,True,0.00497512,0,200,44,deuteronomy,control_exclude_meteg,full
3,munah telisha_qetana qadma,22,0.00172157,40.0,12779,0.55,0.7618412,4,28.155474,True,0.00497512,0,200,45,deuteronomy,control_exclude_meteg,full
3,zaqef_qatan tevir merkha,70,0.00547774,11.551155,12779,6.06,2.30062259,13,27.792477,True,0.00497512,0,200,46,deuteronomy,control_exclude_meteg,full
3,atnah qadma geresh,24,0.00187808,36.363636,12779,0.66,0.84139153,5,27.739761,True,0.00497512,0,200,47,deuteronomy,control_exclude_meteg,full
3,zaqef_qatan tipeha merkha,137,0.01072071,5.770851,12779,23.74,4.38389011,22,25.835502,True,0.00497512,0,200,48,deuteronomy,control_exclude_meteg,full
3,merkha tipeha merkha,165,0.01291181,5.711319,12779,28.89,5.3826354,28,25.28687,True,0.00497512,0,200,49,deuteronomy,control_exclude_meteg,full
3,sof_pasuq merkha tipeha,122,0.00954691,6.796657,12779,17.95,4.12462881,21,25.226512,True,0.00497512,0,200,50,deuteronomy,control_exclude_meteg,full
4,mahapakh pashta munah zaqef_qatan,211,0.01651276,267.088608,12778,0.79,0.94358453,5,222.778134,True,0.00497512,0,200,1,deuteronomy,control_exclude_meteg,full
4,munah zaqef_qatan merkha tipeha,273,0.02136485,82.602118,12778,3.305,1.87068767,10,144.168909,True,0.00497512,0,200,2,deuteronomy,control_exclude_meteg,full
4,tevir merkha tipeha atnah,110,0.00860855,152.777778,12778,0.72,0.8154291,4,134.015329,True,0.00497512,0,200,3,deuteronomy,control_exclude_meteg,full
4,pashta munah zaqef_qatan merkha,199,0.01557364,91.916859,12778,2.165,1.50636005,8,130.669291,True,0.00497512,0,200,4,deuteronomy,control_exclude_meteg,full
4,pashta munah zaqef_qatan tipeha,203,0.01588668,77.629063,12778,2.615,1.57772656,8,127.0087,True,0.00497512,0,200,5,deuteronomy,control_exclude_meteg,full
4,tevir merkha tipeha sof_pasuq,98,0.00766943,147.368421,12778,0.665,0.78476383,4,124.030945,True,0.00497512,0,200,6,deuteronomy,control_exclude_meteg,full
4,zaqef_qatan merkha tipeha sof_pasuq,149,0.01166067,89.221557,12778,1.67,1.23642376,6,119.158176,True,0.00497512,0,200,7,deuteronomy,control_exclude_meteg,full
4,zaqef_qatan merkha tipeha atnah,148,0.01158241,89.969605,12778,1.645,1.31438695,7,111.348488,True,0.00497512,0,200,8,deuteronomy,control_exclude_meteg,full
4,revia pashta munah zaqef_qatan,89,0.0069651,140.15748,12778,0.635,0.79683734,4,110.894652,True,0.00497512,0,200,9,deuteronomy,control_exclude_meteg,full
4,merkha tipeha munah atnah,171,0.01338238,70.661157,12778,2.42,1.53144593,9,110.078976,True,0.00497512,0,200,10,deuteronomy,control_exclude_meteg,full
4,merkha tipeha merkha sof_pasuq,162,0.01267804,75.700935,12778,2.14,1.5105658,7,105.827896,True,0.00497512,0,200,11,deuteronomy,control_exclude_meteg,full
4,zaqef_qatan tipeha merkha sof_pasuq,136,0.01064329,76.619718,12778,1.775,1.30879322,7,102.556307,True,0.00497512,0,200,12,deuteronomy,control_exclude_meteg,full
4,zaqef_qatan tipeha munah atnah,129,0.01009548,70.879121,12778,1.82,1.33661238,7,95.150996,True,0.00497512,0,200,13,deuteronomy,control_exclude_meteg,full
4,munah revia mahapakh pashta,53,0.00414775,151.428571,12778,0.35,0.59097058,3,89.090729,True,0.00497512,0,200,14,deuteronomy,control_exclude_meteg,full
4,tipeha sof_pasuq mahapakh pashta,61,0.00477383,120.792079,12778,0.505,0.68726755,4,88.022489,True,0.00497512,0,200,15,deuteronomy,control_exclude_meteg,full
4,mahapakh pashta zaqef_qatan tipeha,76,0.00594772,94.409938,12778,0.805,0.8722264,5,86.210415,True,0.00497512,0,200,16,deuteronomy,control_exclude_meteg,full
