taam,rank,successor,count,prob,book,run_label,stream_type
atnah,1,merkha,171,0.1875,deuteronomy,control_exclude_meteg,full
atnah,2,munah,158,0.17324561,deuteronomy,control_exclude_meteg,full
atnah,3,pashta,129,0.14144737,deuteronomy,control_exclude_meteg,full
atnah,4,mahapakh,103,0.1129386,deuteronomy,control_exclude_meteg,full
atnah,5,tipeha,96,0.10526316,deuteronomy,control_exclude_meteg,full
atnah,6,qadma,58,0.06359649,deuteronomy,control_exclude_meteg,full
atnah,7,revia,49,0.05372807,deuteronomy,control_exclude_meteg,full
atnah,8,gershayim,31,0.03399123,deuteronomy,control_exclude_meteg,full
atnah,9,darga,26,0.02850877,deuteronomy,control_exclude_meteg,full
atnah,10,tevir,18,0.01973684,deuteronomy,control_exclude_meteg,full
darga,1,tevir,183,0.87559809,deuteronomy,control_exclude_meteg,full
darga,2,munah,21,0.10047847,deuteronomy,control_exclude_meteg,full
darga,3,paseq,2,0.00956938,deuteronomy,control_exclude_meteg,full
darga,4,darga,1,0.00478469,deuteronomy,control_exclude_meteg,full
darga,5,tipeha,1,0.00478469,deuteronomy,control_exclude_meteg,full
darga,6,merkha,1,0.00478469,deuteronomy,control_exclude_meteg,full
geresh,1,munah,75,0.30612245,deuteronomy,control_exclude_meteg,full
geresh,2,revia,75,0.30612245,deuteronomy,control_exclude_meteg,full
geresh,3,mahapakh,37,0.15102041,deuteronomy,control_exclude_meteg,full
geresh,4,darga,34,0.13877551,deuteronomy,control_exclude_meteg,full
geresh,5,merkha,12,0.04897959,deuteronomy,control_exclude_meteg,full
geresh,6,qadma,9,0.03673469,deuteronomy,control_exclude_meteg,full
geresh,7,telisha_qetana,2,0.00816327,deuteronomy,control_exclude_meteg,full
geresh,8,zaqef_qatan,1,0.00408163,deuteronomy,control_exclude_meteg,full
gershayim,1,munah,42,0.3853211,deuteronomy,control_exclude_meteg,full
gershayim,2,mahapakh,37,0.33944954,deuteronomy,control_exclude_meteg,full
gershayim,3,darga,14,0.12844037,deuteronomy,control_exclude_meteg,full
gershayim,4,qadma,7,0.06422018,deuteronomy,control_exclude_meteg,full
gershayim,5,merkha,6,0.05504587,deuteronomy,control_exclude_meteg,full
gershayim,6,revia,2,0.01834862,deuteronomy,control_exclude_meteg,full
gershayim,7,telisha_gedola,1,0.00917431,deuteronomy,control_exclude_meteg,full
mahapakh,1,pashta,563,0.98254799,deuteronomy,control_exclude_meteg,full
mahapakh,2,paseq,3,0.0052356,deuteronomy,control_exclude_meteg,full
mahapakh,3,munah,3,0.0052356,deuteronomy,control_exclude_meteg,full
mahapakh,4,merkha,3,0.0052356,deuteronomy,control_exclude_meteg,full
mahapakh,5,qadma,1,0.0017452,deuteronomy,control_exclude_meteg,full
merkha,1,tipeha,1041,0.65103189,deuteronomy,control_exclude_meteg,full
merkha,2,sof_pasuq,376,0.23514697,deuteronomy,control_exclude_meteg,full
merkha,3,tevir,112,0.07004378,deuteronomy,control_exclude_meteg,full
merkha,4,pashta,36,0.02251407,deuteronomy,control_exclude_meteg,full
merkha,5,munah,11,0.0068793,deuteronomy,control_exclude_meteg,full
merkha,6,paseq,6,0.00375235,deuteronomy,control_exclude_meteg,full
merkha,7,zinor,5,0.00312695,deuteronomy,control_exclude_meteg,full
merkha,8,atnah,4,0.00250156,deuteronomy,control_exclude_meteg,full
merkha,9,merkha,4,0.00250156,deuteronomy,control_exclude_meteg,full
merkha,10,telisha_qetana,2,0.00125078,deuteronomy,control_exclude_meteg,full
munah,1,zaqef_qatan,840,0.46357616,deuteronomy,control_exclude_meteg,full
munah,2,atnah,369,0.20364238,deuteronomy,control_exclude_meteg,full
munah,3,revia,294,0.16225166,deuteronomy,control_exclude_meteg,full
munah,4,paseq,66,0.03642384,deuteronomy,control_exclude_meteg,full
munah,5,munah,43,0.02373068,deuteronomy,control_exclude_meteg,full
munah,6,mahapakh,37,0.02041943,deuteronomy,control_exclude_meteg,full
munah,7,segol,36,0.01986755,deuteronomy,control_exclude_meteg,full
munah,8,zinor,34,0.0187638,deuteronomy,control_exclude_meteg,full
munah,9,telisha_gedola,23,0.01269316,deuteronomy,control_exclude_meteg,full
munah,10,telisha_qetana,22,0.01214128,deuteronomy,control_exclude_meteg,full
paseq,1,munah,53,0.64634146,deuteronomy,control_exclude_meteg,full
paseq,2,revia,4,0.04878049,deuteronomy,control_exclude_meteg,full
paseq,3,zinor,4,0.04878049,deuteronomy,control_exclude_meteg,full
paseq,4,pashta,3,0.03658537,deuteronomy,control_exclude_meteg,full
paseq,5,pazer,3,0.03658537,deuteronomy,control_exclude_meteg,full
