taam,rank,predecessor,count,prob,book,run_label,stream_type
atnah,1,tipeha,582,0.50696864,exodus,explore_k3_7_edges20,core_projected
atnah,2,munah,515,0.44860627,exodus,explore_k3_7_edges20,core_projected
atnah,3,meteg,46,0.04006969,exodus,explore_k3_7_edges20,core_projected
atnah,4,sof_pasuq,2,0.00174216,exodus,explore_k3_7_edges20,core_projected
atnah,5,merkha,1,0.00087108,exodus,explore_k3_7_edges20,core_projected
atnah,6,qadma,1,0.00087108,exodus,explore_k3_7_edges20,core_projected
atnah,7,pashta,1,0.00087108,exodus,explore_k3_7_edges20,core_projected
darga,1,sof_pasuq,46,0.2081448,exodus,explore_k3_7_edges20,core_projected
darga,2,atnah,46,0.2081448,exodus,explore_k3_7_edges20,core_projected
darga,3,qadma,37,0.16742081,exodus,explore_k3_7_edges20,core_projected
darga,4,zaqef_qatan,31,0.14027149,exodus,explore_k3_7_edges20,core_projected
darga,5,revia,23,0.1040724,exodus,explore_k3_7_edges20,core_projected
darga,6,geresh,19,0.08597285,exodus,explore_k3_7_edges20,core_projected
darga,7,meteg,9,0.04072398,exodus,explore_k3_7_edges20,core_projected
darga,8,munah,7,0.03167421,exodus,explore_k3_7_edges20,core_projected
darga,9,zaqef_gadol,3,0.01357466,exodus,explore_k3_7_edges20,core_projected
geresh,1,qadma,193,0.83189655,exodus,explore_k3_7_edges20,core_projected
geresh,2,sof_pasuq,15,0.06465517,exodus,explore_k3_7_edges20,core_projected
geresh,3,meteg,12,0.05172414,exodus,explore_k3_7_edges20,core_projected
geresh,4,zaqef_qatan,4,0.01724138,exodus,explore_k3_7_edges20,core_projected
geresh,5,munah,3,0.01293103,exodus,explore_k3_7_edges20,core_projected
geresh,6,atnah,2,0.00862069,exodus,explore_k3_7_edges20,core_projected
geresh,7,tipeha,2,0.00862069,exodus,explore_k3_7_edges20,core_projected
geresh,8,revia,1,0.00431034,exodus,explore_k3_7_edges20,core_projected
mahapakh,1,sof_pasuq,157,0.23896499,exodus,explore_k3_7_edges20,core_projected
mahapakh,2,revia,130,0.1978691,exodus,explore_k3_7_edges20,core_projected
mahapakh,3,atnah,119,0.18112633,exodus,explore_k3_7_edges20,core_projected
mahapakh,4,qadma,91,0.13850837,exodus,explore_k3_7_edges20,core_projected
mahapakh,5,geresh,47,0.07153729,exodus,explore_k3_7_edges20,core_projected
mahapakh,6,meteg,45,0.06849315,exodus,explore_k3_7_edges20,core_projected
mahapakh,7,munah,36,0.05479452,exodus,explore_k3_7_edges20,core_projected
mahapakh,8,zaqef_qatan,18,0.02739726,exodus,explore_k3_7_edges20,core_projected
mahapakh,9,pashta,13,0.01978691,exodus,explore_k3_7_edges20,core_projected
mahapakh,10,merkha,1,0.00152207,exodus,explore_k3_7_edges20,core_projected
merkha,1,tipeha,453,0.24082935,exodus,explore_k3_7_edges20,core_projected
merkha,2,zaqef_qatan,429,0.22807018,exodus,explore_k3_7_edges20,core_projected
merkha,3,tevir,369,0.19617225,exodus,explore_k3_7_edges20,core_projected
merkha,4,sof_pasuq,216,0.11483254,exodus,explore_k3_7_edges20,core_projected
merkha,5,atnah,207,0.11004785,exodus,explore_k3_7_edges20,core_projected
merkha,6,meteg,95,0.05050505,exodus,explore_k3_7_edges20,core_projected
merkha,7,qadma,37,0.01967039,exodus,explore_k3_7_edges20,core_projected
merkha,8,zaqef_gadol,27,0.01435407,exodus,explore_k3_7_edges20,core_projected
merkha,9,revia,18,0.00956938,exodus,explore_k3_7_edges20,core_projected
merkha,10,munah,13,0.00691122,exodus,explore_k3_7_edges20,core_projected
merkha,11,geresh,11,0.00584795,exodus,explore_k3_7_edges20,core_projected
merkha,12,telisha_qetana,2,0.00106326,exodus,explore_k3_7_edges20,core_projected
merkha,13,paseq,2,0.00106326,exodus,explore_k3_7_edges20,core_projected
merkha,14,mahapakh,1,0.00053163,exodus,explore_k3_7_edges20,core_projected
merkha,15,pashta,1,0.00053163,exodus,explore_k3_7_edges20,core_projected
meteg,1,tipeha,781,0.37458034,exodus,explore_k3_7_edges20,core_projected
meteg,2,merkha,537,0.25755396,exodus,explore_k3_7_edges20,core_projected
meteg,3,munah,111,0.05323741,exodus,explore_k3_7_edges20,core_projected
meteg,4,sof_pasuq,98,0.0470024,exodus,explore_k3_7_edges20,core_projected
meteg,5,pashta,97,0.04652278,exodus,explore_k3_7_edges20,core_projected
meteg,6,atnah,92,0.0441247,exodus,explore_k3_7_edges20,core_projected
meteg,7,zaqef_qatan,86,0.041247,exodus,explore_k3_7_edges20,core_projected
meteg,8,mahapakh,75,0.03597122,exodus,explore_k3_7_edges20,core_projected
meteg,9,revia,63,0.03021583,exodus,explore_k3_7_edges20,core_projected
meteg,10,meteg,48,0.02302158,exodus,explore_k3_7_edges20,core_projected
meteg,11,geresh,26,0.01247002,exodus,explore_k3_7_edges20,core_projected
meteg,12,darga,22,0.01055156,exodus,explore_k3_7_edges20,core_projected
meteg,13,tevir,20,0.00959233,exodus,explore_k3_7_edges20,core_projected
meteg,14,qadma,15,0.00719424,exodus,explore_k3_7_edges20,core_projected
meteg,15,zaqef_gadol,7,0.00335731,exodus,explore_k3_7_edges20,core_projected
munah,1,pashta,559,0.2795,exodus,explore_k3_7_edges20,core_projected
munah,2,tipeha,524,0.262,exodus,explore_k3_7_edges20,core_projected
munah,3,sof_pasuq,247,0.1235,exodus,explore_k3_7_edges20,core_projected
munah,4,atnah,203,0.1015,exodus,explore_k3_7_edges20,core_projected
munah,5,zaqef_qatan,97,0.0485,exodus,explore_k3_7_edges20,core_projected
munah,6,meteg,85,0.0425,exodus,explore_k3_7_edges20,core_projected
munah,7,munah,79,0.0395,exodus,explore_k3_7_edges20,core_projected
munah,8,paseq,62,0.031,exodus,explore_k3_7_edges20,core_projected
munah,9,revia,57,0.0285,exodus,explore_k3_7_edges20,core_projected
munah,10,geresh,56,0.028,exodus,explore_k3_7_edges20,core_projected
munah,11,qadma,10,0.005,exodus,explore_k3_7_edges20,core_projected
munah,12,darga,8,0.004,exodus,explore_k3_7_edges20,core_projected
munah,13,merkha,7,0.0035,exodus,explore_k3_7_edges20,core_projected
munah,14,zaqef_gadol,4,0.002,exodus,explore_k3_7_edges20,core_projected
munah,15,mahapakh,2,0.001,exodus,explore_k3_7_edges20,core_projected
paseq,1,munah,67,0.84810127,exodus,explore_k3_7_edges20,core_projected
paseq,2,merkha,7,0.08860759,exodus,explore_k3_7_edges20,core_projected
paseq,3,pashta,2,0.02531646,exodus,explore_k3_7_edges20,core_projected
paseq,4,darga,1,0.01265823,exodus,explore_k3_7_edges20,core_projected
paseq,5,mahapakh,1,0.01265823,exodus,explore_k3_7_edges20,core_projected
paseq,6,meteg,1,0.01265823,exodus,explore_k3_7_edges20,core_projected
pashta,1,mahapakh,574,0.43060765,exodus,explore_k3_7_edges20,core_projected
pashta,2,pashta,206,0.15453863,exodus,explore_k3_7_edges20,core_projected
pashta,3,meteg,141,0.10577644,exodus,explore_k3_7_edges20,core_projected
pashta,4,revia,134,0.10052513,exodus,explore_k3_7_edges20,core_projected
pashta,5,atnah,93,0.06976744,exodus,explore_k3_7_edges20,core_projected
pashta,6,sof_pasuq,79,0.05926482,exodus,explore_k3_7_edges20,core_projected
pashta,7,zaqef_qatan,64,0.048012,exodus,explore_k3_7_edges20,core_projected
pashta,8,merkha,26,0.01950488,exodus,explore_k3_7_edges20,core_projected
pashta,9,munah,8,0.0060015,exodus,explore_k3_7_edges20,core_projected
pashta,10,geresh,3,0.00225056,exodus,explore_k3_7_edges20,core_projected
pashta,11,tipeha,3,0.00225056,exodus,explore_k3_7_edges20,core_projected
pashta,12,paseq,1,0.00075019,exodus,explore_k3_7_edges20,core_projected
pashta,13,zaqef_gadol,1,0.00075019,exodus,explore_k3_7_edges20,core_projected
qadma,1,sof_pasuq,125,0.30637255,exodus,explore_k3_7_edges20,core_projected
qadma,2,telisha_qetana,86,0.21078431,exodus,explore_k3_7_edges20,core_projected
qadma,3,atnah,78,0.19117647,exodus,explore_k3_7_edges20,core_projected
qadma,4,revia,37,0.09068627,exodus,explore_k3_7_edges20,core_projected
qadma,5,meteg,28,0.06862745,exodus,explore_k3_7_edges20,core_projected
qadma,6,zaqef_qatan,23,0.05637255,exodus,explore_k3_7_edges20,core_projected
qadma,7,munah,15,0.03676471,exodus,explore_k3_7_edges20,core_projected
qadma,8,pashta,6,0.01470588,exodus,explore_k3_7_edges20,core_projected
qadma,9,geresh,5,0.0122549,exodus,explore_k3_7_edges20,core_projected
qadma,10,merkha,2,0.00490196,exodus,explore_k3_7_edges20,core_projected
qadma,11,paseq,1,0.00245098,exodus,explore_k3_7_edges20,core_projected
qadma,12,tipeha,1,0.00245098,exodus,explore_k3_7_edges20,core_projected
qadma,13,mahapakh,1,0.00245098,exodus,explore_k3_7_edges20,core_projected
revia,1,munah,273,0.53846154,exodus,explore_k3_7_edges20,core_projected
revia,2,geresh,64,0.12623274,exodus,explore_k3_7_edges20,core_projected
revia,3,sof_pasuq,57,0.11242604,exodus,explore_k3_7_edges20,core_projected
revia,4,meteg,52,0.1025641,exodus,explore_k3_7_edges20,core_projected
revia,5,atnah,46,0.09072978,exodus,explore_k3_7_edges20,core_projected
revia,6,zaqef_qatan,14,0.02761341,exodus,explore_k3_7_edges20,core_projected
revia,7,paseq,1,0.00197239,exodus,explore_k3_7_edges20,core_projected
sof_pasuq,1,meteg,1200,0.99585062,exodus,explore_k3_7_edges20,core_projected
sof_pasuq,2,atnah,3,0.00248963,exodus,explore_k3_7_edges20,core_projected
sof_pasuq,3,tipeha,1,0.00082988,exodus,explore_k3_7_edges20,core_projected
sof_pasuq,4,zaqef_qatan,1,0.00082988,exodus,explore_k3_7_edges20,core_projected
telisha_qetana,1,sof_pasuq,34,0.37777778,exodus,explore_k3_7_edges20,core_projected
telisha_qetana,2,munah,17,0.18888889,exodus,explore_k3_7_edges20,core_projected
telisha_qetana,3,atnah,15,0.16666667,exodus,explore_k3_7_edges20,core_projected
telisha_qetana,4,meteg,13,0.14444444,exodus,explore_k3_7_edges20,core_projected
telisha_qetana,5,revia,5,0.05555556,exodus,explore_k3_7_edges20,core_projected
telisha_qetana,6,zaqef_qatan,2,0.02222222,exodus,explore_k3_7_edges20,core_projected
telisha_qetana,7,tevir,2,0.02222222,exodus,explore_k3_7_edges20,core_projected
telisha_qetana,8,merkha,1,0.01111111,exodus,explore_k3_7_edges20,core_projected
telisha_qetana,9,zaqef_gadol,1,0.01111111,exodus,explore_k3_7_edges20,core_projected
tevir,1,darga,189,0.32307692,exodus,explore_k3_7_edges20,core_projected
tevir,2,merkha,145,0.24786325,exodus,explore_k3_7_edges20,core_projected
tevir,3,zaqef_qatan,70,0.11965812,exodus,explore_k3_7_edges20,core_projected
tevir,4,atnah,55,0.09401709,exodus,explore_k3_7_edges20,core_projected
tevir,5,meteg,39,0.06666667,exodus,explore_k3_7_edges20,core_projected
tevir,6,revia,38,0.06495726,exodus,explore_k3_7_edges20,core_projected
tevir,7,sof_pasuq,38,0.06495726,exodus,explore_k3_7_edges20,core_projected
tevir,8,zaqef_gadol,9,0.01538462,exodus,explore_k3_7_edges20,core_projected
tevir,9,tevir,1,0.0017094,exodus,explore_k3_7_edges20,core_projected
tevir,10,paseq,1,0.0017094,exodus,explore_k3_7_edges20,core_projected
tipeha,1,merkha,1153,0.49126545,exodus,explore_k3_7_edges20,core_projected
