taam,rank,successor,count,prob,book,run_label,stream_type
atnah,1,merkha,206,0.17944251,exodus,explore_k3_7_edges20,full
atnah,2,munah,179,0.15592334,exodus,explore_k3_7_edges20,full
atnah,3,tipeha,144,0.12543554,exodus,explore_k3_7_edges20,full
atnah,4,mahapakh,115,0.10017422,exodus,explore_k3_7_edges20,full
atnah,5,pashta,93,0.08101045,exodus,explore_k3_7_edges20,full
atnah,6,meteg,89,0.07752613,exodus,explore_k3_7_edges20,full
atnah,7,qadma,70,0.06097561,exodus,explore_k3_7_edges20,full
atnah,8,tevir,55,0.04790941,exodus,explore_k3_7_edges20,full
atnah,9,revia,46,0.04006969,exodus,explore_k3_7_edges20,full
atnah,10,darga,44,0.03832753,exodus,explore_k3_7_edges20,full
atnah,11,zaqef_gadol,37,0.03222997,exodus,explore_k3_7_edges20,full
atnah,12,yetiv,23,0.02003484,exodus,explore_k3_7_edges20,full
atnah,13,telisha_qetana,11,0.00958188,exodus,explore_k3_7_edges20,full
atnah,14,gershayim,11,0.00958188,exodus,explore_k3_7_edges20,full
atnah,15,telisha_gedola,9,0.00783972,exodus,explore_k3_7_edges20,full
darga,1,tevir,189,0.85520362,exodus,explore_k3_7_edges20,full
darga,2,meteg,22,0.09954751,exodus,explore_k3_7_edges20,full
darga,3,munah,8,0.0361991,exodus,explore_k3_7_edges20,full
darga,4,merkha_kefula,1,0.00452489,exodus,explore_k3_7_edges20,full
darga,5,paseq,1,0.00452489,exodus,explore_k3_7_edges20,full
geresh,1,revia,64,0.27586207,exodus,explore_k3_7_edges20,full
geresh,2,munah,56,0.24137931,exodus,explore_k3_7_edges20,full
geresh,3,mahapakh,47,0.20258621,exodus,explore_k3_7_edges20,full
geresh,4,meteg,26,0.11206897,exodus,explore_k3_7_edges20,full
geresh,5,darga,19,0.08189655,exodus,explore_k3_7_edges20,full
geresh,6,merkha,11,0.04741379,exodus,explore_k3_7_edges20,full
geresh,7,qadma,5,0.02155172,exodus,explore_k3_7_edges20,full
geresh,8,pashta,3,0.01293103,exodus,explore_k3_7_edges20,full
