taam,rank,predecessor,count,prob,book,run_label,stream_type
atnah,1,tipeha,582,0.50696864,exodus,explore_k3_7_edges20,full
atnah,2,munah,515,0.44860627,exodus,explore_k3_7_edges20,full
atnah,3,meteg,46,0.04006969,exodus,explore_k3_7_edges20,full
atnah,4,sof_pasuq,2,0.00174216,exodus,explore_k3_7_edges20,full
atnah,5,merkha,1,0.00087108,exodus,explore_k3_7_edges20,full
atnah,6,qadma,1,0.00087108,exodus,explore_k3_7_edges20,full
atnah,7,pashta,1,0.00087108,exodus,explore_k3_7_edges20,full
darga,1,atnah,44,0.19909502,exodus,explore_k3_7_edges20,full
darga,2,sof_pasuq,41,0.18552036,exodus,explore_k3_7_edges20,full
darga,3,qadma,37,0.16742081,exodus,explore_k3_7_edges20,full
darga,4,zaqef_qatan,31,0.14027149,exodus,explore_k3_7_edges20,full
darga,5,revia,23,0.1040724,exodus,explore_k3_7_edges20,full
darga,6,geresh,19,0.08597285,exodus,explore_k3_7_edges20,full
darga,7,gershayim,11,0.04977376,exodus,explore_k3_7_edges20,full
darga,8,meteg,6,0.02714932,exodus,explore_k3_7_edges20,full
darga,9,munah,5,0.02262443,exodus,explore_k3_7_edges20,full
darga,10,zaqef_gadol,3,0.01357466,exodus,explore_k3_7_edges20,full
darga,11,segol,1,0.00452489,exodus,explore_k3_7_edges20,full
geresh,1,qadma,192,0.82758621,exodus,explore_k3_7_edges20,full
geresh,2,sof_pasuq,15,0.06465517,exodus,explore_k3_7_edges20,full
geresh,3,meteg,12,0.05172414,exodus,explore_k3_7_edges20,full
geresh,4,zaqef_qatan,4,0.01724138,exodus,explore_k3_7_edges20,full
geresh,5,atnah,2,0.00862069,exodus,explore_k3_7_edges20,full
geresh,6,tipeha,2,0.00862069,exodus,explore_k3_7_edges20,full
geresh,7,revia,1,0.00431034,exodus,explore_k3_7_edges20,full
geresh,8,segol,1,0.00431034,exodus,explore_k3_7_edges20,full
geresh,9,telisha_gedola,1,0.00431034,exodus,explore_k3_7_edges20,full
geresh,10,pazer,1,0.00431034,exodus,explore_k3_7_edges20,full
geresh,11,munah,1,0.00431034,exodus,explore_k3_7_edges20,full
gershayim,1,sof_pasuq,42,0.42857143,exodus,explore_k3_7_edges20,full
gershayim,2,meteg,22,0.2244898,exodus,explore_k3_7_edges20,full
gershayim,3,atnah,11,0.1122449,exodus,explore_k3_7_edges20,full
gershayim,4,revia,8,0.08163265,exodus,explore_k3_7_edges20,full
gershayim,5,munah,7,0.07142857,exodus,explore_k3_7_edges20,full
gershayim,6,segol,4,0.04081633,exodus,explore_k3_7_edges20,full
gershayim,7,pashta,3,0.03061224,exodus,explore_k3_7_edges20,full
gershayim,8,telisha_gedola,1,0.01020408,exodus,explore_k3_7_edges20,full
mahapakh,1,sof_pasuq,149,0.22678843,exodus,explore_k3_7_edges20,full
mahapakh,2,revia,123,0.18721461,exodus,explore_k3_7_edges20,full
mahapakh,3,atnah,115,0.17503805,exodus,explore_k3_7_edges20,full
mahapakh,4,qadma,91,0.13850837,exodus,explore_k3_7_edges20,full
mahapakh,5,geresh,47,0.07153729,exodus,explore_k3_7_edges20,full
mahapakh,6,meteg,37,0.05631659,exodus,explore_k3_7_edges20,full
mahapakh,7,gershayim,30,0.0456621,exodus,explore_k3_7_edges20,full
mahapakh,8,munah,23,0.03500761,exodus,explore_k3_7_edges20,full
mahapakh,9,zaqef_qatan,18,0.02739726,exodus,explore_k3_7_edges20,full
mahapakh,10,segol,11,0.01674277,exodus,explore_k3_7_edges20,full
mahapakh,11,pashta,10,0.0152207,exodus,explore_k3_7_edges20,full
mahapakh,12,telisha_gedola,2,0.00304414,exodus,explore_k3_7_edges20,full
mahapakh,13,merkha,1,0.00152207,exodus,explore_k3_7_edges20,full
merkha,1,tipeha,453,0.24082935,exodus,explore_k3_7_edges20,full
merkha,2,zaqef_qatan,429,0.22807018,exodus,explore_k3_7_edges20,full
merkha,3,tevir,369,0.19617225,exodus,explore_k3_7_edges20,full
merkha,4,sof_pasuq,214,0.11376927,exodus,explore_k3_7_edges20,full
merkha,5,atnah,206,0.10951621,exodus,explore_k3_7_edges20,full
merkha,6,meteg,95,0.05050505,exodus,explore_k3_7_edges20,full
merkha,7,qadma,37,0.01967039,exodus,explore_k3_7_edges20,full
merkha,8,zaqef_gadol,27,0.01435407,exodus,explore_k3_7_edges20,full
merkha,9,revia,18,0.00956938,exodus,explore_k3_7_edges20,full
merkha,10,geresh,11,0.00584795,exodus,explore_k3_7_edges20,full
merkha,11,munah,10,0.00531632,exodus,explore_k3_7_edges20,full
merkha,12,gershayim,5,0.00265816,exodus,explore_k3_7_edges20,full
merkha,13,telisha_qetana,2,0.00106326,exodus,explore_k3_7_edges20,full
merkha,14,paseq,2,0.00106326,exodus,explore_k3_7_edges20,full
merkha,15,mahapakh,1,0.00053163,exodus,explore_k3_7_edges20,full
merkha_kefula,1,darga,1,1.0,exodus,explore_k3_7_edges20,full
meteg,1,tipeha,781,0.37458034,exodus,explore_k3_7_edges20,full
meteg,2,merkha,537,0.25755396,exodus,explore_k3_7_edges20,full
meteg,3,munah,101,0.04844125,exodus,explore_k3_7_edges20,full
meteg,4,pashta,97,0.04652278,exodus,explore_k3_7_edges20,full
meteg,5,sof_pasuq,90,0.04316547,exodus,explore_k3_7_edges20,full
meteg,6,atnah,89,0.04268585,exodus,explore_k3_7_edges20,full
meteg,7,zaqef_qatan,83,0.03980815,exodus,explore_k3_7_edges20,full
meteg,8,mahapakh,75,0.03597122,exodus,explore_k3_7_edges20,full
meteg,9,revia,59,0.02829736,exodus,explore_k3_7_edges20,full
meteg,10,meteg,45,0.02158273,exodus,explore_k3_7_edges20,full
meteg,11,geresh,26,0.01247002,exodus,explore_k3_7_edges20,full
meteg,12,darga,22,0.01055156,exodus,explore_k3_7_edges20,full
meteg,13,tevir,20,0.00959233,exodus,explore_k3_7_edges20,full
meteg,14,qadma,15,0.00719424,exodus,explore_k3_7_edges20,full
meteg,15,zaqef_gadol,7,0.00335731,exodus,explore_k3_7_edges20,full
munah,1,pashta,556,0.278,exodus,explore_k3_7_edges20,full
munah,2,tipeha,523,0.2615,exodus,explore_k3_7_edges20,full
munah,3,sof_pasuq,216,0.108,exodus,explore_k3_7_edges20,full
munah,4,atnah,179,0.0895,exodus,explore_k3_7_edges20,full
munah,5,zaqef_qatan,80,0.04,exodus,explore_k3_7_edges20,full
munah,6,yetiv,76,0.038,exodus,explore_k3_7_edges20,full
munah,7,meteg,63,0.0315,exodus,explore_k3_7_edges20,full
munah,8,paseq,60,0.03,exodus,explore_k3_7_edges20,full
munah,9,geresh,56,0.028,exodus,explore_k3_7_edges20,full
munah,10,zinor,41,0.0205,exodus,explore_k3_7_edges20,full
munah,11,gershayim,33,0.0165,exodus,explore_k3_7_edges20,full
munah,12,munah,32,0.016,exodus,explore_k3_7_edges20,full
munah,13,segol,25,0.0125,exodus,explore_k3_7_edges20,full
munah,14,revia,20,0.01,exodus,explore_k3_7_edges20,full
munah,15,qadma,10,0.005,exodus,explore_k3_7_edges20,full
paseq,1,munah,67,0.84810127,exodus,explore_k3_7_edges20,full
paseq,2,merkha,7,0.08860759,exodus,explore_k3_7_edges20,full
paseq,3,pashta,2,0.02531646,exodus,explore_k3_7_edges20,full
paseq,4,darga,1,0.01265823,exodus,explore_k3_7_edges20,full
paseq,5,mahapakh,1,0.01265823,exodus,explore_k3_7_edges20,full
paseq,6,meteg,1,0.01265823,exodus,explore_k3_7_edges20,full
pashta,1,mahapakh,574,0.43060765,exodus,explore_k3_7_edges20,full
pashta,2,pashta,206,0.15453863,exodus,explore_k3_7_edges20,full
pashta,3,meteg,138,0.10352588,exodus,explore_k3_7_edges20,full
pashta,4,revia,134,0.10052513,exodus,explore_k3_7_edges20,full
pashta,5,atnah,93,0.06976744,exodus,explore_k3_7_edges20,full
pashta,6,sof_pasuq,79,0.05926482,exodus,explore_k3_7_edges20,full
pashta,7,zaqef_qatan,64,0.048012,exodus,explore_k3_7_edges20,full
pashta,8,merkha,26,0.01950488,exodus,explore_k3_7_edges20,full
pashta,9,segol,8,0.0060015,exodus,explore_k3_7_edges20,full
pashta,10,geresh,3,0.00225056,exodus,explore_k3_7_edges20,full
pashta,11,tipeha,3,0.00225056,exodus,explore_k3_7_edges20,full
pashta,12,munah,3,0.00225056,exodus,explore_k3_7_edges20,full
pashta,13,paseq,1,0.00075019,exodus,explore_k3_7_edges20,full
pashta,14,zaqef_gadol,1,0.00075019,exodus,explore_k3_7_edges20,full
pazer,1,sof_pasuq,12,0.375,exodus,explore_k3_7_edges20,full
pazer,2,meteg,6,0.1875,exodus,explore_k3_7_edges20,full
pazer,3,atnah,5,0.15625,exodus,explore_k3_7_edges20,full
pazer,4,munah,5,0.15625,exodus,explore_k3_7_edges20,full
pazer,5,paseq,2,0.0625,exodus,explore_k3_7_edges20,full
pazer,6,qadma,1,0.03125,exodus,explore_k3_7_edges20,full
pazer,7,pazer,1,0.03125,exodus,explore_k3_7_edges20,full
qadma,1,sof_pasuq,115,0.28186275,exodus,explore_k3_7_edges20,full
qadma,2,telisha_qetana,86,0.21078431,exodus,explore_k3_7_edges20,full
qadma,3,atnah,70,0.17156863,exodus,explore_k3_7_edges20,full
qadma,4,revia,36,0.08823529,exodus,explore_k3_7_edges20,full
qadma,5,telisha_gedola,26,0.06372549,exodus,explore_k3_7_edges20,full
qadma,6,meteg,21,0.05147059,exodus,explore_k3_7_edges20,full
qadma,7,zaqef_qatan,19,0.04656863,exodus,explore_k3_7_edges20,full
qadma,8,gershayim,10,0.0245098,exodus,explore_k3_7_edges20,full
qadma,9,segol,9,0.02205882,exodus,explore_k3_7_edges20,full
qadma,10,pashta,6,0.01470588,exodus,explore_k3_7_edges20,full
qadma,11,geresh,5,0.0122549,exodus,explore_k3_7_edges20,full
qadma,12,merkha,2,0.00490196,exodus,explore_k3_7_edges20,full
qadma,13,tipeha,1,0.00245098,exodus,explore_k3_7_edges20,full
qadma,14,munah,1,0.00245098,exodus,explore_k3_7_edges20,full
qadma,15,mahapakh,1,0.00245098,exodus,explore_k3_7_edges20,full
revia,1,munah,262,0.51676529,exodus,explore_k3_7_edges20,full
revia,2,geresh,64,0.12623274,exodus,explore_k3_7_edges20,full
revia,3,sof_pasuq,56,0.11045365,exodus,explore_k3_7_edges20,full
revia,4,meteg,51,0.10059172,exodus,explore_k3_7_edges20,full
revia,5,atnah,46,0.09072978,exodus,explore_k3_7_edges20,full
revia,6,zaqef_qatan,14,0.02761341,exodus,explore_k3_7_edges20,full
revia,7,segol,10,0.01972387,exodus,explore_k3_7_edges20,full
revia,8,gershayim,2,0.00394477,exodus,explore_k3_7_edges20,full
revia,9,telisha_gedola,1,0.00197239,exodus,explore_k3_7_edges20,full
revia,10,paseq,1,0.00197239,exodus,explore_k3_7_edges20,full
segol,1,munah,37,0.45679012,exodus,explore_k3_7_edges20,full
segol,2,zinor,35,0.43209877,exodus,explore_k3_7_edges20,full
segol,3,meteg,6,0.07407407,exodus,explore_k3_7_edges20,full
segol,4,atnah,1,0.01234568,exodus,explore_k3_7_edges20,full
segol,5,zarqa,1,0.01234568,exodus,explore_k3_7_edges20,full
segol,6,paseq,1,0.01234568,exodus,explore_k3_7_edges20,full
sof_pasuq,1,meteg,1200,0.99585062,exodus,explore_k3_7_edges20,full
sof_pasuq,2,atnah,3,0.00248963,exodus,explore_k3_7_edges20,full
sof_pasuq,3,tipeha,1,0.00082988,exodus,explore_k3_7_edges20,full
sof_pasuq,4,zaqef_qatan,1,0.00082988,exodus,explore_k3_7_edges20,full
telisha_gedola,1,munah,12,0.27906977,exodus,explore_k3_7_edges20,full
telisha_gedola,2,atnah,9,0.20930233,exodus,explore_k3_7_edges20,full
telisha_gedola,3,sof_pasuq,6,0.13953488,exodus,explore_k3_7_edges20,full
telisha_gedola,4,zaqef_qatan,6,0.13953488,exodus,explore_k3_7_edges20,full
telisha_gedola,5,revia,5,0.11627907,exodus,explore_k3_7_edges20,full
telisha_gedola,6,meteg,2,0.04651163,exodus,explore_k3_7_edges20,full
telisha_gedola,7,paseq,1,0.02325581,exodus,explore_k3_7_edges20,full
telisha_gedola,8,segol,1,0.02325581,exodus,explore_k3_7_edges20,full
telisha_gedola,9,pazer,1,0.02325581,exodus,explore_k3_7_edges20,full
telisha_qetana,1,sof_pasuq,26,0.28888889,exodus,explore_k3_7_edges20,full
telisha_qetana,2,pazer,19,0.21111111,exodus,explore_k3_7_edges20,full
