current,next,observed_count,null_mean,null_sd,null_unique_values,z,z_reliable,empirical_p,null_exceedances,permutations,book,run_label,stream_type
meteg,sof_pasuq,1200,148.9,10.75661746,52,97.716592,True,0.00398406,0,250,exodus,explore_k3_7_edges20,full
merkha,tipeha,1153,263.036,13.95987883,64,63.751556,True,0.00398406,0,250,exodus,explore_k3_7_edges20,full
munah,zaqef_qatan,852,175.636,12.71274793,57,53.203603,True,0.00398406,0,250,exodus,explore_k3_7_edges20,full
tipeha,meteg,781,290.872,14.69637881,65,33.350256,True,0.00398406,0,250,exodus,explore_k3_7_edges20,full
zaqef_qatan,tipeha,591,207.828,12.89556507,57,29.713471,True,0.00398406,0,250,exodus,explore_k3_7_edges20,full
tipeha,atnah,582,160.928,11.26652361,54,37.373729,True,0.00398406,0,250,exodus,explore_k3_7_edges20,full
mahapakh,pashta,574,51.648,6.51011693,32,80.236961,True,0.00398406,0,250,exodus,explore_k3_7_edges20,full
pashta,munah,556,157.592,12.0844392,54,32.968679,True,0.00398406,0,250,exodus,explore_k3_7_edges20,full
merkha,meteg,537,233.548,13.93443108,62,21.777136,True,0.00398406,0,250,exodus,explore_k3_7_edges20,full
tipeha,munah,523,279.272,14.14092923,63,17.235642,True,0.00398406,0,250,exodus,explore_k3_7_edges20,full
munah,atnah,515,136.672,11.41180675,51,33.152331,True,0.00398406,0,250,exodus,explore_k3_7_edges20,full
tipeha,merkha,453,264.144,13.25541732,56,14.247458,True,0.00398406,0,250,exodus,explore_k3_7_edges20,full
pashta,zaqef_qatan,447,116.916,9.39606771,42,35.130015,True,0.00398406,0,250,exodus,explore_k3_7_edges20,full
zaqef_qatan,merkha,429,166.292,11.64427294,52,22.561134,True,0.00398406,0,250,exodus,explore_k3_7_edges20,full
tevir,merkha,369,65.704,6.87177336,32,44.136496,True,0.00398406,0,250,exodus,explore_k3_7_edges20,full
munah,revia,262,61.08,6.50066416,29,30.907611,True,0.00398406,0,250,exodus,explore_k3_7_edges20,full
sof_pasuq,munah,216,143.372,11.5143361,52,6.307615,True,0.00398406,0,250,exodus,explore_k3_7_edges20,full
sof_pasuq,merkha,214,134.46,10.52327693,51,7.558482,True,0.00398406,0,250,exodus,explore_k3_7_edges20,full
atnah,merkha,206,128.54,10.30773484,51,7.514745,True,0.00398406,0,250,exodus,explore_k3_7_edges20,full
pashta,pashta,206,105.524,9.65142601,46,10.410482,True,0.00398406,0,250,exodus,explore_k3_7_edges20,full
tevir,tipeha,193,81.04,7.3505457,35,15.231522,True,0.00398406,0,250,exodus,explore_k3_7_edges20,full
qadma,geresh,192,5.82,2.35494865,13,79.059049,True,0.00398406,0,250,exodus,explore_k3_7_edges20,full
darga,tevir,189,7.728,2.67781605,14,67.69397,True,0.00398406,0,250,exodus,explore_k3_7_edges20,full
atnah,munah,179,136.608,10.75793982,51,3.940531,True,0.00398406,0,250,exodus,explore_k3_7_edges20,full
sof_pasuq,mahapakh,149,47.216,6.5043501,35,15.648604,True,0.00398406,0,250,exodus,explore_k3_7_edges20,full
merkha,tevir,145,65.468,7.27879795,36,10.926529,True,0.00398406,0,250,exodus,explore_k3_7_edges20,full
revia,pashta,134,39.228,5.94891371,31,15.930976,True,0.00398406,0,250,exodus,explore_k3_7_edges20,full
revia,mahapakh,123,19.952,4.33970369,24,23.7454,True,0.00398406,0,250,exodus,explore_k3_7_edges20,full
atnah,mahapakh,115,44.98,5.74662464,30,12.184544,True,0.00398406,0,250,exodus,explore_k3_7_edges20,full
sof_pasuq,qadma,115,28.844,5.50826907,30,15.641211,True,0.00398406,0,250,exodus,explore_k3_7_edges20,full
qadma,mahapakh,91,15.44,3.86395141,21,19.555111,True,0.00398406,0,250,exodus,explore_k3_7_edges20,full
telisha_qetana,qadma,86,2.252,1.41864237,7,59.033906,True,0.00398406,0,250,exodus,explore_k3_7_edges20,full
yetiv,munah,76,10.66,2.98194029,16,21.911908,True,0.00398406,0,250,exodus,explore_k3_7_edges20,full
atnah,qadma,70,27.436,4.77505062,23,8.913832,True,0.00398406,0,250,exodus,explore_k3_7_edges20,full
zaqef_qatan,tevir,70,50.988,6.69140911,33,2.841255,True,0.00398406,0,250,exodus,explore_k3_7_edges20,full
munah,paseq,67,9.332,2.89261905,18,19.936258,True,0.00398406,0,250,exodus,explore_k3_7_edges20,full
geresh,revia,64,6.972,2.66827562,15,21.372605,True,0.00398406,0,250,exodus,explore_k3_7_edges20,full
paseq,munah,60,9.424,3.0266925,16,16.70999,True,0.00398406,0,250,exodus,explore_k3_7_edges20,full
geresh,munah,56,27.62,4.34316155,25,6.53441,True,0.00398406,0,250,exodus,explore_k3_7_edges20,full
sof_pasuq,revia,56,36.608,5.74756243,31,3.373952,True,0.00398406,0,250,exodus,explore_k3_7_edges20,full
munah,zinor,52,9.348,2.90597225,15,14.67736,True,0.00398406,0,250,exodus,explore_k3_7_edges20,full
geresh,mahapakh,47,9.024,2.85939303,17,13.28114,True,0.00398406,0,250,exodus,explore_k3_7_edges20,full
zaqef_gadol,tipeha,46,13.856,3.44364615,21,9.334292,True,0.00398406,0,250,exodus,explore_k3_7_edges20,full
atnah,darga,44,15.592,3.46895816,19,8.189202,True,0.00398406,0,250,exodus,explore_k3_7_edges20,full
sof_pasuq,gershayim,42,7.16,2.47363609,14,14.084529,True,0.00398406,0,250,exodus,explore_k3_7_edges20,full
sof_pasuq,darga,41,15.884,4.18336541,24,6.003779,True,0.00398406,0,250,exodus,explore_k3_7_edges20,full
zinor,munah,41,9.196,2.81946476,16,11.280155,True,0.00398406,0,250,exodus,explore_k3_7_edges20,full
zaqef_qatan,zaqef_gadol,39,8.756,2.8958605,18,10.443873,True,0.00398406,0,250,exodus,explore_k3_7_edges20,full
atnah,zaqef_gadol,37,6.832,2.64570881,15,11.402615,True,0.00398406,0,250,exodus,explore_k3_7_edges20,full
munah,segol,37,9.376,2.84305396,16,9.716312,True,0.00398406,0,250,exodus,explore_k3_7_edges20,full
qadma,darga,37,5.276,2.2423059,11,14.147936,True,0.00398406,0,250,exodus,explore_k3_7_edges20,full
revia,tevir,37,17.712,4.28936483,25,4.496703,True,0.00398406,0,250,exodus,explore_k3_7_edges20,full
revia,qadma,36,12.86,3.6139511,20,6.402964,True,0.00398406,0,250,exodus,explore_k3_7_edges20,full
zinor,segol,35,0.376,0.62303829,4,55.572829,True,0.00398406,0,250,exodus,explore_k3_7_edges20,full
gershayim,munah,33,11.684,3.32692315,17,6.407121,True,0.00398406,0,250,exodus,explore_k3_7_edges20,full
revia,yetiv,32,2.844,1.75727518,11,16.591596,True,0.00398406,0,250,exodus,explore_k3_7_edges20,full
gershayim,mahapakh,30,3.836,1.80391809,10,14.503984,True,0.00398406,0,250,exodus,explore_k3_7_edges20,full
zaqef_gadol,merkha,27,11.068,3.33765423,17,4.773412,True,0.00398406,0,250,exodus,explore_k3_7_edges20,full
sof_pasuq,telisha_qetana,26,6.396,2.34888335,14,8.346093,True,0.00398406,0,250,exodus,explore_k3_7_edges20,full
telisha_gedola,qadma,26,1.004,0.99999197,5,24.996201,True,0.00398406,0,250,exodus,explore_k3_7_edges20,full
segol,munah,25,9.556,2.99109522,17,5.163326,True,0.00398406,0,250,exodus,explore_k3_7_edges20,full
atnah,yetiv,23,5.92,2.32707134,13,7.339698,True,0.00398406,0,250,exodus,explore_k3_7_edges20,full
revia,darga,23,6.756,2.12284949,12,7.651979,True,0.00398406,0,250,exodus,explore_k3_7_edges20,full
zaqef_qatan,yetiv,22,7.976,2.49646819,16,5.617536,True,0.00398406,0,250,exodus,explore_k3_7_edges20,full
zaqef_qatan,darga,31,19.464,3.68224656,21,3.13287,True,0.00796813,1,250,exodus,explore_k3_7_edges20,full
meteg,gershayim,22,11.868,3.23549838,19,3.131511,True,0.00796813,1,250,exodus,explore_k3_7_edges20,full
atnah,tevir,55,40.36,5.87131068,29,2.493481,True,0.01593625,3,250,exodus,explore_k3_7_edges20,full
atnah,revia,46,35.188,5.42423685,31,1.993276,True,0.03585657,8,250,exodus,explore_k3_7_edges20,full
atnah,pashta,93,90.144,8.43563297,40,0.338564,True,0.40239044,100,250,exodus,explore_k3_7_edges20,full
geresh,meteg,26,28.504,4.90082199,27,-0.510935,True,0.72908367,182,250,exodus,explore_k3_7_edges20,full
mahapakh,meteg,75,81.724,8.63446815,41,-0.778739,True,0.75697211,189,250,exodus,explore_k3_7_edges20,full
sof_pasuq,tevir,38,42.492,6.12339119,28,-0.73358,True,0.78884462,197,250,exodus,explore_k3_7_edges20,full
revia,meteg,59,63.74,7.57243469,37,-0.625955,True,0.79282869,198,250,exodus,explore_k3_7_edges20,full
darga,meteg,22,27.412,4.85474305,25,-1.114786,True,0.90836653,227,250,exodus,explore_k3_7_edges20,full
qadma,merkha,37,46.12,6.1645443,31,-1.479428,True,0.92828685,232,250,exodus,explore_k3_7_edges20,full
atnah,tipeha,144,160.292,10.43274194,50,-1.561622,True,0.95219124,238,250,exodus,explore_k3_7_edges20,full
sof_pasuq,pashta,79,96.196,9.23094934,44,-1.862864,True,0.96414343,241,250,exodus,explore_k3_7_edges20,full
meteg,revia,51,62.532,6.88582853,33,-1.674744,True,0.97211155,243,250,exodus,explore_k3_7_edges20,full
meteg,pashta,138,165.932,11.8239842,53,-2.362317,True,0.98804781,247,250,exodus,explore_k3_7_edges20,full
qadma,zaqef_qatan,22,36.284,5.58570896,29,-2.55724,True,0.99601594,249,250,exodus,explore_k3_7_edges20,full
meteg,tipeha,135,293.16,15.05780028,68,-10.503526,True,1.0,250,250,exodus,explore_k3_7_edges20,full
meteg,zaqef_qatan,132,184.0,11.63673728,53,-4.468607,True,1.0,250,250,exodus,explore_k3_7_edges20,full
munah,meteg,101,248.16,13.63488321,62,-10.792905,True,1.0,250,250,exodus,explore_k3_7_edges20,full
pashta,meteg,97,164.488,11.03962633,50,-6.11325,True,1.0,250,250,exodus,explore_k3_7_edges20,full
meteg,merkha,95,232.336,13.11300529,60,-10.473267,True,1.0,250,250,exodus,explore_k3_7_edges20,full
sof_pasuq,meteg,90,150.568,11.73936227,50,-5.159394,True,1.0,250,250,exodus,explore_k3_7_edges20,full
atnah,meteg,89,143.316,10.27885028,48,-5.284249,True,1.0,250,250,exodus,explore_k3_7_edges20,full
zaqef_qatan,meteg,83,182.888,11.801379,52,-8.464096,True,1.0,250,250,exodus,explore_k3_7_edges20,full
zaqef_qatan,munah,80,176.628,12.8420125,59,-7.524366,True,1.0,250,250,exodus,explore_k3_7_edges20,full
sof_pasuq,tipeha,70,168.732,11.55831105,55,-8.542078,True,1.0,250,250,exodus,explore_k3_7_edges20,full
zaqef_qatan,pashta,64,117.488,10.49315401,48,-5.097419,True,1.0,250,250,exodus,explore_k3_7_edges20,full
meteg,munah,63,248.792,14.27683607,63,-13.013528,True,1.0,250,250,exodus,explore_k3_7_edges20,full
meteg,atnah,46,142.0,10.91110484,48,-8.798376,True,1.0,250,250,exodus,explore_k3_7_edges20,full
meteg,meteg,45,259.608,12.68613765,55,-16.916733,True,1.0,250,250,exodus,explore_k3_7_edges20,full
meteg,tevir,39,72.808,8.22885119,41,-4.108471,True,1.0,250,250,exodus,explore_k3_7_edges20,full
meteg,mahapakh,37,82.056,8.45142416,42,-5.331172,True,1.0,250,250,exodus,explore_k3_7_edges20,full
munah,munah,32,237.972,13.70732575,63,-15.026418,True,1.0,250,250,exodus,explore_k3_7_edges20,full
merkha,pashta,26,149.528,11.66264486,53,-10.591766,True,1.0,250,250,exodus,explore_k3_7_edges20,full
munah,mahapakh,23,78.24,8.42057148,40,-6.560125,True,1.0,250,250,exodus,explore_k3_7_edges20,full
meteg,qadma,21,50.664,6.96859738,34,-4.256811,True,1.0,250,250,exodus,explore_k3_7_edges20,full
revia,munah,20,60.416,7.85836878,39,-5.143052,True,1.0,250,250,exodus,explore_k3_7_edges20,full
tevir,meteg,20,73.04,7.29019807,34,-7.275522,True,1.0,250,250,exodus,explore_k3_7_edges20,full
