taam,rank,successor,count,prob,book,run_label,stream_type
atnah,1,merkha,207,0.18031359,exodus,explore_k3_7_edges20,core_projected
atnah,2,munah,203,0.17682927,exodus,explore_k3_7_edges20,core_projected
atnah,3,tipeha,144,0.12543554,exodus,explore_k3_7_edges20,core_projected
atnah,4,mahapakh,119,0.10365854,exodus,explore_k3_7_edges20,core_projected
atnah,5,pashta,93,0.08101045,exodus,explore_k3_7_edges20,core_projected
atnah,6,meteg,92,0.08013937,exodus,explore_k3_7_edges20,core_projected
atnah,7,qadma,78,0.06794425,exodus,explore_k3_7_edges20,core_projected
atnah,8,tevir,55,0.04790941,exodus,explore_k3_7_edges20,core_projected
atnah,9,revia,46,0.04006969,exodus,explore_k3_7_edges20,core_projected
atnah,10,darga,46,0.04006969,exodus,explore_k3_7_edges20,core_projected
atnah,11,zaqef_gadol,37,0.03222997,exodus,explore_k3_7_edges20,core_projected
atnah,12,telisha_qetana,15,0.0130662,exodus,explore_k3_7_edges20,core_projected
atnah,13,zaqef_qatan,8,0.00696864,exodus,explore_k3_7_edges20,core_projected
atnah,14,sof_pasuq,3,0.00261324,exodus,explore_k3_7_edges20,core_projected
atnah,15,geresh,2,0.00174216,exodus,explore_k3_7_edges20,core_projected
darga,1,tevir,189,0.85520362,exodus,explore_k3_7_edges20,core_projected
darga,2,meteg,22,0.09954751,exodus,explore_k3_7_edges20,core_projected
darga,3,munah,8,0.0361991,exodus,explore_k3_7_edges20,core_projected
darga,4,tipeha,1,0.00452489,exodus,explore_k3_7_edges20,core_projected
darga,5,paseq,1,0.00452489,exodus,explore_k3_7_edges20,core_projected
geresh,1,revia,64,0.27586207,exodus,explore_k3_7_edges20,core_projected
geresh,2,munah,56,0.24137931,exodus,explore_k3_7_edges20,core_projected
geresh,3,mahapakh,47,0.20258621,exodus,explore_k3_7_edges20,core_projected
geresh,4,meteg,26,0.11206897,exodus,explore_k3_7_edges20,core_projected
geresh,5,darga,19,0.08189655,exodus,explore_k3_7_edges20,core_projected
geresh,6,merkha,11,0.04741379,exodus,explore_k3_7_edges20,core_projected
geresh,7,qadma,5,0.02155172,exodus,explore_k3_7_edges20,core_projected
geresh,8,pashta,3,0.01293103,exodus,explore_k3_7_edges20,core_projected
geresh,9,tipeha,1,0.00431034,exodus,explore_k3_7_edges20,core_projected
mahapakh,1,pashta,574,0.87366819,exodus,explore_k3_7_edges20,core_projected
mahapakh,2,meteg,75,0.11415525,exodus,explore_k3_7_edges20,core_projected
mahapakh,3,munah,2,0.00304414,exodus,explore_k3_7_edges20,core_projected
mahapakh,4,zaqef_qatan,2,0.00304414,exodus,explore_k3_7_edges20,core_projected
mahapakh,5,merkha,1,0.00152207,exodus,explore_k3_7_edges20,core_projected
mahapakh,6,tipeha,1,0.00152207,exodus,explore_k3_7_edges20,core_projected
mahapakh,7,qadma,1,0.00152207,exodus,explore_k3_7_edges20,core_projected
mahapakh,8,paseq,1,0.00152207,exodus,explore_k3_7_edges20,core_projected
merkha,1,tipeha,1153,0.61297182,exodus,explore_k3_7_edges20,core_projected
merkha,2,meteg,537,0.28548644,exodus,explore_k3_7_edges20,core_projected
merkha,3,tevir,145,0.07708666,exodus,explore_k3_7_edges20,core_projected
merkha,4,pashta,26,0.01382243,exodus,explore_k3_7_edges20,core_projected
merkha,5,munah,7,0.00372142,exodus,explore_k3_7_edges20,core_projected
merkha,6,paseq,7,0.00372142,exodus,explore_k3_7_edges20,core_projected
merkha,7,qadma,2,0.00106326,exodus,explore_k3_7_edges20,core_projected
merkha,8,atnah,1,0.00053163,exodus,explore_k3_7_edges20,core_projected
merkha,9,telisha_qetana,1,0.00053163,exodus,explore_k3_7_edges20,core_projected
merkha,10,mahapakh,1,0.00053163,exodus,explore_k3_7_edges20,core_projected
merkha,11,zaqef_qatan,1,0.00053163,exodus,explore_k3_7_edges20,core_projected
meteg,1,sof_pasuq,1200,0.57553957,exodus,explore_k3_7_edges20,core_projected
meteg,2,pashta,141,0.0676259,exodus,explore_k3_7_edges20,core_projected
meteg,3,tipeha,135,0.0647482,exodus,explore_k3_7_edges20,core_projected
meteg,4,zaqef_qatan,132,0.06330935,exodus,explore_k3_7_edges20,core_projected
meteg,5,merkha,95,0.04556355,exodus,explore_k3_7_edges20,core_projected
meteg,6,munah,85,0.04076739,exodus,explore_k3_7_edges20,core_projected
meteg,7,revia,52,0.02494005,exodus,explore_k3_7_edges20,core_projected
meteg,8,meteg,48,0.02302158,exodus,explore_k3_7_edges20,core_projected
meteg,9,atnah,46,0.02206235,exodus,explore_k3_7_edges20,core_projected
meteg,10,mahapakh,45,0.02158273,exodus,explore_k3_7_edges20,core_projected
meteg,11,tevir,39,0.01870504,exodus,explore_k3_7_edges20,core_projected
meteg,12,qadma,28,0.01342926,exodus,explore_k3_7_edges20,core_projected
meteg,13,telisha_qetana,13,0.00623501,exodus,explore_k3_7_edges20,core_projected
meteg,14,geresh,12,0.0057554,exodus,explore_k3_7_edges20,core_projected
meteg,15,darga,9,0.00431655,exodus,explore_k3_7_edges20,core_projected
munah,1,zaqef_qatan,852,0.426,exodus,explore_k3_7_edges20,core_projected
munah,2,atnah,515,0.2575,exodus,explore_k3_7_edges20,core_projected
munah,3,revia,273,0.1365,exodus,explore_k3_7_edges20,core_projected
munah,4,meteg,111,0.0555,exodus,explore_k3_7_edges20,core_projected
munah,5,munah,79,0.0395,exodus,explore_k3_7_edges20,core_projected
munah,6,paseq,67,0.0335,exodus,explore_k3_7_edges20,core_projected
munah,7,mahapakh,36,0.018,exodus,explore_k3_7_edges20,core_projected
munah,8,telisha_qetana,17,0.0085,exodus,explore_k3_7_edges20,core_projected
munah,9,qadma,15,0.0075,exodus,explore_k3_7_edges20,core_projected
munah,10,merkha,13,0.0065,exodus,explore_k3_7_edges20,core_projected
munah,11,pashta,8,0.004,exodus,explore_k3_7_edges20,core_projected
munah,12,darga,7,0.0035,exodus,explore_k3_7_edges20,core_projected
munah,13,tipeha,4,0.002,exodus,explore_k3_7_edges20,core_projected
munah,14,geresh,3,0.0015,exodus,explore_k3_7_edges20,core_projected
paseq,1,munah,62,0.78481013,exodus,explore_k3_7_edges20,core_projected
paseq,2,meteg,6,0.07594937,exodus,explore_k3_7_edges20,core_projected
paseq,3,zaqef_qatan,3,0.03797468,exodus,explore_k3_7_edges20,core_projected
paseq,4,tipeha,2,0.02531646,exodus,explore_k3_7_edges20,core_projected
paseq,5,merkha,2,0.02531646,exodus,explore_k3_7_edges20,core_projected
paseq,6,tevir,1,0.01265823,exodus,explore_k3_7_edges20,core_projected
paseq,7,qadma,1,0.01265823,exodus,explore_k3_7_edges20,core_projected
paseq,8,revia,1,0.01265823,exodus,explore_k3_7_edges20,core_projected
paseq,9,pashta,1,0.01265823,exodus,explore_k3_7_edges20,core_projected
pashta,1,munah,559,0.41935484,exodus,explore_k3_7_edges20,core_projected
pashta,2,zaqef_qatan,447,0.33533383,exodus,explore_k3_7_edges20,core_projected
pashta,3,pashta,206,0.15453863,exodus,explore_k3_7_edges20,core_projected
pashta,4,meteg,97,0.07276819,exodus,explore_k3_7_edges20,core_projected
pashta,5,mahapakh,13,0.00975244,exodus,explore_k3_7_edges20,core_projected
