scope,level,metric_role,metric,eligible_blocks,null,permutations,observed,null_mean,difference,fold,null_sd,z,p_enrich,p_deplete,p_two_sided
ALL,minor,robustness,positive_block_difference_share,70,run_preserving_circular_translation,500,0.8428571428571429,0.4946285714285714,0.34822857142857144,1.7040203327171903,0.05952640299112003,5.849985114681281,0.001996007984031936,1.0,0.003992015968063872
ALL,minor,robustness,median_block_hit_rate_difference,70,run_preserving_circular_translation,500,0.041309062600459995,-0.00036820255148752083,0.041677265151947515,-112.19113619276494,0.004376531977458425,9.522897437196534,0.001996007984031936,1.0,0.003992015968063872
ALL,major,robustness,positive_block_difference_share,70,run_preserving_circular_translation,500,0.8142857142857143,0.49319999999999997,0.3210857142857143,1.6510253736531109,0.05754399204441905,5.579830367657905,0.001996007984031936,1.0,0.003992015968063872
ALL,major,robustness,median_block_hit_rate_difference,70,run_preserving_circular_translation,500,0.02395845873031567,-0.0004062002839870738,0.024364659014302743,-58.9818857218674,0.0031605401218033993,7.709017470216549,0.001996007984031936,1.0,0.003992015968063872
ALL,verse,exploratory,positive_block_difference_share,70,run_preserving_circular_translation,500,0.7714285714285715,0.4896285714285714,0.28180000000000005,1.5755383089222152,0.05816746408045498,4.844632724751851,0.001996007984031936,1.0,0.003992015968063872
ALL,verse,exploratory,median_block_hit_rate_difference,70,run_preserving_circular_translation,500,0.013818749161756842,-0.00044358931259922004,0.014262338474356063,-31.152123753355593,0.0024274526972054276,5.875434149870516,0.001996007984031936,1.0,0.003992015968063872
genesis,minor,robustness,positive_block_difference_share,18,run_preserving_circular_translation,500,0.9444444444444444,0.49344444444444446,0.45099999999999996,1.9139833370862418,0.1216663622522828,3.706858589762249,0.001996007984031936,1.0,0.003992015968063872
genesis,minor,robustness,median_block_hit_rate_difference,18,run_preserving_circular_translation,500,0.04365696786526985,-0.00013015950769152218,0.04378712737296137,-335.4112860409459,0.008467630974329681,5.171118994876565,0.001996007984031936,1.0,0.003992015968063872
genesis,major,robustness,positive_block_difference_share,18,run_preserving_circular_translation,500,0.8333333333333334,0.49388888888888893,0.33944444444444444,1.6872890888638918,0.11912619100229828,2.8494526819706305,0.003992015968063872,1.0,0.007984031936127744
genesis,major,robustness,median_block_hit_rate_difference,18,run_preserving_circular_translation,500,0.014535637589150413,-0.00035890184766089006,0.014894539436811302,-40.50031417749756,0.006392759569944717,2.329907651593427,0.007984031936127744,0.9940119760479041,0.015968063872255488
genesis,verse,exploratory,positive_block_difference_share,18,run_preserving_circular_translation,500,0.7222222222222222,0.4901111111111111,0.2321111111111111,1.4735887553842666,0.11985479898404641,1.9366025647584362,0.04590818363273453,0.9880239520958084,0.09181636726546906
genesis,verse,exploratory,median_block_hit_rate_difference,18,run_preserving_circular_translation,500,0.011110286093504035,-0.00031684084256144464,0.01142712693606548,-35.0658267529049,0.004767643044524469,2.3968084081272143,0.015968063872255488,0.9860279441117764,0.031936127744510975
