source,target,count,prob_given_source,target_predecessor_share,reverse_count,asymmetry_count,asymmetry_ratio,expected_independent,lift,book,run_label,stream_type
merkha,tipeha,1155,0.6143617,0.49253731,453,702,2.54966887,300.129348,3.848341,exodus,control_exclude_external,core_adjacent
munah,zaqef_qatan,853,0.45251989,0.58145876,80,773,10.6625,188.256178,4.53106,exodus,control_exclude_external,core_adjacent
tipeha,meteg,781,0.33290708,0.38023369,205,576,3.8097561,328.04711,2.380756,exodus,control_exclude_external,core_adjacent
zaqef_qatan,tipeha,591,0.40786749,0.25202559,0,591,inf,231.323099,2.554868,exodus,control_exclude_external,core_adjacent
tipeha,atnah,582,0.24808184,0.50696864,144,438,4.04166667,183.348628,3.174281,exodus,control_exclude_external,core_adjacent
mahapakh,pashta,575,0.87519026,0.43396226,10,565,57.5,59.263735,9.702392,exodus,control_exclude_external,core_adjacent
pashta,munah,556,0.41962264,0.30650496,3,553,185.33333333,163.629246,3.397926,exodus,control_exclude_external,core_adjacent
merkha,meteg,541,0.28776596,0.26338851,309,232,1.75080906,262.885152,2.057933,exodus,control_exclude_external,core_adjacent
tipeha,munah,524,0.22335891,0.28886439,4,520,131.0,289.716386,1.808665,exodus,control_exclude_external,core_adjacent
munah,atnah,515,0.27320955,0.44860627,180,335,2.86111111,147.319763,3.495797,exodus,control_exclude_external,core_adjacent
tipeha,merkha,453,0.19309463,0.2416,1155,-702,0.39220779,299.458779,1.512729,exodus,control_exclude_external,core_adjacent
pashta,zaqef_qatan,447,0.33735849,0.30470348,64,383,6.984375,132.328613,3.377954,exodus,control_exclude_external,core_adjacent
zaqef_qatan,merkha,429,0.29606625,0.2288,1,428,429.0,184.959834,2.319422,exodus,control_exclude_external,core_adjacent
tevir,merkha,369,0.63076923,0.1968,145,224,2.54482759,74.673225,4.94153,exodus,control_exclude_external,core_adjacent
meteg,merkha,309,0.15765306,0.1648,541,-232,0.57116451,250.187215,1.235075,exodus,control_exclude_external,core_adjacent
meteg,munah,277,0.14132653,0.15270121,103,174,2.68932039,242.047791,1.144402,exodus,control_exclude_external,core_adjacent
munah,revia,263,0.13952255,0.53238866,20,243,13.15,63.393696,4.148677,exodus,control_exclude_external,core_adjacent
meteg,pashta,217,0.11071429,0.16377358,97,120,2.2371134,176.798965,1.227383,exodus,control_exclude_external,core_adjacent
atnah,merkha,207,0.18835305,0.1104,1,206,207.0,140.283546,1.475583,exodus,control_exclude_external,core_adjacent
pashta,pashta,206,0.1554717,0.1554717,206,0,1.0,119.519709,1.723565,exodus,control_exclude_external,core_adjacent
meteg,tipeha,205,0.10459184,0.08742004,781,-576,0.26248399,312.90081,0.65516,exodus,control_exclude_external,core_adjacent
tevir,tipeha,193,0.32991453,0.08230277,0,193,inf,93.391313,2.066573,exodus,control_exclude_external,core_adjacent
qadma,geresh,192,0.47174447,0.83842795,5,187,38.4,6.345088,30.259627,exodus,control_exclude_external,core_adjacent
darga,tevir,190,0.86363636,0.32534247,0,190,inf,8.746681,21.722525,exodus,control_exclude_external,core_adjacent
meteg,mahapakh,186,0.09489796,0.3029316,75,111,2.48,81.927973,2.270287,exodus,control_exclude_external,core_adjacent
atnah,munah,180,0.16378526,0.09922822,515,-335,0.34951456,135.719654,1.326263,exodus,control_exclude_external,core_adjacent
merkha,tevir,145,0.07712766,0.24828767,369,-224,0.39295393,74.744367,1.939946,exodus,control_exclude_external,core_adjacent
atnah,tipeha,144,0.13102821,0.06140725,582,-438,0.24742268,175.447954,0.820756,exodus,control_exclude_external,core_adjacent
meteg,qadma,136,0.06938776,0.37465565,15,121,9.06666667,48.436245,2.807815,exodus,control_exclude_external,core_adjacent
revia,pashta,134,0.29321663,0.10113208,0,134,inf,41.223024,3.250611,exodus,control_exclude_external,core_adjacent
meteg,meteg,133,0.06785714,0.0647517,133,0,1.0,274.071754,0.485274,exodus,control_exclude_external,core_adjacent
meteg,zaqef_qatan,133,0.06785714,0.09066121,84,49,1.58333333,195.746477,0.67945,exodus,control_exclude_external,core_adjacent
revia,mahapakh,123,0.26914661,0.20032573,0,123,inf,19.102594,6.438916,exodus,control_exclude_external,core_adjacent
atnah,mahapakh,115,0.10464058,0.18729642,0,115,inf,45.938185,2.503364,exodus,control_exclude_external,core_adjacent
meteg,revia,107,0.05459184,0.21659919,59,48,1.81355932,65.915992,1.623278,exodus,control_exclude_external,core_adjacent
munah,meteg,103,0.05464191,0.05014606,277,-174,0.37184116,263.584315,0.390767,exodus,control_exclude_external,core_adjacent
qadma,mahapakh,91,0.22358722,0.14820847,1,90,91.0,17.012594,5.348978,exodus,control_exclude_external,core_adjacent
telisha_qetana,qadma,86,0.95555556,0.2369146,0,86,inf,2.224113,38.667095,exodus,control_exclude_external,core_adjacent
geresh,revia,64,0.27586207,0.12955466,1,63,64.0,7.802301,8.202708,exodus,control_exclude_external,core_adjacent
geresh,munah,56,0.24137931,0.030871,1,55,56.0,28.650555,1.954587,exodus,control_exclude_external,core_adjacent
geresh,mahapakh,47,0.20258621,0.07654723,0,47,inf,9.697597,4.846562,exodus,control_exclude_external,core_adjacent
zaqef_gadol,tipeha,46,0.4742268,0.0196162,0,46,inf,15.485397,2.970541,exodus,control_exclude_external,core_adjacent
zaqef_gadol,merkha,27,0.27835052,0.0144,0,27,inf,12.381714,2.180635,exodus,control_exclude_external,core_adjacent
