taam,rank,successor,count,prob,book,run_label,stream_type
atnah,1,merkha,207,0.18031359,exodus,control_exclude_external,full
atnah,2,munah,180,0.15679443,exodus,control_exclude_external,full
atnah,3,tipeha,144,0.12543554,exodus,control_exclude_external,full
atnah,4,mahapakh,115,0.10017422,exodus,control_exclude_external,full
atnah,5,pashta,93,0.08101045,exodus,control_exclude_external,full
atnah,6,meteg,90,0.07839721,exodus,control_exclude_external,full
atnah,7,qadma,70,0.06097561,exodus,control_exclude_external,full
atnah,8,tevir,55,0.04790941,exodus,control_exclude_external,full
atnah,9,revia,46,0.04006969,exodus,control_exclude_external,full
atnah,10,darga,44,0.03832753,exodus,control_exclude_external,full
darga,1,tevir,190,0.85972851,exodus,control_exclude_external,full
darga,2,meteg,22,0.09954751,exodus,control_exclude_external,full
darga,3,munah,8,0.0361991,exodus,control_exclude_external,full
darga,4,merkha_kefula,1,0.00452489,exodus,control_exclude_external,full
geresh,1,revia,64,0.27586207,exodus,control_exclude_external,full
geresh,2,munah,56,0.24137931,exodus,control_exclude_external,full
geresh,3,mahapakh,47,0.20258621,exodus,control_exclude_external,full
geresh,4,meteg,26,0.11206897,exodus,control_exclude_external,full
geresh,5,darga,19,0.08189655,exodus,control_exclude_external,full
geresh,6,merkha,11,0.04741379,exodus,control_exclude_external,full
geresh,7,qadma,5,0.02155172,exodus,control_exclude_external,full
geresh,8,pashta,3,0.01293103,exodus,control_exclude_external,full
geresh,9,tipeha,1,0.00431034,exodus,control_exclude_external,full
gershayim,1,munah,33,0.33673469,exodus,control_exclude_external,full
gershayim,2,mahapakh,30,0.30612245,exodus,control_exclude_external,full
gershayim,3,darga,11,0.1122449,exodus,control_exclude_external,full
gershayim,4,qadma,10,0.10204082,exodus,control_exclude_external,full
gershayim,5,meteg,6,0.06122449,exodus,control_exclude_external,full
gershayim,6,merkha,5,0.05102041,exodus,control_exclude_external,full
gershayim,7,revia,2,0.02040816,exodus,control_exclude_external,full
