source,target,count,prob_given_source,target_predecessor_share,reverse_count,asymmetry_count,asymmetry_ratio,expected_independent,lift,book,run_label,stream_type
merkha,tipeha,1155,0.61403509,0.4921176,453,702,2.54966887,292.927278,3.942958,exodus,control_exclude_external,core_projected
munah,zaqef_qatan,853,0.4265,0.57713126,97,756,8.79381443,196.138279,4.348973,exodus,control_exclude_external,core_projected
tipeha,meteg,781,0.33276523,0.37458034,205,576,3.8097561,324.696105,2.405326,exodus,control_exclude_external,core_projected
zaqef_qatan,tipeha,592,0.40054127,0.2522369,0,592,inf,230.16827,2.572031,exodus,control_exclude_external,core_projected
tipeha,atnah,582,0.24797614,0.50696864,144,438,4.04166667,178.77752,3.255443,exodus,control_exclude_external,core_projected
mahapakh,pashta,575,0.87519026,0.43135784,13,562,44.23076923,58.110344,9.894968,exodus,control_exclude_external,core_projected
pashta,munah,559,0.41935484,0.2795,8,551,69.875,176.896025,3.160048,exodus,control_exclude_external,core_projected
merkha,meteg,541,0.28761297,0.25947242,311,230,1.73954984,260.227258,2.078952,exodus,control_exclude_external,core_projected
tipeha,munah,525,0.22368982,0.2625,4,521,131.25,311.459094,1.685615,exodus,control_exclude_external,core_projected
munah,atnah,515,0.2575,0.44860627,204,311,2.5245098,152.345564,3.380473,exodus,control_exclude_external,core_projected
tipeha,merkha,453,0.19301236,0.24082935,1155,-702,0.39220779,292.927278,1.546459,exodus,control_exclude_external,core_projected
pashta,zaqef_qatan,449,0.33683421,0.3037889,64,385,7.015625,130.726163,3.434661,exodus,control_exclude_external,core_projected
zaqef_qatan,merkha,429,0.2902571,0.22807018,1,428,429.0,184.468051,2.325606,exodus,control_exclude_external,core_projected
tevir,merkha,369,0.63076923,0.19617225,145,224,2.54482759,73.013403,5.053867,exodus,control_exclude_external,core_projected
meteg,munah,330,0.15834933,0.165,113,217,2.92035398,276.557627,1.193241,exodus,control_exclude_external,core_projected
meteg,merkha,311,0.14923225,0.16533759,541,-230,0.57486137,260.102448,1.195683,exodus,control_exclude_external,core_projected
munah,revia,274,0.137,0.54043393,57,217,4.80701754,67.281534,4.07244,exodus,control_exclude_external,core_projected
meteg,pashta,220,0.10556622,0.16504126,97,123,2.26804124,184.325659,1.19354,exodus,control_exclude_external,core_projected
atnah,merkha,208,0.18118467,0.11057948,1,207,208.0,143.281003,1.451693,exodus,control_exclude_external,core_projected
pashta,pashta,206,0.15453863,0.15453863,206,0,1.0,117.901201,1.747226,exodus,control_exclude_external,core_projected
meteg,tipeha,205,0.09836852,0.08734555,781,-576,0.26248399,324.540376,0.631663,exodus,control_exclude_external,core_projected
atnah,munah,204,0.17770035,0.102,515,-311,0.3961165,152.345564,1.339061,exodus,control_exclude_external,core_projected
meteg,mahapakh,202,0.09692898,0.30745814,75,127,2.69333333,90.849181,2.223465,exodus,control_exclude_external,core_projected
qadma,geresh,193,0.47303922,0.83189655,5,188,38.6,6.280671,30.729198,exodus,control_exclude_external,core_projected
tevir,tipeha,193,0.32991453,0.08223264,0,193,inf,91.101785,2.11851,exodus,control_exclude_external,core_projected
darga,tevir,190,0.85972851,0.32478632,0,190,inf,8.578396,22.148664,exodus,control_exclude_external,core_projected
meteg,qadma,153,0.07341651,0.375,15,138,10.2,56.417756,2.711912,exodus,control_exclude_external,core_projected
merkha,tevir,145,0.07708666,0.24786325,369,-224,0.39295393,73.013403,1.985937,exodus,control_exclude_external,core_projected
meteg,meteg,144,0.06909789,0.06906475,144,0,1.0,288.311326,0.49946,exodus,control_exclude_external,core_projected
atnah,tipeha,144,0.12543554,0.06135492,582,-438,0.24742268,178.77752,0.80547,exodus,control_exclude_external,core_projected
munah,munah,140,0.07,0.07,140,0,1.0,265.410391,0.527485,exodus,control_exclude_external,core_projected
revia,pashta,134,0.26377953,0.10052513,0,134,inf,44.93159,2.982312,exodus,control_exclude_external,core_projected
meteg,zaqef_qatan,134,0.06429942,0.09066306,87,47,1.54022989,204.376087,0.655654,exodus,control_exclude_external,core_projected
revia,mahapakh,130,0.25590551,0.1978691,0,130,inf,22.145578,5.870247,exodus,control_exclude_external,core_projected
atnah,mahapakh,119,0.10365854,0.18112633,0,119,inf,50.045518,2.377835,exodus,control_exclude_external,core_projected
munah,meteg,113,0.0565,0.05419664,330,-217,0.34242424,276.690332,0.408399,exodus,control_exclude_external,core_projected
meteg,revia,109,0.05230326,0.21499014,63,46,1.73015873,70.107359,1.554758,exodus,control_exclude_external,core_projected
qadma,mahapakh,91,0.22303922,0.13850837,1,90,91.0,17.786212,5.116323,exodus,control_exclude_external,core_projected
telisha_qetana,qadma,86,0.95555556,0.21078431,0,86,inf,2.436467,35.297004,exodus,control_exclude_external,core_projected
geresh,revia,64,0.27586207,0.12623274,1,63,64.0,7.804658,8.200231,exodus,control_exclude_external,core_projected
geresh,munah,56,0.24137931,0.028,3,53,18.66666667,30.787605,1.818914,exodus,control_exclude_external,core_projected
geresh,mahapakh,47,0.20258621,0.07153729,0,47,inf,10.113728,4.647149,exodus,control_exclude_external,core_projected
zaqef_gadol,tipeha,46,0.46464646,0.01959949,0,46,inf,15.417225,2.983676,exodus,control_exclude_external,core_projected
zaqef_gadol,merkha,27,0.27272727,0.01435407,0,27,inf,12.356114,2.185153,exodus,control_exclude_external,core_projected
