scope,level,metric_role,metric,eligible_blocks,null,permutations,observed,null_mean,difference,fold,null_sd,z,p_enrich,p_deplete,p_two_sided
ALL,minor,robustness,positive_block_difference_share,70,run_preserving_circular_translation,500,0.42857142857142855,0.4930285714285714,-0.06445714285714288,0.8692628650904033,0.05927083462154632,-1.087501859366617,0.9021956087824351,0.16367265469061876,0.3273453093812375
ALL,minor,robustness,median_block_hit_rate_difference,70,run_preserving_circular_translation,500,-0.014533785647127373,-0.001450660762125341,-0.013083124885002032,10.018734928650131,0.009704802019585033,-1.3481083754824965,0.9121756487025948,0.08982035928143713,0.17964071856287425
ALL,major,robustness,positive_block_difference_share,70,run_preserving_circular_translation,500,0.37142857142857144,0.4811142857142857,-0.10968571428571428,0.7720173406971911,0.06066017084158774,-1.8081998907018462,0.9760479041916168,0.0499001996007984,0.0998003992015968
ALL,major,robustness,median_block_hit_rate_difference,70,run_preserving_circular_translation,500,-0.015023794394807069,-0.0024586807691459054,-0.012565113625661165,6.110510393761294,0.007709951930742382,-1.6297265843590396,0.9520958083832335,0.0499001996007984,0.0998003992015968
ALL,verse,exploratory,positive_block_difference_share,70,run_preserving_circular_translation,500,0.37142857142857144,0.4751714285714286,-0.10374285714285714,0.7816727797486621,0.06034147049272572,-1.7192629926936158,0.9600798403193613,0.06187624750499002,0.12375249500998003
ALL,verse,exploratory,median_block_hit_rate_difference,70,run_preserving_circular_translation,500,-0.009408163378980115,-0.0024507740408379413,-0.006957389338142174,3.8388538568669435,0.005956354396200029,-1.1680616825924217,0.874251497005988,0.1277445109780439,0.2554890219560878
genesis,minor,robustness,positive_block_difference_share,18,run_preserving_circular_translation,500,0.3888888888888889,0.49244444444444446,-0.10355555555555557,0.7897111913357401,0.11958653047732817,-0.8659466508662375,0.8542914171656687,0.2774451097804391,0.5548902195608783
genesis,minor,robustness,median_block_hit_rate_difference,18,run_preserving_circular_translation,500,-0.03596713992182485,-0.0006739206256288138,-0.035293219296196034,53.369994260474016,0.02021622319002705,-1.745786983278196,0.9500998003992016,0.05189620758483034,0.10379241516966067
genesis,major,robustness,positive_block_difference_share,18,run_preserving_circular_translation,500,0.2777777777777778,0.48244444444444445,-0.20466666666666666,0.5757715338553662,0.12105686858703543,-1.6906654620718102,0.9720558882235529,0.0718562874251497,0.1437125748502994
genesis,major,robustness,median_block_hit_rate_difference,18,run_preserving_circular_translation,500,-0.020127320986855574,-0.0025183683639618494,-0.017608952622893723,7.9922068887458755,0.014995607844769,-1.174274014443259,0.8702594810379242,0.1317365269461078,0.2634730538922156
genesis,verse,exploratory,positive_block_difference_share,18,run_preserving_circular_translation,500,0.2777777777777778,0.4737777777777778,-0.196,0.5863039399624765,0.11797174803033705,-1.6614147308353655,0.9740518962075848,0.07784431137724551,0.15568862275449102
genesis,verse,exploratory,median_block_hit_rate_difference,18,run_preserving_circular_translation,500,-0.012779755516447465,-0.0023148401317911117,-0.010464915384656354,5.520794002546995,0.011394840082298893,-0.9183907197533107,0.8243512974051896,0.17764471057884232,0.35528942115768464
